 Procedimentos hospitalares do SUS - por local de internação - Brasil
AIH aprovadas por Município
Período:Jul/2017
"Município";"AIH_aprovadas"
"110001 ALTA FLORESTA D'OESTE";175
"110002 ARIQUEMES";450
"110003 CABIXI";26
"110004 CACOAL";1311
"110005 CEREJEIRAS";95
"110006 COLORADO DO OESTE";67
"110008 COSTA MARQUES";28
"110009 ESPIGAO D'OESTE";113
"110010 GUAJARA-MIRIM";267
"110011 JARU";148
"110012 JI-PARANA";697
"110013 MACHADINHO D'OESTE";60
"110014 NOVA BRASILANDIA D'OESTE";73
"110015 OURO PRETO DO OESTE";216
"110018 PIMENTA BUENO";211
"110020 PORTO VELHO";3541
"110025 PRESIDENTE MEDICI";69
"110026 RIO CRESPO";4
"110028 ROLIM DE MOURA";414
"110029 SANTA LUZIA D'OESTE";43
"110030 VILHENA";737
"110032 SAO MIGUEL DO GUAPORE";111
"110033 NOVA MAMORE";47
"110034 ALVORADA D'OESTE";44
"110037 ALTO ALEGRE DOS PARECIS";51
"110040 ALTO PARAISO";19
"110045 BURITIS";46
"110050 NOVO HORIZONTE DO OESTE";29
"110070 CAMPO NOVO DE RONDONIA";18
"110094 CUJUBIM";66
"110110 ITAPUA DO OESTE";7
"110120 MINISTRO ANDREAZZA";15
"110130 MIRANTE DA SERRA";58
"110140 MONTE NEGRO";13
"110143 NOVA UNIAO";1
"110145 PARECIS";18
"110146 PIMENTEIRAS DO OESTE";10
"110149 SAO FRANCISCO DO GUAPORE";124
"110150 SERINGUEIRAS";75
"110155 TEIXEIROPOLIS";1
"110160 THEOBROMA";16
"110170 URUPA";32
"110175 VALE DO ANARI";17
"110180 VALE DO PARAISO";6
"120001 ACRELANDIA";12
"120010 BRASILEIA";240
"120020 CRUZEIRO DO SUL";608
"120038 PLACIDO DE CASTRO";29
"120040 RIO BRANCO";1589
"120042 RODRIGUES ALVES";18
"120045 SENADOR GUIOMARD";25
"120050 SENA MADUREIRA";259
"120060 TARAUACA";101
"120070 XAPURI";72
"130002 ALVARAES";65
"130008 ANAMA";78
"130010 ANORI";6
"130014 APUI";75
"130020 ATALAIA DO NORTE";19
"130030 AUTAZES";161
"130040 BARCELOS";73
"130050 BARREIRINHA";76
"130060 BENJAMIN CONSTANT";70
"130063 BERURI";64
"130070 BOCA DO ACRE";139
"130080 BORBA";165
"130083 CAAPIRANGA";40
"130090 CANUTAMA";43
"130100 CARAUARI";27
"130120 COARI";175
"130130 CODAJAS";108
"130140 EIRUNEPE";110
"130150 ENVIRA";53
"130160 FONTE BOA";122
"130170 HUMAITA";180
"130180 IPIXUNA";121
"130185 IRANDUBA";142
"130190 ITACOATIARA";379
"130210 JAPURA";22
"130220 JURUA";30
"130230 JUTAI";114
"130240 LABREA";12
"130250 MANACAPURU";415
"130255 MANAQUIRI";19
"130260 MANAUS";10175
"130290 MAUES";263
"130300 NHAMUNDA";30
"130320 NOVO AIRAO";30
"130330 NOVO ARIPUANA";137
"130340 PARINTINS";551
"130353 PRESIDENTE FIGUEIREDO";103
"130356 RIO PRETO DA EVA";47
"130360 SANTA ISABEL DO RIO NEGRO";42
"130370 SANTO ANTONIO DO ICA";108
"130380 SAO GABRIEL DA CACHOEIRA";154
"130390 SAO PAULO DE OLIVENCA";20
"130395 SAO SEBASTIAO DO UATUMA";33
"130400 SILVES";43
"130406 TABATINGA";55
"130410 TAPAUA";54
"130420 TEFE";377
"130426 UARINI";59
"130430 URUCARA";10
"130440 URUCURITUBA";14
"140005 ALTO ALEGRE";17
"140010 BOA VISTA";3775
"140015 BONFIM";23
"140023 CAROEBE";28
"140030 MUCAJAI";27
"140040 NORMANDIA";25
"140045 PACARAIMA";29
"140047 RORAINOPOLIS";208
"140050 SAO JOAO DA BALIZA";39
"140060 SAO LUIZ";18
"150010 ABAETETUBA";639
"150013 ABEL FIGUEIREDO";36
"150020 ACARA";122
"150030 AFUA";117
"150034 AGUA AZUL DO NORTE";139
"150050 ALMEIRIM";101
"150060 ALTAMIRA";599
"150070 ANAJAS";19
"150080 ANANINDEUA";2798
"150085 ANAPU";116
"150090 AUGUSTO CORREA";177
"150095 AURORA DO PARA";114
"150120 BAIAO";189
"150125 BANNACH";28
"150130 BARCARENA";385
"150140 BELEM";9974
"150145 BELTERRA";34
"150157 BOM JESUS DO TOCANTINS";86
"150170 BRAGANCA";1336
"150172 BRASIL NOVO";226
"150175 BREJO GRANDE DO ARAGUAIA";35
"150178 BREU BRANCO";61
"150180 BREVES";650
"150190 BUJARU";145
"150200 CACHOEIRA DO ARARI";74
"150210 CAMETA";728
"150215 CANAA DOS CARAJAS";141
"150220 CAPANEMA";452
"150230 CAPITAO POCO";323
"150240 CASTANHAL";1145
"150250 CHAVES";13
"150270 CONCEICAO DO ARAGUAIA";220
"150275 CONCORDIA DO PARA";91
"150276 CUMARU DO NORTE";51
"150277 CURIONOPOLIS";47
"150280 CURRALINHO";143
"150290 CURUCA";87
"150293 DOM ELISEU";177
"150295 ELDORADO DOS CARAJAS";139
"150300 FARO";37
"150304 FLORESTA DO ARAGUAIA";115
"150309 GOIANESIA DO PARA";190
"150310 GURUPA";185
"150320 IGARAPE-ACU";54
"150330 IGARAPE-MIRI";560
"150340 INHANGAPI";11
"150345 IPIXUNA DO PARA";242
"150350 IRITUIA";96
"150360 ITAITUBA";490
"150370 ITUPIRANGA";154
"150380 JACUNDA";140
"150390 JURUTI";122
