 Procedimentos hospitalares do SUS - por local de internação - Brasil
AIH aprovadas por Município
Período:Out/2024
"Município";"AIH_aprovadas"
"110001 ALTA FLORESTA D'OESTE";298
"110002 ARIQUEMES";517
"110003 CABIXI";8
"110004 CACOAL";1287
"110005 CEREJEIRAS";57
"110006 COLORADO DO OESTE";56
"110009 ESPIGAO D'OESTE";159
"110010 GUAJARA-MIRIM";268
"110011 JARU";285
"110012 JI-PARANA";756
"110013 MACHADINHO D'OESTE";252
"110014 NOVA BRASILANDIA D'OESTE";78
"110015 OURO PRETO DO OESTE";214
"110018 PIMENTA BUENO";265
"110020 PORTO VELHO";3296
"110025 PRESIDENTE MEDICI";93
"110026 RIO CRESPO";3
"110028 ROLIM DE MOURA";334
"110029 SANTA LUZIA D'OESTE";37
"110030 VILHENA";1066
"110032 SAO MIGUEL DO GUAPORE";51
"110033 NOVA MAMORE";70
"110034 ALVORADA D'OESTE";86
"110037 ALTO ALEGRE DOS PARECIS";40
"110040 ALTO PARAISO";20
"110045 BURITIS";137
"110050 NOVO HORIZONTE DO OESTE";34
"110060 CACAULANDIA";2
"110070 CAMPO NOVO DE RONDONIA";8
"110080 CANDEIAS DO JAMARI";13
"110094 CUJUBIM";146
"110110 ITAPUA DO OESTE";12
"110120 MINISTRO ANDREAZZA";26
"110130 MIRANTE DA SERRA";56
"110140 MONTE NEGRO";94
"110143 NOVA UNIAO";8
"110145 PARECIS";20
"110146 PIMENTEIRAS DO OESTE";9
"110148 SAO FELIPE D'OESTE";4
"110149 SAO FRANCISCO DO GUAPORE";142
"110150 SERINGUEIRAS";114
"110155 TEIXEIROPOLIS";2
"110160 THEOBROMA";13
"110170 URUPA";63
"110175 VALE DO ANARI";8
"110180 VALE DO PARAISO";18
"120001 ACRELANDIA";13
"120005 ASSIS BRASIL";32
"120010 BRASILEIA";194
"120020 CRUZEIRO DO SUL";1004
"120030 FEIJO";60
"120033 MANCIO LIMA";34
"120034 MANOEL URBANO";30
"120035 MARECHAL THAUMATURGO";72
"120038 PLACIDO DE CASTRO";42
"120039 PORTO WALTER";28
"120040 RIO BRANCO";2662
"120042 RODRIGUES ALVES";48
"120043 SANTA ROSA DO PURUS";28
"120045 SENADOR GUIOMARD";131
"120050 SENA MADUREIRA";130
"120060 TARAUACA";195
"120070 XAPURI";68
"130002 ALVARAES";65
"130006 AMATURA";39
"130008 ANAMA";132
"130010 ANORI";135
"130014 APUI";97
"130020 ATALAIA DO NORTE";70
"130030 AUTAZES";95
"130040 BARCELOS";74
"130050 BARREIRINHA";138
"130060 BENJAMIN CONSTANT";168
"130063 BERURI";94
"130068 BOA VISTA DO RAMOS";95
"130070 BOCA DO ACRE";172
"130080 BORBA";139
"130083 CAAPIRANGA";39
"130090 CANUTAMA";54
"130100 CARAUARI";152
"130110 CAREIRO";157
"130120 COARI";390
"130130 CODAJAS";81
"130140 EIRUNEPE";126
"130150 ENVIRA";78
"130160 FONTE BOA";116
"130165 GUAJARA";62
"130170 HUMAITA";114
"130180 IPIXUNA";175
"130185 IRANDUBA";64
"130190 ITACOATIARA";540
"130195 ITAMARATI";97
"130200 ITAPIRANGA";28
"130210 JAPURA";44
"130230 JUTAI";175
"130240 LABREA";86
"130250 MANACAPURU";574
"130255 MANAQUIRI";62
"130260 MANAUS";11842
"130270 MANICORE";146
"130280 MARAA";47
"130290 MAUES";223
"130300 NHAMUNDA";113
"130310 NOVA OLINDA DO NORTE";110
"130320 NOVO AIRAO";76
"130330 NOVO ARIPUANA";79
"130340 PARINTINS";902
"130350 PAUINI";108
"130353 PRESIDENTE FIGUEIREDO";73
"130356 RIO PRETO DA EVA";43
"130360 SANTA ISABEL DO RIO NEGRO";78
"130370 SANTO ANTONIO DO ICA";74
"130380 SAO GABRIEL DA CACHOEIRA";159
"130390 SAO PAULO DE OLIVENCA";151
"130395 SAO SEBASTIAO DO UATUMA";78
"130400 SILVES";72
"130406 TABATINGA";34
"130420 TEFE";616
"130423 TONANTINS";127
"130426 UARINI";89
"130430 URUCARA";55
"130440 URUCURITUBA";29
"140005 ALTO ALEGRE";9
"140010 BOA VISTA";2637
"140020 CARACARAI";19
"140023 CAROEBE";9
"140030 MUCAJAI";12
"140040 NORMANDIA";14
"140045 PACARAIMA";29
"140047 RORAINOPOLIS";468
"140050 SAO JOAO DA BALIZA";20
"140060 SAO LUIZ";4
"150010 ABAETETUBA";1040
"150013 ABEL FIGUEIREDO";31
"150020 ACARA";163
"150030 AFUA";94
"150034 AGUA AZUL DO NORTE";62
"150040 ALENQUER";405
"150050 ALMEIRIM";168
"150060 ALTAMIRA";930
"150070 ANAJAS";132
"150080 ANANINDEUA";2193
"150085 ANAPU";81
"150090 AUGUSTO CORREA";302
"150095 AURORA DO PARA";105
"150110 BAGRE";38
"150120 BAIAO";200
"150125 BANNACH";17
"150130 BARCARENA";622
"150140 BELEM";12592
"150145 BELTERRA";29
"150157 BOM JESUS DO TOCANTINS";76
"150170 BRAGANCA";904
"150172 BRASIL NOVO";202
"150175 BREJO GRANDE DO ARAGUAIA";57
"150178 BREU BRANCO";123
"150180 BREVES";842
"150200 CACHOEIRA DO ARARI";98
"150210 CAMETA";680
"150215 CANAA DOS CARAJAS";627
"150220 CAPANEMA";740
"150230 CAPITAO POCO";88
"150240 CASTANHAL";2335
"150250 CHAVES";18
"150270 CONCEICAO DO ARAGUAIA";370
"150275 CONCORDIA DO PARA";60
"150276 CUMARU DO NORTE";82
