 Procedimentos hospitalares do SUS - por local de internação - Brasil
AIH aprovadas por Município
Período:Nov/2016
"Município";"AIH_aprovadas"
"110001 ALTA FLORESTA D'OESTE";116
"110002 ARIQUEMES";463
"110003 CABIXI";26
"110004 CACOAL";1163
"110005 CEREJEIRAS";91
"110006 COLORADO DO OESTE";71
"110008 COSTA MARQUES";48
"110009 ESPIGAO D'OESTE";116
"110010 GUAJARA-MIRIM";245
"110011 JARU";226
"110012 JI-PARANA";688
"110014 NOVA BRASILANDIA D'OESTE";111
"110015 OURO PRETO DO OESTE";251
"110018 PIMENTA BUENO";182
"110020 PORTO VELHO";3129
"110025 PRESIDENTE MEDICI";28
"110028 ROLIM DE MOURA";287
"110029 SANTA LUZIA D'OESTE";60
"110030 VILHENA";700
"110032 SAO MIGUEL DO GUAPORE";109
"110033 NOVA MAMORE";34
"110034 ALVORADA D'OESTE";22
"110037 ALTO ALEGRE DOS PARECIS";34
"110040 ALTO PARAISO";23
"110045 BURITIS";54
"110050 NOVO HORIZONTE DO OESTE";42
"110060 CACAULANDIA";1
"110070 CAMPO NOVO DE RONDONIA";25
"110094 CUJUBIM";16
"110100 GOVERNADOR JORGE TEIXEIRA";11
"110120 MINISTRO ANDREAZZA";22
"110130 MIRANTE DA SERRA";30
"110143 NOVA UNIAO";2
"110145 PARECIS";27
"110146 PIMENTEIRAS DO OESTE";10
"110149 SAO FRANCISCO DO GUAPORE";111
"110150 SERINGUEIRAS";32
"110155 TEIXEIROPOLIS";8
"110170 URUPA";24
"110175 VALE DO ANARI";19
"110180 VALE DO PARAISO";4
"120001 ACRELANDIA";22
"120010 BRASILEIA";164
"120020 CRUZEIRO DO SUL";650
"120033 MANCIO LIMA";133
"120034 MANOEL URBANO";34
"120035 MARECHAL THAUMATURGO";16
"120038 PLACIDO DE CASTRO";94
"120039 PORTO WALTER";38
"120040 RIO BRANCO";2044
"120042 RODRIGUES ALVES";18
"120043 SANTA ROSA DO PURUS";15
"120045 SENADOR GUIOMARD";37
"120050 SENA MADUREIRA";272
"120060 TARAUACA";99
"120070 XAPURI";45
"130002 ALVARAES";44
"130014 APUI";136
"130020 ATALAIA DO NORTE";33
"130040 BARCELOS";58
"130050 BARREIRINHA";74
"130060 BENJAMIN CONSTANT";71
"130070 BOCA DO ACRE";23
"130080 BORBA";105
"130083 CAAPIRANGA";30
"130090 CANUTAMA";4
"130100 CARAUARI";66
"130110 CAREIRO";51
"130120 COARI";283
"130130 CODAJAS";74
"130160 FONTE BOA";89
"130165 GUAJARA";36
"130170 HUMAITA";191
"130180 IPIXUNA";76
"130190 ITACOATIARA";280
"130210 JAPURA";6
"130220 JURUA";45
"130230 JUTAI";64
"130250 MANACAPURU";174
"130260 MANAUS";8732
"130270 MANICORE";217
"130280 MARAA";14
"130290 MAUES";195
"130300 NHAMUNDA";61
