 Procedimentos hospitalares do SUS - por local de internação - Brasil
AIH aprovadas por Município
Período:Dez/2018
"Município";"AIH_aprovadas"
"110001 ALTA FLORESTA D'OESTE";176
"110002 ARIQUEMES";482
"110003 CABIXI";26
"110004 CACOAL";1130
"110005 CEREJEIRAS";72
"110006 COLORADO DO OESTE";38
"110008 COSTA MARQUES";49
"110009 ESPIGAO D'OESTE";169
"110010 GUAJARA-MIRIM";236
"110011 JARU";270
"110012 JI-PARANA";605
"110013 MACHADINHO D'OESTE";108
"110014 NOVA BRASILANDIA D'OESTE";36
"110015 OURO PRETO DO OESTE";253
"110018 PIMENTA BUENO";236
"110020 PORTO VELHO";3582
"110025 PRESIDENTE MEDICI";26
"110026 RIO CRESPO";3
"110028 ROLIM DE MOURA";366
"110029 SANTA LUZIA D'OESTE";47
"110030 VILHENA";899
"110032 SAO MIGUEL DO GUAPORE";103
"110033 NOVA MAMORE";42
"110034 ALVORADA D'OESTE";36
"110037 ALTO ALEGRE DOS PARECIS";23
"110040 ALTO PARAISO";32
"110045 BURITIS";27
"110050 NOVO HORIZONTE DO OESTE";36
"110060 CACAULANDIA";3
"110070 CAMPO NOVO DE RONDONIA";25
"110094 CUJUBIM";44
"110110 ITAPUA DO OESTE";1
"110120 MINISTRO ANDREAZZA";7
"110130 MIRANTE DA SERRA";13
"110140 MONTE NEGRO";51
"110143 NOVA UNIAO";2
"110145 PARECIS";20
"110146 PIMENTEIRAS DO OESTE";10
"110149 SAO FRANCISCO DO GUAPORE";74
"110150 SERINGUEIRAS";43
"110160 THEOBROMA";17
"110170 URUPA";14
"110175 VALE DO ANARI";4
"110180 VALE DO PARAISO";8
"120005 ASSIS BRASIL";21
"120010 BRASILEIA";179
"120020 CRUZEIRO DO SUL";320
"120030 FEIJO";101
"120034 MANOEL URBANO";24
"120039 PORTO WALTER";8
"120040 RIO BRANCO";1627
"120043 SANTA ROSA DO PURUS";16
"120050 SENA MADUREIRA";204
"120060 TARAUACA";55
"120070 XAPURI";36
"130002 ALVARAES";60
"130006 AMATURA";34
"130008 ANAMA";60
"130010 ANORI";37
"130014 APUI";88
"130020 ATALAIA DO NORTE";34
"130030 AUTAZES";53
"130040 BARCELOS";10
"130050 BARREIRINHA";115
"130060 BENJAMIN CONSTANT";114
"130068 BOA VISTA DO RAMOS";57
"130070 BOCA DO ACRE";197
"130080 BORBA";138
"130083 CAAPIRANGA";30
"130090 CANUTAMA";38
"130100 CARAUARI";82
"130110 CAREIRO";20
"130120 COARI";384
"130130 CODAJAS";72
"130140 EIRUNEPE";97
"130165 GUAJARA";2
"130170 HUMAITA";154
"130185 IRANDUBA";25
"130190 ITACOATIARA";384
"130210 JAPURA";24
"130240 LABREA";33
"130250 MANACAPURU";450
"130255 MANAQUIRI";20
"130260 MANAUS";9968
"130270 MANICORE";138
"130280 MARAA";24
"130290 MAUES";262
"130300 NHAMUNDA";44
"130310 NOVA OLINDA DO NORTE";89
"130320 NOVO AIRAO";27
"130330 NOVO ARIPUANA";31
"130340 PARINTINS";543
"130350 PAUINI";51
"130353 PRESIDENTE FIGUEIREDO";80
"130356 RIO PRETO DA EVA";31
"130360 SANTA ISABEL DO RIO NEGRO";63
"130370 SANTO ANTONIO DO ICA";148
"130380 SAO GABRIEL DA CACHOEIRA";77
"130390 SAO PAULO DE OLIVENCA";105
"130395 SAO SEBASTIAO DO UATUMA";39
"130400 SILVES";31
"130406 TABATINGA";58
"130420 TEFE";379
"130426 UARINI";50
"130430 URUCARA";62
