 Procedimentos hospitalares do SUS - por local de internação - Brasil
AIH aprovadas por Município
Período:Abr/2013
"Município";"AIH_aprovadas"
"110001 ALTA FLORESTA D'OESTE";177
"110002 ARIQUEMES";504
"110003 CABIXI";24
"110004 CACOAL";773
"110005 CEREJEIRAS";150
"110006 COLORADO DO OESTE";62
"110009 ESPIGAO D'OESTE";155
"110010 GUAJARA-MIRIM";272
"110011 JARU";263
"110012 JI-PARANA";818
"110013 MACHADINHO D'OESTE";116
"110014 NOVA BRASILANDIA D'OESTE";129
"110015 OURO PRETO DO OESTE";255
"110018 PIMENTA BUENO";232
"110020 PORTO VELHO";3399
"110025 PRESIDENTE MEDICI";87
"110028 ROLIM DE MOURA";339
"110029 SANTA LUZIA D'OESTE";64
"110030 VILHENA";563
"110032 SAO MIGUEL DO GUAPORE";119
"110033 NOVA MAMORE";92
"110034 ALVORADA D'OESTE";72
"110037 ALTO ALEGRE DOS PARECIS";36
"110040 ALTO PARAISO";76
"110045 BURITIS";96
"110050 NOVO HORIZONTE DO OESTE";38
"110060 CACAULANDIA";18
"110070 CAMPO NOVO DE RONDONIA";53
"110100 GOVERNADOR JORGE TEIXEIRA";28
"110120 MINISTRO ANDREAZZA";41
"110130 MIRANTE DA SERRA";102
"110140 MONTE NEGRO";87
"110143 NOVA UNIAO";16
"110145 PARECIS";13
"110146 PIMENTEIRAS DO OESTE";7
"110150 SERINGUEIRAS";12
"110155 TEIXEIROPOLIS";6
"110160 THEOBROMA";8
"110170 URUPA";28
"110175 VALE DO ANARI";4
"110180 VALE DO PARAISO";13
"120001 ACRELANDIA";11
"120005 ASSIS BRASIL";30
"120010 BRASILEIA";215
"120020 CRUZEIRO DO SUL";903
"120030 FEIJO";59
"120033 MANCIO LIMA";15
"120034 MANOEL URBANO";90
"120038 PLACIDO DE CASTRO";59
"120039 PORTO WALTER";26
"120040 RIO BRANCO";2725
"120042 RODRIGUES ALVES";17
"120043 SANTA ROSA DO PURUS";28
"120045 SENADOR GUIOMARD";31
"120050 SENA MADUREIRA";286
"120060 TARAUACA";174
"120070 XAPURI";147
"130002 ALVARAES";60
"130006 AMATURA";25
"130014 APUI";89
"130040 BARCELOS";47
"130050 BARREIRINHA";67
"130060 BENJAMIN CONSTANT";90
"130063 BERURI";82
"130070 BOCA DO ACRE";133
"130080 BORBA";106
"130083 CAAPIRANGA";42
"130090 CANUTAMA";7
"130100 CARAUARI";295
"130120 COARI";310
"130130 CODAJAS";3
"130140 EIRUNEPE";147
"130150 ENVIRA";55
"130160 FONTE BOA";22
"130165 GUAJARA";39
"130170 HUMAITA";148
"130180 IPIXUNA";95
"130185 IRANDUBA";111
"130190 ITACOATIARA";387
"130195 ITAMARATI";25
"130200 ITAPIRANGA";34
"130220 JURUA";44
"130230 JUTAI";78
"130250 MANACAPURU";383
"130260 MANAUS";9614
"130270 MANICORE";244
"130280 MARAA";75
"130290 MAUES";191
"130310 NOVA OLINDA DO NORTE";95
"130340 PARINTINS";542
"130353 PRESIDENTE FIGUEIREDO";115
"130356 RIO PRETO DA EVA";34
"130370 SANTO ANTONIO DO ICA";13
"130380 SAO GABRIEL DA CACHOEIRA";41
"130406 TABATINGA";125
"130410 TAPAUA";31
"130420 TEFE";378
"130423 TONANTINS";54
"130440 URUCURITUBA";28
"140005 ALTO ALEGRE";14
"140010 BOA VISTA";2478
"140015 BONFIM";7
"140020 CARACARAI";24
"140023 CAROEBE";20
"140030 MUCAJAI";5
"140040 NORMANDIA";62
"140045 PACARAIMA";29
"140047 RORAINOPOLIS";30
"140050 SAO JOAO DA BALIZA";25
"140060 SAO LUIZ";54
"150010 ABAETETUBA";643
"150013 ABEL FIGUEIREDO";58
"150020 ACARA";159
"150030 AFUA";71
"150034 AGUA AZUL DO NORTE";105
"150040 ALENQUER";463
"150050 ALMEIRIM";87
"150060 ALTAMIRA";1172
"150070 ANAJAS";60
"150080 ANANINDEUA";3395
"150085 ANAPU";205
"150090 AUGUSTO CORREA";241
"150095 AURORA DO PARA";81
"150120 BAIAO";123
"150125 BANNACH";30
"150130 BARCARENA";401
"150140 BELEM";8657
"150145 BELTERRA";45
"150150 BENEVIDES";90
"150157 BOM JESUS DO TOCANTINS";286
"150170 BRAGANCA";757
"150172 BRASIL NOVO";244
"150175 BREJO GRANDE DO ARAGUAIA";42
"150178 BREU BRANCO";134
"150180 BREVES";693
"150190 BUJARU";202
"150200 CACHOEIRA DO ARARI";84
"150210 CAMETA";694
"150215 CANAA DOS CARAJAS";67
"150220 CAPANEMA";643
"150230 CAPITAO POCO";525
"150240 CASTANHAL";1423
"150270 CONCEICAO DO ARAGUAIA";385
"150275 CONCORDIA DO PARA";12
"150276 CUMARU DO NORTE";51
"150277 CURIONOPOLIS";123
"150280 CURRALINHO";94
"150290 CURUCA";98
"150293 DOM ELISEU";375
"150295 ELDORADO DOS CARAJAS";288
"150304 FLORESTA DO ARAGUAIA";118
"150309 GOIANESIA DO PARA";216
"150310 GURUPA";80
"150320 IGARAPE-ACU";87
"150330 IGARAPE-MIRI";277
"150340 INHANGAPI";48
"150345 IPIXUNA DO PARA";286
"150350 IRITUIA";115
"150360 ITAITUBA";593
"150370 ITUPIRANGA";91
"150375 JACAREACANGA";79
"150380 JACUNDA";494
"150390 JURUTI";150
"150400 LIMOEIRO DO AJURU";158
"150405 MAE DO RIO";270
"150420 MARABA";1185
"150430 MARACANA";106
"150442 MARITUBA";677
"150445 MEDICILANDIA";170
"150450 MELGACO";64
"150460 MOCAJUBA";158
