 Procedimentos hospitalares do SUS - por local de internação - Brasil
AIH aprovadas por Município
Período:Set/2023
"Município";"AIH_aprovadas"
"110001 ALTA FLORESTA D'OESTE";218
"110002 ARIQUEMES";561
"110003 CABIXI";21
"110004 CACOAL";1544
"110005 CEREJEIRAS";103
"110006 COLORADO DO OESTE";54
"110008 COSTA MARQUES";3
"110009 ESPIGAO D'OESTE";84
"110010 GUAJARA-MIRIM";320
"110011 JARU";247
"110012 JI-PARANA";276
"110013 MACHADINHO D'OESTE";265
"110014 NOVA BRASILANDIA D'OESTE";85
"110015 OURO PRETO DO OESTE";327
"110018 PIMENTA BUENO";237
"110020 PORTO VELHO";4084
"110025 PRESIDENTE MEDICI";84
"110026 RIO CRESPO";1
"110028 ROLIM DE MOURA";344
"110029 SANTA LUZIA D'OESTE";30
"110030 VILHENA";1060
"110032 SAO MIGUEL DO GUAPORE";135
"110033 NOVA MAMORE";72
"110034 ALVORADA D'OESTE";48
"110037 ALTO ALEGRE DOS PARECIS";33
"110040 ALTO PARAISO";26
"110045 BURITIS";217
"110060 CACAULANDIA";6
"110070 CAMPO NOVO DE RONDONIA";14
"110080 CANDEIAS DO JAMARI";13
"110094 CUJUBIM";31
"110100 GOVERNADOR JORGE TEIXEIRA";5
"110120 MINISTRO ANDREAZZA";21
"110130 MIRANTE DA SERRA";22
"110140 MONTE NEGRO";42
"110143 NOVA UNIAO";6
"110145 PARECIS";27
"110146 PIMENTEIRAS DO OESTE";2
"110149 SAO FRANCISCO DO GUAPORE";301
"110150 SERINGUEIRAS";133
"110155 TEIXEIROPOLIS";12
"110160 THEOBROMA";10
"110170 URUPA";49
"110175 VALE DO ANARI";5
"110180 VALE DO PARAISO";16
"120001 ACRELANDIA";27
"120005 ASSIS BRASIL";56
"120010 BRASILEIA";231
"120020 CRUZEIRO DO SUL";898
"120030 FEIJO";102
"120033 MANCIO LIMA";38
"120034 MANOEL URBANO";35
"120035 MARECHAL THAUMATURGO";38
"120038 PLACIDO DE CASTRO";33
"120039 PORTO WALTER";17
"120040 RIO BRANCO";2741
"120042 RODRIGUES ALVES";21
"120045 SENADOR GUIOMARD";100
"120050 SENA MADUREIRA";170
"120060 TARAUACA";201
"120070 XAPURI";78
"130002 ALVARAES";28
"130006 AMATURA";22
"130008 ANAMA";117
"130010 ANORI";115
"130014 APUI";98
"130020 ATALAIA DO NORTE";69
"130030 AUTAZES";140
"130040 BARCELOS";76
"130050 BARREIRINHA";140
"130060 BENJAMIN CONSTANT";135
"130063 BERURI";50
"130068 BOA VISTA DO RAMOS";49
"130070 BOCA DO ACRE";73
"130080 BORBA";165
"130083 CAAPIRANGA";33
"130090 CANUTAMA";49
"130100 CARAUARI";138
"130110 CAREIRO";140
"130120 COARI";364
"130130 CODAJAS";128
"130140 EIRUNEPE";120
"130150 ENVIRA";90
"130160 FONTE BOA";128
"130165 GUAJARA";28
"130170 HUMAITA";108
"130180 IPIXUNA";168
"130185 IRANDUBA";99
"130190 ITACOATIARA";405
"130195 ITAMARATI";84
"130200 ITAPIRANGA";43
"130210 JAPURA";46
"130230 JUTAI";119
"130240 LABREA";14
"130250 MANACAPURU";521
"130255 MANAQUIRI";71
"130260 MANAUS";8072
"130270 MANICORE";139
"130280 MARAA";20
"130290 MAUES";300
"130300 NHAMUNDA";41
"130310 NOVA OLINDA DO NORTE";119
"130320 NOVO AIRAO";90
"130330 NOVO ARIPUANA";160
"130340 PARINTINS";772
"130350 PAUINI";92
"130353 PRESIDENTE FIGUEIREDO";82
"130356 RIO PRETO DA EVA";43
"130360 SANTA ISABEL DO RIO NEGRO";59
"130370 SANTO ANTONIO DO ICA";136
"130380 SAO GABRIEL DA CACHOEIRA";271
"130390 SAO PAULO DE OLIVENCA";167
"130395 SAO SEBASTIAO DO UATUMA";72
"130400 SILVES";79
"130420 TEFE";479
"130423 TONANTINS";85
"130430 URUCARA";63
"130440 URUCURITUBA";37
"140010 BOA VISTA";1517
"140023 CAROEBE";18
"150010 ABAETETUBA";803
"150013 ABEL FIGUEIREDO";44
"150020 ACARA";179
"150030 AFUA";67
"150034 AGUA AZUL DO NORTE";98
"150040 ALENQUER";477
"150050 ALMEIRIM";157
"150060 ALTAMIRA";1142
"150070 ANAJAS";131
"150080 ANANINDEUA";2139
"150085 ANAPU";129
"150090 AUGUSTO CORREA";223
"150095 AURORA DO PARA";104
"150110 BAGRE";32
"150120 BAIAO";201
"150125 BANNACH";17
"150130 BARCARENA";640
"150140 BELEM";11429
"150145 BELTERRA";27
"150157 BOM JESUS DO TOCANTINS";126
"150170 BRAGANCA";1131
"150172 BRASIL NOVO";231
"150175 BREJO GRANDE DO ARAGUAIA";60
"150178 BREU BRANCO";95
"150180 BREVES";844
"150200 CACHOEIRA DO ARARI";116
"150210 CAMETA";779
"150215 CANAA DOS CARAJAS";513
"150220 CAPANEMA";820
"150230 CAPITAO POCO";157
"150240 CASTANHAL";1951
"150250 CHAVES";28
"150270 CONCEICAO DO ARAGUAIA";391
"150275 CONCORDIA DO PARA";33
"150276 CUMARU DO NORTE";91
"150277 CURIONOPOLIS";96
"150280 CURRALINHO";159
"150290 CURUCA";123
"150293 DOM ELISEU";144
"150295 ELDORADO DOS CARAJAS";110
