 Procedimentos hospitalares do SUS - por local de internação - Brasil
AIH aprovadas por Município
Período:Fev/2021
"Município";"AIH_aprovadas"
"110001 ALTA FLORESTA D'OESTE";81
"110002 ARIQUEMES";587
"110003 CABIXI";26
"110004 CACOAL";616
"110005 CEREJEIRAS";54
"110006 COLORADO DO OESTE";22
"110008 COSTA MARQUES";7
"110009 ESPIGAO D'OESTE";74
"110010 GUAJARA-MIRIM";209
"110011 JARU";235
"110012 JI-PARANA";493
"110013 MACHADINHO D'OESTE";106
"110014 NOVA BRASILANDIA D'OESTE";61
"110015 OURO PRETO DO OESTE";182
"110018 PIMENTA BUENO";215
"110020 PORTO VELHO";3750
"110025 PRESIDENTE MEDICI";66
"110026 RIO CRESPO";8
"110028 ROLIM DE MOURA";131
"110029 SANTA LUZIA D'OESTE";17
"110030 VILHENA";840
"110032 SAO MIGUEL DO GUAPORE";105
"110033 NOVA MAMORE";61
"110034 ALVORADA D'OESTE";27
"110037 ALTO ALEGRE DOS PARECIS";42
"110040 ALTO PARAISO";23
"110045 BURITIS";70
"110050 NOVO HORIZONTE DO OESTE";26
"110060 CACAULANDIA";2
"110070 CAMPO NOVO DE RONDONIA";5
"110094 CUJUBIM";49
"110110 ITAPUA DO OESTE";16
"110120 MINISTRO ANDREAZZA";11
"110130 MIRANTE DA SERRA";11
"110140 MONTE NEGRO";31
"110143 NOVA UNIAO";27
"110145 PARECIS";25
"110146 PIMENTEIRAS DO OESTE";4
"110149 SAO FRANCISCO DO GUAPORE";89
"110150 SERINGUEIRAS";46
"110155 TEIXEIROPOLIS";12
"110160 THEOBROMA";7
"110170 URUPA";18
"110180 VALE DO PARAISO";16
"120005 ASSIS BRASIL";40
"120010 BRASILEIA";210
"120020 CRUZEIRO DO SUL";568
"120030 FEIJO";39
"120034 MANOEL URBANO";28
"120035 MARECHAL THAUMATURGO";12
"120038 PLACIDO DE CASTRO";5
"120040 RIO BRANCO";2119
"120042 RODRIGUES ALVES";19
"120043 SANTA ROSA DO PURUS";24
"120045 SENADOR GUIOMARD";35
"120050 SENA MADUREIRA";155
"120060 TARAUACA";176
"120070 XAPURI";64
"130002 ALVARAES";39
"130006 AMATURA";39
"130010 ANORI";40
"130014 APUI";48
"130020 ATALAIA DO NORTE";31
"130030 AUTAZES";92
"130040 BARCELOS";29
"130050 BARREIRINHA";127
"130060 BENJAMIN CONSTANT";110
"130063 BERURI";84
"130068 BOA VISTA DO RAMOS";78
"130070 BOCA DO ACRE";95
"130080 BORBA";129
"130083 CAAPIRANGA";58
"130090 CANUTAMA";30
"130100 CARAUARI";129
"130110 CAREIRO";55
"130120 COARI";335
"130130 CODAJAS";47
"130140 EIRUNEPE";109
"130150 ENVIRA";77
"130160 FONTE BOA";116
"130165 GUAJARA";36
"130170 HUMAITA";134
"130180 IPIXUNA";141
"130185 IRANDUBA";48
"130190 ITACOATIARA";507
"130200 ITAPIRANGA";50
"130230 JUTAI";103
"130240 LABREA";177
"130250 MANACAPURU";556
"130255 MANAQUIRI";78
"130260 MANAUS";10470
"130270 MANICORE";170
"130290 MAUES";252
"130300 NHAMUNDA";61
"130310 NOVA OLINDA DO NORTE";114
"130320 NOVO AIRAO";56
"130340 PARINTINS";711
"130350 PAUINI";73
"130353 PRESIDENTE FIGUEIREDO";94
"130356 RIO PRETO DA EVA";69
"130370 SANTO ANTONIO DO ICA";125
"130380 SAO GABRIEL DA CACHOEIRA";106
"130390 SAO PAULO DE OLIVENCA";110
"130395 SAO SEBASTIAO DO UATUMA";64
"130400 SILVES";48
"130406 TABATINGA";566
"130410 TAPAUA";75
"130420 TEFE";545
"130423 TONANTINS";54
"130426 UARINI";82
"130430 URUCARA";110
"140005 ALTO ALEGRE";13
"140010 BOA VISTA";2990
"140015 BONFIM";8
"140020 CARACARAI";5
"140023 CAROEBE";9
"140030 MUCAJAI";15
"140040 NORMANDIA";18
"140045 PACARAIMA";40
"140047 RORAINOPOLIS";189
"140050 SAO JOAO DA BALIZA";9
"140060 SAO LUIZ";8
"150010 ABAETETUBA";765
"150013 ABEL FIGUEIREDO";32
"150020 ACARA";69
"150030 AFUA";60
"150034 AGUA AZUL DO NORTE";76
"150040 ALENQUER";299
"150050 ALMEIRIM";129
"150060 ALTAMIRA";782
"150070 ANAJAS";96
"150080 ANANINDEUA";2089
"150085 ANAPU";121
"150090 AUGUSTO CORREA";305
"150095 AURORA DO PARA";100
"150120 BAIAO";18
"150125 BANNACH";9
"150130 BARCARENA";560
"150140 BELEM";10113
"150145 BELTERRA";63
"150157 BOM JESUS DO TOCANTINS";122
"150170 BRAGANCA";886
"150172 BRASIL NOVO";111
"150175 BREJO GRANDE DO ARAGUAIA";51
"150178 BREU BRANCO";103
"150180 BREVES";610
"150190 BUJARU";156
"150200 CACHOEIRA DO ARARI";89
"150210 CAMETA";410
"150215 CANAA DOS CARAJAS";201
"150220 CAPANEMA";346
"150230 CAPITAO POCO";155
"150240 CASTANHAL";1693
"150250 CHAVES";18
"150270 CONCEICAO DO ARAGUAIA";356
"150275 CONCORDIA DO PARA";48
"150276 CUMARU DO NORTE";81
"150277 CURIONOPOLIS";147
"150280 CURRALINHO";125
"150290 CURUCA";43
"150293 DOM ELISEU";144
"150295 ELDORADO DOS CARAJAS";88
"150300 FARO";34
"150304 FLORESTA DO ARAGUAIA";126
"150307 GARRAFAO DO NORTE";40
"150309 GOIANESIA DO PARA";78
"150310 GURUPA";174
"150320 IGARAPE-ACU";44
"150330 IGARAPE-MIRI";598
"150345 IPIXUNA DO PARA";185
"150350 IRITUIA";22
"150360 ITAITUBA";211
"150370 ITUPIRANGA";92
"150380 JACUNDA";136
"150390 JURUTI";206
"150400 LIMOEIRO DO AJURU";91
"150405 MAE DO RIO";253
"150420 MARABA";1242
"150430 MARACANA";2
"150442 MARITUBA";548
"150445 MEDICILANDIA";93
"150450 MELGACO";81
"150460 MOCAJUBA";147
"150470 MOJU";160
"150480 MONTE ALEGRE";211
"150490 MUANA";152
"150495 NOVA ESPERANCA DO PIRIA";55
"150497 NOVA IPIXUNA";11
"150503 NOVO PROGRESSO";193
"150506 NOVO REPARTIMENTO";87
"150510 OBIDOS";185
"150520 OEIRAS DO PARA";56
"150530 ORIXIMINA";349
"150540 OUREM";70
"150543 OURILANDIA DO NORTE";343
"150548 PACAJA";129
"150549 PALESTINA DO PARA";30
"150550 PARAGOMINAS";534
"150553 PARAUAPEBAS";734
"150555 PAU D'ARCO";14
"150563 PICARRA";60
"150565 PLACAS";58
