 Procedimentos hospitalares do SUS - por local de internação - Brasil
AIH aprovadas por Município
Período:Abr/2015
"Município";"AIH_aprovadas"
"110001 ALTA FLORESTA D'OESTE";190
"110002 ARIQUEMES";542
"110003 CABIXI";24
"110004 CACOAL";497
"110005 CEREJEIRAS";151
"110006 COLORADO DO OESTE";77
"110008 COSTA MARQUES";47
"110009 ESPIGAO D'OESTE";95
"110010 GUAJARA-MIRIM";281
"110011 JARU";236
"110012 JI-PARANA";786
"110013 MACHADINHO D'OESTE";136
"110015 OURO PRETO DO OESTE";252
"110018 PIMENTA BUENO";211
"110020 PORTO VELHO";3061
"110025 PRESIDENTE MEDICI";66
"110026 RIO CRESPO";7
"110028 ROLIM DE MOURA";485
"110029 SANTA LUZIA D'OESTE";64
"110030 VILHENA";1054
"110032 SAO MIGUEL DO GUAPORE";95
"110033 NOVA MAMORE";33
"110034 ALVORADA D'OESTE";56
"110037 ALTO ALEGRE DOS PARECIS";56
"110040 ALTO PARAISO";17
"110045 BURITIS";50
"110050 NOVO HORIZONTE DO OESTE";45
"110060 CACAULANDIA";6
"110070 CAMPO NOVO DE RONDONIA";30
"110100 GOVERNADOR JORGE TEIXEIRA";4
"110120 MINISTRO ANDREAZZA";22
"110130 MIRANTE DA SERRA";51
"110140 MONTE NEGRO";3
"110143 NOVA UNIAO";15
"110145 PARECIS";21
"110146 PIMENTEIRAS DO OESTE";4
"110149 SAO FRANCISCO DO GUAPORE";100
"110150 SERINGUEIRAS";42
"110155 TEIXEIROPOLIS";4
"110160 THEOBROMA";16
"110170 URUPA";40
"110175 VALE DO ANARI";3
"110180 VALE DO PARAISO";14
"120005 ASSIS BRASIL";27
"120010 BRASILEIA";189
"120020 CRUZEIRO DO SUL";727
"120033 MANCIO LIMA";32
"120034 MANOEL URBANO";67
"120038 PLACIDO DE CASTRO";72
"120040 RIO BRANCO";2218
"120042 RODRIGUES ALVES";4
"120045 SENADOR GUIOMARD";58
"120050 SENA MADUREIRA";267
"120060 TARAUACA";195
"120070 XAPURI";53
"130002 ALVARAES";83
"130014 APUI";87
"130020 ATALAIA DO NORTE";12
"130040 BARCELOS";5
"130050 BARREIRINHA";51
"130060 BENJAMIN CONSTANT";49
"130063 BERURI";23
"130070 BOCA DO ACRE";125
"130080 BORBA";164
"130083 CAAPIRANGA";50
"130090 CANUTAMA";39
"130100 CARAUARI";64
"130110 CAREIRO";57
"130120 COARI";323
"130130 CODAJAS";52
"130150 ENVIRA";14
"130160 FONTE BOA";95
"130165 GUAJARA";40
"130170 HUMAITA";172
"130180 IPIXUNA";85
"130185 IRANDUBA";253
"130190 ITACOATIARA";409
"130195 ITAMARATI";38
"130210 JAPURA";11
"130220 JURUA";58
"130230 JUTAI";88
"130240 LABREA";61
"130250 MANACAPURU";356
"130255 MANAQUIRI";34
"130260 MANAUS";8754
"130270 MANICORE";109
"130290 MAUES";209
"130300 NHAMUNDA";26
"130340 PARINTINS";493
"130350 PAUINI";70
"130353 PRESIDENTE FIGUEIREDO";67
"130356 RIO PRETO DA EVA";55
"130370 SANTO ANTONIO DO ICA";23
"130390 SAO PAULO DE OLIVENCA";118
"130400 SILVES";34
"130406 TABATINGA";270
"130410 TAPAUA";50
"130420 TEFE";365
"130430 URUCARA";117
"130440 URUCURITUBA";11
"140005 ALTO ALEGRE";22
"140010 BOA VISTA";3062
"140015 BONFIM";4
"140023 CAROEBE";9
"140030 MUCAJAI";9
"140040 NORMANDIA";29
"140045 PACARAIMA";27
"140047 RORAINOPOLIS";54
"140050 SAO JOAO DA BALIZA";15
"140060 SAO LUIZ";29
"150010 ABAETETUBA";635
"150013 ABEL FIGUEIREDO";46
"150020 ACARA";136
"150030 AFUA";86
"150034 AGUA AZUL DO NORTE";42
"150040 ALENQUER";335
"150050 ALMEIRIM";72
"150060 ALTAMIRA";963
"150070 ANAJAS";65
"150080 ANANINDEUA";2883
"150085 ANAPU";112
"150090 AUGUSTO CORREA";257
"150095 AURORA DO PARA";130
"150120 BAIAO";106
"150125 BANNACH";20
"150130 BARCARENA";311
"150140 BELEM";9300
"150145 BELTERRA";44
"150150 BENEVIDES";43
"150157 BOM JESUS DO TOCANTINS";79
"150170 BRAGANCA";1215
"150175 BREJO GRANDE DO ARAGUAIA";63
"150178 BREU BRANCO";102
"150180 BREVES";746
"150190 BUJARU";197
"150200 CACHOEIRA DO ARARI";87
"150210 CAMETA";648
"150215 CANAA DOS CARAJAS";115
"150220 CAPANEMA";614
"150230 CAPITAO POCO";467
"150240 CASTANHAL";1354
"150250 CHAVES";21
"150270 CONCEICAO DO ARAGUAIA";380
"150275 CONCORDIA DO PARA";50
"150276 CUMARU DO NORTE";40
"150277 CURIONOPOLIS";124
"150280 CURRALINHO";147
"150290 CURUCA";71
"150293 DOM ELISEU";282
"150295 ELDORADO DOS CARAJAS";186
"150300 FARO";29
"150304 FLORESTA DO ARAGUAIA";114
"150309 GOIANESIA DO PARA";64
"150310 GURUPA";101
"150320 IGARAPE-ACU";37
"150330 IGARAPE-MIRI";543
"150340 INHANGAPI";43
"150345 IPIXUNA DO PARA";275
"150350 IRITUIA";115
"150360 ITAITUBA";554
"150370 ITUPIRANGA";112
"150375 JACAREACANGA";133
"150380 JACUNDA";397
"150390 JURUTI";124
"150400 LIMOEIRO DO AJURU";160
"150405 MAE DO RIO";241
"150420 MARABA";839
"150430 MARACANA";80
"150440 MARAPANIM";6
"150442 MARITUBA";528
"150445 MEDICILANDIA";71
"150450 MELGACO";84
"150460 MOCAJUBA";143
"150470 MOJU";300
"150480 MONTE ALEGRE";303
"150490 MUANA";85
"150495 NOVA ESPERANCA DO PIRIA";132
"150503 NOVO PROGRESSO";183
"150506 NOVO REPARTIMENTO";152
"150510 OBIDOS";256
"150520 OEIRAS DO PARA";116
"150530 ORIXIMINA";384
"150540 OUREM";69
"150543 OURILANDIA DO NORTE";200
"150548 PACAJA";160
"150549 PALESTINA DO PARA";39
"150550 PARAGOMINAS";456
"150553 PARAUAPEBAS";583
"150555 PAU D'ARCO";57
"150563 PICARRA";64
"150565 PLACAS";96
"150570 PONTA DE PEDRAS";95
"150580 PORTEL";156
"150590 PORTO DE MOZ";136
"150600 PRAINHA";111
"150613 REDENCAO";768
"150616 RIO MARIA";120
"150618 RONDON DO PARA";624
"150619 RUROPOLIS";135
"150620 SALINOPOLIS";112
"150630 SALVATERRA";78
"150640 SANTA CRUZ DO ARARI";36
"150650 SANTA IZABEL DO PARA";498
"150658 SANTA MARIA DAS BARREIRAS";64
"150660 SANTA MARIA DO PARA";51
"150670 SANTANA DO ARAGUAIA";149
"150680 SANTAREM";1919
"150700 SANTO ANTONIO DO TAUA";284
"150715 SAO DOMINGOS DO ARAGUAIA";99
"150720 SAO DOMINGOS DO CAPIM";134
"150730 SAO FELIX DO XINGU";321
"150745 SAO GERALDO DO ARAGUAIA";224
"150747 SAO JOAO DE PIRABAS";70
"150750 SAO JOAO DO ARAGUAIA";34
"150760 SAO MIGUEL DO GUAMA";114
"150770 SAO SEBASTIAO DA BOA VISTA";95
