 Procedimentos hospitalares do SUS - por local de internação - Brasil
AIH aprovadas por Município
Período:Mai/2020
"Município";"AIH_aprovadas"
"110001 ALTA FLORESTA D'OESTE";87
"110002 ARIQUEMES";437
"110003 CABIXI";26
"110004 CACOAL";840
"110005 CEREJEIRAS";62
"110006 COLORADO DO OESTE";29
"110008 COSTA MARQUES";13
"110009 ESPIGAO D'OESTE";81
"110010 GUAJARA-MIRIM";224
"110011 JARU";168
"110012 JI-PARANA";395
"110013 MACHADINHO D'OESTE";93
"110014 NOVA BRASILANDIA D'OESTE";29
"110015 OURO PRETO DO OESTE";185
"110018 PIMENTA BUENO";121
"110020 PORTO VELHO";3190
"110025 PRESIDENTE MEDICI";34
"110026 RIO CRESPO";6
"110028 ROLIM DE MOURA";242
"110029 SANTA LUZIA D'OESTE";24
"110030 VILHENA";753
"110032 SAO MIGUEL DO GUAPORE";93
"110033 NOVA MAMORE";30
"110034 ALVORADA D'OESTE";26
"110037 ALTO ALEGRE DOS PARECIS";15
"110040 ALTO PARAISO";18
"110045 BURITIS";67
"110050 NOVO HORIZONTE DO OESTE";22
"110060 CACAULANDIA";3
"110070 CAMPO NOVO DE RONDONIA";1
"110094 CUJUBIM";2
"110110 ITAPUA DO OESTE";5
"110120 MINISTRO ANDREAZZA";6
"110130 MIRANTE DA SERRA";11
"110140 MONTE NEGRO";4
"110143 NOVA UNIAO";6
"110145 PARECIS";5
"110146 PIMENTEIRAS DO OESTE";1
"110149 SAO FRANCISCO DO GUAPORE";140
"110150 SERINGUEIRAS";13
"110160 THEOBROMA";5
"110170 URUPA";8
"110180 VALE DO PARAISO";10
"120001 ACRELANDIA";2
"120005 ASSIS BRASIL";24
"120010 BRASILEIA";178
"120020 CRUZEIRO DO SUL";593
"120033 MANCIO LIMA";2
"120034 MANOEL URBANO";1
"120035 MARECHAL THAUMATURGO";41
"120038 PLACIDO DE CASTRO";13
"120039 PORTO WALTER";1
"120040 RIO BRANCO";1929
"120042 RODRIGUES ALVES";35
"120045 SENADOR GUIOMARD";11
"120050 SENA MADUREIRA";112
"120060 TARAUACA";150
"120070 XAPURI";20
"130002 ALVARAES";80
