 Procedimentos hospitalares do SUS - por local de internação - Brasil
AIH aprovadas por Município
Período:Mar/2014
"Município";"AIH_aprovadas"
"110001 ALTA FLORESTA D'OESTE";204
"110002 ARIQUEMES";426
"110003 CABIXI";24
"110004 CACOAL";951
"110005 CEREJEIRAS";100
"110006 COLORADO DO OESTE";89
"110008 COSTA MARQUES";41
"110009 ESPIGAO D'OESTE";114
"110010 GUAJARA-MIRIM";225
"110011 JARU";187
"110012 JI-PARANA";941
"110013 MACHADINHO D'OESTE";104
"110014 NOVA BRASILANDIA D'OESTE";129
"110015 OURO PRETO DO OESTE";230
"110018 PIMENTA BUENO";198
"110020 PORTO VELHO";3176
"110025 PRESIDENTE MEDICI";43
"110026 RIO CRESPO";10
"110028 ROLIM DE MOURA";367
"110029 SANTA LUZIA D'OESTE";64
"110030 VILHENA";676
"110032 SAO MIGUEL DO GUAPORE";126
"110033 NOVA MAMORE";60
"110034 ALVORADA D'OESTE";44
"110037 ALTO ALEGRE DOS PARECIS";23
"110040 ALTO PARAISO";12
"110045 BURITIS";147
"110050 NOVO HORIZONTE DO OESTE";60
"110060 CACAULANDIA";13
"110070 CAMPO NOVO DE RONDONIA";53
"110100 GOVERNADOR JORGE TEIXEIRA";13
"110120 MINISTRO ANDREAZZA";41
"110130 MIRANTE DA SERRA";75
"110140 MONTE NEGRO";64
"110143 NOVA UNIAO";6
"110145 PARECIS";17
"110146 PIMENTEIRAS DO OESTE";1
"110149 SAO FRANCISCO DO GUAPORE";69
"110150 SERINGUEIRAS";92
"110155 TEIXEIROPOLIS";7
"110160 THEOBROMA";4
"110170 URUPA";2
"110175 VALE DO ANARI";4
"110180 VALE DO PARAISO";17
"120001 ACRELANDIA";20
"120005 ASSIS BRASIL";23
"120010 BRASILEIA";208
"120020 CRUZEIRO DO SUL";914
"120030 FEIJO";130
"120033 MANCIO LIMA";28
"120034 MANOEL URBANO";51
"120038 PLACIDO DE CASTRO";48
"120039 PORTO WALTER";13
"120040 RIO BRANCO";2067
"120042 RODRIGUES ALVES";20
"120045 SENADOR GUIOMARD";55
"120050 SENA MADUREIRA";408
"120060 TARAUACA";203
"120070 XAPURI";125
"130002 ALVARAES";18
"130006 AMATURA";21
"130014 APUI";74
"130030 AUTAZES";80
"130040 BARCELOS";86
"130050 BARREIRINHA";70
"130060 BENJAMIN CONSTANT";82
"130063 BERURI";78
"130070 BOCA DO ACRE";142
"130080 BORBA";83
"130083 CAAPIRANGA";25
"130100 CARAUARI";156
"130110 CAREIRO";3
"130120 COARI";324
"130130 CODAJAS";76
"130165 GUAJARA";43
"130170 HUMAITA";140
"130180 IPIXUNA";79
"130190 ITACOATIARA";372
"130195 ITAMARATI";1
"130200 ITAPIRANGA";6
"130220 JURUA";45
"130230 JUTAI";79
"130250 MANACAPURU";409
"130255 MANAQUIRI";18
"130260 MANAUS";7827
"130270 MANICORE";6
"130290 MAUES";201
"130310 NOVA OLINDA DO NORTE";233
"130330 NOVO ARIPUANA";61
"130340 PARINTINS";493
"130353 PRESIDENTE FIGUEIREDO";120
"130356 RIO PRETO DA EVA";112
"130370 SANTO ANTONIO DO ICA";76
"130380 SAO GABRIEL DA CACHOEIRA";26
"130400 SILVES";41
"130406 TABATINGA";94
"130410 TAPAUA";5
"130420 TEFE";321
"130440 URUCURITUBA";23
"140005 ALTO ALEGRE";15
"140010 BOA VISTA";2437
"140015 BONFIM";12
"140020 CARACARAI";52
"140023 CAROEBE";21
"140030 MUCAJAI";7
"140040 NORMANDIA";22
"140045 PACARAIMA";44
"140047 RORAINOPOLIS";21
"140050 SAO JOAO DA BALIZA";46
"140060 SAO LUIZ";47
"150010 ABAETETUBA";591
"150013 ABEL FIGUEIREDO";45
"150020 ACARA";187
"150030 AFUA";106
"150034 AGUA AZUL DO NORTE";105
"150040 ALENQUER";389
"150050 ALMEIRIM";68
"150060 ALTAMIRA";1331
"150070 ANAJAS";76
"150080 ANANINDEUA";3658
"150085 ANAPU";150
"150090 AUGUSTO CORREA";255
"150095 AURORA DO PARA";111
"150120 BAIAO";130
"150125 BANNACH";21
"150130 BARCARENA";318
"150140 BELEM";7813
"150145 BELTERRA";74
"150150 BENEVIDES";43
"150157 BOM JESUS DO TOCANTINS";88
"150170 BRAGANCA";1088
"150172 BRASIL NOVO";185
"150175 BREJO GRANDE DO ARAGUAIA";28
"150178 BREU BRANCO";100
"150180 BREVES";674
"150190 BUJARU";217
"150200 CACHOEIRA DO ARARI";99
"150210 CAMETA";624
"150215 CANAA DOS CARAJAS";127
"150220 CAPANEMA";655
"150230 CAPITAO POCO";497
"150240 CASTANHAL";1357
"150270 CONCEICAO DO ARAGUAIA";562
"150275 CONCORDIA DO PARA";67
"150276 CUMARU DO NORTE";56
"150277 CURIONOPOLIS";138
"150280 CURRALINHO";124
"150290 CURUCA";114
"150293 DOM ELISEU";288
"150295 ELDORADO DOS CARAJAS";207
"150300 FARO";26
"150304 FLORESTA DO ARAGUAIA";118
"150309 GOIANESIA DO PARA";235
"150310 GURUPA";130
"150320 IGARAPE-ACU";76
"150330 IGARAPE-MIRI";600
"150340 INHANGAPI";50
"150345 IPIXUNA DO PARA";279
"150350 IRITUIA";115
"150360 ITAITUBA";609
"150370 ITUPIRANGA";76
"150375 JACAREACANGA";89
"150380 JACUNDA";473
"150390 JURUTI";184
"150400 LIMOEIRO DO AJURU";150
"150405 MAE DO RIO";200
"150420 MARABA";960
"150430 MARACANA";118
"150442 MARITUBA";654
"150445 MEDICILANDIA";117
"150450 MELGACO";99
"150460 MOCAJUBA";144
"150470 MOJU";305
"150480 MONTE ALEGRE";301
"150490 MUANA";112
"150495 NOVA ESPERANCA DO PIRIA";105
"150503 NOVO PROGRESSO";159
"150506 NOVO REPARTIMENTO";161
"150510 OBIDOS";226
"150520 OEIRAS DO PARA";73
"150530 ORIXIMINA";347
"150540 OUREM";66
"150543 OURILANDIA DO NORTE";226
"150548 PACAJA";134
"150549 PALESTINA DO PARA";53
"150550 PARAGOMINAS";330
"150553 PARAUAPEBAS";559
"150555 PAU D'ARCO";68
"150563 PICARRA";67
"150565 PLACAS";77
"150570 PONTA DE PEDRAS";90
"150580 PORTEL";110
"150590 PORTO DE MOZ";132
"150600 PRAINHA";62
"150613 REDENCAO";783
"150616 RIO MARIA";68
"150618 RONDON DO PARA";628
"150619 RUROPOLIS";130
"150620 SALINOPOLIS";208
"150630 SALVATERRA";85
"150640 SANTA CRUZ DO ARARI";26
"150650 SANTA IZABEL DO PARA";470
"150658 SANTA MARIA DAS BARREIRAS";56
"150660 SANTA MARIA DO PARA";141
"150670 SANTANA DO ARAGUAIA";333
"150680 SANTAREM";1686
"150700 SANTO ANTONIO DO TAUA";291
"150715 SAO DOMINGOS DO ARAGUAIA";73
"150720 SAO DOMINGOS DO CAPIM";143
"150730 SAO FELIX DO XINGU";386
"150745 SAO GERALDO DO ARAGUAIA";188
"150747 SAO JOAO DE PIRABAS";47
"150750 SAO JOAO DO ARAGUAIA";45
"150760 SAO MIGUEL DO GUAMA";50
"150770 SAO SEBASTIAO DA BOA VISTA";80
"150775 SAPUCAIA";70
"150780 SENADOR JOSE PORFIRIO";61
"150790 SOURE";154
"150795 TAILANDIA";285
"150797 TERRA SANTA";117
"150800 TOME-ACU";296
"150803 TRACUATEUA";112
"150805 TRAIRAO";67
"150808 TUCUMA";275
"150810 TUCURUI";551
"150812 ULIANOPOLIS";348
"150815 URUARA";299
"150820 VIGIA";226
"150830 VISEU";240
"150835 VITORIA DO XINGU";18
"150840 XINGUARA";320
"160010 AMAPA";16
"160020 CALCOENE";40
"160027 LARANJAL DO JARI";302
"160030 MACAPA";1863
"160050 OIAPOQUE";167
"160053 PORTO GRANDE";56
"160060 SANTANA";453
"170070 ALVORADA";96
"170100 ANANAS";18
"170190 ARAGUACEMA";29
"170200 ARAGUACU";144
"170210 ARAGUAINA";1869
"170220 ARAGUATINS";60
"170230 ARAPOEMA";75
"170240 ARRAIAS";42
"170255 AUGUSTINOPOLIS";496
"170550 COLINAS DO TOCANTINS";213
"170610 CRISTALANDIA";13
"170700 DIANOPOLIS";106
"170710 DIVINOPOLIS DO TOCANTINS";12
"170820 FORMOSO DO ARAGUAIA";50
"170900 GOIATINS";40
"170930 GUARAI";180
"170950 GURUPI";737
"171050 ITACAJA";41
"171320 MIRACEMA DO TOCANTINS";380
"171330 MIRANORTE";62
"171430 NAZARE";3
"171575 PALMEIROPOLIS";6
"171610 PARAISO DO TOCANTINS";508
"171620 PARANA";29
"171650 PEDRO AFONSO";218
"171660 PEIXE";56
"171670 COLMEIA";30
"171750 PIUM";71
"171790 PONTE ALTA DO TOCANTINS";9
"171820 PORTO NACIONAL";825
"172065 SILVANOPOLIS";5
"172090 TAGUATINGA";68
"172100 PALMAS";2236
"172120 TOCANTINOPOLIS";123
"172210 XAMBIOA";84
"210005 ACAILANDIA";426
"210015 AGUA DOCE DO MARANHAO";30
"210020 ALCANTARA";8
"210030 ALDEIAS ALTAS";25
"210043 ALTO ALEGRE DO MARANHAO";257
"210047 ALTO ALEGRE DO PINDARE";149
"210060 AMARANTE DO MARANHAO";217
"210070 ANAJATUBA";129
"210080 ANAPURUS";69
"210083 APICUM-ACU";59
"210095 ARAME";234
"210100 ARARI";39
"210110 AXIXA";90
"210120 BACABAL";535
"210130 BACURI";94
"210140 BALSAS";508
"210150 BARAO DE GRAJAU";62
"210160 BARRA DO CORDA";400
"210170 BARREIRINHAS";345
"210190 BEQUIMAO";76
"210193 BERNARDO DO MEARIM";8
"210200 BOM JARDIM";183
"210203 BOM JESUS DAS SELVAS";112
"210210 BREJO";192
"210220 BURITI";139
"210230 BURITI BRAVO";108
"210232 BURITICUPU";320
"210250 CAJARI";36
"210260 CANDIDO MENDES";59
"210270 CANTANHEDE";137
"210275 CAPINZAL DO NORTE";59
"210280 CAROLINA";85
"210290 CARUTAPERA";108
"210300 CAXIAS";725
"210310 CEDRAL";63
"210312 CENTRAL DO MARANHAO";58
"210320 CHAPADINHA";429
"210325 CIDELANDIA";79
"210330 CODO";421
"210340 COELHO NETO";372
"210350 COLINAS";237
"210360 COROATA";285
"210370 CURURUPU";353
"210380 DOM PEDRO";78
