 Procedimentos hospitalares do SUS - por local de internação - Brasil
AIH aprovadas por Município
Período:Mai/2015
"Município";"AIH_aprovadas"
"110001 ALTA FLORESTA D'OESTE";179
"110002 ARIQUEMES";560
"110003 CABIXI";24
"110004 CACOAL";955
"110005 CEREJEIRAS";140
"110006 COLORADO DO OESTE";68
"110009 ESPIGAO D'OESTE";117
"110010 GUAJARA-MIRIM";276
"110011 JARU";259
"110012 JI-PARANA";900
"110013 MACHADINHO D'OESTE";123
"110015 OURO PRETO DO OESTE";224
"110018 PIMENTA BUENO";162
"110020 PORTO VELHO";3565
"110025 PRESIDENTE MEDICI";56
"110026 RIO CRESPO";3
"110028 ROLIM DE MOURA";466
"110029 SANTA LUZIA D'OESTE";64
"110030 VILHENA";1042
"110032 SAO MIGUEL DO GUAPORE";102
"110033 NOVA MAMORE";41
"110034 ALVORADA D'OESTE";40
"110037 ALTO ALEGRE DOS PARECIS";49
"110040 ALTO PARAISO";38
"110045 BURITIS";79
"110050 NOVO HORIZONTE DO OESTE";44
"110060 CACAULANDIA";11
"110070 CAMPO NOVO DE RONDONIA";26
"110100 GOVERNADOR JORGE TEIXEIRA";56
"110120 MINISTRO ANDREAZZA";18
"110130 MIRANTE DA SERRA";29
"110140 MONTE NEGRO";3
"110143 NOVA UNIAO";15
"110145 PARECIS";16
"110146 PIMENTEIRAS DO OESTE";5
"110149 SAO FRANCISCO DO GUAPORE";116
"110150 SERINGUEIRAS";37
"110155 TEIXEIROPOLIS";6
"110160 THEOBROMA";14
"110170 URUPA";46
"110175 VALE DO ANARI";11
"110180 VALE DO PARAISO";11
"120005 ASSIS BRASIL";12
"120010 BRASILEIA";227
"120020 CRUZEIRO DO SUL";729
"120030 FEIJO";14
"120033 MANCIO LIMA";58
"120034 MANOEL URBANO";59
"120038 PLACIDO DE CASTRO";49
"120039 PORTO WALTER";36
"120040 RIO BRANCO";2251
"120042 RODRIGUES ALVES";27
"120045 SENADOR GUIOMARD";69
"120050 SENA MADUREIRA";260
"120060 TARAUACA";158
"120070 XAPURI";49
"130002 ALVARAES";91
"130008 ANAMA";55
"130014 APUI";90
"130020 ATALAIA DO NORTE";40
"130030 AUTAZES";58
"130040 BARCELOS";2
"130050 BARREIRINHA";78
"130060 BENJAMIN CONSTANT";62
"130063 BERURI";59
"130070 BOCA DO ACRE";164
"130080 BORBA";162
"130083 CAAPIRANGA";38
"130090 CANUTAMA";36
"130100 CARAUARI";78
"130120 COARI";331
"130130 CODAJAS";58
"130150 ENVIRA";17
"130160 FONTE BOA";78
"130165 GUAJARA";39
"130170 HUMAITA";160
"130180 IPIXUNA";79
"130185 IRANDUBA";238
"130190 ITACOATIARA";399
"130195 ITAMARATI";48
"130210 JAPURA";22
"130220 JURUA";52
"130230 JUTAI";99
"130240 LABREA";107
"130250 MANACAPURU";490
"130255 MANAQUIRI";36
"130260 MANAUS";9205
"130270 MANICORE";135
"130280 MARAA";19
"130290 MAUES";193
"130300 NHAMUNDA";34
"130330 NOVO ARIPUANA";200
"130340 PARINTINS";574
"130350 PAUINI";83
"130353 PRESIDENTE FIGUEIREDO";75
"130356 RIO PRETO DA EVA";105
"130370 SANTO ANTONIO DO ICA";86
"130390 SAO PAULO DE OLIVENCA";61
"130400 SILVES";43
"130406 TABATINGA";236
"130410 TAPAUA";55
"130420 TEFE";410
