 Procedimentos hospitalares do SUS - por local de internação - Brasil
AIH aprovadas por Município
Período:Dez/2019
"Município";"AIH_aprovadas"
"110001 ALTA FLORESTA D'OESTE";138
"110002 ARIQUEMES";565
"110003 CABIXI";25
"110004 CACOAL";893
"110005 CEREJEIRAS";100
"110006 COLORADO DO OESTE";55
"110008 COSTA MARQUES";49
"110009 ESPIGAO D'OESTE";191
"110010 GUAJARA-MIRIM";260
"110011 JARU";301
"110012 JI-PARANA";705
"110013 MACHADINHO D'OESTE";183
"110014 NOVA BRASILANDIA D'OESTE";95
"110015 OURO PRETO DO OESTE";186
"110018 PIMENTA BUENO";227
"110020 PORTO VELHO";3574
"110025 PRESIDENTE MEDICI";81
"110026 RIO CRESPO";8
"110028 ROLIM DE MOURA";436
"110029 SANTA LUZIA D'OESTE";51
"110030 VILHENA";898
"110032 SAO MIGUEL DO GUAPORE";71
"110033 NOVA MAMORE";48
"110034 ALVORADA D'OESTE";57
"110037 ALTO ALEGRE DOS PARECIS";16
"110040 ALTO PARAISO";20
"110045 BURITIS";82
"110050 NOVO HORIZONTE DO OESTE";40
"110060 CACAULANDIA";2
"110070 CAMPO NOVO DE RONDONIA";30
"110094 CUJUBIM";58
"110120 MINISTRO ANDREAZZA";13
"110130 MIRANTE DA SERRA";22
"110140 MONTE NEGRO";18
"110143 NOVA UNIAO";11
"110145 PARECIS";52
"110146 PIMENTEIRAS DO OESTE";13
"110149 SAO FRANCISCO DO GUAPORE";60
"110150 SERINGUEIRAS";40
"110155 TEIXEIROPOLIS";3
"110160 THEOBROMA";11
"110170 URUPA";19
"110180 VALE DO PARAISO";4
"120001 ACRELANDIA";8
"120010 BRASILEIA";192
"120020 CRUZEIRO DO SUL";671
"120033 MANCIO LIMA";33
"120034 MANOEL URBANO";29
"120035 MARECHAL THAUMATURGO";22
"120038 PLACIDO DE CASTRO";54
"120040 RIO BRANCO";2052
"120042 RODRIGUES ALVES";14
"120043 SANTA ROSA DO PURUS";55
"120045 SENADOR GUIOMARD";51
"120050 SENA MADUREIRA";133
"120060 TARAUACA";121
"120070 XAPURI";49
"130002 ALVARAES";59
"130006 AMATURA";33
"130010 ANORI";54
"130014 APUI";97
"130020 ATALAIA DO NORTE";46
"130030 AUTAZES";65
"130050 BARREIRINHA";83
"130060 BENJAMIN CONSTANT";205
"130063 BERURI";37
"130068 BOA VISTA DO RAMOS";57
"130070 BOCA DO ACRE";137
"130080 BORBA";169
"130090 CANUTAMA";36
"130100 CARAUARI";130
"130110 CAREIRO";48
"130120 COARI";290
"130140 EIRUNEPE";189
"130150 ENVIRA";77
"130160 FONTE BOA";94
"130165 GUAJARA";61
"130170 HUMAITA";134
"130180 IPIXUNA";82
"130185 IRANDUBA";39
"130190 ITACOATIARA";173
"130200 ITAPIRANGA";12
"130210 JAPURA";16
"130230 JUTAI";84
"130240 LABREA";103
"130250 MANACAPURU";485
"130255 MANAQUIRI";23
"130260 MANAUS";9546
"130270 MANICORE";147
"130290 MAUES";241
"130300 NHAMUNDA";62
"130310 NOVA OLINDA DO NORTE";117
"130320 NOVO AIRAO";51
"130340 PARINTINS";575
"130350 PAUINI";120
"130353 PRESIDENTE FIGUEIREDO";40
"130356 RIO PRETO DA EVA";43
"130360 SANTA ISABEL DO RIO NEGRO";42
"130370 SANTO ANTONIO DO ICA";126
"130380 SAO GABRIEL DA CACHOEIRA";118
"130390 SAO PAULO DE OLIVENCA";95
"130395 SAO SEBASTIAO DO UATUMA";44
"130406 TABATINGA";169
"130420 TEFE";416
"130423 TONANTINS";64
"130426 UARINI";104
"130430 URUCARA";43
"130440 URUCURITUBA";3
"140005 ALTO ALEGRE";25
"140010 BOA VISTA";3346
"140015 BONFIM";5
"140020 CARACARAI";16
"140023 CAROEBE";18
"140030 MUCAJAI";16
"140040 NORMANDIA";65
"140045 PACARAIMA";39
"140047 RORAINOPOLIS";223
"140050 SAO JOAO DA BALIZA";5
"140060 SAO LUIZ";9
"150010 ABAETETUBA";718
"150013 ABEL FIGUEIREDO";29
"150020 ACARA";110
"150030 AFUA";74
"150034 AGUA AZUL DO NORTE";96
"150040 ALENQUER";365
"150050 ALMEIRIM";127
"150060 ALTAMIRA";1079
"150070 ANAJAS";116
"150080 ANANINDEUA";3307
"150085 ANAPU";80
"150090 AUGUSTO CORREA";311
"150095 AURORA DO PARA";99
"150120 BAIAO";189
"150125 BANNACH";11
"150130 BARCARENA";701
"150140 BELEM";9377
"150145 BELTERRA";50
"150157 BOM JESUS DO TOCANTINS";73
"150170 BRAGANCA";996
"150172 BRASIL NOVO";198
"150175 BREJO GRANDE DO ARAGUAIA";59
"150178 BREU BRANCO";47
"150180 BREVES";748
"150190 BUJARU";160
"150200 CACHOEIRA DO ARARI";97
"150210 CAMETA";669
"150215 CANAA DOS CARAJAS";147
"150220 CAPANEMA";396
"150230 CAPITAO POCO";268
"150240 CASTANHAL";1782
"150250 CHAVES";10
"150270 CONCEICAO DO ARAGUAIA";336
"150275 CONCORDIA DO PARA";108
"150276 CUMARU DO NORTE";62
"150277 CURIONOPOLIS";123
"150280 CURRALINHO";126
"150290 CURUCA";61
"150293 DOM ELISEU";183
"150295 ELDORADO DOS CARAJAS";128
"150300 FARO";33
"150304 FLORESTA DO ARAGUAIA";108
"150307 GARRAFAO DO NORTE";52
"150309 GOIANESIA DO PARA";90
"150310 GURUPA";127
"150320 IGARAPE-ACU";56
"150330 IGARAPE-MIRI";629
"150345 IPIXUNA DO PARA";185
"150350 IRITUIA";54
"150360 ITAITUBA";416
"150370 ITUPIRANGA";82
"150375 JACAREACANGA";28
"150380 JACUNDA";167
"150390 JURUTI";181
"150400 LIMOEIRO DO AJURU";7
"150405 MAE DO RIO";134
"150420 MARABA";1013
"150430 MARACANA";11
"150440 MARAPANIM";21
"150442 MARITUBA";528
"150445 MEDICILANDIA";110
"150450 MELGACO";80
"150460 MOCAJUBA";144
"150470 MOJU";167
"150480 MONTE ALEGRE";306
"150490 MUANA";151
"150495 NOVA ESPERANCA DO PIRIA";24
"150497 NOVA IPIXUNA";18
"150503 NOVO PROGRESSO";202
"150506 NOVO REPARTIMENTO";126
"150510 OBIDOS";247
"150520 OEIRAS DO PARA";127
"150530 ORIXIMINA";370
"150540 OUREM";144
"150543 OURILANDIA DO NORTE";301
"150548 PACAJA";153
"150549 PALESTINA DO PARA";31
"150550 PARAGOMINAS";514
"150553 PARAUAPEBAS";668
"150555 PAU D'ARCO";28
"150563 PICARRA";60
"150565 PLACAS";94
"150570 PONTA DE PEDRAS";195
"150580 PORTEL";143
"150590 PORTO DE MOZ";214
"150600 PRAINHA";108
"150613 REDENCAO";821
"150616 RIO MARIA";53
"150618 RONDON DO PARA";388
"150619 RUROPOLIS";233
"150620 SALINOPOLIS";224
"150630 SALVATERRA";79
"150640 SANTA CRUZ DO ARARI";39
"150650 SANTA IZABEL DO PARA";1
"150658 SANTA MARIA DAS BARREIRAS";55
"150660 SANTA MARIA DO PARA";113
"150670 SANTANA DO ARAGUAIA";230
"150680 SANTAREM";1792
"150700 SANTO ANTONIO DO TAUA";467
"150715 SAO DOMINGOS DO ARAGUAIA";51
"150720 SAO DOMINGOS DO CAPIM";89
"150730 SAO FELIX DO XINGU";300
"150745 SAO GERALDO DO ARAGUAIA";49
"150747 SAO JOAO DE PIRABAS";32
"150750 SAO JOAO DO ARAGUAIA";10
"150760 SAO MIGUEL DO GUAMA";45
"150770 SAO SEBASTIAO DA BOA VISTA";100
"150775 SAPUCAIA";17
"150780 SENADOR JOSE PORFIRIO";44
"150790 SOURE";162
