 Procedimentos hospitalares do SUS - por local de internação - Brasil
AIH aprovadas por Município
Período:Jul/2012
"Município";"AIH_aprovadas"
"110001 ALTA FLORESTA D'OESTE";190
"110002 ARIQUEMES";374
"110003 CABIXI";24
"110004 CACOAL";785
"110005 CEREJEIRAS";136
"110006 COLORADO DO OESTE";114
"110009 ESPIGAO D'OESTE";155
"110010 GUAJARA-MIRIM";271
"110011 JARU";271
"110012 JI-PARANA";593
"110013 MACHADINHO D'OESTE";101
"110014 NOVA BRASILANDIA D'OESTE";127
"110015 OURO PRETO DO OESTE";209
"110018 PIMENTA BUENO";174
"110020 PORTO VELHO";2703
"110025 PRESIDENTE MEDICI";64
"110028 ROLIM DE MOURA";525
"110029 SANTA LUZIA D'OESTE";25
"110030 VILHENA";565
"110032 SAO MIGUEL DO GUAPORE";110
"110033 NOVA MAMORE";82
"110034 ALVORADA D'OESTE";62
"110037 ALTO ALEGRE DOS PARECIS";53
"110040 ALTO PARAISO";70
"110050 NOVO HORIZONTE DO OESTE";20
"110060 CACAULANDIA";3
"110070 CAMPO NOVO DE RONDONIA";41
"110094 CUJUBIM";31
"110100 GOVERNADOR JORGE TEIXEIRA";13
"110110 ITAPUA DO OESTE";4
"110120 MINISTRO ANDREAZZA";36
"110130 MIRANTE DA SERRA";64
"110140 MONTE NEGRO";112
"110143 NOVA UNIAO";7
"110145 PARECIS";20
"110146 PIMENTEIRAS DO OESTE";10
"110149 SAO FRANCISCO DO GUAPORE";55
"110150 SERINGUEIRAS";88
"110155 TEIXEIROPOLIS";13
"110160 THEOBROMA";18
"110170 URUPA";4
"110175 VALE DO ANARI";7
"110180 VALE DO PARAISO";22
"120001 ACRELANDIA";4
"120010 BRASILEIA";156
"120020 CRUZEIRO DO SUL";1006
"120030 FEIJO";63
"120033 MANCIO LIMA";45
"120034 MANOEL URBANO";72
"120038 PLACIDO DE CASTRO";42
"120039 PORTO WALTER";21
"120040 RIO BRANCO";2253
"120042 RODRIGUES ALVES";19
"120043 SANTA ROSA DO PURUS";13
"120045 SENADOR GUIOMARD";45
"120050 SENA MADUREIRA";272
"120060 TARAUACA";144
"120070 XAPURI";98
"130002 ALVARAES";90
"130006 AMATURA";14
"130014 APUI";80
"130030 AUTAZES";95
"130040 BARCELOS";56
"130050 BARREIRINHA";51
"130060 BENJAMIN CONSTANT";98
"130063 BERURI";47
"130070 BOCA DO ACRE";137
"130080 BORBA";133
"130083 CAAPIRANGA";21
"130090 CANUTAMA";9
"130100 CARAUARI";119
"130110 CAREIRO";8
"130120 COARI";301
"130130 CODAJAS";92
"130150 ENVIRA";41
"130165 GUAJARA";38
"130170 HUMAITA";148
"130180 IPIXUNA";101
"130185 IRANDUBA";113
"130190 ITACOATIARA";306
"130200 ITAPIRANGA";49
"130220 JURUA";56
"130230 JUTAI";100
"130250 MANACAPURU";325
"130255 MANAQUIRI";35
"130260 MANAUS";9700
"130270 MANICORE";143
"130280 MARAA";69
"130290 MAUES";204
"130320 NOVO AIRAO";45
"130340 PARINTINS";436
"130350 PAUINI";59
"130353 PRESIDENTE FIGUEIREDO";148
"130356 RIO PRETO DA EVA";47
"130370 SANTO ANTONIO DO ICA";95
"130380 SAO GABRIEL DA CACHOEIRA";46
"130390 SAO PAULO DE OLIVENCA";90
"130395 SAO SEBASTIAO DO UATUMA";38
"130400 SILVES";14
"130406 TABATINGA";141
"130410 TAPAUA";77
"130420 TEFE";358
"130440 URUCURITUBA";34
"140005 ALTO ALEGRE";51
"140010 BOA VISTA";2438
"140015 BONFIM";17
"140020 CARACARAI";33
"140030 MUCAJAI";32
"140040 NORMANDIA";31
"140045 PACARAIMA";49
"140047 RORAINOPOLIS";21
"140050 SAO JOAO DA BALIZA";29
"140060 SAO LUIZ";54
"150010 ABAETETUBA";602
"150013 ABEL FIGUEIREDO";62
"150020 ACARA";128
"150034 AGUA AZUL DO NORTE";66
"150040 ALENQUER";465
"150050 ALMEIRIM";69
"150060 ALTAMIRA";1263
"150080 ANANINDEUA";3277
"150085 ANAPU";76
"150090 AUGUSTO CORREA";230
"150095 AURORA DO PARA";161
"150120 BAIAO";112
"150125 BANNACH";70
"150130 BARCARENA";420
"150140 BELEM";8139
"150145 BELTERRA";67
"150150 BENEVIDES";242
"150157 BOM JESUS DO TOCANTINS";115
"150170 BRAGANCA";1316
"150172 BRASIL NOVO";232
"150175 BREJO GRANDE DO ARAGUAIA";28
"150178 BREU BRANCO";104
"150180 BREVES";641
"150190 BUJARU";202
"150200 CACHOEIRA DO ARARI";95
"150210 CAMETA";659
"150215 CANAA DOS CARAJAS";50
"150220 CAPANEMA";660
"150230 CAPITAO POCO";633
"150240 CASTANHAL";1294
"150270 CONCEICAO DO ARAGUAIA";429
"150275 CONCORDIA DO PARA";65
"150276 CUMARU DO NORTE";37
"150277 CURIONOPOLIS";137
"150280 CURRALINHO";129
"150293 DOM ELISEU";321
"150295 ELDORADO DOS CARAJAS";185
"150304 FLORESTA DO ARAGUAIA";116
"150309 GOIANESIA DO PARA";222
"150310 GURUPA";98
"150320 IGARAPE-ACU";34
"150330 IGARAPE-MIRI";601
"150340 INHANGAPI";47
"150345 IPIXUNA DO PARA";274
"150350 IRITUIA";115
"150360 ITAITUBA";546
"150370 ITUPIRANGA";129
"150380 JACUNDA";390
"150390 JURUTI";213
"150400 LIMOEIRO DO AJURU";158
"150405 MAE DO RIO";318
"150420 MARABA";922
"150430 MARACANA";31
"150442 MARITUBA";542
"150445 MEDICILANDIA";310
"150460 MOCAJUBA";82
"150470 MOJU";237
"150480 MONTE ALEGRE";451
"150490 MUANA";111
"150503 NOVO PROGRESSO";150
"150506 NOVO REPARTIMENTO";139
"150510 OBIDOS";297
"150520 OEIRAS DO PARA";94
"150530 ORIXIMINA";332
"150540 OUREM";57
"150543 OURILANDIA DO NORTE";317
"150548 PACAJA";114
"150549 PALESTINA DO PARA";11
"150550 PARAGOMINAS";367
"150553 PARAUAPEBAS";473
"150555 PAU D'ARCO";40
"150563 PICARRA";80
"150565 PLACAS";65
"150570 PONTA DE PEDRAS";54
"150580 PORTEL";172
"150590 PORTO DE MOZ";184
"150600 PRAINHA";103
"150613 REDENCAO";796
"150616 RIO MARIA";61
"150618 RONDON DO PARA";585
"150619 RUROPOLIS";170
"150620 SALINOPOLIS";357
"150630 SALVATERRA";92
"150640 SANTA CRUZ DO ARARI";20
"150650 SANTA IZABEL DO PARA";420
"150658 SANTA MARIA DAS BARREIRAS";59
"150660 SANTA MARIA DO PARA";214
"150670 SANTANA DO ARAGUAIA";218
"150680 SANTAREM";1626
"150700 SANTO ANTONIO DO TAUA";310
"150715 SAO DOMINGOS DO ARAGUAIA";38
"150720 SAO DOMINGOS DO CAPIM";53
"150730 SAO FELIX DO XINGU";309
"150745 SAO GERALDO DO ARAGUAIA";225
"150747 SAO JOAO DE PIRABAS";100
"150750 SAO JOAO DO ARAGUAIA";23
"150760 SAO MIGUEL DO GUAMA";99
"150770 SAO SEBASTIAO DA BOA VISTA";111
"150775 SAPUCAIA";34
"150780 SENADOR JOSE PORFIRIO";35
"150790 SOURE";174
"150795 TAILANDIA";218
"150797 TERRA SANTA";143
"150800 TOME-ACU";327
"150803 TRACUATEUA";23
"150805 TRAIRAO";51
"150808 TUCUMA";224
"150810 TUCURUI";503
"150812 ULIANOPOLIS";317
"150815 URUARA";305
"150820 VIGIA";214
"150830 VISEU";250
"150840 XINGUARA";215
"160010 AMAPA";19
"160020 CALCOENE";58
"160027 LARANJAL DO JARI";306
"160030 MACAPA";2280
"160050 OIAPOQUE";42
"160053 PORTO GRANDE";49
"160060 SANTANA";486
"170070 ALVORADA";47
"170100 ANANAS";14
"170200 ARAGUACU";103
"170210 ARAGUAINA";2169
"170220 ARAGUATINS";25
"170230 ARAPOEMA";105
"170240 ARRAIAS";30
"170255 AUGUSTINOPOLIS";738
"170550 COLINAS DO TOCANTINS";226
"170610 CRISTALANDIA";15
"170700 DIANOPOLIS";89
"170710 DIVINOPOLIS DO TOCANTINS";18
"170820 FORMOSO DO ARAGUAIA";23
"170930 GUARAI";160
"170950 GURUPI";593
"171050 ITACAJA";8
"171190 LAGOA DA CONFUSAO";13
"171320 MIRACEMA DO TOCANTINS";310
"171330 MIRANORTE";75
"171360 MONTE DO CARMO";6
"171430 NAZARE";15
"171575 PALMEIROPOLIS";6
"171610 PARAISO DO TOCANTINS";233
"171620 PARANA";33
"171650 PEDRO AFONSO";183
"171660 PEIXE";13
"171670 COLMEIA";8
"171750 PIUM";75
"171790 PONTE ALTA DO TOCANTINS";15
"171820 PORTO NACIONAL";720
"171840 PRESIDENTE KENNEDY";3
"172065 SILVANOPOLIS";11
"172090 TAGUATINGA";93
"172100 PALMAS";2258
"172120 TOCANTINOPOLIS";138
"172210 XAMBIOA";70
"210005 ACAILANDIA";466
"210020 ALCANTARA";34
"210030 ALDEIAS ALTAS";114
"210047 ALTO ALEGRE DO PINDARE";201
"210050 ALTO PARNAIBA";83
"210060 AMARANTE DO MARANHAO";120
"210070 ANAJATUBA";114
"210080 ANAPURUS";53
"210090 ARAIOSES";35
"210095 ARAME";181
"210100 ARARI";82
"210110 AXIXA";84
"210120 BACABAL";799
"210130 BACURI";88
"210140 BALSAS";513
"210160 BARRA DO CORDA";332
"210170 BARREIRINHAS";119
"210180 BENEDITO LEITE";67
"210190 BEQUIMAO";78
"210200 BOM JARDIM";206
"210203 BOM JESUS DAS SELVAS";108
"210210 BREJO";126
"210220 BURITI";144
"210230 BURITI BRAVO";126
"210232 BURITICUPU";305
"210250 CAJARI";33
"210270 CANTANHEDE";164
"210275 CAPINZAL DO NORTE";60
"210280 CAROLINA";72
"210290 CARUTAPERA";232
"210300 CAXIAS";1243
"210310 CEDRAL";63
"210320 CHAPADINHA";392
"210325 CIDELANDIA";80
"210330 CODO";595
"210340 COELHO NETO";312
"210350 COLINAS";274
"210360 COROATA";293
"210370 CURURUPU";353
"210380 DOM PEDRO";122
"210390 DUQUE BACELAR";10
"210400 ESPERANTINOPOLIS";118
"210405 ESTREITO";103
"210407 FEIRA NOVA DO MARANHAO";55
"210409 FORMOSA DA SERRA NEGRA";59
"210420 FORTUNA";70
"210440 GONCALVES DIAS";132
"210450 GOVERNADOR ARCHER";64
"210460 GOVERNADOR EUGENIO BARROS";101
"210462 GOVERNADOR LUIZ ROCHA";44
"210467 GOVERNADOR NUNES FREIRE";439
"210470 GRACA ARANHA";45
"210480 GRAJAU";582
"210490 GUIMARAES";78
"210500 HUMBERTO DE CAMPOS";61
"210510 ICATU";112
"210515 IGARAPE DO MEIO";74
"210520 IGARAPE GRANDE";95
"210530 IMPERATRIZ";2384
"210535 ITAIPAVA DO GRAJAU";68
"210540 ITAPECURU MIRIM";216
"210542 ITINGA DO MARANHAO";160
"210545 JATOBA";76
"210550 JOAO LISBOA";102
"210560 JOSELANDIA";90
"210570 LAGO DA PEDRA";302
"210580 LAGO DO JUNCO";62
"210594 LAGO DOS RODRIGUES";170
"210596 LAGOA GRANDE DO MARANHAO";15
"210600 LIMA CAMPOS";73
"210610 LORETO";60
"210630 MAGALHAES DE ALMEIDA";68
"210640 MATA ROMA";89
"210650 MATINHA";69
"210660 MATOES";165
"210667 MILAGRES DO MARANHAO";38
"210670 MIRADOR";91
"210675 MIRANDA DO NORTE";101
"210690 MONCAO";137
"210710 MORROS";188
"210720 NINA RODRIGUES";66
"210725 NOVA COLINAS";27
"210735 NOVA OLINDA DO MARANHAO";1
"210740 OLHO D'AGUA DAS CUNHAS";107
"210745 OLINDA NOVA DO MARANHAO";71
"210750 PACO DO LUMIAR";142
"210760 PALMEIRANDIA";112
"210770 PARAIBANO";71
"210780 PARNARAMA";58
"210790 PASSAGEM FRANCA";281
"210800 PASTOS BONS";118
"210805 PAULINO NEVES";104
"210810 PAULO RAMOS";158
"210820 PEDREIRAS";468
"210825 PEDRO DO ROSARIO";139
"210830 PENALVA";208
"210850 PINDARE-MIRIM";163
"210860 PINHEIRO";521
"210870 PIO XII";133
"210880 PIRAPEMAS";75
"210890 POCAO DE PEDRAS";93
"210900 PORTO FRANCO";310
"210910 PRESIDENTE DUTRA";561
"210920 PRESIDENTE JUSCELINO";68
"210930 PRESIDENTE VARGAS";46
"210940 PRIMEIRA CRUZ";97
"210945 RAPOSA";135
"210950 RIACHAO";120
"210960 ROSARIO";329
"210970 SAMBAIBA";19
"210975 SANTA FILOMENA DO MARANHAO";36
"210980 SANTA HELENA";139
"210990 SANTA INES";661
"211000 SANTA LUZIA";248
"211003 SANTA LUZIA DO PARUA";344
"211010 SANTA QUITERIA DO MARANHAO";161
"211020 SANTA RITA";109
"211027 SANTO AMARO DO MARANHAO";71
"211030 SANTO ANTONIO DOS LOPES";91
"211040 SAO BENEDITO DO RIO PRETO";71
"211050 SAO BENTO";158
"211060 SAO BERNARDO";318
"211065 SAO DOMINGOS DO AZEITAO";42
"211070 SAO DOMINGOS DO MARANHAO";131
"211080 SAO FELIX DE BALSAS";22
"211085 SAO FRANCISCO DO BREJAO";24
"211090 SAO FRANCISCO DO MARANHAO";22
"211100 SAO JOAO BATISTA";106
"211102 SAO JOAO DO CARU";81
"211110 SAO JOAO DOS PATOS";85
"211120 SAO JOSE DE RIBAMAR";421
"211125 SAO JOSE DOS BASILIOS";152
"211130 SAO LUIS";7923
"211140 SAO LUIS GONZAGA DO MARANHAO";103
"211150 SAO MATEUS DO MARANHAO";108
"211160 SAO RAIMUNDO DAS MANGABEIRAS";94
"211170 SAO VICENTE FERRER";215
"211172 SATUBINHA";42
"211190 SUCUPIRA DO NORTE";60
"211195 SUCUPIRA DO RIACHAO";45
"211220 TIMON";369
"211223 TRIZIDELA DO VALE";122
"211230 TUNTUM";150
"211240 TURIACU";210
"211250 TUTOIA";211
"211260 URBANO SANTOS";67
"211270 VARGEM GRANDE";144
"211280 VIANA";223
"211285 VILA NOVA DOS MARTIRIOS";57
"211290 VITORIA DO MEARIM";58
"211300 VITORINO FREIRE";148
"211400 ZE DOCA";249
"220020 AGUA BRANCA";102
"220040 ALTOS";100
"220050 AMARANTE";81
"220090 AROAZES";41
"220100 ARRAIAL";4
"220120 BARRAS";234
"220150 BATALHA";84
"220180 BOCAINA";11
"220190 BOM JESUS";450
"220220 CAMPO MAIOR";527
"220230 CANTO DO BURITI";136
"220240 CAPITAO DE CAMPOS";11
"220250 CARACOL";34
"220260 CASTELO DO PIAUI";160
"220290 CORRENTE";6
"220310 CRISTINO CASTRO";51
"220320 CURIMATA";81
"220330 DEMERVAL LOBAO";76
"220350 ELESBAO VELOSO";52
"220370 ESPERANTINA";340
"220390 FLORIANO";815
"220400 FRANCINOPOLIS";3
"220430 FRONTEIRAS";193
"220440 GILBUES";14
"220450 GUADALUPE";101
"220480 IPIRANGA DO PIAUI";24
"220490 ISAIAS COELHO";4
"220500 ITAINOPOLIS";59
"220510 ITAUEIRA";76
"220520 JAICOS";120
"220540 JOAQUIM PIRES";23
"220550 JOSE DE FREITAS";71
"220553 JUREMA";22
"220570 LUIS CORREIA";58
"220580 LUZILANDIA";271
"220590 MANOEL EMIDIO";7
"220620 MIGUEL ALVES";122
"220640 MONSENHOR GIL";19
"220650 MONSENHOR HIPOLITO";32
"220690 NOVO ORIENTE DO PIAUI";22
"220700 OEIRAS";524
"220760 PARNAGUA";102
"220770 PARNAIBA";1513
"220780 PAULISTANA";49
"220790 PEDRO II";227
"220800 PICOS";1515
"220810 PIMENTEIRAS";5
"220830 PIRACURUCA";61
"220840 PIRIPIRI";218
"220850 PORTO";45
"220880 REGENERACAO";99
"220890 RIBEIRO GONCALVES";14
"220910 SANTA CRUZ DO PIAUI";15
"220940 SANTO ANTONIO DE LISBOA";23
"220990 SAO JOAO DA SERRA";10
"221010 SAO JOSE DO PEIXE";16
"221030 SAO JULIAO";15
"221040 SAO MIGUEL DO TAPUIO";64
"221050 SAO PEDRO DO PIAUI";60
"221060 SAO RAIMUNDO NONATO";845
"221070 SIMOES";141
"221080 SIMPLICIO MENDES";21
"221100 TERESINA";7516
"221110 UNIAO";184
"221120 URUCUI";180
"221130 VALENCA DO PIAUI";237
"221140 VARZEA GRANDE";3
"221170 WALL FERRAZ";30
"230020 ACARAU";396
"230030 ACOPIARA";158
"230040 AIUABA";16
"230060 ALTANEIRA";25
"230070 ALTO SANTO";66
"230075 AMONTADA";30
"230080 ANTONINA DO NORTE";11
"230090 APUIARES";10
"230100 AQUIRAZ";111
"230110 ARACATI";317
"230120 ARACOIABA";207
"230125 ARARENDA";3
