 Procedimentos hospitalares do SUS - por local de internação - Brasil
AIH aprovadas por Município
Período:Out/2016
"Município";"AIH_aprovadas"
"110001 ALTA FLORESTA D'OESTE";186
"110002 ARIQUEMES";570
"110003 CABIXI";26
"110004 CACOAL";755
"110005 CEREJEIRAS";100
"110006 COLORADO DO OESTE";70
"110008 COSTA MARQUES";37
"110009 ESPIGAO D'OESTE";111
"110010 GUAJARA-MIRIM";225
"110011 JARU";208
"110012 JI-PARANA";633
"110015 OURO PRETO DO OESTE";269
"110018 PIMENTA BUENO";217
"110020 PORTO VELHO";3420
"110025 PRESIDENTE MEDICI";48
"110028 ROLIM DE MOURA";287
"110029 SANTA LUZIA D'OESTE";52
"110030 VILHENA";656
"110032 SAO MIGUEL DO GUAPORE";109
"110033 NOVA MAMORE";25
"110034 ALVORADA D'OESTE";68
"110037 ALTO ALEGRE DOS PARECIS";56
"110040 ALTO PARAISO";25
"110045 BURITIS";66
"110050 NOVO HORIZONTE DO OESTE";30
"110060 CACAULANDIA";2
"110070 CAMPO NOVO DE RONDONIA";24
"110094 CUJUBIM";26
"110100 GOVERNADOR JORGE TEIXEIRA";10
"110120 MINISTRO ANDREAZZA";18
"110130 MIRANTE DA SERRA";41
"110143 NOVA UNIAO";3
"110145 PARECIS";24
"110146 PIMENTEIRAS DO OESTE";13
"110149 SAO FRANCISCO DO GUAPORE";68
"110150 SERINGUEIRAS";29
"110155 TEIXEIROPOLIS";4
"110170 URUPA";19
"110175 VALE DO ANARI";16
"110180 VALE DO PARAISO";12
"120005 ASSIS BRASIL";6
"120010 BRASILEIA";149
"120020 CRUZEIRO DO SUL";767
"120034 MANOEL URBANO";47
"120035 MARECHAL THAUMATURGO";25
"120038 PLACIDO DE CASTRO";83
"120040 RIO BRANCO";2550
"120042 RODRIGUES ALVES";34
"120043 SANTA ROSA DO PURUS";45
"120045 SENADOR GUIOMARD";56
"120050 SENA MADUREIRA";274
"120060 TARAUACA";108
"120070 XAPURI";36
"130014 APUI";60
"130020 ATALAIA DO NORTE";48
"130030 AUTAZES";80
"130040 BARCELOS";296
"130050 BARREIRINHA";57
"130060 BENJAMIN CONSTANT";74
"130070 BOCA DO ACRE";74
"130080 BORBA";134
"130083 CAAPIRANGA";30
"130090 CANUTAMA";31
"130100 CARAUARI";130
"130120 COARI";393
"130130 CODAJAS";50
"130150 ENVIRA";79
"130160 FONTE BOA";106
"130170 HUMAITA";203
"130180 IPIXUNA";71
"130185 IRANDUBA";47
"130190 ITACOATIARA";306
"130210 JAPURA";12
"130220 JURUA";38
"130230 JUTAI";144
"130250 MANACAPURU";336
"130260 MANAUS";8228
"130280 MARAA";65
"130290 MAUES";301
"130300 NHAMUNDA";66
"130340 PARINTINS";451
"130353 PRESIDENTE FIGUEIREDO";95
"130356 RIO PRETO DA EVA";28
"130370 SANTO ANTONIO DO ICA";134
"130390 SAO PAULO DE OLIVENCA";65
"130400 SILVES";37
"130406 TABATINGA";73
"130410 TAPAUA";41
"130420 TEFE";335
"130426 UARINI";28
"130440 URUCURITUBA";10
"140005 ALTO ALEGRE";13
"140010 BOA VISTA";3466
"140015 BONFIM";15
"140023 CAROEBE";11
"140030 MUCAJAI";15
"140040 NORMANDIA";18
"140045 PACARAIMA";52
"140047 RORAINOPOLIS";99
"140050 SAO JOAO DA BALIZA";32
"140060 SAO LUIZ";11
