 Procedimentos hospitalares do SUS - por local de internação - Brasil
AIH aprovadas por Município
Período:Set/2012
"Município";"AIH_aprovadas"
"110001 ALTA FLORESTA D'OESTE";184
"110002 ARIQUEMES";436
"110003 CABIXI";26
"110004 CACOAL";682
"110005 CEREJEIRAS";150
"110006 COLORADO DO OESTE";73
"110009 ESPIGAO D'OESTE";154
"110010 GUAJARA-MIRIM";258
"110011 JARU";219
"110012 JI-PARANA";687
"110013 MACHADINHO D'OESTE";116
"110014 NOVA BRASILANDIA D'OESTE";134
"110015 OURO PRETO DO OESTE";233
"110018 PIMENTA BUENO";170
"110020 PORTO VELHO";1912
"110025 PRESIDENTE MEDICI";74
"110028 ROLIM DE MOURA";410
"110029 SANTA LUZIA D'OESTE";39
"110030 VILHENA";565
"110032 SAO MIGUEL DO GUAPORE";106
"110033 NOVA MAMORE";81
"110034 ALVORADA D'OESTE";126
"110037 ALTO ALEGRE DOS PARECIS";53
"110040 ALTO PARAISO";12
"110045 BURITIS";38
"110050 NOVO HORIZONTE DO OESTE";44
"110060 CACAULANDIA";14
"110070 CAMPO NOVO DE RONDONIA";53
"110100 GOVERNADOR JORGE TEIXEIRA";26
"110120 MINISTRO ANDREAZZA";41
"110130 MIRANTE DA SERRA";56
"110140 MONTE NEGRO";106
"110143 NOVA UNIAO";6
"110145 PARECIS";20
"110146 PIMENTEIRAS DO OESTE";10
"110149 SAO FRANCISCO DO GUAPORE";48
"110150 SERINGUEIRAS";62
"110155 TEIXEIROPOLIS";14
"110160 THEOBROMA";8
"110170 URUPA";6
"110175 VALE DO ANARI";5
"110180 VALE DO PARAISO";23
"120001 ACRELANDIA";18
"120005 ASSIS BRASIL";29
"120010 BRASILEIA";216
"120020 CRUZEIRO DO SUL";824
"120030 FEIJO";64
"120033 MANCIO LIMA";22
"120034 MANOEL URBANO";66
"120038 PLACIDO DE CASTRO";31
"120039 PORTO WALTER";11
"120040 RIO BRANCO";1921
"120042 RODRIGUES ALVES";34
"120043 SANTA ROSA DO PURUS";20
"120050 SENA MADUREIRA";297
"120060 TARAUACA";150
"120070 XAPURI";97
