 Procedimentos hospitalares do SUS - por local de internação - Brasil
AIH aprovadas por Município
Período:Set/2024
"Município";"AIH_aprovadas"
"110001 ALTA FLORESTA D'OESTE";260
"110002 ARIQUEMES";468
"110003 CABIXI";20
"110004 CACOAL";1264
"110005 CEREJEIRAS";59
"110006 COLORADO DO OESTE";65
"110009 ESPIGAO D'OESTE";130
"110010 GUAJARA-MIRIM";280
"110011 JARU";272
"110012 JI-PARANA";623
"110013 MACHADINHO D'OESTE";293
"110014 NOVA BRASILANDIA D'OESTE";86
"110015 OURO PRETO DO OESTE";216
"110018 PIMENTA BUENO";257
"110020 PORTO VELHO";3998
"110025 PRESIDENTE MEDICI";82
"110026 RIO CRESPO";5
"110028 ROLIM DE MOURA";288
"110029 SANTA LUZIA D'OESTE";40
"110030 VILHENA";1250
"110032 SAO MIGUEL DO GUAPORE";55
"110033 NOVA MAMORE";77
"110034 ALVORADA D'OESTE";76
"110037 ALTO ALEGRE DOS PARECIS";63
"110040 ALTO PARAISO";23
"110045 BURITIS";135
"110050 NOVO HORIZONTE DO OESTE";37
"110060 CACAULANDIA";2
"110070 CAMPO NOVO DE RONDONIA";7
"110080 CANDEIAS DO JAMARI";22
"110094 CUJUBIM";214
"110110 ITAPUA DO OESTE";4
"110120 MINISTRO ANDREAZZA";29
"110130 MIRANTE DA SERRA";45
"110140 MONTE NEGRO";88
"110143 NOVA UNIAO";6
"110145 PARECIS";41
"110146 PIMENTEIRAS DO OESTE";8
"110148 SAO FELIPE D'OESTE";3
"110149 SAO FRANCISCO DO GUAPORE";119
"110150 SERINGUEIRAS";108
"110155 TEIXEIROPOLIS";2
"110160 THEOBROMA";9
"110170 URUPA";50
"110175 VALE DO ANARI";5
"110180 VALE DO PARAISO";30
"120001 ACRELANDIA";28
"120005 ASSIS BRASIL";40
"120010 BRASILEIA";207
"120020 CRUZEIRO DO SUL";1079
"120030 FEIJO";117
"120033 MANCIO LIMA";38
"120034 MANOEL URBANO";26
"120035 MARECHAL THAUMATURGO";63
"120038 PLACIDO DE CASTRO";28
"120039 PORTO WALTER";43
"120040 RIO BRANCO";2655
"120043 SANTA ROSA DO PURUS";20
"120045 SENADOR GUIOMARD";218
"120050 SENA MADUREIRA";95
"120060 TARAUACA";188
"120070 XAPURI";51
"130002 ALVARAES";82
"130006 AMATURA";41
"130008 ANAMA";118
"130010 ANORI";88
"130014 APUI";50
"130020 ATALAIA DO NORTE";139
"130030 AUTAZES";124
"130040 BARCELOS";59
"130050 BARREIRINHA";162
"130060 BENJAMIN CONSTANT";202
"130063 BERURI";187
"130068 BOA VISTA DO RAMOS";91
"130070 BOCA DO ACRE";148
"130080 BORBA";219
"130083 CAAPIRANGA";54
"130090 CANUTAMA";63
"130100 CARAUARI";147
"130110 CAREIRO";174
"130120 COARI";439
"130130 CODAJAS";112
"130140 EIRUNEPE";175
"130150 ENVIRA";84
"130160 FONTE BOA";111
"130165 GUAJARA";45
"130170 HUMAITA";109
"130180 IPIXUNA";165
"130185 IRANDUBA";43
"130190 ITACOATIARA";532
"130195 ITAMARATI";88
"130200 ITAPIRANGA";86
"130210 JAPURA";54
"130230 JUTAI";182
"130240 LABREA";110
"130250 MANACAPURU";569
"130255 MANAQUIRI";61
"130260 MANAUS";11141
"130270 MANICORE";185
"130280 MARAA";66
"130290 MAUES";279
"130300 NHAMUNDA";96
"130310 NOVA OLINDA DO NORTE";99
"130320 NOVO AIRAO";92
"130330 NOVO ARIPUANA";197
"130340 PARINTINS";920
"130350 PAUINI";95
"130353 PRESIDENTE FIGUEIREDO";138
"130356 RIO PRETO DA EVA";49
"130360 SANTA ISABEL DO RIO NEGRO";79
"130380 SAO GABRIEL DA CACHOEIRA";180
"130390 SAO PAULO DE OLIVENCA";220
"130395 SAO SEBASTIAO DO UATUMA";66
"130400 SILVES";53
"130406 TABATINGA";35
"130420 TEFE";534
"130423 TONANTINS";115
"130426 UARINI";66
"130430 URUCARA";119
"130440 URUCURITUBA";25
"140005 ALTO ALEGRE";23
"140010 BOA VISTA";2407
"140015 BONFIM";4
"140020 CARACARAI";9
"140023 CAROEBE";15
"140040 NORMANDIA";20
"140045 PACARAIMA";28
"140047 RORAINOPOLIS";263
"140050 SAO JOAO DA BALIZA";103
"140060 SAO LUIZ";10
"150010 ABAETETUBA";929
"150013 ABEL FIGUEIREDO";40
"150020 ACARA";167
"150030 AFUA";85
"150034 AGUA AZUL DO NORTE";97
"150040 ALENQUER";445
"150050 ALMEIRIM";192
"150060 ALTAMIRA";1030
"150070 ANAJAS";135
"150080 ANANINDEUA";2101
"150085 ANAPU";60
"150090 AUGUSTO CORREA";343
"150095 AURORA DO PARA";130
"150110 BAGRE";40
"150120 BAIAO";185
"150125 BANNACH";23
"150130 BARCARENA";630
"150140 BELEM";12256
"150145 BELTERRA";27
"150157 BOM JESUS DO TOCANTINS";87
"150170 BRAGANCA";934
"150172 BRASIL NOVO";242
"150175 BREJO GRANDE DO ARAGUAIA";57
"150178 BREU BRANCO";96
"150180 BREVES";746
"150200 CACHOEIRA DO ARARI";95
"150210 CAMETA";665
"150215 CANAA DOS CARAJAS";517
"150220 CAPANEMA";725
"150230 CAPITAO POCO";109
"150240 CASTANHAL";1956
"150250 CHAVES";9
"150270 CONCEICAO DO ARAGUAIA";373
"150275 CONCORDIA DO PARA";52
"150276 CUMARU DO NORTE";81
"150277 CURIONOPOLIS";88
"150280 CURRALINHO";131
"150290 CURUCA";155
"150293 DOM ELISEU";166
"150295 ELDORADO DOS CARAJAS";145
"150300 FARO";38
"150304 FLORESTA DO ARAGUAIA";129
"150307 GARRAFAO DO NORTE";36
"150309 GOIANESIA DO PARA";101
"150310 GURUPA";165
"150320 IGARAPE-ACU";91
"150330 IGARAPE-MIRI";649
"150340 INHANGAPI";2
"150345 IPIXUNA DO PARA";443
"150350 IRITUIA";56
"150360 ITAITUBA";674
"150370 ITUPIRANGA";196
"150375 JACAREACANGA";114
"150380 JACUNDA";303
"150390 JURUTI";207
"150400 LIMOEIRO DO AJURU";125
"150405 MAE DO RIO";147
"150420 MARABA";1499
"150430 MARACANA";28
"150440 MARAPANIM";24
"150442 MARITUBA";573
"150445 MEDICILANDIA";179
"150450 MELGACO";72
"150460 MOCAJUBA";147
"150470 MOJU";234
"150480 MONTE ALEGRE";377
"150490 MUANA";176
"150497 NOVA IPIXUNA";14
"150503 NOVO PROGRESSO";227
"150506 NOVO REPARTIMENTO";124
"150510 OBIDOS";179
"150520 OEIRAS DO PARA";106
"150530 ORIXIMINA";385
"150540 OUREM";85
"150543 OURILANDIA DO NORTE";497
"150548 PACAJA";223
"150549 PALESTINA DO PARA";37
"150550 PARAGOMINAS";825
"150553 PARAUAPEBAS";1008
"150555 PAU D'ARCO";62
"150563 PICARRA";62
"150565 PLACAS";134
"150570 PONTA DE PEDRAS";95
"150580 PORTEL";245
"150590 PORTO DE MOZ";173
"150600 PRAINHA";103
"150613 REDENCAO";885
"150616 RIO MARIA";320
"150618 RONDON DO PARA";191
"150619 RUROPOLIS";201
"150620 SALINOPOLIS";236
"150630 SALVATERRA";92
"150640 SANTA CRUZ DO ARARI";44
"150650 SANTA IZABEL DO PARA";200
"150658 SANTA MARIA DAS BARREIRAS";92
"150660 SANTA MARIA DO PARA";85
"150670 SANTANA DO ARAGUAIA";263
"150680 SANTAREM";1747
"150700 SANTO ANTONIO DO TAUA";405
"150715 SAO DOMINGOS DO ARAGUAIA";36
"150720 SAO DOMINGOS DO CAPIM";96
"150730 SAO FELIX DO XINGU";357
"150745 SAO GERALDO DO ARAGUAIA";117
"150747 SAO JOAO DE PIRABAS";105
"150750 SAO JOAO DO ARAGUAIA";10
"150760 SAO MIGUEL DO GUAMA";214
"150770 SAO SEBASTIAO DA BOA VISTA";125
"150775 SAPUCAIA";30
"150780 SENADOR JOSE PORFIRIO";54
"150790 SOURE";121
"150795 TAILANDIA";373
"150797 TERRA SANTA";121
"150800 TOME-ACU";254
"150803 TRACUATEUA";96
"150805 TRAIRAO";132
"150808 TUCUMA";212
"150810 TUCURUI";714
"150812 ULIANOPOLIS";192
"150815 URUARA";261
"150820 VIGIA";139
"150830 VISEU";164
"150835 VITORIA DO XINGU";251
"150840 XINGUARA";248
"160005 SERRA DO NAVIO";5
"160010 AMAPA";16
"160015 PEDRA BRANCA DO AMAPARI";17
"160020 CALCOENE";11
"160023 FERREIRA GOMES";4
"160027 LARANJAL DO JARI";372
"160030 MACAPA";3936
"160050 OIAPOQUE";219
"160060 SANTANA";588
"160070 TARTARUGALZINHO";20
"170070 ALVORADA";43
"170100 ANANAS";6
"170190 ARAGUACEMA";27
"170200 ARAGUACU";28
"170210 ARAGUAINA";2249
"170220 ARAGUATINS";29
"170230 ARAPOEMA";109
"170240 ARRAIAS";169
"170255 AUGUSTINOPOLIS";383
"170550 COLINAS DO TOCANTINS";128
"170700 DIANOPOLIS";137
"170730 DUERE";5
"170820 FORMOSO DO ARAGUAIA";45
"170900 GOIATINS";4
"170930 GUARAI";194
"170950 GURUPI";812
"171320 MIRACEMA DO TOCANTINS";389
"171420 NATIVIDADE";11
"171610 PARAISO DO TOCANTINS";875
"171620 PARANA";25
"171650 PEDRO AFONSO";99
"171660 PEIXE";34
"171750 PIUM";74
"171790 PONTE ALTA DO TOCANTINS";4
"171820 PORTO NACIONAL";418
"172080 SITIO NOVO DO TOCANTINS";36
"172090 TAGUATINGA";46
"172100 PALMAS";2615
"172120 TOCANTINOPOLIS";116
"172210 XAMBIOA";119
"210005 ACAILANDIA";746
"210010 AFONSO CUNHA";27
"210020 ALCANTARA";29
"210030 ALDEIAS ALTAS";43
"210043 ALTO ALEGRE DO MARANHAO";323
"210047 ALTO ALEGRE DO PINDARE";231
"210050 ALTO PARNAIBA";19
"210060 AMARANTE DO MARANHAO";258
"210080 ANAPURUS";32
"210083 APICUM-ACU";114
"210087 ARAGUANA";76
"210090 ARAIOSES";8
"210095 ARAME";162
"210100 ARARI";53
"210110 AXIXA";13
"210120 BACABAL";934
"210125 BACABEIRA";34
"210130 BACURI";104
"210140 BALSAS";644
"210150 BARAO DE GRAJAU";48
"210160 BARRA DO CORDA";455
"210170 BARREIRINHAS";345
"210177 BELA VISTA DO MARANHAO";54
"210193 BERNARDO DO MEARIM";38
"210200 BOM JARDIM";110
"210203 BOM JESUS DAS SELVAS";77
"210210 BREJO";90
"210220 BURITI";57
"210230 BURITI BRAVO";68
"210232 BURITICUPU";233
"210240 CAJAPIO";47
"210250 CAJARI";24
"210260 CANDIDO MENDES";55
"210270 CANTANHEDE";85
"210280 CAROLINA";172
"210290 CARUTAPERA";223
"210300 CAXIAS";1647
"210312 CENTRAL DO MARANHAO";39
"210320 CHAPADINHA";500
"210325 CIDELANDIA";78
"210330 CODO";415
"210340 COELHO NETO";186
"210350 COLINAS";604
"210355 CONCEICAO DO LAGO-ACU";75
"210360 COROATA";305
"210370 CURURUPU";431
"210380 DOM PEDRO";154
"210390 DUQUE BACELAR";61
"210400 ESPERANTINOPOLIS";110
"210405 ESTREITO";169
"210407 FEIRA NOVA DO MARANHAO";56
"210408 FERNANDO FALCAO";25
"210409 FORMOSA DA SERRA NEGRA";59
"210410 FORTALEZA DOS NOGUEIRAS";54
"210450 GOVERNADOR ARCHER";61
"210455 GOVERNADOR EDISON LOBAO";35
"210460 GOVERNADOR EUGENIO BARROS";102
"210462 GOVERNADOR LUIZ ROCHA";48
"210467 GOVERNADOR NUNES FREIRE";404
"210480 GRAJAU";595
"210490 GUIMARAES";69
"210500 HUMBERTO DE CAMPOS";131
"210510 ICATU";6
"210515 IGARAPE DO MEIO";74
"210520 IGARAPE GRANDE";70
"210530 IMPERATRIZ";2703
"210535 ITAIPAVA DO GRAJAU";55
"210540 ITAPECURU MIRIM";236
"210542 ITINGA DO MARANHAO";27
"210545 JATOBA";2
"210547 JENIPAPO DOS VIEIRAS";42
"210550 JOAO LISBOA";109
"210560 JOSELANDIA";51
"210570 LAGO DA PEDRA";662
"210580 LAGO DO JUNCO";100
"210594 LAGO DOS RODRIGUES";41
"210596 LAGOA GRANDE DO MARANHAO";27
"210600 LIMA CAMPOS";73
"210610 LORETO";44
"210630 MAGALHAES DE ALMEIDA";73
"210637 MARANHAOZINHO";80
"210640 MATA ROMA";77
"210650 MATINHA";52
"210660 MATOES";46
"210667 MILAGRES DO MARANHAO";27
"210675 MIRANDA DO NORTE";92
"210680 MIRINZAL";67
"210690 MONCAO";202
"210700 MONTES ALTOS";18
"210710 MORROS";99
"210720 NINA RODRIGUES";34
"210725 NOVA COLINAS";32
"210735 NOVA OLINDA DO MARANHAO";141
"210740 OLHO D'AGUA DAS CUNHAS";106
"210745 OLINDA NOVA DO MARANHAO";56
"210750 PACO DO LUMIAR";188
"210760 PALMEIRANDIA";41
"210770 PARAIBANO";90
"210780 PARNARAMA";91
"210790 PASSAGEM FRANCA";463
"210805 PAULINO NEVES";79
"210810 PAULO RAMOS";177
"210820 PEDREIRAS";411
"210825 PEDRO DO ROSARIO";27
"210830 PENALVA";56
"210840 PERI MIRIM";12
"210845 PERITORO";300
"210850 PINDARE-MIRIM";70
"210860 PINHEIRO";815
"210870 PIO XII";149
"210880 PIRAPEMAS";19
"210890 POCAO DE PEDRAS";70
"210900 PORTO FRANCO";312
"210910 PRESIDENTE DUTRA";734
"210920 PRESIDENTE JUSCELINO";9
"210923 PRESIDENTE MEDICI";120
"210930 PRESIDENTE VARGAS";29
"210940 PRIMEIRA CRUZ";68
"210945 RAPOSA";14
"210950 RIACHAO";100
"210960 ROSARIO";252
"210970 SAMBAIBA";33
"210980 SANTA HELENA";122
"210990 SANTA INES";1102
"211000 SANTA LUZIA";261
"211003 SANTA LUZIA DO PARUA";350
"211010 SANTA QUITERIA DO MARANHAO";75
"211020 SANTA RITA";149
"211023 SANTANA DO MARANHAO";28
"211027 SANTO AMARO DO MARANHAO";28
"211030 SANTO ANTONIO DOS LOPES";66
"211040 SAO BENEDITO DO RIO PRETO";78
"211050 SAO BENTO";157
"211060 SAO BERNARDO";167
"211065 SAO DOMINGOS DO AZEITAO";50
"211070 SAO DOMINGOS DO MARANHAO";156
"211080 SAO FELIX DE BALSAS";2
"211085 SAO FRANCISCO DO BREJAO";27
"211090 SAO FRANCISCO DO MARANHAO";47
"211100 SAO JOAO BATISTA";119
"211102 SAO JOAO DO CARU";34
"211107 SAO JOAO DO SOTER";55
"211110 SAO JOAO DOS PATOS";168
"211120 SAO JOSE DE RIBAMAR";345
"211125 SAO JOSE DOS BASILIOS";49
"211130 SAO LUIS";11845
"211140 SAO LUIS GONZAGA DO MARANHAO";154
"211150 SAO MATEUS DO MARANHAO";353
"211153 SAO PEDRO DA AGUA BRANCA";62
"211157 SAO PEDRO DOS CRENTES";105
"211160 SAO RAIMUNDO DAS MANGABEIRAS";118
"211163 SAO RAIMUNDO DO DOCA BEZERRA";7
"211170 SAO VICENTE FERRER";98
"211172 SATUBINHA";59
"211174 SENADOR ALEXANDRE COSTA";39
"211178 SERRANO DO MARANHAO";80
"211180 SITIO NOVO";120
"211190 SUCUPIRA DO NORTE";22
"211195 SUCUPIRA DO RIACHAO";21
"211200 TASSO FRAGOSO";18
"211210 TIMBIRAS";298
"211220 TIMON";597
"211223 TRIZIDELA DO VALE";108
"211227 TUFILANDIA";18
"211230 TUNTUM";152
"211240 TURIACU";95
"211245 TURILANDIA";52
"211250 TUTOIA";75
"211260 URBANO SANTOS";143
"211270 VARGEM GRANDE";160
"211280 VIANA";255
"211285 VILA NOVA DOS MARTIRIOS";75
"211290 VITORIA DO MEARIM";80
"211300 VITORINO FREIRE";198
"211400 ZE DOCA";356
"220010 AGRICOLANDIA";9
"220020 AGUA BRANCA";79
"220040 ALTOS";135
"220050 AMARANTE";51
"220100 ARRAIAL";1
"220120 BARRAS";185
"220150 BATALHA";27
"220160 BENEDITINOS";1
"220190 BOM JESUS";436
"220220 CAMPO MAIOR";519
"220230 CANTO DO BURITI";100
"220260 CASTELO DO PIAUI";32
"220270 COCAL";90
"220290 CORRENTE";165
"220310 CRISTINO CASTRO";57
"220320 CURIMATA";112
"220330 DEMERVAL LOBAO";72
"220350 ELESBAO VELOSO";121
"220370 ESPERANTINA";383
"220390 FLORIANO";966
"220430 FRONTEIRAS";182
"220450 GUADALUPE";94
"220470 INHUMA";15
"220480 IPIRANGA DO PIAUI";10
"220510 ITAUEIRA";50
"220520 JAICOS";121
"220540 JOAQUIM PIRES";16
"220550 JOSE DE FREITAS";99
"220570 LUIS CORREIA";10
"220580 LUZILANDIA";275
"220595 MARCOLANDIA";5
"220620 MIGUEL ALVES";100
"220650 MONSENHOR HIPOLITO";29
"220680 NOSSA SENHORA DOS REMEDIOS";9
"220700 OEIRAS";434
"220730 PAES LANDIM";2
"220760 PARNAGUA";139
"220770 PARNAIBA";1855
"220780 PAULISTANA";100
"220790 PEDRO II";409
"220800 PICOS";784
"220810 PIMENTEIRAS";22
"220820 PIO IX";17
"220830 PIRACURUCA";50
"220840 PIRIPIRI";547
"220850 PORTO";41
"220880 REGENERACAO";128
"220890 RIBEIRO GONCALVES";24
"220960 SAO FELIX DO PIAUI";3
"221000 SAO JOAO DO PIAUI";111
"221040 SAO MIGUEL DO TAPUIO";42
"221050 SAO PEDRO DO PIAUI";18
"221060 SAO RAIMUNDO NONATO";546
"221070 SIMOES";96
"221080 SIMPLICIO MENDES";75
"221100 TERESINA";8262
"221110 UNIAO";142
"221120 URUCUI";194
"221130 VALENCA DO PIAUI";233
"230020 ACARAU";334
"230030 ACOPIARA";118
"230040 AIUABA";28
"230060 ALTANEIRA";7
"230070 ALTO SANTO";32
"230075 AMONTADA";27
"230080 ANTONINA DO NORTE";6
"230090 APUIARES";21
"230100 AQUIRAZ";209
"230110 ARACATI";456
"230120 ARACOIABA";271
"230125 ARARENDA";16
"230130 ARARIPE";53
"230140 ARATUBA";20
"230150 ARNEIROZ";6
"230160 ASSARE";61
"230170 AURORA";235
"230180 BAIXIO";1
"230185 BANABUIU";36
"230190 BARBALHA";1544
"230195 BARREIRA";11
"230200 BARRO";30
"230210 BATURITE";135
"230220 BEBERIBE";114
"230230 BELA CRUZ";62
"230240 BOA VIAGEM";212
"230250 BREJO SANTO";773
"230260 CAMOCIM";374
"230270 CAMPOS SALES";74
"230280 CANINDE";445
"230290 CAPISTRANO";10
"230300 CARIDADE";11
"230310 CARIRE";25
"230320 CARIRIACU";39
"230330 CARIUS";49
"230340 CARNAUBAL";72
"230350 CASCAVEL";202
"230360 CATARINA";52
"230365 CATUNDA";19
"230370 CAUCAIA";798
"230380 CEDRO";160
"230390 CHAVAL";2
"230393 CHORO";12
"230395 CHOROZINHO";11
"230400 COREAU";30
"230410 CRATEUS";741
"230420 CRATO";1283
"230423 CROATA";38
"230425 CRUZ";76
"230426 DEPUTADO IRAPUAN PINHEIRO";15
"230427 ERERE";5
"230428 EUSEBIO";385
"230430 FARIAS BRITO";45
"230440 FORTALEZA";19316
"230445 FORTIM";23
"230450 FRECHEIRINHA";24
"230460 GENERAL SAMPAIO";6
"230470 GRANJA";193
"230480 GRANJEIRO";6
"230490 GROAIRAS";7
"230495 GUAIUBA";8
"230500 GUARACIABA DO NORTE";125
"230510 GUARAMIRANGA";2
"230520 HIDROLANDIA";47
"230523 HORIZONTE";201
"230526 IBARETAMA";9
"230530 IBIAPINA";141
"230540 ICO";343
"230550 IGUATU";721
"230560 INDEPENDENCIA";23
"230565 IPAPORANGA";23
"230570 IPAUMIRIM";16
"230580 IPU";175
"230590 IPUEIRAS";100
"230600 IRACEMA";37
"230610 IRAUCUBA";47
"230620 ITAICABA";5
"230625 ITAITINGA";36
"230630 ITAPAGE";110
"230640 ITAPIPOCA";1010
"230650 ITAPIUNA";13
"230655 ITAREMA";91
"230670 JAGUARETAMA";151
"230680 JAGUARIBARA";49
"230690 JAGUARIBE";157
"230700 JAGUARUANA";49
"230710 JARDIM";38
"230720 JATI";17
"230725 JIJOCA DE JERICOACOARA";44
"230730 JUAZEIRO DO NORTE";1375
"230740 JUCAS";79
