 Procedimentos hospitalares do SUS - por local de internação - Brasil
AIH aprovadas por Município
Período:Dez/2008
"Município";"AIH_aprovadas"
"110001 ALTA FLORESTA D'OESTE";190
"110002 ARIQUEMES";674
"110004 CACOAL";418
"110006 COLORADO DO OESTE";82
"110008 COSTA MARQUES";55
"110011 JARU";231
"110012 JI-PARANA";873
"110013 MACHADINHO D'OESTE";220
"110014 NOVA BRASILANDIA D'OESTE";129
"110015 OURO PRETO DO OESTE";54
"110020 PORTO VELHO";1601
"110025 PRESIDENTE MEDICI";84
"110028 ROLIM DE MOURA";467
"110029 SANTA LUZIA D'OESTE";64
"110030 VILHENA";564
"110032 SAO MIGUEL DO GUAPORE";158
"110033 NOVA MAMORE";51
"110034 ALVORADA D'OESTE";117
"110050 NOVO HORIZONTE DO OESTE";34
"110120 MINISTRO ANDREAZZA";41
"110130 MIRANTE DA SERRA";50
"110140 MONTE NEGRO";259
"110149 SAO FRANCISCO DO GUAPORE";99
"110150 SERINGUEIRAS";94
"120001 ACRELANDIA";41
"120005 ASSIS BRASIL";49
"120010 BRASILEIA";108
"120020 CRUZEIRO DO SUL";859
"120030 FEIJO";113
"120033 MANCIO LIMA";21
"120034 MANOEL URBANO";27
"120038 PLACIDO DE CASTRO";71
"120040 RIO BRANCO";2306
"120042 RODRIGUES ALVES";11
"120045 SENADOR GUIOMARD";40
"120050 SENA MADUREIRA";201
"120060 TARAUACA";186
"120070 XAPURI";95
"130006 AMATURA";28
"130008 ANAMA";18
"130010 ANORI";60
"130014 APUI";84
"130030 AUTAZES";104
"130040 BARCELOS";54
"130050 BARREIRINHA";96
"130060 BENJAMIN CONSTANT";129
"130063 BERURI";16
"130068 BOA VISTA DO RAMOS";33
"130070 BOCA DO ACRE";50
"130083 CAAPIRANGA";27
"130100 CARAUARI";97
"130120 COARI";400
"130130 CODAJAS";91
"130140 EIRUNEPE";122
"130160 FONTE BOA";171
"130170 HUMAITA";138
"130180 IPIXUNA";66
"130185 IRANDUBA";127
"130190 ITACOATIARA";379
"130195 ITAMARATI";32
"130200 ITAPIRANGA";16
"130220 JURUA";32
"130230 JUTAI";65
"130240 LABREA";128
"130250 MANACAPURU";350
"130260 MANAUS";7136
"130270 MANICORE";296
"130280 MARAA";85
"130290 MAUES";180
"130310 NOVA OLINDA DO NORTE";118
"130320 NOVO AIRAO";34
"130330 NOVO ARIPUANA";56
"130340 PARINTINS";520
"130353 PRESIDENTE FIGUEIREDO";94
"130356 RIO PRETO DA EVA";66
"130370 SANTO ANTONIO DO ICA";68
"130380 SAO GABRIEL DA CACHOEIRA";53
"130390 SAO PAULO DE OLIVENCA";98
"130395 SAO SEBASTIAO DO UATUMA";34
"130400 SILVES";23
"130406 TABATINGA";126
"130410 TAPAUA";42
"130420 TEFE";304
"130423 TONANTINS";52
"130426 UARINI";28
"130430 URUCARA";4
"130440 URUCURITUBA";38
"140005 ALTO ALEGRE";51
"140010 BOA VISTA";2012
"140015 BONFIM";12
"140020 CARACARAI";35
"140030 MUCAJAI";22
"140040 NORMANDIA";20
"140045 PACARAIMA";36
"140047 RORAINOPOLIS";37
"140050 SAO JOAO DA BALIZA";8
"150010 ABAETETUBA";748
"150013 ABEL FIGUEIREDO";66
"150020 ACARA";164
"150030 AFUA";83
"150034 AGUA AZUL DO NORTE";159
"150040 ALENQUER";483
"150050 ALMEIRIM";182
"150060 ALTAMIRA";1225
"150070 ANAJAS";98
"150080 ANANINDEUA";3117
"150085 ANAPU";34
"150090 AUGUSTO CORREA";191
"150095 AURORA DO PARA";121
"150120 BAIAO";208
"150125 BANNACH";24
"150130 BARCARENA";331
"150140 BELEM";8356
"150150 BENEVIDES";233
"150157 BOM JESUS DO TOCANTINS";104
"150170 BRAGANCA";1909
"150172 BRASIL NOVO";212
"150175 BREJO GRANDE DO ARAGUAIA";37
"150180 BREVES";324
"150190 BUJARU";187
"150200 CACHOEIRA DO ARARI";84
"150210 CAMETA";587
"150215 CANAA DOS CARAJAS";5
"150220 CAPANEMA";657
"150230 CAPITAO POCO";463
"150240 CASTANHAL";1526
"150270 CONCEICAO DO ARAGUAIA";342
"150275 CONCORDIA DO PARA";1
"150277 CURIONOPOLIS";101
"150280 CURRALINHO";114
"150293 DOM ELISEU";351
"150295 ELDORADO DOS CARAJAS";251
"150309 GOIANESIA DO PARA";226
