 Procedimentos hospitalares do SUS - por local de internação - Brasil
AIH aprovadas por Município
Período:Ago/2019
"Município";"AIH_aprovadas"
"110001 ALTA FLORESTA D'OESTE";214
"110002 ARIQUEMES";405
"110003 CABIXI";26
"110004 CACOAL";994
"110005 CEREJEIRAS";72
"110006 COLORADO DO OESTE";50
"110008 COSTA MARQUES";13
"110009 ESPIGAO D'OESTE";176
"110010 GUAJARA-MIRIM";257
"110011 JARU";271
"110012 JI-PARANA";735
"110013 MACHADINHO D'OESTE";189
"110014 NOVA BRASILANDIA D'OESTE";80
"110015 OURO PRETO DO OESTE";71
"110018 PIMENTA BUENO";235
"110020 PORTO VELHO";4242
"110025 PRESIDENTE MEDICI";85
"110026 RIO CRESPO";10
"110028 ROLIM DE MOURA";366
"110029 SANTA LUZIA D'OESTE";62
"110030 VILHENA";900
"110032 SAO MIGUEL DO GUAPORE";64
"110033 NOVA MAMORE";52
"110034 ALVORADA D'OESTE";50
"110037 ALTO ALEGRE DOS PARECIS";44
"110040 ALTO PARAISO";44
"110045 BURITIS";75
"110050 NOVO HORIZONTE DO OESTE";49
"110060 CACAULANDIA";6
"110070 CAMPO NOVO DE RONDONIA";11
"110094 CUJUBIM";55
"110120 MINISTRO ANDREAZZA";9
"110130 MIRANTE DA SERRA";21
"110140 MONTE NEGRO";18
"110143 NOVA UNIAO";19
"110145 PARECIS";22
"110146 PIMENTEIRAS DO OESTE";9
"110149 SAO FRANCISCO DO GUAPORE";95
"110150 SERINGUEIRAS";38
"110155 TEIXEIROPOLIS";8
"110160 THEOBROMA";12
"110170 URUPA";27
"110175 VALE DO ANARI";10
"110180 VALE DO PARAISO";11
"120010 BRASILEIA";180
"120020 CRUZEIRO DO SUL";1046
"120034 MANOEL URBANO";20
"120035 MARECHAL THAUMATURGO";43
"120038 PLACIDO DE CASTRO";65
"120040 RIO BRANCO";2244
"120042 RODRIGUES ALVES";12
"120050 SENA MADUREIRA";183
"120060 TARAUACA";183
"120070 XAPURI";57
"130002 ALVARAES";83
"130006 AMATURA";55
"130008 ANAMA";30
"130010 ANORI";47
"130014 APUI";69
"130020 ATALAIA DO NORTE";33
"130030 AUTAZES";66
"130050 BARREIRINHA";136
"130060 BENJAMIN CONSTANT";204
"130063 BERURI";53
"130068 BOA VISTA DO RAMOS";79
"130070 BOCA DO ACRE";149
"130080 BORBA";207
"130083 CAAPIRANGA";12
"130090 CANUTAMA";40
"130100 CARAUARI";82
"130110 CAREIRO";83
"130120 COARI";391
"130130 CODAJAS";70
"130140 EIRUNEPE";180
"130150 ENVIRA";89
"130160 FONTE BOA";88
"130165 GUAJARA";53
"130170 HUMAITA";167
"130185 IRANDUBA";66
"130190 ITACOATIARA";392
"130200 ITAPIRANGA";30
"130210 JAPURA";34
"130240 LABREA";111
"130250 MANACAPURU";437
"130255 MANAQUIRI";31
"130260 MANAUS";10024
"130270 MANICORE";123
"130290 MAUES";241
"130300 NHAMUNDA";65
"130310 NOVA OLINDA DO NORTE";119
"130320 NOVO AIRAO";79
"130340 PARINTINS";602
"130353 PRESIDENTE FIGUEIREDO";90
"130356 RIO PRETO DA EVA";26
"130360 SANTA ISABEL DO RIO NEGRO";26
"130370 SANTO ANTONIO DO ICA";126
"130380 SAO GABRIEL DA CACHOEIRA";232
"130390 SAO PAULO DE OLIVENCA";134
