 Procedimentos hospitalares do SUS - por local de internação - Brasil
AIH aprovadas por Município
Período:Abr/2022
"Município";"AIH_aprovadas"
"110001 ALTA FLORESTA D'OESTE";134
"110002 ARIQUEMES";603
"110003 CABIXI";10
"110004 CACOAL";1101
"110005 CEREJEIRAS";78
"110006 COLORADO DO OESTE";31
"110008 COSTA MARQUES";35
"110009 ESPIGAO D'OESTE";153
"110010 GUAJARA-MIRIM";363
"110011 JARU";258
"110012 JI-PARANA";793
"110013 MACHADINHO D'OESTE";172
"110014 NOVA BRASILANDIA D'OESTE";91
"110015 OURO PRETO DO OESTE";256
"110018 PIMENTA BUENO";372
"110020 PORTO VELHO";4243
"110025 PRESIDENTE MEDICI";33
"110028 ROLIM DE MOURA";278
"110029 SANTA LUZIA D'OESTE";71
"110030 VILHENA";697
"110032 SAO MIGUEL DO GUAPORE";109
"110033 NOVA MAMORE";86
"110034 ALVORADA D'OESTE";75
"110037 ALTO ALEGRE DOS PARECIS";45
"110040 ALTO PARAISO";23
"110045 BURITIS";95
"110050 NOVO HORIZONTE DO OESTE";45
"110060 CACAULANDIA";2
"110070 CAMPO NOVO DE RONDONIA";7
"110094 CUJUBIM";61
"110110 ITAPUA DO OESTE";5
"110120 MINISTRO ANDREAZZA";6
"110130 MIRANTE DA SERRA";39
"110140 MONTE NEGRO";13
"110143 NOVA UNIAO";12
"110145 PARECIS";19
"110146 PIMENTEIRAS DO OESTE";2
"110149 SAO FRANCISCO DO GUAPORE";90
"110150 SERINGUEIRAS";95
"110155 TEIXEIROPOLIS";6
"110160 THEOBROMA";6
"110170 URUPA";29
"110175 VALE DO ANARI";18
"110180 VALE DO PARAISO";15
"120001 ACRELANDIA";38
"120005 ASSIS BRASIL";34
"120010 BRASILEIA";249
"120020 CRUZEIRO DO SUL";706
"120030 FEIJO";68
"120033 MANCIO LIMA";60
"120034 MANOEL URBANO";33
"120035 MARECHAL THAUMATURGO";26
"120038 PLACIDO DE CASTRO";47
"120039 PORTO WALTER";46
"120040 RIO BRANCO";2278
"120042 RODRIGUES ALVES";32
"120045 SENADOR GUIOMARD";59
"120050 SENA MADUREIRA";220
"120060 TARAUACA";219
"120070 XAPURI";68
"130006 AMATURA";33
"130008 ANAMA";53
"130010 ANORI";65
"130014 APUI";131
"130020 ATALAIA DO NORTE";40
"130030 AUTAZES";102
"130040 BARCELOS";76
"130050 BARREIRINHA";94
"130060 BENJAMIN CONSTANT";47
"130063 BERURI";57
"130068 BOA VISTA DO RAMOS";52
"130070 BOCA DO ACRE";153
"130080 BORBA";103
"130083 CAAPIRANGA";68
"130090 CANUTAMA";39
"130100 CARAUARI";193
"130110 CAREIRO";137
"130115 CAREIRO DA VARZEA";2
"130120 COARI";359
"130130 CODAJAS";100
"130140 EIRUNEPE";143
"130150 ENVIRA";75
"130165 GUAJARA";42
"130170 HUMAITA";280
"130180 IPIXUNA";120
"130185 IRANDUBA";42
"130190 ITACOATIARA";404
"130200 ITAPIRANGA";45
"130210 JAPURA";30
"130220 JURUA";29
"130230 JUTAI";116
"130240 LABREA";155
"130250 MANACAPURU";500
"130255 MANAQUIRI";52
"130260 MANAUS";9934
"130270 MANICORE";168
"130290 MAUES";297
"130310 NOVA OLINDA DO NORTE";141
"130320 NOVO AIRAO";82
"130330 NOVO ARIPUANA";133
"130340 PARINTINS";595
"130350 PAUINI";121
"130353 PRESIDENTE FIGUEIREDO";90
"130356 RIO PRETO DA EVA";25
"130360 SANTA ISABEL DO RIO NEGRO";41
"130370 SANTO ANTONIO DO ICA";246
"130380 SAO GABRIEL DA CACHOEIRA";176
"130390 SAO PAULO DE OLIVENCA";130
"130395 SAO SEBASTIAO DO UATUMA";22
"130400 SILVES";74
"130406 TABATINGA";288
"130410 TAPAUA";101
"130420 TEFE";511
"130423 TONANTINS";108
"130426 UARINI";58
"130440 URUCURITUBA";16
"140005 ALTO ALEGRE";10
"140010 BOA VISTA";3550
"140015 BONFIM";4
"140020 CARACARAI";14
"140023 CAROEBE";13
"140040 NORMANDIA";14
"140045 PACARAIMA";50
"140047 RORAINOPOLIS";252
"140050 SAO JOAO DA BALIZA";15
"140060 SAO LUIZ";8
"150010 ABAETETUBA";957
"150013 ABEL FIGUEIREDO";37
"150020 ACARA";152
"150030 AFUA";75
"150034 AGUA AZUL DO NORTE";80
"150040 ALENQUER";370
"150050 ALMEIRIM";117
"150060 ALTAMIRA";1098
"150070 ANAJAS";131
"150080 ANANINDEUA";1835
"150085 ANAPU";199
"150090 AUGUSTO CORREA";296
"150095 AURORA DO PARA";115
"150110 BAGRE";8
"150120 BAIAO";197
"150125 BANNACH";7
"150130 BARCARENA";581
"150140 BELEM";10609
"150145 BELTERRA";36
"150157 BOM JESUS DO TOCANTINS";82
"150170 BRAGANCA";1155
"150172 BRASIL NOVO";223
"150175 BREJO GRANDE DO ARAGUAIA";56
"150178 BREU BRANCO";96
"150180 BREVES";720
"150200 CACHOEIRA DO ARARI";86
"150210 CAMETA";503
