 Procedimentos hospitalares do SUS - por local de internação - Brasil
AIH aprovadas por Município
Período:Mai/2017
"Município";"AIH_aprovadas"
"110001 ALTA FLORESTA D'OESTE";156
"110002 ARIQUEMES";561
"110003 CABIXI";26
"110004 CACOAL";965
"110005 CEREJEIRAS";91
"110006 COLORADO DO OESTE";50
"110008 COSTA MARQUES";33
"110009 ESPIGAO D'OESTE";152
"110010 GUAJARA-MIRIM";290
"110011 JARU";330
"110012 JI-PARANA";697
"110013 MACHADINHO D'OESTE";56
"110014 NOVA BRASILANDIA D'OESTE";78
"110015 OURO PRETO DO OESTE";206
"110018 PIMENTA BUENO";227
"110020 PORTO VELHO";3301
"110025 PRESIDENTE MEDICI";74
"110026 RIO CRESPO";4
"110028 ROLIM DE MOURA";434
"110029 SANTA LUZIA D'OESTE";70
"110030 VILHENA";712
"110032 SAO MIGUEL DO GUAPORE";122
"110033 NOVA MAMORE";25
"110034 ALVORADA D'OESTE";60
"110037 ALTO ALEGRE DOS PARECIS";50
"110040 ALTO PARAISO";22
"110045 BURITIS";23
"110050 NOVO HORIZONTE DO OESTE";47
"110060 CACAULANDIA";3
"110070 CAMPO NOVO DE RONDONIA";27
"110094 CUJUBIM";75
"110110 ITAPUA DO OESTE";7
"110120 MINISTRO ANDREAZZA";29
"110130 MIRANTE DA SERRA";56
"110140 MONTE NEGRO";15
"110143 NOVA UNIAO";8
"110145 PARECIS";21
"110146 PIMENTEIRAS DO OESTE";10
"110149 SAO FRANCISCO DO GUAPORE";103
"110150 SERINGUEIRAS";39
"110155 TEIXEIROPOLIS";3
"110160 THEOBROMA";11
"110170 URUPA";27
"110175 VALE DO ANARI";14
"110180 VALE DO PARAISO";7
"120010 BRASILEIA";166
"120020 CRUZEIRO DO SUL";556
"120034 MANOEL URBANO";30
"120038 PLACIDO DE CASTRO";24
"120040 RIO BRANCO";2197
"120042 RODRIGUES ALVES";27
"120045 SENADOR GUIOMARD";29
"120050 SENA MADUREIRA";282
"120060 TARAUACA";201
"120070 XAPURI";79
"130002 ALVARAES";74
"130014 APUI";90
"130020 ATALAIA DO NORTE";41
"130040 BARCELOS";73
"130050 BARREIRINHA";76
"130060 BENJAMIN CONSTANT";66
"130063 BERURI";62
"130068 BOA VISTA DO RAMOS";8
"130070 BOCA DO ACRE";35
"130080 BORBA";98
"130083 CAAPIRANGA";29
"130090 CANUTAMA";39
"130120 COARI";198
"130130 CODAJAS";73
"130140 EIRUNEPE";138
"130150 ENVIRA";88
"130160 FONTE BOA";128
"130165 GUAJARA";30
"130170 HUMAITA";205
"130180 IPIXUNA";54
"130185 IRANDUBA";70
"130190 ITACOATIARA";398
"130200 ITAPIRANGA";60
"130210 JAPURA";13
"130220 JURUA";19
"130230 JUTAI";56
"130250 MANACAPURU";353
"130255 MANAQUIRI";15
"130260 MANAUS";10739
"130270 MANICORE";141
"130280 MARAA";80
"130290 MAUES";256
"130300 NHAMUNDA";9
"130340 PARINTINS";545
"130353 PRESIDENTE FIGUEIREDO";89
"130356 RIO PRETO DA EVA";51
"130370 SANTO ANTONIO DO ICA";118
"130380 SAO GABRIEL DA CACHOEIRA";49
"130390 SAO PAULO DE OLIVENCA";69
"130395 SAO SEBASTIAO DO UATUMA";24
"130400 SILVES";28
"130406 TABATINGA";57
"130410 TAPAUA";44
"130420 TEFE";331
