 Procedimentos hospitalares do SUS - por local de internação - Brasil
AIH aprovadas por Município
Período:Fev/2018
"Município";"AIH_aprovadas"
"110001 ALTA FLORESTA D'OESTE";136
"110002 ARIQUEMES";406
"110003 CABIXI";23
"110004 CACOAL";1133
"110005 CEREJEIRAS";92
"110006 COLORADO DO OESTE";68
"110008 COSTA MARQUES";35
"110009 ESPIGAO D'OESTE";141
"110010 GUAJARA-MIRIM";265
"110011 JARU";256
"110012 JI-PARANA";962
"110013 MACHADINHO D'OESTE";111
"110014 NOVA BRASILANDIA D'OESTE";80
"110015 OURO PRETO DO OESTE";175
"110018 PIMENTA BUENO";199
"110020 PORTO VELHO";3548
"110025 PRESIDENTE MEDICI";66
"110026 RIO CRESPO";11
"110028 ROLIM DE MOURA";336
"110029 SANTA LUZIA D'OESTE";48
"110030 VILHENA";874
"110032 SAO MIGUEL DO GUAPORE";123
"110033 NOVA MAMORE";31
"110034 ALVORADA D'OESTE";45
"110037 ALTO ALEGRE DOS PARECIS";36
"110040 ALTO PARAISO";60
"110045 BURITIS";102
"110050 NOVO HORIZONTE DO OESTE";41
"110060 CACAULANDIA";9
"110070 CAMPO NOVO DE RONDONIA";20
"110094 CUJUBIM";66
"110110 ITAPUA DO OESTE";4
"110120 MINISTRO ANDREAZZA";16
"110130 MIRANTE DA SERRA";16
"110140 MONTE NEGRO";32
"110143 NOVA UNIAO";19
"110145 PARECIS";20
"110146 PIMENTEIRAS DO OESTE";9
"110149 SAO FRANCISCO DO GUAPORE";225
"110150 SERINGUEIRAS";37
"110155 TEIXEIROPOLIS";5
"110160 THEOBROMA";13
"110170 URUPA";13
"110175 VALE DO ANARI";10
"110180 VALE DO PARAISO";13
"120010 BRASILEIA";187
"120020 CRUZEIRO DO SUL";541
"120033 MANCIO LIMA";61
"120038 PLACIDO DE CASTRO";22
"120039 PORTO WALTER";37
"120040 RIO BRANCO";1853
"120042 RODRIGUES ALVES";28
"120045 SENADOR GUIOMARD";29
"120050 SENA MADUREIRA";264
"120060 TARAUACA";157
"120070 XAPURI";75
"130002 ALVARAES";116
"130006 AMATURA";40
"130010 ANORI";45
"130014 APUI";74
"130020 ATALAIA DO NORTE";26
"130030 AUTAZES";81
"130040 BARCELOS";59
"130050 BARREIRINHA";237
"130060 BENJAMIN CONSTANT";64
"130063 BERURI";85
"130068 BOA VISTA DO RAMOS";55
"130070 BOCA DO ACRE";81
"130080 BORBA";157
"130083 CAAPIRANGA";10
"130090 CANUTAMA";27
"130100 CARAUARI";62
"130120 COARI";302
"130140 EIRUNEPE";112
"130150 ENVIRA";134
"130160 FONTE BOA";95
"130170 HUMAITA";161
"130180 IPIXUNA";83
"130190 ITACOATIARA";282
"130220 JURUA";59
"130250 MANACAPURU";355
"130255 MANAQUIRI";21
"130260 MANAUS";9072
"130270 MANICORE";128
"130290 MAUES";273
"130300 NHAMUNDA";74
"130310 NOVA OLINDA DO NORTE";127
"130320 NOVO AIRAO";54
"130340 PARINTINS";571
"130350 PAUINI";55
"130353 PRESIDENTE FIGUEIREDO";46
"130356 RIO PRETO DA EVA";17
"130360 SANTA ISABEL DO RIO NEGRO";39
"130370 SANTO ANTONIO DO ICA";247
"130380 SAO GABRIEL DA CACHOEIRA";111
"130390 SAO PAULO DE OLIVENCA";94
"130395 SAO SEBASTIAO DO UATUMA";34
"130406 TABATINGA";182
"130420 TEFE";330
"130426 UARINI";35
"130430 URUCARA";38
"130440 URUCURITUBA";15
"140005 ALTO ALEGRE";15
"140010 BOA VISTA";3449
"140015 BONFIM";18
"140020 CARACARAI";19
"140023 CAROEBE";28
"140030 MUCAJAI";13
"140040 NORMANDIA";62
"140045 PACARAIMA";37
"140047 RORAINOPOLIS";114
"140050 SAO JOAO DA BALIZA";16
"140060 SAO LUIZ";5
"150010 ABAETETUBA";636
"150013 ABEL FIGUEIREDO";24
"150020 ACARA";99
"150030 AFUA";90
"150034 AGUA AZUL DO NORTE";77
"150040 ALENQUER";294
"150050 ALMEIRIM";254
"150060 ALTAMIRA";780
"150070 ANAJAS";112
"150080 ANANINDEUA";3202
"150085 ANAPU";170
"150090 AUGUSTO CORREA";316
"150095 AURORA DO PARA";100
"150120 BAIAO";200
"150125 BANNACH";20
"150130 BARCARENA";379
"150140 BELEM";9230
"150145 BELTERRA";19
"150157 BOM JESUS DO TOCANTINS";85
"150170 BRAGANCA";1163
"150172 BRASIL NOVO";152
"150175 BREJO GRANDE DO ARAGUAIA";59
"150178 BREU BRANCO";71
"150180 BREVES";719
"150190 BUJARU";137
"150200 CACHOEIRA DO ARARI";96
"150210 CAMETA";676
"150215 CANAA DOS CARAJAS";76
"150220 CAPANEMA";386
"150230 CAPITAO POCO";276
"150240 CASTANHAL";1218
"150250 CHAVES";19
"150270 CONCEICAO DO ARAGUAIA";347
"150275 CONCORDIA DO PARA";58
"150276 CUMARU DO NORTE";49
"150277 CURIONOPOLIS";77
"150280 CURRALINHO";140
"150290 CURUCA";40
"150293 DOM ELISEU";155
"150295 ELDORADO DOS CARAJAS";175
"150300 FARO";31
"150304 FLORESTA DO ARAGUAIA";94
"150309 GOIANESIA DO PARA";121
"150310 GURUPA";102
"150320 IGARAPE-ACU";76
"150330 IGARAPE-MIRI";532
"150340 INHANGAPI";11
"150345 IPIXUNA DO PARA";277
"150350 IRITUIA";115
"150360 ITAITUBA";423
"150370 ITUPIRANGA";110
"150375 JACAREACANGA";6
"150380 JACUNDA";158
"150390 JURUTI";126
"150400 LIMOEIRO DO AJURU";95
"150405 MAE DO RIO";176
"150420 MARABA";1472
"150430 MARACANA";34
"150440 MARAPANIM";7
"150442 MARITUBA";507
"150445 MEDICILANDIA";58
"150450 MELGACO";85
"150460 MOCAJUBA";140
"150470 MOJU";202
"150480 MONTE ALEGRE";162
"150490 MUANA";164
"150495 NOVA ESPERANCA DO PIRIA";62
"150503 NOVO PROGRESSO";166
"150506 NOVO REPARTIMENTO";171
"150510 OBIDOS";235
