 Procedimentos hospitalares do SUS - por local de internação - Brasil
AIH aprovadas por Município
Período:Out/2014
"Município";"AIH_aprovadas"
"110001 ALTA FLORESTA D'OESTE";242
"110002 ARIQUEMES";445
"110003 CABIXI";24
"110004 CACOAL";987
"110005 CEREJEIRAS";99
"110006 COLORADO DO OESTE";38
"110008 COSTA MARQUES";85
"110009 ESPIGAO D'OESTE";117
"110010 GUAJARA-MIRIM";271
"110011 JARU";226
"110012 JI-PARANA";811
"110013 MACHADINHO D'OESTE";82
"110014 NOVA BRASILANDIA D'OESTE";129
"110015 OURO PRETO DO OESTE";102
"110018 PIMENTA BUENO";145
"110020 PORTO VELHO";2993
"110025 PRESIDENTE MEDICI";59
"110026 RIO CRESPO";2
"110028 ROLIM DE MOURA";488
"110029 SANTA LUZIA D'OESTE";64
"110030 VILHENA";1078
"110032 SAO MIGUEL DO GUAPORE";139
"110033 NOVA MAMORE";54
"110034 ALVORADA D'OESTE";73
"110037 ALTO ALEGRE DOS PARECIS";41
"110040 ALTO PARAISO";23
"110045 BURITIS";90
"110050 NOVO HORIZONTE DO OESTE";71
"110060 CACAULANDIA";3
"110070 CAMPO NOVO DE RONDONIA";28
"110100 GOVERNADOR JORGE TEIXEIRA";31
"110120 MINISTRO ANDREAZZA";34
"110130 MIRANTE DA SERRA";60
"110140 MONTE NEGRO";70
"110143 NOVA UNIAO";9
"110145 PARECIS";23
"110146 PIMENTEIRAS DO OESTE";9
"110149 SAO FRANCISCO DO GUAPORE";103
"110150 SERINGUEIRAS";45
"110155 TEIXEIROPOLIS";6
"110160 THEOBROMA";5
"110170 URUPA";16
"110175 VALE DO ANARI";17
"110180 VALE DO PARAISO";12
"120010 BRASILEIA";185
"120020 CRUZEIRO DO SUL";1007
"120030 FEIJO";45
"120033 MANCIO LIMA";34
"120034 MANOEL URBANO";54
"120035 MARECHAL THAUMATURGO";40
"120038 PLACIDO DE CASTRO";101
"120039 PORTO WALTER";7
"120040 RIO BRANCO";2336
"120042 RODRIGUES ALVES";35
"120045 SENADOR GUIOMARD";67
"120050 SENA MADUREIRA";280
"120060 TARAUACA";238
"120070 XAPURI";122
"130002 ALVARAES";52
"130008 ANAMA";27
"130030 AUTAZES";89
"130040 BARCELOS";55
"130050 BARREIRINHA";56
"130060 BENJAMIN CONSTANT";68
"130063 BERURI";63
"130070 BOCA DO ACRE";145
"130080 BORBA";138
"130083 CAAPIRANGA";21
"130100 CARAUARI";65
"130120 COARI";295
"130140 EIRUNEPE";147
"130150 ENVIRA";52
"130160 FONTE BOA";111
"130165 GUAJARA";38
"130170 HUMAITA";113
"130180 IPIXUNA";78
"130190 ITACOATIARA";386
"130195 ITAMARATI";28
"130220 JURUA";36
"130230 JUTAI";94
"130240 LABREA";84
"130250 MANACAPURU";386
"130255 MANAQUIRI";25
"130260 MANAUS";8651
"130270 MANICORE";113
"130280 MARAA";63
"130290 MAUES";221
"130300 NHAMUNDA";40
"130310 NOVA OLINDA DO NORTE";144
"130330 NOVO ARIPUANA";138
"130340 PARINTINS";584
"130350 PAUINI";77
"130353 PRESIDENTE FIGUEIREDO";127
"130356 RIO PRETO DA EVA";124
"130370 SANTO ANTONIO DO ICA";49
"130380 SAO GABRIEL DA CACHOEIRA";13
"130390 SAO PAULO DE OLIVENCA";8
"130395 SAO SEBASTIAO DO UATUMA";19
"130400 SILVES";30
"130406 TABATINGA";208
"130420 TEFE";365
"130430 URUCARA";5
"130440 URUCURITUBA";5
"140005 ALTO ALEGRE";21
"140010 BOA VISTA";2170
"140015 BONFIM";11
"140020 CARACARAI";24
"140023 CAROEBE";27
"140040 NORMANDIA";34
"140045 PACARAIMA";42
"140047 RORAINOPOLIS";39
"140050 SAO JOAO DA BALIZA";34
"140060 SAO LUIZ";13
"150010 ABAETETUBA";632
"150013 ABEL FIGUEIREDO";49
"150020 ACARA";150
"150030 AFUA";68
"150034 AGUA AZUL DO NORTE";125
"150040 ALENQUER";268
"150050 ALMEIRIM";111
"150060 ALTAMIRA";1237
"150070 ANAJAS";93
"150080 ANANINDEUA";3425
"150085 ANAPU";116
"150090 AUGUSTO CORREA";248
"150095 AURORA DO PARA";115
"150120 BAIAO";238
"150125 BANNACH";26
"150130 BARCARENA";378
"150140 BELEM";9026
"150145 BELTERRA";34
"150150 BENEVIDES";44
"150157 BOM JESUS DO TOCANTINS";80
"150170 BRAGANCA";1165
"150175 BREJO GRANDE DO ARAGUAIA";19
"150178 BREU BRANCO";103
"150180 BREVES";903
"150190 BUJARU";217
"150200 CACHOEIRA DO ARARI";96
"150210 CAMETA";753
"150215 CANAA DOS CARAJAS";161
"150220 CAPANEMA";579
"150230 CAPITAO POCO";471
"150240 CASTANHAL";1350
"150250 CHAVES";30
"150270 CONCEICAO DO ARAGUAIA";364
"150275 CONCORDIA DO PARA";67
"150276 CUMARU DO NORTE";51
"150277 CURIONOPOLIS";137
"150280 CURRALINHO";181
"150293 DOM ELISEU";341
"150295 ELDORADO DOS CARAJAS";82
"150300 FARO";30
"150304 FLORESTA DO ARAGUAIA";119
"150309 GOIANESIA DO PARA";82
"150310 GURUPA";92
"150320 IGARAPE-ACU";43
"150330 IGARAPE-MIRI";476
"150340 INHANGAPI";26
"150345 IPIXUNA DO PARA";271
"150350 IRITUIA";115
"150360 ITAITUBA";595
"150370 ITUPIRANGA";121
"150375 JACAREACANGA";119
"150380 JACUNDA";398
"150390 JURUTI";166
"150400 LIMOEIRO DO AJURU";152
"150405 MAE DO RIO";153
"150420 MARABA";1171
"150430 MARACANA";56
"150442 MARITUBA";520
"150445 MEDICILANDIA";99
"150450 MELGACO";106
"150460 MOCAJUBA";142
"150470 MOJU";224
"150480 MONTE ALEGRE";310
"150490 MUANA";129
"150495 NOVA ESPERANCA DO PIRIA";97
"150503 NOVO PROGRESSO";242
"150506 NOVO REPARTIMENTO";172
"150510 OBIDOS";231
"150520 OEIRAS DO PARA";109
"150530 ORIXIMINA";302
"150540 OUREM";54
"150543 OURILANDIA DO NORTE";221
"150548 PACAJA";135
"150549 PALESTINA DO PARA";41
"150550 PARAGOMINAS";367
"150553 PARAUAPEBAS";530
"150555 PAU D'ARCO";67
"150563 PICARRA";26
"150565 PLACAS";87
"150570 PONTA DE PEDRAS";93
"150580 PORTEL";151
"150590 PORTO DE MOZ";165
"150600 PRAINHA";78
"150613 REDENCAO";668
"150616 RIO MARIA";93
"150618 RONDON DO PARA";613
"150619 RUROPOLIS";141
"150620 SALINOPOLIS";142
"150630 SALVATERRA";76
"150640 SANTA CRUZ DO ARARI";31
"150650 SANTA IZABEL DO PARA";443
"150658 SANTA MARIA DAS BARREIRAS";65
"150660 SANTA MARIA DO PARA";95
"150670 SANTANA DO ARAGUAIA";254
"150680 SANTAREM";1638
"150700 SANTO ANTONIO DO TAUA";286
"150715 SAO DOMINGOS DO ARAGUAIA";60
"150720 SAO DOMINGOS DO CAPIM";38
"150730 SAO FELIX DO XINGU";231
"150745 SAO GERALDO DO ARAGUAIA";220
"150747 SAO JOAO DE PIRABAS";46
"150750 SAO JOAO DO ARAGUAIA";33
"150760 SAO MIGUEL DO GUAMA";110
"150770 SAO SEBASTIAO DA BOA VISTA";97
"150775 SAPUCAIA";117
"150780 SENADOR JOSE PORFIRIO";25
"150790 SOURE";110
"150795 TAILANDIA";304
"150797 TERRA SANTA";70
"150800 TOME-ACU";237
"150803 TRACUATEUA";84
"150805 TRAIRAO";40
"150808 TUCUMA";221
"150810 TUCURUI";599
"150812 ULIANOPOLIS";304
"150815 URUARA";203
"150820 VIGIA";172
"150830 VISEU";242
"150835 VITORIA DO XINGU";23
"150840 XINGUARA";288
"160010 AMAPA";34
"160020 CALCOENE";46
"160027 LARANJAL DO JARI";306
"160030 MACAPA";2059
"160050 OIAPOQUE";129
"160053 PORTO GRANDE";40
"160060 SANTANA";561
"170070 ALVORADA";148
"170100 ANANAS";16
"170190 ARAGUACEMA";29
"170200 ARAGUACU";127
"170210 ARAGUAINA";1929
"170220 ARAGUATINS";34
"170230 ARAPOEMA";72
"170240 ARRAIAS";37
"170255 AUGUSTINOPOLIS";551
"170550 COLINAS DO TOCANTINS";159
"170610 CRISTALANDIA";9
"170700 DIANOPOLIS";97
"170710 DIVINOPOLIS DO TOCANTINS";18
"170820 FORMOSO DO ARAGUAIA";37
"170900 GOIATINS";45
"170930 GUARAI";172
"170950 GURUPI";737
"171050 ITACAJA";52
"171320 MIRACEMA DO TOCANTINS";393
"171330 MIRANORTE";47
"171420 NATIVIDADE";3
"171430 NAZARE";14
"171575 PALMEIROPOLIS";9
"171610 PARAISO DO TOCANTINS";417
"171620 PARANA";37
"171650 PEDRO AFONSO";225
"171660 PEIXE";16
"171670 COLMEIA";2
"171750 PIUM";42
"171820 PORTO NACIONAL";892
"172065 SILVANOPOLIS";14
"172090 TAGUATINGA";92
"172100 PALMAS";2510
"172120 TOCANTINOPOLIS";123
"172210 XAMBIOA";118
"210005 ACAILANDIA";515
"210010 AFONSO CUNHA";82
"210020 ALCANTARA";5
"210030 ALDEIAS ALTAS";133
"210043 ALTO ALEGRE DO MARANHAO";299
"210047 ALTO ALEGRE DO PINDARE";195
"210060 AMARANTE DO MARANHAO";234
"210070 ANAJATUBA";134
"210080 ANAPURUS";6
"210083 APICUM-ACU";88
"210100 ARARI";78
"210110 AXIXA";90
"210120 BACABAL";447
"210130 BACURI";94
"210140 BALSAS";573
"210150 BARAO DE GRAJAU";83
"210160 BARRA DO CORDA";498
"210170 BARREIRINHAS";261
"210180 BENEDITO LEITE";54
"210190 BEQUIMAO";65
"210193 BERNARDO DO MEARIM";59
"210200 BOM JARDIM";95
"210203 BOM JESUS DAS SELVAS";80
"210210 BREJO";200
"210220 BURITI";145
"210230 BURITI BRAVO";123
"210232 BURITICUPU";320
"210240 CAJAPIO";39
"210250 CAJARI";64
"210260 CANDIDO MENDES";51
"210270 CANTANHEDE";108
"210275 CAPINZAL DO NORTE";119
"210280 CAROLINA";34
"210290 CARUTAPERA";107
"210300 CAXIAS";704
"210310 CEDRAL";53
"210312 CENTRAL DO MARANHAO";57
"210320 CHAPADINHA";311
"210325 CIDELANDIA";74
"210330 CODO";393
"210340 COELHO NETO";388
"210350 COLINAS";333
"210360 COROATA";318
"210370 CURURUPU";340
"210380 DOM PEDRO";32
"210390 DUQUE BACELAR";53
"210400 ESPERANTINOPOLIS";118
"210405 ESTREITO";171
"210407 FEIRA NOVA DO MARANHAO";52
"210409 FORMOSA DA SERRA NEGRA";59
"210410 FORTALEZA DOS NOGUEIRAS";62
"210420 FORTUNA";67
"210440 GONCALVES DIAS";150
"210450 GOVERNADOR ARCHER";61
"210455 GOVERNADOR EDISON LOBAO";49
"210460 GOVERNADOR EUGENIO BARROS";88
"210462 GOVERNADOR LUIZ ROCHA";46
"210465 GOVERNADOR NEWTON BELLO";19
"210467 GOVERNADOR NUNES FREIRE";515
"210470 GRACA ARANHA";85
"210480 GRAJAU";762
"210490 GUIMARAES";73
"210500 HUMBERTO DE CAMPOS";122
"210510 ICATU";78
"210515 IGARAPE DO MEIO";52
"210520 IGARAPE GRANDE";70
"210530 IMPERATRIZ";2083
"210535 ITAIPAVA DO GRAJAU";87
"210540 ITAPECURU MIRIM";256
"210542 ITINGA DO MARANHAO";154
"210545 JATOBA";47
"210547 JENIPAPO DOS VIEIRAS";50
"210550 JOAO LISBOA";130
"210560 JOSELANDIA";96
"210570 LAGO DA PEDRA";375
"210580 LAGO DO JUNCO";53
"210594 LAGO DOS RODRIGUES";35
"210600 LIMA CAMPOS";67
"210610 LORETO";66
"210630 MAGALHAES DE ALMEIDA";69
"210637 MARANHAOZINHO";19
"210640 MATA ROMA";87
"210650 MATINHA";19
"210663 MATOES DO NORTE";25
"210667 MILAGRES DO MARANHAO";42
"210670 MIRADOR";42
"210675 MIRANDA DO NORTE";54
"210680 MIRINZAL";89
"210690 MONCAO";342
"210710 MORROS";101
"210720 NINA RODRIGUES";66
"210725 NOVA COLINAS";31
"210740 OLHO D'AGUA DAS CUNHAS";107
"210745 OLINDA NOVA DO MARANHAO";67
"210750 PACO DO LUMIAR";19
"210760 PALMEIRANDIA";71
"210770 PARAIBANO";40
"210780 PARNARAMA";59
"210790 PASSAGEM FRANCA";367
"210800 PASTOS BONS";114
"210805 PAULINO NEVES";73
"210810 PAULO RAMOS";180
"210820 PEDREIRAS";374
"210825 PEDRO DO ROSARIO";140
"210830 PENALVA";178
"210840 PERI MIRIM";53
"210845 PERITORO";201
"210850 PINDARE-MIRIM";134
"210860 PINHEIRO";684
"210870 PIO XII";123
"210880 PIRAPEMAS";77
"210890 POCAO DE PEDRAS";125
"210900 PORTO FRANCO";318
"210910 PRESIDENTE DUTRA";548
"210930 PRESIDENTE VARGAS";63
"210940 PRIMEIRA CRUZ";94
"210945 RAPOSA";33
"210950 RIACHAO";148
"210960 ROSARIO";194
"210970 SAMBAIBA";36
"210975 SANTA FILOMENA DO MARANHAO";36
"210980 SANTA HELENA";196
"210990 SANTA INES";754
"211000 SANTA LUZIA";10
"211003 SANTA LUZIA DO PARUA";244
"211010 SANTA QUITERIA DO MARANHAO";115
"211020 SANTA RITA";205
"211023 SANTANA DO MARANHAO";9
"211027 SANTO AMARO DO MARANHAO";35
"211030 SANTO ANTONIO DOS LOPES";89
"211040 SAO BENEDITO DO RIO PRETO";76
"211050 SAO BENTO";104
"211060 SAO BERNARDO";165
"211065 SAO DOMINGOS DO AZEITAO";33
"211070 SAO DOMINGOS DO MARANHAO";124
"211080 SAO FELIX DE BALSAS";29
"211085 SAO FRANCISCO DO BREJAO";53
"211090 SAO FRANCISCO DO MARANHAO";41
"211100 SAO JOAO BATISTA";108
"211105 SAO JOAO DO PARAISO";68
"211107 SAO JOAO DO SOTER";27
"211110 SAO JOAO DOS PATOS";93
"211120 SAO JOSE DE RIBAMAR";362
"211125 SAO JOSE DOS BASILIOS";55
"211130 SAO LUIS";7783
"211140 SAO LUIS GONZAGA DO MARANHAO";142
"211150 SAO MATEUS DO MARANHAO";103
"211160 SAO RAIMUNDO DAS MANGABEIRAS";76
"211170 SAO VICENTE FERRER";126
"211172 SATUBINHA";35
"211174 SENADOR ALEXANDRE COSTA";55
"211178 SERRANO DO MARANHAO";32
"211180 SITIO NOVO";28
"211190 SUCUPIRA DO NORTE";42
"211195 SUCUPIRA DO RIACHAO";60
"211200 TASSO FRAGOSO";28
"211210 TIMBIRAS";248
"211220 TIMON";549
"211223 TRIZIDELA DO VALE";106
"211230 TUNTUM";113
"211240 TURIACU";208
