 Procedimentos hospitalares do SUS - por local de internação - Brasil
AIH aprovadas por Município
Período:Abr/2020
"Município";"AIH_aprovadas"
"110001 ALTA FLORESTA D'OESTE";101
"110002 ARIQUEMES";387
"110003 CABIXI";26
"110004 CACOAL";796
"110005 CEREJEIRAS";66
"110006 COLORADO DO OESTE";28
"110008 COSTA MARQUES";23
"110009 ESPIGAO D'OESTE";125
"110010 GUAJARA-MIRIM";193
"110011 JARU";172
"110012 JI-PARANA";484
"110013 MACHADINHO D'OESTE";82
"110014 NOVA BRASILANDIA D'OESTE";21
"110015 OURO PRETO DO OESTE";171
"110018 PIMENTA BUENO";150
"110020 PORTO VELHO";3059
"110025 PRESIDENTE MEDICI";46
"110026 RIO CRESPO";6
"110028 ROLIM DE MOURA";232
"110029 SANTA LUZIA D'OESTE";37
"110030 VILHENA";920
"110032 SAO MIGUEL DO GUAPORE";89
"110033 NOVA MAMORE";29
"110034 ALVORADA D'OESTE";9
"110037 ALTO ALEGRE DOS PARECIS";25
"110040 ALTO PARAISO";21
"110045 BURITIS";100
"110050 NOVO HORIZONTE DO OESTE";21
"110060 CACAULANDIA";1
"110070 CAMPO NOVO DE RONDONIA";3
"110094 CUJUBIM";3
"110110 ITAPUA DO OESTE";1
"110120 MINISTRO ANDREAZZA";1
"110130 MIRANTE DA SERRA";14
"110140 MONTE NEGRO";10
"110143 NOVA UNIAO";7
"110145 PARECIS";7
"110146 PIMENTEIRAS DO OESTE";3
"110149 SAO FRANCISCO DO GUAPORE";164
"110150 SERINGUEIRAS";21
"110155 TEIXEIROPOLIS";2
"110160 THEOBROMA";9
"110170 URUPA";8
"110180 VALE DO PARAISO";1
"120001 ACRELANDIA";7
"120005 ASSIS BRASIL";16
"120010 BRASILEIA";171
"120020 CRUZEIRO DO SUL";638
"120033 MANCIO LIMA";4
"120034 MANOEL URBANO";18
"120035 MARECHAL THAUMATURGO";48
"120038 PLACIDO DE CASTRO";26
"120040 RIO BRANCO";1685
"120042 RODRIGUES ALVES";26
"120050 SENA MADUREIRA";167
"120060 TARAUACA";126
"120070 XAPURI";30
"130002 ALVARAES";58
"130006 AMATURA";29
"130010 ANORI";38
"130014 APUI";90
"130020 ATALAIA DO NORTE";17
"130030 AUTAZES";81
"130040 BARCELOS";53
"130050 BARREIRINHA";59
"130060 BENJAMIN CONSTANT";142
"130063 BERURI";33
"130068 BOA VISTA DO RAMOS";45
"130070 BOCA DO ACRE";103
"130080 BORBA";121
"130083 CAAPIRANGA";56
"130090 CANUTAMA";28
"130100 CARAUARI";120
"130110 CAREIRO";32
"130120 COARI";208
"130130 CODAJAS";77
"130150 ENVIRA";50
"130160 FONTE BOA";83
"130165 GUAJARA";19
"130170 HUMAITA";109
"130180 IPIXUNA";73
"130185 IRANDUBA";79
"130190 ITACOATIARA";261
"130200 ITAPIRANGA";35
"130240 LABREA";120
"130250 MANACAPURU";290
"130255 MANAQUIRI";46
"130260 MANAUS";8433
"130270 MANICORE";173
"130290 MAUES";220
"130300 NHAMUNDA";1
"130310 NOVA OLINDA DO NORTE";129
"130320 NOVO AIRAO";30
"130330 NOVO ARIPUANA";48
"130340 PARINTINS";473
"130353 PRESIDENTE FIGUEIREDO";37
"130356 RIO PRETO DA EVA";14
"130360 SANTA ISABEL DO RIO NEGRO";86
"130370 SANTO ANTONIO DO ICA";117
"130380 SAO GABRIEL DA CACHOEIRA";32
