 Procedimentos hospitalares do SUS - por local de internação - Brasil
AIH aprovadas por Município
Período:Dez/2012
"Município";"AIH_aprovadas"
"110001 ALTA FLORESTA D'OESTE";164
"110002 ARIQUEMES";246
"110003 CABIXI";26
"110004 CACOAL";681
"110005 CEREJEIRAS";151
"110006 COLORADO DO OESTE";84
"110009 ESPIGAO D'OESTE";154
"110010 GUAJARA-MIRIM";239
"110011 JARU";194
"110012 JI-PARANA";707
"110013 MACHADINHO D'OESTE";110
"110014 NOVA BRASILANDIA D'OESTE";129
"110015 OURO PRETO DO OESTE";234
"110018 PIMENTA BUENO";154
"110020 PORTO VELHO";1434
"110025 PRESIDENTE MEDICI";59
"110028 ROLIM DE MOURA";418
"110029 SANTA LUZIA D'OESTE";48
"110030 VILHENA";568
"110032 SAO MIGUEL DO GUAPORE";120
"110033 NOVA MAMORE";79
"110034 ALVORADA D'OESTE";74
"110037 ALTO ALEGRE DOS PARECIS";11
"110040 ALTO PARAISO";79
"110045 BURITIS";40
"110050 NOVO HORIZONTE DO OESTE";32
"110060 CACAULANDIA";5
"110070 CAMPO NOVO DE RONDONIA";53
"110100 GOVERNADOR JORGE TEIXEIRA";25
"110120 MINISTRO ANDREAZZA";40
"110143 NOVA UNIAO";8
"110145 PARECIS";16
"110146 PIMENTEIRAS DO OESTE";2
"110149 SAO FRANCISCO DO GUAPORE";10
"110155 TEIXEIROPOLIS";21
"110170 URUPA";5
"110175 VALE DO ANARI";2
"110180 VALE DO PARAISO";2
"120001 ACRELANDIA";11
"120005 ASSIS BRASIL";22
"120010 BRASILEIA";150
"120020 CRUZEIRO DO SUL";796
"120030 FEIJO";50
"120033 MANCIO LIMA";14
"120034 MANOEL URBANO";19
"120038 PLACIDO DE CASTRO";43
"120039 PORTO WALTER";16
"120040 RIO BRANCO";2295
"120042 RODRIGUES ALVES";12
"120043 SANTA ROSA DO PURUS";19
"120045 SENADOR GUIOMARD";106
"120050 SENA MADUREIRA";258
"120060 TARAUACA";152
"120070 XAPURI";81
"130002 ALVARAES";45
"130006 AMATURA";15
"130010 ANORI";21
"130014 APUI";102
"130030 AUTAZES";47
"130050 BARREIRINHA";80
"130060 BENJAMIN CONSTANT";130
"130063 BERURI";83
"130070 BOCA DO ACRE";121
"130080 BORBA";112
"130083 CAAPIRANGA";30
"130090 CANUTAMA";22
"130100 CARAUARI";95
"130110 CAREIRO";5
"130120 COARI";318
"130130 CODAJAS";75
"130140 EIRUNEPE";75
"130165 GUAJARA";40
"130170 HUMAITA";128
"130180 IPIXUNA";89
"130185 IRANDUBA";98
"130190 ITACOATIARA";309
"130200 ITAPIRANGA";23
"130220 JURUA";50
"130230 JUTAI";76
"130240 LABREA";124
"130250 MANACAPURU";262
"130260 MANAUS";8040
"130270 MANICORE";76
"130280 MARAA";53
"130290 MAUES";234
"130300 NHAMUNDA";20
"130320 NOVO AIRAO";46
"130330 NOVO ARIPUANA";92
"130340 PARINTINS";364
"130350 PAUINI";57
"130353 PRESIDENTE FIGUEIREDO";73
"130356 RIO PRETO DA EVA";32
"130395 SAO SEBASTIAO DO UATUMA";20
"130400 SILVES";44
"130410 TAPAUA";38
"130420 TEFE";303
"130430 URUCARA";50
"130440 URUCURITUBA";41
"140010 BOA VISTA";2139
"140015 BONFIM";9
"140020 CARACARAI";27
"140040 NORMANDIA";44
"140050 SAO JOAO DA BALIZA";34
"140060 SAO LUIZ";12
"150010 ABAETETUBA";829
"150013 ABEL FIGUEIREDO";25
"150020 ACARA";119
"150030 AFUA";73
"150034 AGUA AZUL DO NORTE";36
"150040 ALENQUER";465
"150050 ALMEIRIM";30
"150060 ALTAMIRA";1154
"150070 ANAJAS";67
"150080 ANANINDEUA";2949
"150090 AUGUSTO CORREA";247
"150095 AURORA DO PARA";143
"150125 BANNACH";53
"150130 BARCARENA";423
"150140 BELEM";9626
"150145 BELTERRA";40
"150150 BENEVIDES";34
"150157 BOM JESUS DO TOCANTINS";109
"150170 BRAGANCA";1281
"150172 BRASIL NOVO";234
"150175 BREJO GRANDE DO ARAGUAIA";26
"150178 BREU BRANCO";77
"150180 BREVES";648
"150190 BUJARU";201
"150200 CACHOEIRA DO ARARI";74
"150210 CAMETA";600
"150215 CANAA DOS CARAJAS";95
"150220 CAPANEMA";664
"150230 CAPITAO POCO";529
"150240 CASTANHAL";1458
"150270 CONCEICAO DO ARAGUAIA";368
"150275 CONCORDIA DO PARA";30
"150276 CUMARU DO NORTE";29
"150277 CURIONOPOLIS";129
"150280 CURRALINHO";65
