 Procedimentos hospitalares do SUS - por local de internação - Brasil
AIH aprovadas por Município
Período:Jul/2024
"Município";"AIH_aprovadas"
"150497 NOVA IPIXUNA";20
"150503 NOVO PROGRESSO";189
"150506 NOVO REPARTIMENTO";84
"150510 OBIDOS";218
"150520 OEIRAS DO PARA";83
"150530 ORIXIMINA";273
"150540 OUREM";87
"150543 OURILANDIA DO NORTE";644
"150548 PACAJA";204
"150549 PALESTINA DO PARA";36
"150550 PARAGOMINAS";583
"150553 PARAUAPEBAS";842
"150555 PAU D'ARCO";43
"150563 PICARRA";61
"150565 PLACAS";137
"150570 PONTA DE PEDRAS";94
"150580 PORTEL";222
"150590 PORTO DE MOZ";160
"150600 PRAINHA";96
"150613 REDENCAO";947
"150616 RIO MARIA";253
"150618 RONDON DO PARA";182
"150619 RUROPOLIS";242
"150620 SALINOPOLIS";240
"150630 SALVATERRA";62
"150640 SANTA CRUZ DO ARARI";35
"150650 SANTA IZABEL DO PARA";281
"150658 SANTA MARIA DAS BARREIRAS";96
"150660 SANTA MARIA DO PARA";113
"150670 SANTANA DO ARAGUAIA";264
"150680 SANTAREM";1372
"150700 SANTO ANTONIO DO TAUA";420
"150715 SAO DOMINGOS DO ARAGUAIA";29
"150720 SAO DOMINGOS DO CAPIM";73
"150730 SAO FELIX DO XINGU";283
"150745 SAO GERALDO DO ARAGUAIA";160
"150747 SAO JOAO DE PIRABAS";60
"150750 SAO JOAO DO ARAGUAIA";11
"150760 SAO MIGUEL DO GUAMA";194
"150770 SAO SEBASTIAO DA BOA VISTA";123
"150775 SAPUCAIA";22
"150780 SENADOR JOSE PORFIRIO";61
"150790 SOURE";139
"150795 TAILANDIA";397
"150797 TERRA SANTA";90
"150800 TOME-ACU";276
"150803 TRACUATEUA";96
"150805 TRAIRAO";98
"150808 TUCUMA";225
"150810 TUCURUI";692
"150812 ULIANOPOLIS";202
"150815 URUARA";254
"150820 VIGIA";131
"150830 VISEU";198
"150835 VITORIA DO XINGU";138
"150840 XINGUARA";244
"160005 SERRA DO NAVIO";8
"160010 AMAPA";10
"160015 PEDRA BRANCA DO AMAPARI";18
"160020 CALCOENE";23
"160023 FERREIRA GOMES";1
"160027 LARANJAL DO JARI";371
"160030 MACAPA";3675
"160040 MAZAGAO";14
"160050 OIAPOQUE";131
"160060 SANTANA";685
"170070 ALVORADA";22
"170100 ANANAS";15
"170190 ARAGUACEMA";35
"170200 ARAGUACU";7
"170210 ARAGUAINA";2148
"170220 ARAGUATINS";24
"170230 ARAPOEMA";90
"170240 ARRAIAS";187
"170255 AUGUSTINOPOLIS";402
"170550 COLINAS DO TOCANTINS";145
"170700 DIANOPOLIS";132
"170730 DUERE";3
"170820 FORMOSO DO ARAGUAIA";37
"170900 GOIATINS";12
"170930 GUARAI";320
"170950 GURUPI";818
"171320 MIRACEMA DO TOCANTINS";430
"171420 NATIVIDADE";5
"171610 PARAISO DO TOCANTINS";562
"171620 PARANA";32
"171650 PEDRO AFONSO";89
"171660 PEIXE";26
"171700 PINDORAMA DO TOCANTINS";25
"171750 PIUM";14
"171790 PONTE ALTA DO TOCANTINS";4
"171820 PORTO NACIONAL";360
"172065 SILVANOPOLIS";12
"172080 SITIO NOVO DO TOCANTINS";39
"172090 TAGUATINGA";41
"172100 PALMAS";2610
"172120 TOCANTINOPOLIS";111
"172210 XAMBIOA";84
"210005 ACAILANDIA";851
"210010 AFONSO CUNHA";13
"210020 ALCANTARA";20
"210030 ALDEIAS ALTAS";41
"210043 ALTO ALEGRE DO MARANHAO";300
"210047 ALTO ALEGRE DO PINDARE";235
"210050 ALTO PARNAIBA";27
"210060 AMARANTE DO MARANHAO";284
"210080 ANAPURUS";62
"210083 APICUM-ACU";100
"210087 ARAGUANA";72
"210090 ARAIOSES";23
"210095 ARAME";126
"210100 ARARI";30
"210110 AXIXA";23
"210120 BACABAL";969
"210125 BACABEIRA";29
"210130 BACURI";104
"210140 BALSAS";674
"210150 BARAO DE GRAJAU";20
"210160 BARRA DO CORDA";724
"210170 BARREIRINHAS";425
"210177 BELA VISTA DO MARANHAO";60
"210190 BEQUIMAO";67
"210193 BERNARDO DO MEARIM";24
"210200 BOM JARDIM";135
"210203 BOM JESUS DAS SELVAS";100
"210210 BREJO";101
"210220 BURITI";63
"210230 BURITI BRAVO";109
"210232 BURITICUPU";216
"210240 CAJAPIO";43
"210250 CAJARI";21
"210260 CANDIDO MENDES";18
"210270 CANTANHEDE";71
"210275 CAPINZAL DO NORTE";12
"210280 CAROLINA";172
"210290 CARUTAPERA";215
"210300 CAXIAS";1528
"210310 CEDRAL";100
"210312 CENTRAL DO MARANHAO";54
"210320 CHAPADINHA";518
"210325 CIDELANDIA";79
"210330 CODO";381
"210340 COELHO NETO";166
"210350 COLINAS";600
"210355 CONCEICAO DO LAGO-ACU";72
"210360 COROATA";366
"210370 CURURUPU";430
"210380 DOM PEDRO";119
"210390 DUQUE BACELAR";55
"210400 ESPERANTINOPOLIS";118
"210405 ESTREITO";135
"210407 FEIRA NOVA DO MARANHAO";56
"210408 FERNANDO FALCAO";25
"210409 FORMOSA DA SERRA NEGRA";59
"210410 FORTALEZA DOS NOGUEIRAS";43
"210440 GONCALVES DIAS";138
"210450 GOVERNADOR ARCHER";84
"210455 GOVERNADOR EDISON LOBAO";44
"210460 GOVERNADOR EUGENIO BARROS";109
"210462 GOVERNADOR LUIZ ROCHA";48
"210465 GOVERNADOR NEWTON BELLO";21
"210467 GOVERNADOR NUNES FREIRE";541
"210480 GRAJAU";483
"210490 GUIMARAES";57
"210500 HUMBERTO DE CAMPOS";72
"210510 ICATU";5
"210515 IGARAPE DO MEIO";32
"210520 IGARAPE GRANDE";70
"210530 IMPERATRIZ";2460
"210535 ITAIPAVA DO GRAJAU";80
"210540 ITAPECURU MIRIM";207
"210542 ITINGA DO MARANHAO";67
"210545 JATOBA";50
"210547 JENIPAPO DOS VIEIRAS";34
"210550 JOAO LISBOA";136
"210560 JOSELANDIA";54
"210570 LAGO DA PEDRA";671
"210580 LAGO DO JUNCO";100
"210594 LAGO DOS RODRIGUES";50
"210596 LAGOA GRANDE DO MARANHAO";27
"210600 LIMA CAMPOS";70
"210610 LORETO";61
"210630 MAGALHAES DE ALMEIDA";84
"210637 MARANHAOZINHO";81
"210640 MATA ROMA";79
"210650 MATINHA";77
"210660 MATOES";96
"210667 MILAGRES DO MARANHAO";18
"210670 MIRADOR";94
"210675 MIRANDA DO NORTE";83
"210680 MIRINZAL";71
"210690 MONCAO";180
"210700 MONTES ALTOS";10
"210710 MORROS";100
"210720 NINA RODRIGUES";54
"210725 NOVA COLINAS";32
"210735 NOVA OLINDA DO MARANHAO";142
"210740 OLHO D'AGUA DAS CUNHAS";97
"210745 OLINDA NOVA DO MARANHAO";64
"210750 PACO DO LUMIAR";204
"210760 PALMEIRANDIA";74
"210770 PARAIBANO";64
"210780 PARNARAMA";42
"210790 PASSAGEM FRANCA";456
"210800 PASTOS BONS";98
"210805 PAULINO NEVES";86
"210810 PAULO RAMOS";193
"210820 PEDREIRAS";489
"210825 PEDRO DO ROSARIO";29
"210830 PENALVA";78
"210840 PERI MIRIM";14
"210845 PERITORO";260
"210850 PINDARE-MIRIM";20
"210860 PINHEIRO";882
"210870 PIO XII";145
"210880 PIRAPEMAS";29
"210890 POCAO DE PEDRAS";85
"210900 PORTO FRANCO";249
"210910 PRESIDENTE DUTRA";743
"210920 PRESIDENTE JUSCELINO";10
"210923 PRESIDENTE MEDICI";109
"210930 PRESIDENTE VARGAS";27
"210940 PRIMEIRA CRUZ";72
"210945 RAPOSA";31
"210950 RIACHAO";100
"210960 ROSARIO";302
"210970 SAMBAIBA";33
"210980 SANTA HELENA";152
"210990 SANTA INES";1075
"211000 SANTA LUZIA";279
"211003 SANTA LUZIA DO PARUA";361
"211010 SANTA QUITERIA DO MARANHAO";76
"211020 SANTA RITA";152
"211023 SANTANA DO MARANHAO";47
"211027 SANTO AMARO DO MARANHAO";42
"211030 SANTO ANTONIO DOS LOPES";65
"211040 SAO BENEDITO DO RIO PRETO";74
"211050 SAO BENTO";166
"211060 SAO BERNARDO";166
"211065 SAO DOMINGOS DO AZEITAO";50
"211070 SAO DOMINGOS DO MARANHAO";132
"211080 SAO FELIX DE BALSAS";28
"211085 SAO FRANCISCO DO BREJAO";32
"211090 SAO FRANCISCO DO MARANHAO";89
"211100 SAO JOAO BATISTA";120
"211102 SAO JOAO DO CARU";28
"211107 SAO JOAO DO SOTER";53
"211110 SAO JOAO DOS PATOS";124
"211120 SAO JOSE DE RIBAMAR";356
"211125 SAO JOSE DOS BASILIOS";35
"211130 SAO LUIS";11454
"211140 SAO LUIS GONZAGA DO MARANHAO";164
"211150 SAO MATEUS DO MARANHAO";269
"211153 SAO PEDRO DA AGUA BRANCA";84
"211157 SAO PEDRO DOS CRENTES";53
"211160 SAO RAIMUNDO DAS MANGABEIRAS";104
"211163 SAO RAIMUNDO DO DOCA BEZERRA";13
"211170 SAO VICENTE FERRER";168
"211172 SATUBINHA";66
"211174 SENADOR ALEXANDRE COSTA";56
"211178 SERRANO DO MARANHAO";88
"211180 SITIO NOVO";122
"211190 SUCUPIRA DO NORTE";23
"211195 SUCUPIRA DO RIACHAO";11
"211200 TASSO FRAGOSO";11
"211210 TIMBIRAS";542
"211220 TIMON";757
"211223 TRIZIDELA DO VALE";78
"211227 TUFILANDIA";16
"211230 TUNTUM";129
"211240 TURIACU";103
"211245 TURILANDIA";14
"211250 TUTOIA";155
"211260 URBANO SANTOS";143
"211270 VARGEM GRANDE";145
"211280 VIANA";414
"211285 VILA NOVA DOS MARTIRIOS";66
"211290 VITORIA DO MEARIM";52
"211300 VITORINO FREIRE";276
"211400 ZE DOCA";261
"220010 AGRICOLANDIA";5
"220020 AGUA BRANCA";53
"220030 ALTO LONGA";25
"220040 ALTOS";135
"220050 AMARANTE";74
"220100 ARRAIAL";3
"220120 BARRAS";185
"220150 BATALHA";34
"220160 BENEDITINOS";9
"220190 BOM JESUS";424
"220220 CAMPO MAIOR";507
"220230 CANTO DO BURITI";143
"220260 CASTELO DO PIAUI";43
"220270 COCAL";76
"220290 CORRENTE";39
"220310 CRISTINO CASTRO";55
"220320 CURIMATA";89
"220330 DEMERVAL LOBAO";71
"220350 ELESBAO VELOSO";146
"220370 ESPERANTINA";424
"220390 FLORIANO";937
"220400 FRANCINOPOLIS";9
"220430 FRONTEIRAS";188
"220450 GUADALUPE";70
"220470 INHUMA";9
"220480 IPIRANGA DO PIAUI";9
"220510 ITAUEIRA";31
"220520 JAICOS";120
"220550 JOSE DE FREITAS";100
"220570 LUIS CORREIA";11
"220580 LUZILANDIA";321
"220595 MARCOLANDIA";12
"220620 MIGUEL ALVES";130
"220650 MONSENHOR HIPOLITO";28
"220680 NOSSA SENHORA DOS REMEDIOS";22
"220700 OEIRAS";456
"220730 PAES LANDIM";5
"220760 PARNAGUA";81
"220770 PARNAIBA";1739
"220780 PAULISTANA";106
"220790 PEDRO II";378
"220800 PICOS";731
"220810 PIMENTEIRAS";7
"220830 PIRACURUCA";20
"220840 PIRIPIRI";675
"220850 PORTO";79
"220880 REGENERACAO";130
"220890 RIBEIRO GONCALVES";29
"220960 SAO FELIX DO PIAUI";3
"221000 SAO JOAO DO PIAUI";129
"221040 SAO MIGUEL DO TAPUIO";42
"221050 SAO PEDRO DO PIAUI";24
"221060 SAO RAIMUNDO NONATO";611
"221070 SIMOES";138
"221080 SIMPLICIO MENDES";75
"221100 TERESINA";8013
"221110 UNIAO";147
"221120 URUCUI";143
"221130 VALENCA DO PIAUI";251
"230020 ACARAU";279
"230030 ACOPIARA";172
"230040 AIUABA";37
"230060 ALTANEIRA";6
"230070 ALTO SANTO";36
"230075 AMONTADA";7
"230080 ANTONINA DO NORTE";9
"230090 APUIARES";13
"230100 AQUIRAZ";234
"230110 ARACATI";507
"230120 ARACOIABA";174
"230125 ARARENDA";14
"230130 ARARIPE";60
"230140 ARATUBA";21
"230150 ARNEIROZ";1
"230160 ASSARE";34
"230170 AURORA";223
"230180 BAIXIO";5
"230185 BANABUIU";28
"230190 BARBALHA";1403
"230195 BARREIRA";10
"230200 BARRO";35
"230210 BATURITE";160
"230220 BEBERIBE";104
"230230 BELA CRUZ";60
"230240 BOA VIAGEM";224
"230250 BREJO SANTO";1059
"230260 CAMOCIM";377
"230270 CAMPOS SALES";73
"230280 CANINDE";532
"230290 CAPISTRANO";13
"230300 CARIDADE";8
"230310 CARIRE";21
"230320 CARIRIACU";23
"230330 CARIUS";50
"230340 CARNAUBAL";103
"230350 CASCAVEL";160
"230360 CATARINA";31
"230365 CATUNDA";9
"230370 CAUCAIA";936
"230380 CEDRO";162
"230390 CHAVAL";6
"230393 CHORO";8
"230395 CHOROZINHO";13
"230400 COREAU";28
"230410 CRATEUS";781
"230420 CRATO";1407
"230423 CROATA";81
"230425 CRUZ";115
"230426 DEPUTADO IRAPUAN PINHEIRO";16
"230427 ERERE";6
"230428 EUSEBIO";348
"230430 FARIAS BRITO";44
"230440 FORTALEZA";18751
"230445 FORTIM";27
"230450 FRECHEIRINHA";22
"230460 GENERAL SAMPAIO";4
"230470 GRANJA";145
"230480 GRANJEIRO";12
"230490 GROAIRAS";8
"230495 GUAIUBA";4
"230500 GUARACIABA DO NORTE";119
"230510 GUARAMIRANGA";2
"230520 HIDROLANDIA";37
"230523 HORIZONTE";109
"230526 IBARETAMA";14
"230530 IBIAPINA";115
"230540 ICO";895
"230550 IGUATU";745
"230560 INDEPENDENCIA";30
"230565 IPAPORANGA";23
"230570 IPAUMIRIM";15
"230580 IPU";210
"230590 IPUEIRAS";90
"230600 IRACEMA";40
"230610 IRAUCUBA";33
"230620 ITAICABA";6
"230625 ITAITINGA";59
"230630 ITAPAGE";120
"230640 ITAPIPOCA";1054
"230650 ITAPIUNA";7
"230655 ITAREMA";87
"230670 JAGUARETAMA";119
"230680 JAGUARIBARA";56
"230690 JAGUARIBE";132
"230700 JAGUARUANA";45
"230710 JARDIM";43
"230720 JATI";12
"230725 JIJOCA DE JERICOACOARA";45
"230730 JUAZEIRO DO NORTE";1809
"230740 JUCAS";100
"230750 LAVRAS DA MANGABEIRA";207
"230760 LIMOEIRO DO NORTE";924
"230763 MADALENA";25
"230765 MARACANAU";1630
"230770 MARANGUAPE";185
"230780 MARCO";70
"230790 MARTINOPOLE";132
"230800 MASSAPE";36
"230810 MAURITI";215
"230820 MERUOCA";19
"230830 MILAGRES";350
"230835 MILHA";25
"230840 MISSAO VELHA";220
"230850 MOMBACA";217
"230860 MONSENHOR TABOSA";59
"230870 MORADA NOVA";243
"230880 MORAUJO";5
"230890 MORRINHOS";21
"230900 MUCAMBO";85
"230910 MULUNGU";16
"230920 NOVA OLINDA";12
"230930 NOVA RUSSAS";250
"230940 NOVO ORIENTE";69
"230945 OCARA";15
"230950 OROS";67
"230960 PACAJUS";71
"230970 PACATUBA";27
"230980 PACOTI";4
"231010 PALMACIA";4
"231020 PARACURU";68
"231025 PARAIPABA";35
"231030 PARAMBU";143
"231040 PARAMOTI";20
"231050 PEDRA BRANCA";93
"231060 PENAFORTE";40
"231070 PENTECOSTE";60
"231080 PEREIRO";48
"231085 PINDORETAMA";29
"231090 PIQUET CARNEIRO";42
"231100 PORANGA";13
"231110 PORTEIRAS";48
"231120 POTENGI";14
"231126 QUITERIANOPOLIS";28
"231130 QUIXADA";609
"231135 QUIXELO";68
"231140 QUIXERAMOBIM";1073
"231150 QUIXERE";36
"231160 REDENCAO";143
"231170 RERIUTABA";29
"231180 RUSSAS";568
"231190 SABOEIRO";41
"231195 SALITRE";28
"231200 SANTANA DO ACARAU";51
"231210 SANTANA DO CARIRI";18
"231220 SANTA QUITERIA";84
"231230 SAO BENEDITO";129
"231240 SAO GONCALO DO AMARANTE";306
"231260 SAO LUIS DO CURU";7
"231270 SENADOR POMPEU";51
"231290 SOBRAL";3821
"231300 SOLONOPOLE";31
"231310 TABULEIRO DO NORTE";175
"231320 TAMBORIL";117
"231325 TARRAFAS";14
"231330 TAUA";1210
"231335 TEJUCUOCA";21
"231340 TIANGUA";914
"231350 TRAIRI";71
"231355 TURURU";10
"231360 UBAJARA";66
"231370 UMARI";9
"231375 UMIRIM";8
"231380 URUBURETAMA";18
"231390 URUOCA";2
"231395 VARJOTA";35
"231400 VARZEA ALEGRE";334
"231410 VICOSA DO CEARA";181
"240020 ACU";224
"240050 ALEXANDRIA";472
"240060 ALMINO AFONSO";309
"240070 ALTO DO RODRIGUES";29
"240080 ANGICOS";29
"240090 ANTONIO MARTINS";55
"240100 APODI";171
"240110 AREIA BRANCA";50
"240145 BARAUNA";48
"240180 BREJINHO";14
"240200 CAICO";618
"240230 CARAUBAS";48
"240250 CARNAUBAIS";6
"240260 CEARA-MIRIM";398
"240270 CERRO CORA";11
"240290 CORONEL JOAO PESSOA";3
"240310 CURRAIS NOVOS";330
"240320 DOUTOR SEVERIANO";7
"240325 PARNAMIRIM";837
"240330 ENCANTO";6
"240340 EQUADOR";16
"240360 EXTREMOZ";32
"240370 FELIPE GUERRA";2
"240400 FRUTUOSO GOMES";6
"240420 GOIANINHA";17
"240430 GOVERNADOR DIX-SEPT ROSADO";5
"240450 GUAMARE";70
"240520 JANDUIS";15
"240530 JANUARIO CICCO";6
"240560 JARDIM DE PIRANHAS";24
"240570 JARDIM DO SERIDO";103
"240580 JOAO CAMARA";68
"240600 JOSE DA PENHA";16
"240610 JUCURUTU";70
"240650 LAGOA NOVA";1
"240670 LAJES";23
"240690 LUCRECIA";8
"240710 MACAIBA";144
"240720 MACAU";78
"240725 MAJOR SALES";11
"240740 MARTINS";32
"240760 MESSIAS TARGINO";14
"240780 MONTE ALEGRE";26
"240800 MOSSORO";2562
"240810 NATAL";9673
"240830 NOVA CRUZ";36
"240890 PARELHAS";33
"240910 PASSA E FICA";32
"240930 PATU";15
"240940 PAU DOS FERROS";603
"240980 PEDRO VELHO";16
"240990 PENDENCIAS";19
"241000 PILOES";3
"241020 PORTALEGRE";3
"241030 SERRA CAIADA";4
"241060 RAFAEL GODEIRO";23
"241070 RIACHO DA CRUZ";6
"241100 RODOLFO FERNANDES";1
"241120 SANTA CRUZ";448
"241140 SANTANA DO MATOS";11
"241142 SANTANA DO SERIDO";3
"241150 SANTO ANTONIO";170
"241200 SAO GONCALO DO AMARANTE";392
"241220 SAO JOSE DE MIPIBU";386
"241230 SAO JOSE DO CAMPESTRE";9
"241240 SAO JOSE DO SERIDO";10
"241250 SAO MIGUEL";17
"241260 SAO PAULO DO POTENGI";56
"241280 SAO RAFAEL";9
"241300 SAO VICENTE";4
"241330 SERRA DE SAO BENTO";1
"241335 SERRA DO MEL";17
"241340 SERRA NEGRA DO NORTE";7
"241355 SERRINHA DOS PINTOS";9
"241360 SEVERIANO MELO";5
"241380 TABOLEIRO GRANDE";5
"241400 TANGARA";17
"241410 TENENTE ANANIAS";167
"241420 TIBAU DO SUL";5
"241440 TOUROS";48
"241445 TRIUNFO POTIGUAR";1
"241450 UMARIZAL";3
"241460 UPANEMA";8
"241475 VENHA-VER";4
"250010 AGUA BRANCA";17
"250030 ALAGOA GRANDE";20
"250040 ALAGOA NOVA";40
"250070 SAO JOAO DO RIO DO PEIXE";28
"250110 AREIA";15
"250130 AROEIRAS";19
"250150 BANANEIRAS";28
"250180 BAYEUX";129
"250190 BELEM";60
"250200 BELEM DO BREJO DO CRUZ";12
"250230 BOM SUCESSO";5
"250240 BONITO DE SANTA FE";18
"250250 BOQUEIRAO";28
"250280 BREJO DO CRUZ";12
"250300 CAAPORA";18
"250320 CABEDELO";150
"250350 CACIMBA DE DENTRO";1
"250370 CAJAZEIRAS";826
"250400 CAMPINA GRANDE";5712
"250430 CATOLE DO ROCHA";428
"250440 CONCEICAO";45
"250480 COREMAS";65
"250510 CUITE";54
"250600 ESPERANCA";53
"250630 GUARABIRA";421
"250690 ITABAIANA";266
"250700 ITAPORANGA";167
"250710 ITAPOROROCA";12
"250740 JERICO";5
"250750 JOAO PESSOA";7811
"250770 JUAZEIRINHO";11
"250800 JURU";9
"250830 LAGOA SECA";30
"250890 MAMANGUAPE";529
"250920 MASSARANDUBA";4
"250970 MONTEIRO";343
"251080 PATOS";1353
"251090 PAULISTA";27
"251110 PEDRA LAVRADA";49
"251120 PEDRAS DE FOGO";61
"251130 PIANCO";130
"251140 PICUI";303
"251200 POCINHOS";7
"251210 POMBAL";408
"251230 PRINCESA ISABEL";63
"251250 QUEIMADAS";232
"251340 SANTA LUZIA";31
"251370 SANTA RITA";967
"251390 SAO BENTO";65
"251450 SAO JOSE DE PIRANHAS";33
"251530 SAPE";57
"251540 SAO VICENTE DO SERIDO";3
"251550 SERRA BRANCA";49
"251600 SOLANEA";146
"251620 SOUSA";1141
"251630 SUME";89
"251650 TAPEROA";153
"251660 TAVARES";84
"251690 UIRAUNA";141
"260010 AFOGADOS DA INGAZEIRA";863
"260020 AFRANIO";62
"260030 AGRESTINA";110
"260050 AGUAS BELAS";32
"260060 ALAGOINHA";23
"260070 ALIANCA";24
"260080 ALTINHO";15
"260090 AMARAJI";3
"260100 ANGELIM";13
"260110 ARARIPINA";768
"260120 ARCOVERDE";1414
"260130 BARRA DE GUABIRABA";12
"260140 BARREIROS";229
"260150 BELEM DE MARIA";1
"260160 BELEM DE SAO FRANCISCO";17
"260170 BELO JARDIM";96
"260180 BETANIA";11
"260190 BEZERROS";359
"260200 BODOCO";45
