 Procedimentos hospitalares do SUS - por local de internação - Brasil
AIH aprovadas por Município
Período:Abr/2024
"Município";"AIH_aprovadas"
"110001 ALTA FLORESTA D'OESTE";287
"110002 ARIQUEMES";518
"110003 CABIXI";20
"110004 CACOAL";1211
"110005 CEREJEIRAS";111
"110006 COLORADO DO OESTE";73
"110009 ESPIGAO D'OESTE";177
"110010 GUAJARA-MIRIM";267
"110011 JARU";324
"110012 JI-PARANA";590
"110013 MACHADINHO D'OESTE";278
"110014 NOVA BRASILANDIA D'OESTE";97
"110015 OURO PRETO DO OESTE";268
"110018 PIMENTA BUENO";406
"110020 PORTO VELHO";3948
"110025 PRESIDENTE MEDICI";98
"110026 RIO CRESPO";7
"110028 ROLIM DE MOURA";383
"110029 SANTA LUZIA D'OESTE";71
"110030 VILHENA";815
"110032 SAO MIGUEL DO GUAPORE";129
"110033 NOVA MAMORE";90
"110034 ALVORADA D'OESTE";67
"110037 ALTO ALEGRE DOS PARECIS";23
"110040 ALTO PARAISO";42
"110045 BURITIS";153
"110050 NOVO HORIZONTE DO OESTE";125
"110060 CACAULANDIA";3
"110070 CAMPO NOVO DE RONDONIA";12
"110080 CANDEIAS DO JAMARI";13
"110094 CUJUBIM";168
"110100 GOVERNADOR JORGE TEIXEIRA";6
"110110 ITAPUA DO OESTE";4
"110120 MINISTRO ANDREAZZA";25
"110130 MIRANTE DA SERRA";39
"110140 MONTE NEGRO";77
"110143 NOVA UNIAO";16
"110145 PARECIS";45
"110146 PIMENTEIRAS DO OESTE";3
"110148 SAO FELIPE D'OESTE";8
"110149 SAO FRANCISCO DO GUAPORE";124
"110150 SERINGUEIRAS";111
"110155 TEIXEIROPOLIS";8
"110160 THEOBROMA";16
"110170 URUPA";57
"110175 VALE DO ANARI";14
"110180 VALE DO PARAISO";22
"120005 ASSIS BRASIL";57
"120010 BRASILEIA";294
"120020 CRUZEIRO DO SUL";1116
"120030 FEIJO";62
"120033 MANCIO LIMA";75
"120034 MANOEL URBANO";50
"120035 MARECHAL THAUMATURGO";46
"120038 PLACIDO DE CASTRO";52
"120040 RIO BRANCO";2990
"120043 SANTA ROSA DO PURUS";26
"120045 SENADOR GUIOMARD";88
"120050 SENA MADUREIRA";94
"120060 TARAUACA";228
