 Procedimentos hospitalares do SUS - por local de internação - Brasil
AIH aprovadas por Município e Ano processamento
Período:Set/2021
"Município";"2021";"Total"
"110001 ALTA FLORESTA D'OESTE";90;90
"110002 ARIQUEMES";576;576
"110003 CABIXI";10;10
"110004 CACOAL";900;900
"110005 CEREJEIRAS";77;77
"110006 COLORADO DO OESTE";28;28
"110008 COSTA MARQUES";13;13
"110009 ESPIGAO D'OESTE";115;115
"110010 GUAJARA-MIRIM";248;248
"110011 JARU";247;247
"110012 JI-PARANA";610;610
"110013 MACHADINHO D'OESTE";71;71
"110014 NOVA BRASILANDIA D'OESTE";68;68
"110015 OURO PRETO DO OESTE";240;240
"110018 PIMENTA BUENO";231;231
"110020 PORTO VELHO";4578;4578
"110025 PRESIDENTE MEDICI";52;52
"110026 RIO CRESPO";1;1
"110028 ROLIM DE MOURA";242;242
"110029 SANTA LUZIA D'OESTE";33;33
"110030 VILHENA";640;640
"110032 SAO MIGUEL DO GUAPORE";164;164
"110033 NOVA MAMORE";53;53
"110034 ALVORADA D'OESTE";48;48
"110037 ALTO ALEGRE DOS PARECIS";39;39
"110040 ALTO PARAISO";16;16
"110045 BURITIS";59;59
"110050 NOVO HORIZONTE DO OESTE";25;25
"110060 CACAULANDIA";11;11
"110070 CAMPO NOVO DE RONDONIA";5;5
"110094 CUJUBIM";58;58
"110110 ITAPUA DO OESTE";4;4
"110120 MINISTRO ANDREAZZA";7;7
"110130 MIRANTE DA SERRA";13;13
"110140 MONTE NEGRO";10;10
"110143 NOVA UNIAO";14;14
"110145 PARECIS";13;13
"110146 PIMENTEIRAS DO OESTE";2;2
"110149 SAO FRANCISCO DO GUAPORE";43;43
"110150 SERINGUEIRAS";45;45
"110155 TEIXEIROPOLIS";5;5
"110160 THEOBROMA";6;6
"110170 URUPA";17;17
"110175 VALE DO ANARI";6;6
"110180 VALE DO PARAISO";10;10
"120001 ACRELANDIA";6;6
"120005 ASSIS BRASIL";25;25
"120010 BRASILEIA";202;202
"120020 CRUZEIRO DO SUL";948;948
"120033 MANCIO LIMA";21;21
"120034 MANOEL URBANO";31;31
"120035 MARECHAL THAUMATURGO";26;26
"120038 PLACIDO DE CASTRO";13;13
"120040 RIO BRANCO";2528;2528
"120042 RODRIGUES ALVES";15;15
"120043 SANTA ROSA DO PURUS";39;39
"120045 SENADOR GUIOMARD";51;51
"120050 SENA MADUREIRA";195;195
"120060 TARAUACA";149;149
"120070 XAPURI";61;61
"130006 AMATURA";15;15
"130010 ANORI";73;73
"130014 APUI";70;70
"130020 ATALAIA DO NORTE";38;38
"130030 AUTAZES";123;123
"130040 BARCELOS";68;68
"130050 BARREIRINHA";98;98
"130060 BENJAMIN CONSTANT";126;126
"130063 BERURI";65;65
"130068 BOA VISTA DO RAMOS";82;82
"130070 BOCA DO ACRE";152;152
"130080 BORBA";163;163
"130083 CAAPIRANGA";24;24
"130090 CANUTAMA";61;61
"130100 CARAUARI";147;147
"130110 CAREIRO";108;108
"130120 COARI";336;336
"130130 CODAJAS";130;130
"130140 EIRUNEPE";161;161
"130150 ENVIRA";53;53
"130160 FONTE BOA";286;286
"130165 GUAJARA";27;27
"130170 HUMAITA";176;176
"130180 IPIXUNA";127;127
"130185 IRANDUBA";78;78
"130190 ITACOATIARA";412;412
"130200 ITAPIRANGA";36;36
"130210 JAPURA";22;22
"130230 JUTAI";135;135
"130240 LABREA";201;201
"130250 MANACAPURU";542;542
"130255 MANAQUIRI";72;72
"130260 MANAUS";11092;11092
"130270 MANICORE";170;170
"130280 MARAA";123;123
"130290 MAUES";305;305
"130300 NHAMUNDA";66;66
"130310 NOVA OLINDA DO NORTE";128;128
"130320 NOVO AIRAO";102;102
"130330 NOVO ARIPUANA";97;97
"130340 PARINTINS";678;678
"130350 PAUINI";10;10
"130353 PRESIDENTE FIGUEIREDO";111;111
"130356 RIO PRETO DA EVA";28;28
"130360 SANTA ISABEL DO RIO NEGRO";66;66
"130370 SANTO ANTONIO DO ICA";135;135
"130380 SAO GABRIEL DA CACHOEIRA";175;175
"130390 SAO PAULO DE OLIVENCA";107;107
"130395 SAO SEBASTIAO DO UATUMA";16;16
"130400 SILVES";38;38
"130406 TABATINGA";192;192
"130410 TAPAUA";83;83
"130420 TEFE";440;440
"130423 TONANTINS";71;71
"130426 UARINI";93;93
"130430 URUCARA";51;51
"130440 URUCURITUBA";33;33
"140005 ALTO ALEGRE";6;6
"140010 BOA VISTA";3240;3240
"140015 BONFIM";4;4
"140020 CARACARAI";20;20
"140023 CAROEBE";12;12
"140040 NORMANDIA";26;26
"140045 PACARAIMA";39;39
"140047 RORAINOPOLIS";158;158
"140050 SAO JOAO DA BALIZA";8;8
"140060 SAO LUIZ";6;6
"150010 ABAETETUBA";996;996
"150013 ABEL FIGUEIREDO";33;33
"150020 ACARA";133;133
"150030 AFUA";50;50
"150034 AGUA AZUL DO NORTE";56;56
"150040 ALENQUER";328;328
"150050 ALMEIRIM";122;122
"150060 ALTAMIRA";724;724
"150070 ANAJAS";135;135
"150080 ANANINDEUA";1957;1957
"150085 ANAPU";149;149
"150090 AUGUSTO CORREA";250;250
"150095 AURORA DO PARA";122;122
"150110 BAGRE";12;12
"150120 BAIAO";199;199
"150125 BANNACH";32;32
"150130 BARCARENA";636;636
"150140 BELEM";10254;10254
"150145 BELTERRA";35;35
"150157 BOM JESUS DO TOCANTINS";96;96
"150170 BRAGANCA";1000;1000
"150172 BRASIL NOVO";195;195
"150175 BREJO GRANDE DO ARAGUAIA";51;51
"150178 BREU BRANCO";87;87
"150180 BREVES";729;729
"150200 CACHOEIRA DO ARARI";86;86
"150210 CAMETA";558;558
"150215 CANAA DOS CARAJAS";251;251
"150220 CAPANEMA";346;346
"150230 CAPITAO POCO";164;164
"150240 CASTANHAL";1472;1472
"150270 CONCEICAO DO ARAGUAIA";325;325
"150275 CONCORDIA DO PARA";51;51
"150276 CUMARU DO NORTE";80;80
"150277 CURIONOPOLIS";100;100
"150280 CURRALINHO";120;120
"150290 CURUCA";83;83
"150293 DOM ELISEU";128;128
"150295 ELDORADO DOS CARAJAS";128;128
"150304 FLORESTA DO ARAGUAIA";140;140
"150307 GARRAFAO DO NORTE";47;47
"150309 GOIANESIA DO PARA";90;90
"150310 GURUPA";153;153
"150320 IGARAPE-ACU";119;119
"150330 IGARAPE-MIRI";661;661
"150340 INHANGAPI";4;4
"150345 IPIXUNA DO PARA";396;396
"150350 IRITUIA";45;45
"150360 ITAITUBA";653;653
"150370 ITUPIRANGA";148;148
"150375 JACAREACANGA";29;29
"150380 JACUNDA";170;170
"150390 JURUTI";205;205
"150400 LIMOEIRO DO AJURU";117;117
"150405 MAE DO RIO";203;203
"150420 MARABA";1251;1251
"150430 MARACANA";52;52
"150440 MARAPANIM";13;13
"150442 MARITUBA";634;634
"150445 MEDICILANDIA";167;167
"150450 MELGACO";90;90
"150460 MOCAJUBA";143;143
"150470 MOJU";196;196
"150480 MONTE ALEGRE";258;258
"150490 MUANA";181;181
"150495 NOVA ESPERANCA DO PIRIA";75;75
"150497 NOVA IPIXUNA";16;16
"150503 NOVO PROGRESSO";193;193
"150506 NOVO REPARTIMENTO";142;142
"150510 OBIDOS";249;249
"150520 OEIRAS DO PARA";122;122
"150530 ORIXIMINA";334;334
"150540 OUREM";58;58
"150543 OURILANDIA DO NORTE";281;281
"150548 PACAJA";225;225
"150549 PALESTINA DO PARA";56;56
"150550 PARAGOMINAS";740;740
"150553 PARAUAPEBAS";802;802
"150555 PAU D'ARCO";18;18
"150563 PICARRA";61;61
"150565 PLACAS";115;115
"150570 PONTA DE PEDRAS";93;93
"150580 PORTEL";175;175
"150590 PORTO DE MOZ";168;168
"150600 PRAINHA";87;87
"150613 REDENCAO";803;803
"150616 RIO MARIA";128;128
"150618 RONDON DO PARA";291;291
"150619 RUROPOLIS";101;101
"150620 SALINOPOLIS";177;177
"150630 SALVATERRA";79;79
"150640 SANTA CRUZ DO ARARI";36;36
"150650 SANTA IZABEL DO PARA";87;87
"150658 SANTA MARIA DAS BARREIRAS";87;87
"150660 SANTA MARIA DO PARA";79;79
"150670 SANTANA DO ARAGUAIA";399;399
"150680 SANTAREM";1561;1561
"150700 SANTO ANTONIO DO TAUA";171;171
"150715 SAO DOMINGOS DO ARAGUAIA";32;32
"150720 SAO DOMINGOS DO CAPIM";87;87
"150730 SAO FELIX DO XINGU";343;343
"150745 SAO GERALDO DO ARAGUAIA";100;100
"150747 SAO JOAO DE PIRABAS";37;37
"150750 SAO JOAO DO ARAGUAIA";18;18
"150760 SAO MIGUEL DO GUAMA";204;204
"150770 SAO SEBASTIAO DA BOA VISTA";90;90
"150775 SAPUCAIA";11;11
"150780 SENADOR JOSE PORFIRIO";63;63
"150790 SOURE";155;155
"150795 TAILANDIA";310;310
"150797 TERRA SANTA";112;112
"150800 TOME-ACU";286;286
"150803 TRACUATEUA";107;107
"150805 TRAIRAO";85;85
"150808 TUCUMA";349;349
"150810 TUCURUI";410;410
"150812 ULIANOPOLIS";226;226
"150815 URUARA";301;301
"150820 VIGIA";76;76
"150830 VISEU";204;204
"150835 VITORIA DO XINGU";105;105
"150840 XINGUARA";185;185
"160005 SERRA DO NAVIO";2;2
"160010 AMAPA";26;26
"160015 PEDRA BRANCA DO AMAPARI";16;16
"160020 CALCOENE";16;16
"160027 LARANJAL DO JARI";398;398
"160030 MACAPA";2516;2516
"160040 MAZAGAO";12;12
"160050 OIAPOQUE";156;156
"160053 PORTO GRANDE";15;15
"160060 SANTANA";363;363
"160070 TARTARUGALZINHO";9;9
"170070 ALVORADA";31;31
"170100 ANANAS";8;8
"170190 ARAGUACEMA";16;16
"170200 ARAGUACU";30;30
"170210 ARAGUAINA";1786;1786
"170220 ARAGUATINS";38;38
"170230 ARAPOEMA";54;54
"170240 ARRAIAS";84;84
"170255 AUGUSTINOPOLIS";370;370
"170550 COLINAS DO TOCANTINS";68;68
"170610 CRISTALANDIA";7;7
"170700 DIANOPOLIS";73;73
"170710 DIVINOPOLIS DO TOCANTINS";19;19
"170770 FILADELFIA";4;4
"170820 FORMOSO DO ARAGUAIA";9;9
"170900 GOIATINS";7;7
"170930 GUARAI";139;139
"170950 GURUPI";553;553
"171320 MIRACEMA DO TOCANTINS";229;229
"171360 MONTE DO CARMO";1;1
"171420 NATIVIDADE";8;8
"171610 PARAISO DO TOCANTINS";318;318
"171620 PARANA";29;29
"171650 PEDRO AFONSO";82;82
"171660 PEIXE";25;25
"171670 COLMEIA";3;3
"171750 PIUM";29;29
"171790 PONTE ALTA DO TOCANTINS";2;2
"171820 PORTO NACIONAL";419;419
"172090 TAGUATINGA";41;41
"172100 PALMAS";2216;2216
"172120 TOCANTINOPOLIS";88;88
"172210 XAMBIOA";62;62
"210005 ACAILANDIA";630;630
"210020 ALCANTARA";21;21
"210043 ALTO ALEGRE DO MARANHAO";218;218
"210047 ALTO ALEGRE DO PINDARE";252;252
"210060 AMARANTE DO MARANHAO";271;271
"210070 ANAJATUBA";31;31
"210080 ANAPURUS";78;78
"210083 APICUM-ACU";100;100
"210095 ARAME";151;151
"210100 ARARI";70;70
"210110 AXIXA";8;8
"210120 BACABAL";694;694
"210125 BACABEIRA";23;23
"210130 BACURI";95;95
"210140 BALSAS";856;856
"210150 BARAO DE GRAJAU";48;48
"210160 BARRA DO CORDA";356;356
"210170 BARREIRINHAS";354;354
"210177 BELA VISTA DO MARANHAO";80;80
"210190 BEQUIMAO";42;42
"210193 BERNARDO DO MEARIM";5;5
"210200 BOM JARDIM";173;173
"210203 BOM JESUS DAS SELVAS";82;82
"210210 BREJO";113;113
"210230 BURITI BRAVO";176;176
"210232 BURITICUPU";466;466
"210240 CAJAPIO";29;29
"210250 CAJARI";24;24
"210260 CANDIDO MENDES";103;103
"210270 CANTANHEDE";129;129
"210280 CAROLINA";164;164
"210290 CARUTAPERA";165;165
"210300 CAXIAS";1144;1144
"210310 CEDRAL";68;68
"210312 CENTRAL DO MARANHAO";42;42
"210320 CHAPADINHA";442;442
"210325 CIDELANDIA";80;80
"210330 CODO";402;402
"210340 COELHO NETO";133;133
"210350 COLINAS";636;636
"210355 CONCEICAO DO LAGO-ACU";77;77
"210360 COROATA";509;509
"210370 CURURUPU";291;291
"210380 DOM PEDRO";114;114
"210400 ESPERANTINOPOLIS";90;90
"210405 ESTREITO";230;230
"210407 FEIRA NOVA DO MARANHAO";56;56
"210408 FERNANDO FALCAO";18;18
"210409 FORMOSA DA SERRA NEGRA";59;59
"210410 FORTALEZA DOS NOGUEIRAS";67;67
"210420 FORTUNA";41;41
"210440 GONCALVES DIAS";111;111
"210450 GOVERNADOR ARCHER";10;10
"210455 GOVERNADOR EDISON LOBAO";23;23
"210460 GOVERNADOR EUGENIO BARROS";55;55
"210462 GOVERNADOR LUIZ ROCHA";47;47
"210465 GOVERNADOR NEWTON BELLO";64;64
"210467 GOVERNADOR NUNES FREIRE";515;515
"210470 GRACA ARANHA";17;17
"210480 GRAJAU";383;383
"210490 GUIMARAES";68;68
"210500 HUMBERTO DE CAMPOS";40;40
"210510 ICATU";47;47
"210515 IGARAPE DO MEIO";50;50
"210520 IGARAPE GRANDE";71;71
"210530 IMPERATRIZ";2224;2224
"210535 ITAIPAVA DO GRAJAU";101;101
"210540 ITAPECURU MIRIM";285;285
"210542 ITINGA DO MARANHAO";108;108
"210545 JATOBA";56;56
"210547 JENIPAPO DOS VIEIRAS";19;19
"210550 JOAO LISBOA";73;73
"210560 JOSELANDIA";83;83
"210570 LAGO DA PEDRA";671;671
"210580 LAGO DO JUNCO";98;98
"210596 LAGOA GRANDE DO MARANHAO";43;43
"210600 LIMA CAMPOS";74;74
"210610 LORETO";34;34
"210630 MAGALHAES DE ALMEIDA";56;56
"210637 MARANHAOZINHO";86;86
"210640 MATA ROMA";19;19
"210650 MATINHA";50;50
"210660 MATOES";114;114
"210667 MILAGRES DO MARANHAO";23;23
"210670 MIRADOR";115;115
"210675 MIRANDA DO NORTE";87;87
"210680 MIRINZAL";38;38
"210690 MONCAO";145;145
"210710 MORROS";92;92
"210720 NINA RODRIGUES";52;52
"210725 NOVA COLINAS";31;31
"210735 NOVA OLINDA DO MARANHAO";142;142
"210740 OLHO D'AGUA DAS CUNHAS";109;109
"210745 OLINDA NOVA DO MARANHAO";28;28
"210760 PALMEIRANDIA";75;75
"210770 PARAIBANO";98;98
"210780 PARNARAMA";75;75
"210790 PASSAGEM FRANCA";423;423
"210800 PASTOS BONS";130;130
"210805 PAULINO NEVES";86;86
"210810 PAULO RAMOS";114;114
"210820 PEDREIRAS";241;241
"210825 PEDRO DO ROSARIO";32;32
"210830 PENALVA";74;74
"210840 PERI MIRIM";1;1
"210845 PERITORO";247;247
"210850 PINDARE-MIRIM";44;44
"210860 PINHEIRO";785;785
"210870 PIO XII";101;101
"210880 PIRAPEMAS";30;30
"210890 POCAO DE PEDRAS";124;124
"210900 PORTO FRANCO";229;229
"210910 PRESIDENTE DUTRA";493;493
"210920 PRESIDENTE JUSCELINO";13;13
"210927 PRESIDENTE SARNEY";48;48
"210930 PRESIDENTE VARGAS";30;30
"210940 PRIMEIRA CRUZ";79;79
"210945 RAPOSA";15;15
"210950 RIACHAO";155;155
"210960 ROSARIO";114;114
"210970 SAMBAIBA";17;17
"210980 SANTA HELENA";158;158
"210990 SANTA INES";1121;1121
"211000 SANTA LUZIA";254;254
"211003 SANTA LUZIA DO PARUA";273;273
"211010 SANTA QUITERIA DO MARANHAO";101;101
"211020 SANTA RITA";160;160
"211023 SANTANA DO MARANHAO";31;31
"211027 SANTO AMARO DO MARANHAO";64;64
"211030 SANTO ANTONIO DOS LOPES";60;60
"211040 SAO BENEDITO DO RIO PRETO";36;36
"211050 SAO BENTO";221;221
"211060 SAO BERNARDO";166;166
"211065 SAO DOMINGOS DO AZEITAO";45;45
"211070 SAO DOMINGOS DO MARANHAO";132;132
"211080 SAO FELIX DE BALSAS";25;25
"211085 SAO FRANCISCO DO BREJAO";52;52
"211090 SAO FRANCISCO DO MARANHAO";49;49
"211100 SAO JOAO BATISTA";81;81
"211102 SAO JOAO DO CARU";43;43
"211107 SAO JOAO DO SOTER";70;70
"211110 SAO JOAO DOS PATOS";98;98
"211120 SAO JOSE DE RIBAMAR";222;222
"211130 SAO LUIS";9722;9722
"211140 SAO LUIS GONZAGA DO MARANHAO";149;149
"211150 SAO MATEUS DO MARANHAO";113;113
"211153 SAO PEDRO DA AGUA BRANCA";62;62
"211157 SAO PEDRO DOS CRENTES";92;92
"211160 SAO RAIMUNDO DAS MANGABEIRAS";58;58
"211163 SAO RAIMUNDO DO DOCA BEZERRA";13;13
"211170 SAO VICENTE FERRER";207;207
"211172 SATUBINHA";48;48
"211174 SENADOR ALEXANDRE COSTA";56;56
"211178 SERRANO DO MARANHAO";58;58
"211180 SITIO NOVO";76;76
"211190 SUCUPIRA DO NORTE";61;61
"211195 SUCUPIRA DO RIACHAO";21;21
"211200 TASSO FRAGOSO";20;20
"211210 TIMBIRAS";408;408
"211220 TIMON";544;544
"211223 TRIZIDELA DO VALE";73;73
"211227 TUFILANDIA";27;27
"211230 TUNTUM";320;320
"211240 TURIACU";129;129
"211250 TUTOIA";152;152
"211260 URBANO SANTOS";100;100
"211270 VARGEM GRANDE";200;200
"211280 VIANA";280;280
"211285 VILA NOVA DOS MARTIRIOS";61;61
"211290 VITORIA DO MEARIM";43;43
"211300 VITORINO FREIRE";200;200
"211400 ZE DOCA";290;290
"220010 AGRICOLANDIA";7;7
"220020 AGUA BRANCA";57;57
"220030 ALTO LONGA";10;10
"220040 ALTOS";89;89
"220050 AMARANTE";75;75
"220100 ARRAIAL";9;9
"220120 BARRAS";201;201
"220150 BATALHA";98;98
"220160 BENEDITINOS";9;9
"220190 BOM JESUS";404;404
"220220 CAMPO MAIOR";425;425
"220230 CANTO DO BURITI";114;114
"220260 CASTELO DO PIAUI";51;51
"220270 COCAL";58;58
"220290 CORRENTE";124;124
"220310 CRISTINO CASTRO";55;55
"220320 CURIMATA";71;71
"220330 DEMERVAL LOBAO";87;87
"220350 ELESBAO VELOSO";42;42
"220370 ESPERANTINA";310;310
"220390 FLORIANO";852;852
"220430 FRONTEIRAS";186;186
"220450 GUADALUPE";53;53
"220470 INHUMA";14;14
"220510 ITAUEIRA";36;36
"220520 JAICOS";90;90
"220540 JOAQUIM PIRES";11;11
"220550 JOSE DE FREITAS";100;100
"220570 LUIS CORREIA";14;14
"220580 LUZILANDIA";296;296
"220590 MANOEL EMIDIO";15;15
"220620 MIGUEL ALVES";111;111
"220650 MONSENHOR HIPOLITO";16;16
"220700 OEIRAS";386;386
"220730 PAES LANDIM";4;4
"220760 PARNAGUA";111;111
"220770 PARNAIBA";1526;1526
"220780 PAULISTANA";169;169
"220790 PEDRO II";180;180
"220800 PICOS";479;479
"220820 PIO IX";11;11
"220830 PIRACURUCA";85;85
"220840 PIRIPIRI";446;446
"220880 REGENERACAO";127;127
"220890 RIBEIRO GONCALVES";25;25
"220960 SAO FELIX DO PIAUI";2;2
"221000 SAO JOAO DO PIAUI";112;112
"221040 SAO MIGUEL DO TAPUIO";41;41
"221050 SAO PEDRO DO PIAUI";13;13
"221060 SAO RAIMUNDO NONATO";968;968
"221070 SIMOES";137;137
"221080 SIMPLICIO MENDES";22;22
"221100 TERESINA";8273;8273
"221110 UNIAO";62;62
"221120 URUCUI";156;156
"221130 VALENCA DO PIAUI";221;221
"221170 WALL FERRAZ";29;29
"230020 ACARAU";275;275
"230030 ACOPIARA";98;98
"230040 AIUABA";14;14
"230060 ALTANEIRA";16;16
"230070 ALTO SANTO";11;11
"230075 AMONTADA";12;12
"230080 ANTONINA DO NORTE";4;4
"230090 APUIARES";11;11
"230100 AQUIRAZ";160;160
"230110 ARACATI";376;376
"230120 ARACOIABA";139;139
"230125 ARARENDA";5;5
"230130 ARARIPE";52;52
"230140 ARATUBA";10;10
"230150 ARNEIROZ";2;2
"230160 ASSARE";29;29
"230170 AURORA";136;136
"230180 BAIXIO";4;4
"230185 BANABUIU";21;21
"230190 BARBALHA";1229;1229
"230195 BARREIRA";9;9
"230200 BARRO";16;16
"230210 BATURITE";182;182
"230220 BEBERIBE";62;62
"230230 BELA CRUZ";43;43
"230240 BOA VIAGEM";103;103
"230250 BREJO SANTO";409;409
"230260 CAMOCIM";338;338
"230270 CAMPOS SALES";162;162
"230280 CANINDE";424;424
"230290 CAPISTRANO";2;2
"230300 CARIDADE";6;6
"230310 CARIRE";35;35
"230320 CARIRIACU";25;25
"230330 CARIUS";18;18
"230340 CARNAUBAL";25;25
"230350 CASCAVEL";130;130
"230360 CATARINA";16;16
"230365 CATUNDA";8;8
"230370 CAUCAIA";608;608
"230380 CEDRO";172;172
"230390 CHAVAL";9;9
"230393 CHORO";11;11
"230395 CHOROZINHO";20;20
"230400 COREAU";28;28
"230410 CRATEUS";699;699
"230420 CRATO";958;958
"230423 CROATA";36;36
"230425 CRUZ";54;54
"230426 DEPUTADO IRAPUAN PINHEIRO";11;11
"230427 ERERE";1;1
"230428 EUSEBIO";178;178
"230430 FARIAS BRITO";41;41
"230440 FORTALEZA";19884;19884
"230445 FORTIM";8;8
"230450 FRECHEIRINHA";23;23
"230460 GENERAL SAMPAIO";3;3
"230470 GRANJA";93;93
"230480 GRANJEIRO";2;2
"230490 GROAIRAS";5;5
"230495 GUAIUBA";6;6
"230500 GUARACIABA DO NORTE";43;43
"230520 HIDROLANDIA";33;33
"230523 HORIZONTE";139;139
"230526 IBARETAMA";7;7
"230530 IBIAPINA";68;68
"230540 ICO";278;278
"230550 IGUATU";520;520
"230560 INDEPENDENCIA";17;17
"230565 IPAPORANGA";19;19
"230570 IPAUMIRIM";8;8
"230580 IPU";175;175
"230590 IPUEIRAS";63;63
"230600 IRACEMA";24;24
"230610 IRAUCUBA";30;30
"230620 ITAICABA";1;1
"230625 ITAITINGA";38;38
"230630 ITAPAGE";66;66
"230640 ITAPIPOCA";907;907
"230650 ITAPIUNA";3;3
"230655 ITAREMA";62;62
"230670 JAGUARETAMA";17;17
"230680 JAGUARIBARA";10;10
"230690 JAGUARIBE";95;95
"230700 JAGUARUANA";35;35
"230710 JARDIM";46;46
"230720 JATI";7;7
"230725 JIJOCA DE JERICOACOARA";33;33
"230730 JUAZEIRO DO NORTE";1328;1328
"230740 JUCAS";49;49
"230750 LAVRAS DA MANGABEIRA";107;107
"230760 LIMOEIRO DO NORTE";611;611
"230763 MADALENA";22;22
"230765 MARACANAU";1390;1390
"230770 MARANGUAPE";153;153
"230780 MARCO";31;31
"230790 MARTINOPOLE";9;9
"230800 MASSAPE";29;29
"230810 MAURITI";119;119
"230820 MERUOCA";1;1
"230830 MILAGRES";55;55
"230835 MILHA";18;18
"230840 MISSAO VELHA";105;105
"230850 MOMBACA";112;112
"230860 MONSENHOR TABOSA";27;27
"230870 MORADA NOVA";92;92
"230880 MORAUJO";7;7
"230890 MORRINHOS";21;21
"230900 MUCAMBO";72;72
"230910 MULUNGU";1;1
"230920 NOVA OLINDA";25;25
"230930 NOVA RUSSAS";102;102
"230940 NOVO ORIENTE";42;42
"230945 OCARA";32;32
"230950 OROS";29;29
"230960 PACAJUS";63;63
"230970 PACATUBA";15;15
"230980 PACOTI";11;11
"231010 PALMACIA";3;3
"231020 PARACURU";83;83
"231025 PARAIPABA";38;38
"231030 PARAMBU";120;120
"231040 PARAMOTI";6;6
"231050 PEDRA BRANCA";49;49
"231060 PENAFORTE";7;7
"231070 PENTECOSTE";54;54
"231080 PEREIRO";19;19
"231085 PINDORETAMA";28;28
"231090 PIQUET CARNEIRO";24;24
"231100 PORANGA";15;15
"231110 PORTEIRAS";25;25
"231120 POTENGI";5;5
"231126 QUITERIANOPOLIS";15;15
"231130 QUIXADA";442;442
"231135 QUIXELO";29;29
"231140 QUIXERAMOBIM";1485;1485
"231150 QUIXERE";14;14
"231160 REDENCAO";88;88
"231170 RERIUTABA";23;23
"231180 RUSSAS";436;436
"231190 SABOEIRO";7;7
"231195 SALITRE";40;40
"231200 SANTANA DO ACARAU";26;26
"231210 SANTANA DO CARIRI";15;15
"231220 SANTA QUITERIA";84;84
"231230 SAO BENEDITO";53;53
"231240 SAO GONCALO DO AMARANTE";73;73
"231260 SAO LUIS DO CURU";10;10
"231270 SENADOR POMPEU";59;59
"231290 SOBRAL";3469;3469
"231300 SOLONOPOLE";22;22
"231310 TABULEIRO DO NORTE";44;44
"231320 TAMBORIL";56;56
"231325 TARRAFAS";8;8
"231330 TAUA";643;643
"231335 TEJUCUOCA";5;5
"231340 TIANGUA";658;658
"231350 TRAIRI";26;26
"231355 TURURU";2;2
"231360 UBAJARA";108;108
"231370 UMARI";4;4
"231375 UMIRIM";5;5
"231380 URUBURETAMA";12;12
"231390 URUOCA";5;5
"231395 VARJOTA";17;17
"231400 VARZEA ALEGRE";273;273
"231410 VICOSA DO CEARA";180;180
"240020 ACU";25;25
"240050 ALEXANDRIA";193;193
"240060 ALMINO AFONSO";77;77
"240070 ALTO DO RODRIGUES";5;5
"240080 ANGICOS";6;6
"240090 ANTONIO MARTINS";17;17
"240100 APODI";76;76
"240110 AREIA BRANCA";45;45
"240145 BARAUNA";9;9
"240180 BREJINHO";8;8
"240200 CAICO";571;571
"240230 CARAUBAS";44;44
"240250 CARNAUBAIS";5;5
"240260 CEARA-MIRIM";257;257
"240270 CERRO CORA";4;4
"240310 CURRAIS NOVOS";318;318
"240320 DOUTOR SEVERIANO";3;3
"240325 PARNAMIRIM";540;540
"240330 ENCANTO";4;4
"240340 EQUADOR";5;5
"240360 EXTREMOZ";20;20
"240370 FELIPE GUERRA";3;3
"240400 FRUTUOSO GOMES";11;11
"240420 GOIANINHA";15;15
"240450 GUAMARE";73;73
"240490 ITAU";1;1
"240520 JANDUIS";4;4
"240530 JANUARIO CICCO";2;2
"240560 JARDIM DE PIRANHAS";13;13
"240570 JARDIM DO SERIDO";14;14
"240580 JOAO CAMARA";52;52
"240600 JOSE DA PENHA";4;4
"240610 JUCURUTU";46;46
"240650 LAGOA NOVA";4;4
"240670 LAJES";11;11
"240690 LUCRECIA";23;23
"240710 MACAIBA";122;122
"240720 MACAU";26;26
"240725 MAJOR SALES";3;3
"240740 MARTINS";18;18
"240760 MESSIAS TARGINO";1;1
"240780 MONTE ALEGRE";14;14
"240800 MOSSORO";2073;2073
"240810 NATAL";8438;8438
"240830 NOVA CRUZ";15;15
"240890 PARELHAS";31;31
"240910 PASSA E FICA";7;7
"240930 PATU";7;7
"240940 PAU DOS FERROS";458;458
"240980 PEDRO VELHO";2;2
"240990 PENDENCIAS";3;3
"241000 PILOES";2;2
