 Procedimentos hospitalares do SUS - por local de internação - Brasil
AIH aprovadas por Município
Período:Fev/2019
"Município";"AIH_aprovadas"
"110001 ALTA FLORESTA D'OESTE";139
"110002 ARIQUEMES";443
"110003 CABIXI";15
"110004 CACOAL";1145
"110005 CEREJEIRAS";52
"110006 COLORADO DO OESTE";49
"110008 COSTA MARQUES";48
"110009 ESPIGAO D'OESTE";140
"110010 GUAJARA-MIRIM";271
"110011 JARU";257
"110012 JI-PARANA";586
"110013 MACHADINHO D'OESTE";105
"110014 NOVA BRASILANDIA D'OESTE";54
"110015 OURO PRETO DO OESTE";217
"110018 PIMENTA BUENO";235
"110020 PORTO VELHO";3608
"110025 PRESIDENTE MEDICI";65
"110026 RIO CRESPO";7
"110028 ROLIM DE MOURA";351
"110029 SANTA LUZIA D'OESTE";52
"110030 VILHENA";899
"110032 SAO MIGUEL DO GUAPORE";82
"110033 NOVA MAMORE";47
"110034 ALVORADA D'OESTE";44
"110037 ALTO ALEGRE DOS PARECIS";16
"110040 ALTO PARAISO";38
"110045 BURITIS";36
"110050 NOVO HORIZONTE DO OESTE";37
"110060 CACAULANDIA";8
"110070 CAMPO NOVO DE RONDONIA";17
"110094 CUJUBIM";37
"110120 MINISTRO ANDREAZZA";15
"110130 MIRANTE DA SERRA";15
"110140 MONTE NEGRO";38
"110143 NOVA UNIAO";2
"110145 PARECIS";10
"110146 PIMENTEIRAS DO OESTE";10
"110149 SAO FRANCISCO DO GUAPORE";367
"110150 SERINGUEIRAS";30
"110155 TEIXEIROPOLIS";4
"110160 THEOBROMA";9
"110170 URUPA";14
"110175 VALE DO ANARI";2
"110180 VALE DO PARAISO";7
"120001 ACRELANDIA";10
"120010 BRASILEIA";190
"120020 CRUZEIRO DO SUL";500
"120030 FEIJO";61
"120034 MANOEL URBANO";51
"120038 PLACIDO DE CASTRO";5
"120040 RIO BRANCO";1574
"120042 RODRIGUES ALVES";7
"120043 SANTA ROSA DO PURUS";9
"120045 SENADOR GUIOMARD";49
"120050 SENA MADUREIRA";247
"120060 TARAUACA";157
"120070 XAPURI";42
"130002 ALVARAES";74
"130006 AMATURA";23
"130008 ANAMA";34
"130010 ANORI";39
"130014 APUI";84
"130020 ATALAIA DO NORTE";37
"130030 AUTAZES";72
"130040 BARCELOS";47
"130050 BARREIRINHA";94
"130060 BENJAMIN CONSTANT";134
"130063 BERURI";33
"130068 BOA VISTA DO RAMOS";46
"130070 BOCA DO ACRE";144
"130080 BORBA";151
"130083 CAAPIRANGA";36
"130090 CANUTAMA";40
"130100 CARAUARI";72
"130110 CAREIRO";68
"130120 COARI";319
"130130 CODAJAS";49
"130140 EIRUNEPE";125
"130150 ENVIRA";77
"130160 FONTE BOA";86
"130170 HUMAITA";156
"130180 IPIXUNA";70
"130185 IRANDUBA";24
"130190 ITACOATIARA";349
"130210 JAPURA";19
"130230 JUTAI";5
"130240 LABREA";55
"130250 MANACAPURU";366
"130255 MANAQUIRI";28
"130260 MANAUS";9928
"130270 MANICORE";154
"130280 MARAA";87
"130290 MAUES";235
"130300 NHAMUNDA";34
"130310 NOVA OLINDA DO NORTE";93
"130320 NOVO AIRAO";39
"130340 PARINTINS";558
"130353 PRESIDENTE FIGUEIREDO";72
"130356 RIO PRETO DA EVA";28
"130360 SANTA ISABEL DO RIO NEGRO";43
"130370 SANTO ANTONIO DO ICA";128
"130380 SAO GABRIEL DA CACHOEIRA";151
"130390 SAO PAULO DE OLIVENCA";90
"130395 SAO SEBASTIAO DO UATUMA";11
"130400 SILVES";48
"130406 TABATINGA";189
"130420 TEFE";413
"130426 UARINI";46
"130430 URUCARA";42
"140010 BOA VISTA";3086
"150010 ABAETETUBA";626
"150013 ABEL FIGUEIREDO";36
"150020 ACARA";99
"150030 AFUA";85
"150034 AGUA AZUL DO NORTE";102
"150040 ALENQUER";362
"150050 ALMEIRIM";165
"150060 ALTAMIRA";773
"150070 ANAJAS";105
"150080 ANANINDEUA";3007
"150085 ANAPU";122
"150090 AUGUSTO CORREA";307
"150095 AURORA DO PARA";101
"150120 BAIAO";207
"150125 BANNACH";10
"150130 BARCARENA";336
"150140 BELEM";9343
"150145 BELTERRA";26
"150157 BOM JESUS DO TOCANTINS";77
"150170 BRAGANCA";921
"150172 BRASIL NOVO";114
"150175 BREJO GRANDE DO ARAGUAIA";64
"150178 BREU BRANCO";61
"150180 BREVES";713
"150190 BUJARU";160
"150200 CACHOEIRA DO ARARI";95
"150210 CAMETA";578
"150215 CANAA DOS CARAJAS";158
"150220 CAPANEMA";489
"150230 CAPITAO POCO";299
"150240 CASTANHAL";1196
"150270 CONCEICAO DO ARAGUAIA";362
"150275 CONCORDIA DO PARA";59
"150276 CUMARU DO NORTE";37
"150277 CURIONOPOLIS";98
"150280 CURRALINHO";155
"150290 CURUCA";30
"150293 DOM ELISEU";124
"150295 ELDORADO DOS CARAJAS";189
"150300 FARO";35
"150304 FLORESTA DO ARAGUAIA";64
"150307 GARRAFAO DO NORTE";81
"150309 GOIANESIA DO PARA";95
"150310 GURUPA";104
"150320 IGARAPE-ACU";73
"150330 IGARAPE-MIRI";561
"150345 IPIXUNA DO PARA";197
"150350 IRITUIA";18
"150360 ITAITUBA";407
"150370 ITUPIRANGA";98
"150375 JACAREACANGA";90
"150380 JACUNDA";162
"150390 JURUTI";148
"150400 LIMOEIRO DO AJURU";117
"150405 MAE DO RIO";152
"150420 MARABA";1261
"150430 MARACANA";21
"150440 MARAPANIM";8
"150442 MARITUBA";631
"150445 MEDICILANDIA";59
"150450 MELGACO";76
"150460 MOCAJUBA";144
"150470 MOJU";252
"150480 MONTE ALEGRE";203
"150490 MUANA";151
"150495 NOVA ESPERANCA DO PIRIA";28
"150497 NOVA IPIXUNA";10
"150503 NOVO PROGRESSO";147
"150506 NOVO REPARTIMENTO";185
"150510 OBIDOS";247
"150520 OEIRAS DO PARA";125
"150530 ORIXIMINA";364
"150540 OUREM";62
"150543 OURILANDIA DO NORTE";362
"150548 PACAJA";88
"150549 PALESTINA DO PARA";32
"150550 PARAGOMINAS";561
"150553 PARAUAPEBAS";754
"150555 PAU D'ARCO";22
"150563 PICARRA";62
"150565 PLACAS";131
"150570 PONTA DE PEDRAS";101
"150580 PORTEL";167
"150590 PORTO DE MOZ";244
"150600 PRAINHA";80
"150613 REDENCAO";711
"150616 RIO MARIA";87
"150618 RONDON DO PARA";337
"150619 RUROPOLIS";104
"150620 SALINOPOLIS";245
"150630 SALVATERRA";77
"150640 SANTA CRUZ DO ARARI";37
"150650 SANTA IZABEL DO PARA";50
"150658 SANTA MARIA DAS BARREIRAS";37
"150660 SANTA MARIA DO PARA";171
"150670 SANTANA DO ARAGUAIA";173
"150680 SANTAREM";1874
"150700 SANTO ANTONIO DO TAUA";427
"150715 SAO DOMINGOS DO ARAGUAIA";43
"150720 SAO DOMINGOS DO CAPIM";114
"150730 SAO FELIX DO XINGU";459
"150745 SAO GERALDO DO ARAGUAIA";148
"150747 SAO JOAO DE PIRABAS";9
"150750 SAO JOAO DO ARAGUAIA";21
"150760 SAO MIGUEL DO GUAMA";103
"150770 SAO SEBASTIAO DA BOA VISTA";104
"150775 SAPUCAIA";28
"150780 SENADOR JOSE PORFIRIO";33
"150790 SOURE";101
"150795 TAILANDIA";348
"150797 TERRA SANTA";63
"150800 TOME-ACU";229
"150803 TRACUATEUA";100
"150805 TRAIRAO";77
"150808 TUCUMA";345
"150810 TUCURUI";603
"150812 ULIANOPOLIS";233
"150815 URUARA";284
"150820 VIGIA";226
"150830 VISEU";279
"150835 VITORIA DO XINGU";70
"150840 XINGUARA";258
"160010 AMAPA";21
"160015 PEDRA BRANCA DO AMAPARI";16
"160020 CALCOENE";87
"160027 LARANJAL DO JARI";282
"160030 MACAPA";2238
"160040 MAZAGAO";7
"160050 OIAPOQUE";123
"160053 PORTO GRANDE";23
"160060 SANTANA";651
"160070 TARTARUGALZINHO";15
"170070 ALVORADA";31
"170100 ANANAS";9
"170200 ARAGUACU";67
"170210 ARAGUAINA";1832
"170220 ARAGUATINS";24
"170230 ARAPOEMA";75
"170240 ARRAIAS";31
"170255 AUGUSTINOPOLIS";170
"170370 BREJINHO DE NAZARE";2
"170550 COLINAS DO TOCANTINS";56
"170610 CRISTALANDIA";11
"170710 DIVINOPOLIS DO TOCANTINS";8
"170820 FORMOSO DO ARAGUAIA";4
"170900 GOIATINS";25
"170930 GUARAI";125
"170950 GURUPI";495
"171050 ITACAJA";12
"171190 LAGOA DA CONFUSAO";13
"171320 MIRACEMA DO TOCANTINS";165
"171330 MIRANORTE";4
"171420 NATIVIDADE";9
"171575 PALMEIROPOLIS";7
"171610 PARAISO DO TOCANTINS";261
"171620 PARANA";48
"171650 PEDRO AFONSO";38
"171660 PEIXE";23
"171670 COLMEIA";1
"171750 PIUM";33
"171790 PONTE ALTA DO TOCANTINS";9
"171820 PORTO NACIONAL";514
"172065 SILVANOPOLIS";1
"172090 TAGUATINGA";4
"172100 PALMAS";1836
"172120 TOCANTINOPOLIS";77
"172210 XAMBIOA";92
"210005 ACAILANDIA";469
"210020 ALCANTARA";7
"210030 ALDEIAS ALTAS";132
"210043 ALTO ALEGRE DO MARANHAO";396
"210047 ALTO ALEGRE DO PINDARE";208
"210050 ALTO PARNAIBA";46
"210060 AMARANTE DO MARANHAO";235
"210070 ANAJATUBA";35
"210080 ANAPURUS";72
"210083 APICUM-ACU";100
"210090 ARAIOSES";25
"210095 ARAME";235
"210100 ARARI";78
"210110 AXIXA";1
"210120 BACABAL";594
"210130 BACURI";87
"210140 BALSAS";631
"210150 BARAO DE GRAJAU";42
"210160 BARRA DO CORDA";326
"210170 BARREIRINHAS";330
"210177 BELA VISTA DO MARANHAO";78
"210190 BEQUIMAO";78
"210193 BERNARDO DO MEARIM";16
"210200 BOM JARDIM";76
"210203 BOM JESUS DAS SELVAS";113
"210230 BURITI BRAVO";176
"210232 BURITICUPU";272
"210240 CAJAPIO";40
"210250 CAJARI";27
"210270 CANTANHEDE";98
"210275 CAPINZAL DO NORTE";22
"210280 CAROLINA";104
"210290 CARUTAPERA";165
"210300 CAXIAS";1075
"210310 CEDRAL";55
"210312 CENTRAL DO MARANHAO";58
"210320 CHAPADINHA";320
"210325 CIDELANDIA";74
"210330 CODO";489
"210340 COELHO NETO";163
"210350 COLINAS";440
"210355 CONCEICAO DO LAGO-ACU";77
"210360 COROATA";292
"210370 CURURUPU";445
"210380 DOM PEDRO";123
"210390 DUQUE BACELAR";56
"210400 ESPERANTINOPOLIS";118
"210405 ESTREITO";166
"210407 FEIRA NOVA DO MARANHAO";56
"210408 FERNANDO FALCAO";37
"210409 FORMOSA DA SERRA NEGRA";59
"210410 FORTALEZA DOS NOGUEIRAS";75
"210420 FORTUNA";77
"210440 GONCALVES DIAS";141
"210450 GOVERNADOR ARCHER";73
"210455 GOVERNADOR EDISON LOBAO";43
"210460 GOVERNADOR EUGENIO BARROS";100
"210462 GOVERNADOR LUIZ ROCHA";48
"210465 GOVERNADOR NEWTON BELLO";88
"210467 GOVERNADOR NUNES FREIRE";433
"210470 GRACA ARANHA";17
"210480 GRAJAU";524
"210490 GUIMARAES";73
"210500 HUMBERTO DE CAMPOS";1
"210510 ICATU";59
"210515 IGARAPE DO MEIO";46
"210520 IGARAPE GRANDE";68
"210530 IMPERATRIZ";2870
"210535 ITAIPAVA DO GRAJAU";108
