 Procedimentos hospitalares do SUS - por local de internação - Brasil
AIH aprovadas por Município
Período:Mar/2023
"Município";"AIH_aprovadas"
"110001 ALTA FLORESTA D'OESTE";305
"110002 ARIQUEMES";708
"110003 CABIXI";23
"110004 CACOAL";1254
"110005 CEREJEIRAS";114
"110006 COLORADO DO OESTE";44
"110008 COSTA MARQUES";16
"110009 ESPIGAO D'OESTE";126
"110010 GUAJARA-MIRIM";303
"110011 JARU";324
"110012 JI-PARANA";655
"110013 MACHADINHO D'OESTE";128
"110014 NOVA BRASILANDIA D'OESTE";97
"110015 OURO PRETO DO OESTE";259
"110018 PIMENTA BUENO";388
"110020 PORTO VELHO";4078
"110025 PRESIDENTE MEDICI";99
"110026 RIO CRESPO";5
"110028 ROLIM DE MOURA";336
"110029 SANTA LUZIA D'OESTE";58
"110030 VILHENA";701
"110032 SAO MIGUEL DO GUAPORE";106
"110033 NOVA MAMORE";84
"110034 ALVORADA D'OESTE";94
"110037 ALTO ALEGRE DOS PARECIS";50
"110040 ALTO PARAISO";26
"110045 BURITIS";32
"110050 NOVO HORIZONTE DO OESTE";40
"110060 CACAULANDIA";16
"110070 CAMPO NOVO DE RONDONIA";10
"110080 CANDEIAS DO JAMARI";8
"110094 CUJUBIM";32
"110100 GOVERNADOR JORGE TEIXEIRA";8
"110120 MINISTRO ANDREAZZA";20
"110130 MIRANTE DA SERRA";41
"110140 MONTE NEGRO";65
"110143 NOVA UNIAO";9
"110145 PARECIS";16
"110146 PIMENTEIRAS DO OESTE";5
"110149 SAO FRANCISCO DO GUAPORE";70
"110150 SERINGUEIRAS";103
"110155 TEIXEIROPOLIS";4
"110160 THEOBROMA";16
"110170 URUPA";61
"110175 VALE DO ANARI";21
"110180 VALE DO PARAISO";18
"120001 ACRELANDIA";13
"120010 BRASILEIA";150
"120020 CRUZEIRO DO SUL";1149
"120030 FEIJO";94
"120033 MANCIO LIMA";51
"120034 MANOEL URBANO";46
"120035 MARECHAL THAUMATURGO";44
"120038 PLACIDO DE CASTRO";34
"120039 PORTO WALTER";35
"120040 RIO BRANCO";3104
"120042 RODRIGUES ALVES";20
"120043 SANTA ROSA DO PURUS";41
"120045 SENADOR GUIOMARD";77
"120050 SENA MADUREIRA";152
"120060 TARAUACA";186
"120070 XAPURI";70
"130002 ALVARAES";38
"130006 AMATURA";48
"130008 ANAMA";61
"130010 ANORI";145
"130014 APUI";101
"130020 ATALAIA DO NORTE";61
"130030 AUTAZES";92
"130040 BARCELOS";73
"130050 BARREIRINHA";107
"130060 BENJAMIN CONSTANT";120
"130063 BERURI";52
"130068 BOA VISTA DO RAMOS";43
"130070 BOCA DO ACRE";156
"130080 BORBA";174
"130083 CAAPIRANGA";35
"130090 CANUTAMA";35
"130100 CARAUARI";107
"130110 CAREIRO";125
"130115 CAREIRO DA VARZEA";2
"130120 COARI";357
"130130 CODAJAS";140
"130140 EIRUNEPE";123
"130150 ENVIRA";61
"130160 FONTE BOA";101
"130165 GUAJARA";10
"130170 HUMAITA";264
"130180 IPIXUNA";215
"130185 IRANDUBA";60
"130190 ITACOATIARA";389
"130195 ITAMARATI";88
"130200 ITAPIRANGA";47
"130210 JAPURA";47
"130230 JUTAI";125
"130240 LABREA";163
"130250 MANACAPURU";458
"130255 MANAQUIRI";60
"130260 MANAUS";10815
"130270 MANICORE";160
"130280 MARAA";124
"130290 MAUES";223
"130310 NOVA OLINDA DO NORTE";111
"130320 NOVO AIRAO";86
"130330 NOVO ARIPUANA";126
"130340 PARINTINS";926
"130350 PAUINI";78
"130353 PRESIDENTE FIGUEIREDO";93
"130356 RIO PRETO DA EVA";72
"130360 SANTA ISABEL DO RIO NEGRO";51
"130370 SANTO ANTONIO DO ICA";139
"130380 SAO GABRIEL DA CACHOEIRA";150
"130390 SAO PAULO DE OLIVENCA";168
"130395 SAO SEBASTIAO DO UATUMA";67
"130400 SILVES";149
"130406 TABATINGA";155
"130410 TAPAUA";147
"130420 TEFE";400
"130423 TONANTINS";107
"130426 UARINI";64
"130430 URUCARA";50
"130440 URUCURITUBA";38
"140005 ALTO ALEGRE";34
"140010 BOA VISTA";4088
"140015 BONFIM";5
"140020 CARACARAI";13
"140023 CAROEBE";17
