 Procedimentos hospitalares do SUS - por local de internação - Brasil
AIH aprovadas por Município
Período:Dez/2024
"Município";"AIH_aprovadas"
"110001 ALTA FLORESTA D'OESTE";242
"110002 ARIQUEMES";393
"110003 CABIXI";11
"110004 CACOAL";1276
"110005 CEREJEIRAS";71
"110006 COLORADO DO OESTE";81
"110009 ESPIGAO D'OESTE";114
"110010 GUAJARA-MIRIM";227
"110011 JARU";253
"110012 JI-PARANA";991
"110013 MACHADINHO D'OESTE";221
"110014 NOVA BRASILANDIA D'OESTE";62
"110015 OURO PRETO DO OESTE";225
"110018 PIMENTA BUENO";294
"110020 PORTO VELHO";2894
"110025 PRESIDENTE MEDICI";111
"110026 RIO CRESPO";3
"110028 ROLIM DE MOURA";297
"110029 SANTA LUZIA D'OESTE";54
"110030 VILHENA";1026
"110032 SAO MIGUEL DO GUAPORE";86
"110033 NOVA MAMORE";63
"110034 ALVORADA D'OESTE";64
"110037 ALTO ALEGRE DOS PARECIS";36
"110040 ALTO PARAISO";14
"110045 BURITIS";98
"110050 NOVO HORIZONTE DO OESTE";33
"110060 CACAULANDIA";2
"110070 CAMPO NOVO DE RONDONIA";17
"110080 CANDEIAS DO JAMARI";15
"110094 CUJUBIM";83
"110110 ITAPUA DO OESTE";12
"110120 MINISTRO ANDREAZZA";18
"110130 MIRANTE DA SERRA";33
"110140 MONTE NEGRO";42
"110143 NOVA UNIAO";6
"110146 PIMENTEIRAS DO OESTE";5
"110148 SAO FELIPE D'OESTE";5
"110149 SAO FRANCISCO DO GUAPORE";150
"110150 SERINGUEIRAS";59
"110155 TEIXEIROPOLIS";2
"110160 THEOBROMA";9
"110170 URUPA";41
"110180 VALE DO PARAISO";22
"120001 ACRELANDIA";20
"120005 ASSIS BRASIL";52
"120010 BRASILEIA";243
"120020 CRUZEIRO DO SUL";855
"120030 FEIJO";58
"120033 MANCIO LIMA";52
"120034 MANOEL URBANO";47
"120035 MARECHAL THAUMATURGO";60
"120038 PLACIDO DE CASTRO";46
"120039 PORTO WALTER";24
"120040 RIO BRANCO";1849
"120042 RODRIGUES ALVES";31
"120043 SANTA ROSA DO PURUS";22
"120045 SENADOR GUIOMARD";172
"120050 SENA MADUREIRA";96
"120060 TARAUACA";173
"120070 XAPURI";51
"130002 ALVARAES";67
"130006 AMATURA";22
"130008 ANAMA";40
"130010 ANORI";25
"130014 APUI";17
"130020 ATALAIA DO NORTE";65
"130030 AUTAZES";120
"130040 BARCELOS";60
"130050 BARREIRINHA";127
"130060 BENJAMIN CONSTANT";153
"130063 BERURI";62
"130068 BOA VISTA DO RAMOS";71
"130070 BOCA DO ACRE";107
"130080 BORBA";129
"130083 CAAPIRANGA";37
"130090 CANUTAMA";85
"130100 CARAUARI";236
"130110 CAREIRO";119
"130120 COARI";490
"130130 CODAJAS";103
"130140 EIRUNEPE";146
"130150 ENVIRA";73
"130160 FONTE BOA";106
"130165 GUAJARA";45
"130170 HUMAITA";145
"130180 IPIXUNA";168
"130185 IRANDUBA";68
"130190 ITACOATIARA";502
"130195 ITAMARATI";56
"130200 ITAPIRANGA";27
"130210 JAPURA";45
"130230 JUTAI";150
"130240 LABREA";8
"130250 MANACAPURU";549
"130255 MANAQUIRI";65
"130260 MANAUS";9455
"130270 MANICORE";122
"130280 MARAA";73
"130290 MAUES";278
"130300 NHAMUNDA";151
"130310 NOVA OLINDA DO NORTE";115
"130320 NOVO AIRAO";85
"130330 NOVO ARIPUANA";83
"130340 PARINTINS";836
"130350 PAUINI";75
"130353 PRESIDENTE FIGUEIREDO";75
"130356 RIO PRETO DA EVA";24
"130360 SANTA ISABEL DO RIO NEGRO";50
"130380 SAO GABRIEL DA CACHOEIRA";149
"130390 SAO PAULO DE OLIVENCA";106
"130395 SAO SEBASTIAO DO UATUMA";49
"130400 SILVES";27
"130406 TABATINGA";8
"130420 TEFE";483
"130423 TONANTINS";108
"130426 UARINI";109
"130430 URUCARA";61
"130440 URUCURITUBA";23
