 Procedimentos hospitalares do SUS - por local de internação - Brasil
AIH aprovadas por Município
Período:Fev/2024
"Município";"AIH_aprovadas"
"110001 ALTA FLORESTA D'OESTE";234
"110002 ARIQUEMES";429
"110003 CABIXI";7
"110004 CACOAL";1378
"110005 CEREJEIRAS";71
"110006 COLORADO DO OESTE";42
"110009 ESPIGAO D'OESTE";116
"110010 GUAJARA-MIRIM";296
"110011 JARU";191
"110012 JI-PARANA";666
"110013 MACHADINHO D'OESTE";258
"110014 NOVA BRASILANDIA D'OESTE";63
"110015 OURO PRETO DO OESTE";239
"110018 PIMENTA BUENO";309
"110020 PORTO VELHO";4205
"110025 PRESIDENTE MEDICI";101
"110026 RIO CRESPO";2
"110028 ROLIM DE MOURA";344
"110029 SANTA LUZIA D'OESTE";31
"110030 VILHENA";773
"110032 SAO MIGUEL DO GUAPORE";70
"110033 NOVA MAMORE";87
"110034 ALVORADA D'OESTE";34
"110037 ALTO ALEGRE DOS PARECIS";21
"110040 ALTO PARAISO";14
"110045 BURITIS";86
"110060 CACAULANDIA";6
"110070 CAMPO NOVO DE RONDONIA";7
"110080 CANDEIAS DO JAMARI";9
"110094 CUJUBIM";75
"110100 GOVERNADOR JORGE TEIXEIRA";8
"110120 MINISTRO ANDREAZZA";19
"110130 MIRANTE DA SERRA";36
"110140 MONTE NEGRO";116
"110143 NOVA UNIAO";7
"110145 PARECIS";6
"110146 PIMENTEIRAS DO OESTE";7
"110149 SAO FRANCISCO DO GUAPORE";96
"110150 SERINGUEIRAS";98
"110155 TEIXEIROPOLIS";1
"110160 THEOBROMA";11
"110170 URUPA";52
"110175 VALE DO ANARI";16
"110180 VALE DO PARAISO";11
"120001 ACRELANDIA";13
"120005 ASSIS BRASIL";53
"120010 BRASILEIA";209
"120020 CRUZEIRO DO SUL";799
"120030 FEIJO";51
"120033 MANCIO LIMA";50
"120034 MANOEL URBANO";34
"120035 MARECHAL THAUMATURGO";61
"120038 PLACIDO DE CASTRO";32
"120039 PORTO WALTER";15
"120040 RIO BRANCO";2581
"120042 RODRIGUES ALVES";24
"120043 SANTA ROSA DO PURUS";16
"120045 SENADOR GUIOMARD";35
"120050 SENA MADUREIRA";138
"120060 TARAUACA";153
"120070 XAPURI";52
"130002 ALVARAES";77
"130006 AMATURA";28
"130008 ANAMA";143
"130010 ANORI";136
"130014 APUI";78
"130020 ATALAIA DO NORTE";52
"130030 AUTAZES";117
"130040 BARCELOS";73
"130050 BARREIRINHA";100
"130060 BENJAMIN CONSTANT";207
"130063 BERURI";55
"130068 BOA VISTA DO RAMOS";73
"130070 BOCA DO ACRE";149
"130080 BORBA";132
"130083 CAAPIRANGA";44
"130090 CANUTAMA";61
"130100 CARAUARI";173
"130110 CAREIRO";167
"130120 COARI";390
"130130 CODAJAS";212
"130140 EIRUNEPE";142
"130150 ENVIRA";65
"130160 FONTE BOA";99
"130165 GUAJARA";41
"130170 HUMAITA";187
"130180 IPIXUNA";169
"130185 IRANDUBA";59
"130190 ITACOATIARA";359
"130195 ITAMARATI";73
"130200 ITAPIRANGA";70
"130210 JAPURA";23
"130230 JUTAI";144
"130240 LABREA";2
"130250 MANACAPURU";459
"130255 MANAQUIRI";85
"130260 MANAUS";11231
"130270 MANICORE";127
"130280 MARAA";40
"130290 MAUES";286
"130300 NHAMUNDA";56
"130310 NOVA OLINDA DO NORTE";86
"130320 NOVO AIRAO";81
"130330 NOVO ARIPUANA";76
"130340 PARINTINS";779
"130350 PAUINI";102
"130353 PRESIDENTE FIGUEIREDO";62
"130356 RIO PRETO DA EVA";27
"130360 SANTA ISABEL DO RIO NEGRO";35
"130370 SANTO ANTONIO DO ICA";60
"130390 SAO PAULO DE OLIVENCA";137
"130395 SAO SEBASTIAO DO UATUMA";25
"130400 SILVES";60
"130406 TABATINGA";48
"130420 TEFE";460
"130423 TONANTINS";138
"130426 UARINI";52
"130430 URUCARA";89
"130440 URUCURITUBA";31
"140010 BOA VISTA";3208
"140015 BONFIM";1
"140020 CARACARAI";7
"140023 CAROEBE";8
"140040 NORMANDIA";11
"140045 PACARAIMA";20
"140047 RORAINOPOLIS";123
"140050 SAO JOAO DA BALIZA";25
"140060 SAO LUIZ";10
"150010 ABAETETUBA";1074
"150013 ABEL FIGUEIREDO";32
"150020 ACARA";122
"150030 AFUA";64
"150034 AGUA AZUL DO NORTE";71
"150040 ALENQUER";474
"150050 ALMEIRIM";165
"150060 ALTAMIRA";794
"150070 ANAJAS";133
"150080 ANANINDEUA";1897
"150085 ANAPU";98
"150090 AUGUSTO CORREA";277
"150095 AURORA DO PARA";111
"150110 BAGRE";42
"150120 BAIAO";193
"150125 BANNACH";16
"150130 BARCARENA";826
"150140 BELEM";11218
"150145 BELTERRA";48
"150157 BOM JESUS DO TOCANTINS";79
"150170 BRAGANCA";776
"150172 BRASIL NOVO";213
"150175 BREJO GRANDE DO ARAGUAIA";44
"150178 BREU BRANCO";90
"150180 BREVES";777
"150200 CACHOEIRA DO ARARI";93
"150210 CAMETA";734
"150215 CANAA DOS CARAJAS";422
"150220 CAPANEMA";829
"150230 CAPITAO POCO";85
"150240 CASTANHAL";1822
"150250 CHAVES";16
"150270 CONCEICAO DO ARAGUAIA";375
"150275 CONCORDIA DO PARA";61
"150276 CUMARU DO NORTE";45
"150277 CURIONOPOLIS";10
"150280 CURRALINHO";153
"150290 CURUCA";116
"150293 DOM ELISEU";211
"150295 ELDORADO DOS CARAJAS";105
"150300 FARO";38
"150304 FLORESTA DO ARAGUAIA";131
"150307 GARRAFAO DO NORTE";51
"150309 GOIANESIA DO PARA";145
"150310 GURUPA";119
"150320 IGARAPE-ACU";100
"150330 IGARAPE-MIRI";672
"150345 IPIXUNA DO PARA";567
"150350 IRITUIA";43
"150360 ITAITUBA";699
"150370 ITUPIRANGA";112
"150375 JACAREACANGA";95
"150380 JACUNDA";303
"150390 JURUTI";169
"150400 LIMOEIRO DO AJURU";78
"150405 MAE DO RIO";110
"150420 MARABA";1538
"150430 MARACANA";37
"150440 MARAPANIM";42
"150442 MARITUBA";559
"150445 MEDICILANDIA";88
"150450 MELGACO";72
"150460 MOCAJUBA";139
"150470 MOJU";145
"150480 MONTE ALEGRE";203
"150490 MUANA";185
"150495 NOVA ESPERANCA DO PIRIA";50
"150497 NOVA IPIXUNA";21
"150503 NOVO PROGRESSO";196
"150506 NOVO REPARTIMENTO";118
"150510 OBIDOS";189
"150520 OEIRAS DO PARA";142
"150530 ORIXIMINA";360
"150540 OUREM";55
"150543 OURILANDIA DO NORTE";564
"150548 PACAJA";225
"150549 PALESTINA DO PARA";16
"150550 PARAGOMINAS";392
"150553 PARAUAPEBAS";806
