 Procedimentos hospitalares do SUS - por local de internação - Brasil
AIH aprovadas por Município
Período:Nov/2014
"Município";"AIH_aprovadas"
"110001 ALTA FLORESTA D'OESTE";189
"110002 ARIQUEMES";490
"110003 CABIXI";24
"110004 CACOAL";860
"110005 CEREJEIRAS";120
"110006 COLORADO DO OESTE";59
"110008 COSTA MARQUES";102
"110009 ESPIGAO D'OESTE";117
"110010 GUAJARA-MIRIM";272
"110011 JARU";198
"110012 JI-PARANA";732
"110013 MACHADINHO D'OESTE";95
"110014 NOVA BRASILANDIA D'OESTE";129
"110015 OURO PRETO DO OESTE";190
"110018 PIMENTA BUENO";194
"110020 PORTO VELHO";3281
"110025 PRESIDENTE MEDICI";61
"110026 RIO CRESPO";5
"110028 ROLIM DE MOURA";467
"110029 SANTA LUZIA D'OESTE";51
"110030 VILHENA";1078
"110032 SAO MIGUEL DO GUAPORE";129
"110033 NOVA MAMORE";49
"110034 ALVORADA D'OESTE";104
"110037 ALTO ALEGRE DOS PARECIS";29
"110040 ALTO PARAISO";23
"110045 BURITIS";75
"110050 NOVO HORIZONTE DO OESTE";28
"110060 CACAULANDIA";3
"110070 CAMPO NOVO DE RONDONIA";40
"110100 GOVERNADOR JORGE TEIXEIRA";34
"110120 MINISTRO ANDREAZZA";26
"110130 MIRANTE DA SERRA";47
"110140 MONTE NEGRO";64
"110143 NOVA UNIAO";29
"110145 PARECIS";17
"110146 PIMENTEIRAS DO OESTE";7
"110149 SAO FRANCISCO DO GUAPORE";130
"110150 SERINGUEIRAS";48
"110155 TEIXEIROPOLIS";1
"110160 THEOBROMA";9
"110170 URUPA";19
"110175 VALE DO ANARI";12
"110180 VALE DO PARAISO";10
"120010 BRASILEIA";176
"120020 CRUZEIRO DO SUL";1025
"120030 FEIJO";47
"120033 MANCIO LIMA";85
"120034 MANOEL URBANO";57
"120038 PLACIDO DE CASTRO";39
"120039 PORTO WALTER";9
"120040 RIO BRANCO";2345
"120042 RODRIGUES ALVES";51
"120043 SANTA ROSA DO PURUS";14
"120045 SENADOR GUIOMARD";61
"120050 SENA MADUREIRA";237
"120060 TARAUACA";197
"120070 XAPURI";120
"130002 ALVARAES";79
"130014 APUI";116
"130030 AUTAZES";97
"130040 BARCELOS";50
"130050 BARREIRINHA";124
"130060 BENJAMIN CONSTANT";73
