 Procedimentos hospitalares do SUS - por local de internação - Brasil
AIH aprovadas por Município
Período:Abr/2017
"Município";"AIH_aprovadas"
"110001 ALTA FLORESTA D'OESTE";171
"110002 ARIQUEMES";604
"110003 CABIXI";26
"110004 CACOAL";1114
"110005 CEREJEIRAS";75
"110006 COLORADO DO OESTE";75
"110008 COSTA MARQUES";32
"110009 ESPIGAO D'OESTE";137
"110010 GUAJARA-MIRIM";323
"110011 JARU";300
"110012 JI-PARANA";598
"110013 MACHADINHO D'OESTE";34
"110014 NOVA BRASILANDIA D'OESTE";95
"110015 OURO PRETO DO OESTE";144
"110018 PIMENTA BUENO";265
"110020 PORTO VELHO";3630
"110025 PRESIDENTE MEDICI";93
"110026 RIO CRESPO";5
"110028 ROLIM DE MOURA";542
"110029 SANTA LUZIA D'OESTE";60
"110030 VILHENA";795
"110032 SAO MIGUEL DO GUAPORE";168
"110033 NOVA MAMORE";29
"110034 ALVORADA D'OESTE";62
"110037 ALTO ALEGRE DOS PARECIS";66
"110040 ALTO PARAISO";39
"110045 BURITIS";69
"110050 NOVO HORIZONTE DO OESTE";45
"110060 CACAULANDIA";5
"110070 CAMPO NOVO DE RONDONIA";37
"110094 CUJUBIM";90
"110110 ITAPUA DO OESTE";4
"110120 MINISTRO ANDREAZZA";22
"110130 MIRANTE DA SERRA";66
"110140 MONTE NEGRO";16
"110143 NOVA UNIAO";13
"110145 PARECIS";20
"110146 PIMENTEIRAS DO OESTE";10
"110149 SAO FRANCISCO DO GUAPORE";109
"110150 SERINGUEIRAS";53
"110155 TEIXEIROPOLIS";2
"110160 THEOBROMA";9
"110170 URUPA";23
"110175 VALE DO ANARI";11
"120001 ACRELANDIA";9
"120005 ASSIS BRASIL";9
"120010 BRASILEIA";171
"120020 CRUZEIRO DO SUL";539
"120033 MANCIO LIMA";39
"120034 MANOEL URBANO";54
"120038 PLACIDO DE CASTRO";64
"120039 PORTO WALTER";25
"120040 RIO BRANCO";2062
"120042 RODRIGUES ALVES";15
"120045 SENADOR GUIOMARD";31
"120050 SENA MADUREIRA";206
"120060 TARAUACA";146
"120070 XAPURI";58
"130002 ALVARAES";42
"130014 APUI";73
"130020 ATALAIA DO NORTE";58
"130040 BARCELOS";332
"130050 BARREIRINHA";73
"130060 BENJAMIN CONSTANT";45
"130063 BERURI";75
"130068 BOA VISTA DO RAMOS";14
"130070 BOCA DO ACRE";44
"130080 BORBA";58
"130083 CAAPIRANGA";37
"130090 CANUTAMA";38
"130100 CARAUARI";89
"130120 COARI";318
"130130 CODAJAS";71
"130150 ENVIRA";89
"130160 FONTE BOA";107
"130165 GUAJARA";32
"130170 HUMAITA";200
"130180 IPIXUNA";31
"130190 ITACOATIARA";314
"130210 JAPURA";18
"130220 JURUA";29
"130230 JUTAI";68
"130250 MANACAPURU";364
"130255 MANAQUIRI";11
"130260 MANAUS";9992
"130270 MANICORE";240
"130290 MAUES";279
"130300 NHAMUNDA";43
"130340 PARINTINS";564
"130353 PRESIDENTE FIGUEIREDO";70
"130356 RIO PRETO DA EVA";44
"130370 SANTO ANTONIO DO ICA";112
"130380 SAO GABRIEL DA CACHOEIRA";28
"130390 SAO PAULO DE OLIVENCA";62
"130395 SAO SEBASTIAO DO UATUMA";7
"130400 SILVES";35
"130406 TABATINGA";37
"130410 TAPAUA";46
"130420 TEFE";345
"130426 UARINI";52
"130440 URUCURITUBA";12
"140005 ALTO ALEGRE";14
"140010 BOA VISTA";3454
"140015 BONFIM";7
"140023 CAROEBE";25
"140030 MUCAJAI";21
"140040 NORMANDIA";25
"140045 PACARAIMA";42
"140047 RORAINOPOLIS";180
"140050 SAO JOAO DA BALIZA";38
"140060 SAO LUIZ";23
"150010 ABAETETUBA";628
"150013 ABEL FIGUEIREDO";49
"150020 ACARA";96
"150030 AFUA";100
"150034 AGUA AZUL DO NORTE";117
"150050 ALMEIRIM";112
"150060 ALTAMIRA";803
"150070 ANAJAS";129
"150080 ANANINDEUA";2880
"150085 ANAPU";100
"150090 AUGUSTO CORREA";175
"150095 AURORA DO PARA";133
"150120 BAIAO";130
"150125 BANNACH";36
"150130 BARCARENA";346
"150140 BELEM";10129
"150145 BELTERRA";49
"150157 BOM JESUS DO TOCANTINS";87
"150170 BRAGANCA";1401
"150172 BRASIL NOVO";162
"150175 BREJO GRANDE DO ARAGUAIA";31
"150178 BREU BRANCO";64
"150180 BREVES";730
"150190 BUJARU";170
"150200 CACHOEIRA DO ARARI";82
"150210 CAMETA";655
"150215 CANAA DOS CARAJAS";167
"150220 CAPANEMA";463
"150230 CAPITAO POCO";385
"150240 CASTANHAL";1155
"150250 CHAVES";11
"150270 CONCEICAO DO ARAGUAIA";212
"150275 CONCORDIA DO PARA";60
"150276 CUMARU DO NORTE";52
"150277 CURIONOPOLIS";79
"150280 CURRALINHO";126
"150290 CURUCA";92
"150293 DOM ELISEU";209
"150295 ELDORADO DOS CARAJAS";174
"150300 FARO";34
"150304 FLORESTA DO ARAGUAIA";120
"150309 GOIANESIA DO PARA";101
"150310 GURUPA";138
"150320 IGARAPE-ACU";39
"150330 IGARAPE-MIRI";594
"150345 IPIXUNA DO PARA";149
"150350 IRITUIA";115
"150360 ITAITUBA";477
"150370 ITUPIRANGA";154
"150375 JACAREACANGA";4
"150380 JACUNDA";172
"150390 JURUTI";136
"150400 LIMOEIRO DO AJURU";126
"150405 MAE DO RIO";238
"150420 MARABA";702
"150430 MARACANA";53
"150442 MARITUBA";519
"150445 MEDICILANDIA";101
"150450 MELGACO";84
"150460 MOCAJUBA";147
"150470 MOJU";206
"150480 MONTE ALEGRE";292
"150490 MUANA";234
"150495 NOVA ESPERANCA DO PIRIA";146
"150503 NOVO PROGRESSO";186
"150506 NOVO REPARTIMENTO";233
"150510 OBIDOS";255
"150520 OEIRAS DO PARA";98
"150530 ORIXIMINA";390
"150540 OUREM";96
"150543 OURILANDIA DO NORTE";289
"150548 PACAJA";124
"150549 PALESTINA DO PARA";44
"150550 PARAGOMINAS";719
"150553 PARAUAPEBAS";635
"150555 PAU D'ARCO";50
"150565 PLACAS";124
"150580 PORTEL";187
"150590 PORTO DE MOZ";205
"150600 PRAINHA";90
"150613 REDENCAO";708
"150616 RIO MARIA";70
"150618 RONDON DO PARA";311
"150619 RUROPOLIS";120
"150620 SALINOPOLIS";224
"150630 SALVATERRA";101
"150640 SANTA CRUZ DO ARARI";39
"150650 SANTA IZABEL DO PARA";49
"150658 SANTA MARIA DAS BARREIRAS";38
"150660 SANTA MARIA DO PARA";181
"150670 SANTANA DO ARAGUAIA";233
"150680 SANTAREM";1609
"150700 SANTO ANTONIO DO TAUA";285
"150715 SAO DOMINGOS DO ARAGUAIA";51
"150720 SAO DOMINGOS DO CAPIM";114
"150730 SAO FELIX DO XINGU";261
"150745 SAO GERALDO DO ARAGUAIA";167
"150747 SAO JOAO DE PIRABAS";34
"150750 SAO JOAO DO ARAGUAIA";21
"150760 SAO MIGUEL DO GUAMA";73
"150770 SAO SEBASTIAO DA BOA VISTA";205
"150775 SAPUCAIA";77
"150780 SENADOR JOSE PORFIRIO";80
"150790 SOURE";156
"150795 TAILANDIA";246
"150797 TERRA SANTA";91
"150800 TOME-ACU";181
"150803 TRACUATEUA";115
"150805 TRAIRAO";172
"150808 TUCUMA";399
"150810 TUCURUI";382
"150812 ULIANOPOLIS";239
"150815 URUARA";338
"150820 VIGIA";204
"150830 VISEU";241
"150835 VITORIA DO XINGU";75
"150840 XINGUARA";215
"160010 AMAPA";28
"160015 PEDRA BRANCA DO AMAPARI";13
"160020 CALCOENE";47
"160027 LARANJAL DO JARI";248
"160030 MACAPA";1798
"160050 OIAPOQUE";108
"160053 PORTO GRANDE";18
"160060 SANTANA";378
"170070 ALVORADA";82
"170100 ANANAS";22
"170190 ARAGUACEMA";28
"170200 ARAGUACU";48
"170210 ARAGUAINA";1449
"170220 ARAGUATINS";27
"170230 ARAPOEMA";26
"170255 AUGUSTINOPOLIS";245
"170370 BREJINHO DE NAZARE";6
"170550 COLINAS DO TOCANTINS";100
"170610 CRISTALANDIA";14
"170700 DIANOPOLIS";78
"170710 DIVINOPOLIS DO TOCANTINS";2
"170900 GOIATINS";9
"170930 GUARAI";144
"170950 GURUPI";661
"171050 ITACAJA";37
"171190 LAGOA DA CONFUSAO";24
"171320 MIRACEMA DO TOCANTINS";220
"171330 MIRANORTE";16
"171420 NATIVIDADE";3
"171430 NAZARE";34
"171575 PALMEIROPOLIS";2
"171610 PARAISO DO TOCANTINS";247
"171620 PARANA";31
"171650 PEDRO AFONSO";65
"171660 PEIXE";27
"171670 COLMEIA";9
"171750 PIUM";18
"171790 PONTE ALTA DO TOCANTINS";1
"171820 PORTO NACIONAL";402
"172065 SILVANOPOLIS";4
"172090 TAGUATINGA";10
"172100 PALMAS";2046
"172120 TOCANTINOPOLIS";114
"172210 XAMBIOA";114
"210005 ACAILANDIA";460
"210020 ALCANTARA";17
"210030 ALDEIAS ALTAS";132
"210043 ALTO ALEGRE DO MARANHAO";224
"210047 ALTO ALEGRE DO PINDARE";170
"210060 AMARANTE DO MARANHAO";234
"210070 ANAJATUBA";62
"210080 ANAPURUS";72
"210083 APICUM-ACU";89
"210087 ARAGUANA";80
"210090 ARAIOSES";48
"210095 ARAME";235
"210100 ARARI";91
"210110 AXIXA";87
"210120 BACABAL";893
"210130 BACURI";98
"210140 BALSAS";442
"210150 BARAO DE GRAJAU";62
"210160 BARRA DO CORDA";352
"210170 BARREIRINHAS";361
"210177 BELA VISTA DO MARANHAO";72
"210190 BEQUIMAO";95
"210200 BOM JARDIM";206
"210203 BOM JESUS DAS SELVAS";113
"210210 BREJO";203
"210230 BURITI BRAVO";176
"210232 BURITICUPU";320
"210240 CAJAPIO";49
"210250 CAJARI";27
"210260 CANDIDO MENDES";46
"210270 CANTANHEDE";92
"210280 CAROLINA";113
"210290 CARUTAPERA";161
"210300 CAXIAS";944
"210310 CEDRAL";63
"210312 CENTRAL DO MARANHAO";58
"210320 CHAPADINHA";255
