 Procedimentos hospitalares do SUS - por local de internação - Brasil
AIH aprovadas por Município
Período:Jul/2023
"Município";"AIH_aprovadas"
"110001 ALTA FLORESTA D'OESTE";247
"110002 ARIQUEMES";568
"110003 CABIXI";26
"110004 CACOAL";1163
"110005 CEREJEIRAS";72
"110006 COLORADO DO OESTE";39
"110008 COSTA MARQUES";2
"110009 ESPIGAO D'OESTE";95
"110010 GUAJARA-MIRIM";300
"110011 JARU";235
"110012 JI-PARANA";1455
"110013 MACHADINHO D'OESTE";211
"110014 NOVA BRASILANDIA D'OESTE";84
"110015 OURO PRETO DO OESTE";307
"110018 PIMENTA BUENO";220
"110020 PORTO VELHO";4112
"110025 PRESIDENTE MEDICI";87
"110026 RIO CRESPO";3
"110028 ROLIM DE MOURA";306
"110029 SANTA LUZIA D'OESTE";31
"110030 VILHENA";855
"110032 SAO MIGUEL DO GUAPORE";122
"110033 NOVA MAMORE";64
"110034 ALVORADA D'OESTE";62
"110037 ALTO ALEGRE DOS PARECIS";49
"110040 ALTO PARAISO";25
"110045 BURITIS";90
"110050 NOVO HORIZONTE DO OESTE";34
"110060 CACAULANDIA";4
"110070 CAMPO NOVO DE RONDONIA";13
"110080 CANDEIAS DO JAMARI";3
"110094 CUJUBIM";36
"110100 GOVERNADOR JORGE TEIXEIRA";8
"110120 MINISTRO ANDREAZZA";21
"110130 MIRANTE DA SERRA";38
"110140 MONTE NEGRO";72
"110143 NOVA UNIAO";6
"110145 PARECIS";34
"110146 PIMENTEIRAS DO OESTE";2
"110149 SAO FRANCISCO DO GUAPORE";91
"110150 SERINGUEIRAS";62
"110155 TEIXEIROPOLIS";6
"110160 THEOBROMA";11
"110170 URUPA";46
"110175 VALE DO ANARI";8
"110180 VALE DO PARAISO";23
"120001 ACRELANDIA";20
"120005 ASSIS BRASIL";53
"120010 BRASILEIA";305
"120020 CRUZEIRO DO SUL";1434
"120030 FEIJO";105
"120033 MANCIO LIMA";58
"120034 MANOEL URBANO";50
"120038 PLACIDO DE CASTRO";27
"120039 PORTO WALTER";28
"120040 RIO BRANCO";3166
"120042 RODRIGUES ALVES";40
"120043 SANTA ROSA DO PURUS";31
"120045 SENADOR GUIOMARD";72
"120050 SENA MADUREIRA";159
"120060 TARAUACA";181
"120070 XAPURI";59
"130002 ALVARAES";75
"130006 AMATURA";49
"130008 ANAMA";130
"130010 ANORI";136
"130014 APUI";81
"130020 ATALAIA DO NORTE";66
"130030 AUTAZES";114
"130040 BARCELOS";90
"130050 BARREIRINHA";148
"130060 BENJAMIN CONSTANT";163
"130063 BERURI";75
"130068 BOA VISTA DO RAMOS";71
"130070 BOCA DO ACRE";186
"130080 BORBA";200
"130083 CAAPIRANGA";48
"130100 CARAUARI";142
"130110 CAREIRO";123
"130115 CAREIRO DA VARZEA";1
"130120 COARI";218
"130130 CODAJAS";109
"130140 EIRUNEPE";160
"130150 ENVIRA";48
"130160 FONTE BOA";116
"130165 GUAJARA";23
"130170 HUMAITA";190
"130180 IPIXUNA";162
"130185 IRANDUBA";89
"130190 ITACOATIARA";409
"130195 ITAMARATI";113
"130200 ITAPIRANGA";68
"130210 JAPURA";50
"130230 JUTAI";160
"130240 LABREA";283
"130250 MANACAPURU";493
"130255 MANAQUIRI";88
"130260 MANAUS";14110
"130270 MANICORE";166
"130280 MARAA";132
"130290 MAUES";318
"130310 NOVA OLINDA DO NORTE";110
"130320 NOVO AIRAO";103
"130330 NOVO ARIPUANA";172
"130340 PARINTINS";970
"130350 PAUINI";58
"130353 PRESIDENTE FIGUEIREDO";80
"130356 RIO PRETO DA EVA";22
"130360 SANTA ISABEL DO RIO NEGRO";44
"130370 SANTO ANTONIO DO ICA";147
"130380 SAO GABRIEL DA CACHOEIRA";124
"130390 SAO PAULO DE OLIVENCA";187
"130395 SAO SEBASTIAO DO UATUMA";38
"130400 SILVES";73
"130406 TABATINGA";62
"130410 TAPAUA";121
"130420 TEFE";509
"130423 TONANTINS";105
"130426 UARINI";76
"130430 URUCARA";80
"130440 URUCURITUBA";18
"140005 ALTO ALEGRE";19
"140010 BOA VISTA";3804
"140015 BONFIM";4
"140020 CARACARAI";12
"140023 CAROEBE";18
"140040 NORMANDIA";18
"140045 PACARAIMA";78
"140047 RORAINOPOLIS";218
"140050 SAO JOAO DA BALIZA";23
"140060 SAO LUIZ";7
"150010 ABAETETUBA";947
"150013 ABEL FIGUEIREDO";34
"150020 ACARA";95
"150030 AFUA";73
"150034 AGUA AZUL DO NORTE";67
"150040 ALENQUER";468
"150050 ALMEIRIM";140
"150060 ALTAMIRA";1155
"150070 ANAJAS";133
"150080 ANANINDEUA";2454
"150085 ANAPU";121
"150090 AUGUSTO CORREA";203
"150095 AURORA DO PARA";111
"150110 BAGRE";32
"150120 BAIAO";146
"150125 BANNACH";14
"150130 BARCARENA";674
"150140 BELEM";12378
"150145 BELTERRA";36
"150157 BOM JESUS DO TOCANTINS";100
"150170 BRAGANCA";1177
"150172 BRASIL NOVO";197
"150175 BREJO GRANDE DO ARAGUAIA";59
"150178 BREU BRANCO";117
"150180 BREVES";810
"150200 CACHOEIRA DO ARARI";117
"150210 CAMETA";745
"150215 CANAA DOS CARAJAS";383
"150220 CAPANEMA";758
"150230 CAPITAO POCO";99
"150240 CASTANHAL";1812
"150250 CHAVES";13
"150270 CONCEICAO DO ARAGUAIA";357
"150275 CONCORDIA DO PARA";64
"150276 CUMARU DO NORTE";52
"150277 CURIONOPOLIS";99
"150280 CURRALINHO";162
"150290 CURUCA";129
"150293 DOM ELISEU";174
"150295 ELDORADO DOS CARAJAS";100
"150304 FLORESTA DO ARAGUAIA";126
"150307 GARRAFAO DO NORTE";53
"150309 GOIANESIA DO PARA";157
"150310 GURUPA";160
"150320 IGARAPE-ACU";110
"150330 IGARAPE-MIRI";683
"150345 IPIXUNA DO PARA";450
"150350 IRITUIA";42
"150360 ITAITUBA";834
"150370 ITUPIRANGA";141
"150375 JACAREACANGA";114
"150380 JACUNDA";171
"150390 JURUTI";211
"150400 LIMOEIRO DO AJURU";130
"150405 MAE DO RIO";168
"150420 MARABA";1465
"150430 MARACANA";33
"150440 MARAPANIM";42
"150442 MARITUBA";522
"150445 MEDICILANDIA";160
"150450 MELGACO";78
"150460 MOCAJUBA";150
"150470 MOJU";112
"150480 MONTE ALEGRE";217
"150490 MUANA";192
"150495 NOVA ESPERANCA DO PIRIA";56
"150497 NOVA IPIXUNA";16
"150503 NOVO PROGRESSO";214
"150506 NOVO REPARTIMENTO";144
"150510 OBIDOS";220
"150520 OEIRAS DO PARA";97
"150530 ORIXIMINA";338
"150540 OUREM";86
"150543 OURILANDIA DO NORTE";381
"150548 PACAJA";244
"150549 PALESTINA DO PARA";8
"150550 PARAGOMINAS";516
"150553 PARAUAPEBAS";864
"150555 PAU D'ARCO";61
"150563 PICARRA";62
"150565 PLACAS";131
"150570 PONTA DE PEDRAS";94
"150580 PORTEL";209
"150590 PORTO DE MOZ";219
"150600 PRAINHA";248
"150613 REDENCAO";758
