 Procedimentos hospitalares do SUS - por local de internação - Brasil
AIH aprovadas por Município
Período:Jul/2019
"Município";"AIH_aprovadas"
"110001 ALTA FLORESTA D'OESTE";225
"110002 ARIQUEMES";438
"110003 CABIXI";26
"110004 CACOAL";1154
"110005 CEREJEIRAS";78
"110006 COLORADO DO OESTE";61
"110008 COSTA MARQUES";18
"110009 ESPIGAO D'OESTE";170
"110010 GUAJARA-MIRIM";255
"110011 JARU";287
"110012 JI-PARANA";745
"110013 MACHADINHO D'OESTE";153
"110014 NOVA BRASILANDIA D'OESTE";36
"110015 OURO PRETO DO OESTE";190
"110018 PIMENTA BUENO";235
"110020 PORTO VELHO";4358
"110025 PRESIDENTE MEDICI";80
"110026 RIO CRESPO";13
"110028 ROLIM DE MOURA";391
"110029 SANTA LUZIA D'OESTE";60
"110030 VILHENA";900
"110032 SAO MIGUEL DO GUAPORE";107
"110033 NOVA MAMORE";54
"110034 ALVORADA D'OESTE";53
"110037 ALTO ALEGRE DOS PARECIS";34
"110040 ALTO PARAISO";57
"110045 BURITIS";29
"110050 NOVO HORIZONTE DO OESTE";36
"110060 CACAULANDIA";1
"110070 CAMPO NOVO DE RONDONIA";25
"110094 CUJUBIM";57
"110120 MINISTRO ANDREAZZA";8
"110130 MIRANTE DA SERRA";28
"110140 MONTE NEGRO";23
"110143 NOVA UNIAO";10
"110145 PARECIS";28
"110146 PIMENTEIRAS DO OESTE";8
"110149 SAO FRANCISCO DO GUAPORE";97
"110150 SERINGUEIRAS";35
"110155 TEIXEIROPOLIS";12
"110160 THEOBROMA";15
"110170 URUPA";35
"110175 VALE DO ANARI";14
"110180 VALE DO PARAISO";7
"120010 BRASILEIA";195
"120020 CRUZEIRO DO SUL";1146
"120030 FEIJO";42
"120033 MANCIO LIMA";67
"120034 MANOEL URBANO";31
"120035 MARECHAL THAUMATURGO";3
"120038 PLACIDO DE CASTRO";58
"120040 RIO BRANCO";2362
"120042 RODRIGUES ALVES";7
"120045 SENADOR GUIOMARD";42
"120050 SENA MADUREIRA";226
"120060 TARAUACA";179
"120070 XAPURI";45
"130002 ALVARAES";101
"130006 AMATURA";19
"130008 ANAMA";34
"130010 ANORI";58
"130014 APUI";108
"130020 ATALAIA DO NORTE";42
"130030 AUTAZES";86
"130040 BARCELOS";41
"130060 BENJAMIN CONSTANT";204
"130063 BERURI";67
"130068 BOA VISTA DO RAMOS";73
"130070 BOCA DO ACRE";128
"130080 BORBA";183
"130083 CAAPIRANGA";40
"130090 CANUTAMA";41
"130100 CARAUARI";134
"130110 CAREIRO";106
"130120 COARI";342
"130130 CODAJAS";73
"130140 EIRUNEPE";192
"130150 ENVIRA";84
"130160 FONTE BOA";131
"130170 HUMAITA";151
"130180 IPIXUNA";71
"130185 IRANDUBA";64
"130190 ITACOATIARA";366
"130210 JAPURA";24
