 Procedimentos hospitalares do SUS - por local de internação - Brasil
AIH aprovadas por Município
Período:Jul/2010
"Município";"AIH_aprovadas"
"110001 ALTA FLORESTA D'OESTE";190
"110002 ARIQUEMES";580
"110003 CABIXI";28
"110004 CACOAL";489
"110005 CEREJEIRAS";108
"110006 COLORADO DO OESTE";125
"110007 CORUMBIARA";28
"110009 ESPIGAO D'OESTE";147
"110010 GUAJARA-MIRIM";238
"110011 JARU";145
"110012 JI-PARANA";823
"110013 MACHADINHO D'OESTE";116
"110014 NOVA BRASILANDIA D'OESTE";129
"110015 OURO PRETO DO OESTE";298
"110018 PIMENTA BUENO";235
"110020 PORTO VELHO";2546
"110025 PRESIDENTE MEDICI";88
"110028 ROLIM DE MOURA";394
"110030 VILHENA";521
"110032 SAO MIGUEL DO GUAPORE";107
"110033 NOVA MAMORE";76
"110034 ALVORADA D'OESTE";80
"110037 ALTO ALEGRE DOS PARECIS";75
"110040 ALTO PARAISO";73
"110050 NOVO HORIZONTE DO OESTE";45
"110060 CACAULANDIA";27
"110100 GOVERNADOR JORGE TEIXEIRA";38
"110120 MINISTRO ANDREAZZA";41
"110130 MIRANTE DA SERRA";72
"110140 MONTE NEGRO";259
"110143 NOVA UNIAO";34
"110146 PIMENTEIRAS DO OESTE";2
"110149 SAO FRANCISCO DO GUAPORE";99
"110150 SERINGUEIRAS";78
"110155 TEIXEIROPOLIS";18
"110160 THEOBROMA";10
"110170 URUPA";62
"110175 VALE DO ANARI";11
"110180 VALE DO PARAISO";5
"120001 ACRELANDIA";28
"120005 ASSIS BRASIL";28
"120010 BRASILEIA";164
"120020 CRUZEIRO DO SUL";837
"120030 FEIJO";24
"120032 JORDAO";13
"120033 MANCIO LIMA";18
"120034 MANOEL URBANO";58
"120038 PLACIDO DE CASTRO";90
"120040 RIO BRANCO";2110
"120042 RODRIGUES ALVES";4
"120045 SENADOR GUIOMARD";76
"120050 SENA MADUREIRA";246
"120060 TARAUACA";113
"120070 XAPURI";82
"130002 ALVARAES";56
"130006 AMATURA";32
"130010 ANORI";43
"130014 APUI";83
"130020 ATALAIA DO NORTE";104
"130030 AUTAZES";183
"130040 BARCELOS";90
"130050 BARREIRINHA";44
"130060 BENJAMIN CONSTANT";100
"130068 BOA VISTA DO RAMOS";39
"130070 BOCA DO ACRE";110
"130083 CAAPIRANGA";52
"130110 CAREIRO";91
"130120 COARI";302
"130130 CODAJAS";89
"130140 EIRUNEPE";116
"130150 ENVIRA";133
"130160 FONTE BOA";157
"130165 GUAJARA";38
"130170 HUMAITA";140
"130185 IRANDUBA";145
"130190 ITACOATIARA";375
"130195 ITAMARATI";17
"130200 ITAPIRANGA";74
"130220 JURUA";1
"130230 JUTAI";124
"130240 LABREA";105
"130250 MANACAPURU";412
"130255 MANAQUIRI";35
"130260 MANAUS";8488
"130270 MANICORE";152
"130280 MARAA";84
"130290 MAUES";182
"130310 NOVA OLINDA DO NORTE";114
"130320 NOVO AIRAO";29
"130330 NOVO ARIPUANA";91
"130340 PARINTINS";462
"130350 PAUINI";54
"130353 PRESIDENTE FIGUEIREDO";75
"130356 RIO PRETO DA EVA";60
"130360 SANTA ISABEL DO RIO NEGRO";37
"130370 SANTO ANTONIO DO ICA";21
"130380 SAO GABRIEL DA CACHOEIRA";120
"130390 SAO PAULO DE OLIVENCA";149
"130400 SILVES";27
"130406 TABATINGA";147
"130410 TAPAUA";67
"130420 TEFE";291
"130423 TONANTINS";56
"130426 UARINI";40
"130430 URUCARA";72
"140005 ALTO ALEGRE";50
