 Procedimentos hospitalares do SUS - por local de internação - Brasil
AIH aprovadas por Município
Período:Jun/2020
"Município";"AIH_aprovadas"
"110001 ALTA FLORESTA D'OESTE";65
"110002 ARIQUEMES";427
"110003 CABIXI";24
"110004 CACOAL";786
"110005 CEREJEIRAS";46
"110006 COLORADO DO OESTE";18
"110008 COSTA MARQUES";9
"110009 ESPIGAO D'OESTE";74
"110010 GUAJARA-MIRIM";254
"110011 JARU";203
"110012 JI-PARANA";442
"110013 MACHADINHO D'OESTE";84
"110014 NOVA BRASILANDIA D'OESTE";21
"110015 OURO PRETO DO OESTE";140
"110018 PIMENTA BUENO";116
"110020 PORTO VELHO";2960
"110025 PRESIDENTE MEDICI";34
"110026 RIO CRESPO";6
"110028 ROLIM DE MOURA";207
"110029 SANTA LUZIA D'OESTE";18
"110030 VILHENA";653
"110032 SAO MIGUEL DO GUAPORE";60
"110033 NOVA MAMORE";31
"110034 ALVORADA D'OESTE";22
"110037 ALTO ALEGRE DOS PARECIS";23
"110040 ALTO PARAISO";27
"110045 BURITIS";42
"110050 NOVO HORIZONTE DO OESTE";8
"110060 CACAULANDIA";1
"110070 CAMPO NOVO DE RONDONIA";4
"110094 CUJUBIM";12
"110110 ITAPUA DO OESTE";1
"110120 MINISTRO ANDREAZZA";8
"110130 MIRANTE DA SERRA";10
"110140 MONTE NEGRO";12
"110143 NOVA UNIAO";1
"110145 PARECIS";12
"110146 PIMENTEIRAS DO OESTE";1
"110149 SAO FRANCISCO DO GUAPORE";74
"110150 SERINGUEIRAS";32
"110155 TEIXEIROPOLIS";10
"110160 THEOBROMA";5
"110170 URUPA";5
"110180 VALE DO PARAISO";1
"120001 ACRELANDIA";4
"120005 ASSIS BRASIL";22
"120010 BRASILEIA";113
"120020 CRUZEIRO DO SUL";585
"120035 MARECHAL THAUMATURGO";27
"120038 PLACIDO DE CASTRO";4
"120040 RIO BRANCO";2044
"120042 RODRIGUES ALVES";15
"120045 SENADOR GUIOMARD";76
"120050 SENA MADUREIRA";139
"120060 TARAUACA";140
"120070 XAPURI";22
"130002 ALVARAES";63
"130006 AMATURA";28
"130010 ANORI";51
"130014 APUI";76
"130020 ATALAIA DO NORTE";40
"130030 AUTAZES";62
"130050 BARREIRINHA";92
"130060 BENJAMIN CONSTANT";175
"130063 BERURI";34
"130068 BOA VISTA DO RAMOS";42
"130070 BOCA DO ACRE";97
"130080 BORBA";141
"130083 CAAPIRANGA";72
"130090 CANUTAMA";36
"130100 CARAUARI";70
"130110 CAREIRO";81
"130120 COARI";371
"130130 CODAJAS";59
"130150 ENVIRA";19
"130160 FONTE BOA";92
"130165 GUAJARA";20
"130170 HUMAITA";192
"130180 IPIXUNA";151
"130185 IRANDUBA";28
"130190 ITACOATIARA";353
"130200 ITAPIRANGA";9
"130210 JAPURA";68
"130240 LABREA";100
"130250 MANACAPURU";329
"130255 MANAQUIRI";43
"130260 MANAUS";9867
"130270 MANICORE";130
"130290 MAUES";172
"130300 NHAMUNDA";30
"130310 NOVA OLINDA DO NORTE";122
"130320 NOVO AIRAO";52
"130330 NOVO ARIPUANA";100
"130340 PARINTINS";467
"130350 PAUINI";92
"130353 PRESIDENTE FIGUEIREDO";52
"130356 RIO PRETO DA EVA";18
"130370 SANTO ANTONIO DO ICA";86
"130380 SAO GABRIEL DA CACHOEIRA";124
"130390 SAO PAULO DE OLIVENCA";70
"130400 SILVES";13
"130406 TABATINGA";81
"130420 TEFE";341
"130423 TONANTINS";70
"130426 UARINI";76
"130430 URUCARA";28
"140005 ALTO ALEGRE";19
"140010 BOA VISTA";2540
"140015 BONFIM";4
"140020 CARACARAI";8
"140023 CAROEBE";20
"140030 MUCAJAI";13
"140040 NORMANDIA";40
"140045 PACARAIMA";20
"140047 RORAINOPOLIS";171
"140050 SAO JOAO DA BALIZA";7
"140060 SAO LUIZ";4
"150010 ABAETETUBA";386
"150013 ABEL FIGUEIREDO";10
"150020 ACARA";115
"150030 AFUA";52
"150034 AGUA AZUL DO NORTE";52
"150040 ALENQUER";286
"150050 ALMEIRIM";125
"150060 ALTAMIRA";803
"150070 ANAJAS";98
"150080 ANANINDEUA";2831
"150085 ANAPU";78
"150090 AUGUSTO CORREA";204
"150095 AURORA DO PARA";86
"150120 BAIAO";82
"150125 BANNACH";8
"150130 BARCARENA";383
"150140 BELEM";8108
"150145 BELTERRA";46
"150157 BOM JESUS DO TOCANTINS";88
"150170 BRAGANCA";845
"150172 BRASIL NOVO";116
"150175 BREJO GRANDE DO ARAGUAIA";57
"150178 BREU BRANCO";65
"150180 BREVES";602
"150190 BUJARU";147
"150200 CACHOEIRA DO ARARI";58
"150210 CAMETA";454
"150215 CANAA DOS CARAJAS";180
"150220 CAPANEMA";276
"150230 CAPITAO POCO";83
"150240 CASTANHAL";1154
"150270 CONCEICAO DO ARAGUAIA";327
"150275 CONCORDIA DO PARA";50
"150276 CUMARU DO NORTE";33
"150277 CURIONOPOLIS";112
"150280 CURRALINHO";116
"150290 CURUCA";52
"150293 DOM ELISEU";119
"150295 ELDORADO DOS CARAJAS";55
"150300 FARO";38
"150304 FLORESTA DO ARAGUAIA";108
"150307 GARRAFAO DO NORTE";58
"150309 GOIANESIA DO PARA";84
"150310 GURUPA";146
"150320 IGARAPE-ACU";84
"150330 IGARAPE-MIRI";520
"150340 INHANGAPI";1
"150345 IPIXUNA DO PARA";175
"150350 IRITUIA";17
"150360 ITAITUBA";314
"150370 ITUPIRANGA";106
"150375 JACAREACANGA";16
"150380 JACUNDA";99
"150390 JURUTI";212
"150400 LIMOEIRO DO AJURU";35
"150405 MAE DO RIO";128
"150420 MARABA";1084
"150430 MARACANA";55
"150440 MARAPANIM";32
"150442 MARITUBA";402
"150445 MEDICILANDIA";63
"150450 MELGACO";42
"150460 MOCAJUBA";137
"150470 MOJU";157
"150480 MONTE ALEGRE";234
"150490 MUANA";140
"150495 NOVA ESPERANCA DO PIRIA";94
"150497 NOVA IPIXUNA";4
"150503 NOVO PROGRESSO";123
"150506 NOVO REPARTIMENTO";119
"150510 OBIDOS";191
"150520 OEIRAS DO PARA";41
"150530 ORIXIMINA";281
"150540 OUREM";36
"150543 OURILANDIA DO NORTE";263
"150548 PACAJA";124
"150549 PALESTINA DO PARA";33
"150550 PARAGOMINAS";316
"150553 PARAUAPEBAS";752
"150555 PAU D'ARCO";28
"150563 PICARRA";43
"150565 PLACAS";83
"150570 PONTA DE PEDRAS";85
"150580 PORTEL";158
"150590 PORTO DE MOZ";165
"150600 PRAINHA";113
"150613 REDENCAO";534
"150616 RIO MARIA";80
"150618 RONDON DO PARA";229
"150619 RUROPOLIS";104
"150620 SALINOPOLIS";210
"150630 SALVATERRA";78
"150640 SANTA CRUZ DO ARARI";32
"150650 SANTA IZABEL DO PARA";90
"150658 SANTA MARIA DAS BARREIRAS";72
"150660 SANTA MARIA DO PARA";69
"150670 SANTANA DO ARAGUAIA";161
"150680 SANTAREM";1542
"150700 SANTO ANTONIO DO TAUA";125
"150715 SAO DOMINGOS DO ARAGUAIA";14
"150720 SAO DOMINGOS DO CAPIM";40
"150730 SAO FELIX DO XINGU";259
"150745 SAO GERALDO DO ARAGUAIA";17
"150747 SAO JOAO DE PIRABAS";57
"150750 SAO JOAO DO ARAGUAIA";9
"150760 SAO MIGUEL DO GUAMA";45
"150775 SAPUCAIA";26
"150780 SENADOR JOSE PORFIRIO";58
"150790 SOURE";135
