 Procedimentos hospitalares do SUS - por local de internação - Brasil
AIH aprovadas por Município
Período:Jul/2014
"Município";"AIH_aprovadas"
"110001 ALTA FLORESTA D'OESTE";201
"110002 ARIQUEMES";331
"110003 CABIXI";24
"110004 CACOAL";939
"110005 CEREJEIRAS";125
"110006 COLORADO DO OESTE";82
"110008 COSTA MARQUES";48
"110009 ESPIGAO D'OESTE";117
"110010 GUAJARA-MIRIM";272
"110011 JARU";206
"110012 JI-PARANA";845
"110013 MACHADINHO D'OESTE";116
"110014 NOVA BRASILANDIA D'OESTE";129
"110015 OURO PRETO DO OESTE";196
"110018 PIMENTA BUENO";180
"110020 PORTO VELHO";3415
"110025 PRESIDENTE MEDICI";69
"110026 RIO CRESPO";6
"110028 ROLIM DE MOURA";431
"110029 SANTA LUZIA D'OESTE";64
"110030 VILHENA";1001
"110032 SAO MIGUEL DO GUAPORE";137
"110033 NOVA MAMORE";46
"110034 ALVORADA D'OESTE";27
"110037 ALTO ALEGRE DOS PARECIS";23
"110040 ALTO PARAISO";53
"110045 BURITIS";99
"110050 NOVO HORIZONTE DO OESTE";36
"110060 CACAULANDIA";10
"110070 CAMPO NOVO DE RONDONIA";53
"110100 GOVERNADOR JORGE TEIXEIRA";36
"110120 MINISTRO ANDREAZZA";32
"110130 MIRANTE DA SERRA";43
"110140 MONTE NEGRO";66
"110143 NOVA UNIAO";34
"110145 PARECIS";11
"110146 PIMENTEIRAS DO OESTE";8
"110149 SAO FRANCISCO DO GUAPORE";87
"110150 SERINGUEIRAS";80
"110155 TEIXEIROPOLIS";4
"110160 THEOBROMA";4
"110170 URUPA";5
"110175 VALE DO ANARI";20
"110180 VALE DO PARAISO";2
"120001 ACRELANDIA";21
"120005 ASSIS BRASIL";24
"120010 BRASILEIA";177
"120020 CRUZEIRO DO SUL";919
"120030 FEIJO";14
"120034 MANOEL URBANO";34
"120038 PLACIDO DE CASTRO";45
"120039 PORTO WALTER";14
"120040 RIO BRANCO";2533
"120042 RODRIGUES ALVES";30
"120043 SANTA ROSA DO PURUS";16
"120045 SENADOR GUIOMARD";79
"120050 SENA MADUREIRA";296
"120060 TARAUACA";212
"120070 XAPURI";139
"130002 ALVARAES";20
"130006 AMATURA";52
"130014 APUI";84
"130030 AUTAZES";68
"130040 BARCELOS";36
"130050 BARREIRINHA";62
"130060 BENJAMIN CONSTANT";82
"130063 BERURI";53
"130070 BOCA DO ACRE";115
"130080 BORBA";113
"130083 CAAPIRANGA";18
"130090 CANUTAMA";32
"130110 CAREIRO";10
"130120 COARI";236
"130140 EIRUNEPE";149
"130165 GUAJARA";38
"130170 HUMAITA";121
"130180 IPIXUNA";85
"130185 IRANDUBA";59
"130190 ITACOATIARA";371
"130195 ITAMARATI";26
"130200 ITAPIRANGA";6
"130220 JURUA";17
"130230 JUTAI";90
"130250 MANACAPURU";373
"130260 MANAUS";7896
"130270 MANICORE";220
"130280 MARAA";57
"130290 MAUES";229
"130300 NHAMUNDA";44
"130330 NOVO ARIPUANA";53
"130340 PARINTINS";504
"130350 PAUINI";103
"130353 PRESIDENTE FIGUEIREDO";122
"130390 SAO PAULO DE OLIVENCA";116
"130395 SAO SEBASTIAO DO UATUMA";29
"130400 SILVES";20
"130406 TABATINGA";57
"130420 TEFE";308
"130440 URUCURITUBA";19
"140005 ALTO ALEGRE";20
"140010 BOA VISTA";2481
"140015 BONFIM";21
"140020 CARACARAI";46
"140030 MUCAJAI";3
"140040 NORMANDIA";41
"140045 PACARAIMA";44
"140047 RORAINOPOLIS";37
"140050 SAO JOAO DA BALIZA";23
"140060 SAO LUIZ";9
"150010 ABAETETUBA";595
"150013 ABEL FIGUEIREDO";53
"150020 ACARA";169
"150030 AFUA";72
"150034 AGUA AZUL DO NORTE";103
"150040 ALENQUER";373
"150050 ALMEIRIM";65
"150060 ALTAMIRA";1298
"150070 ANAJAS";81
"150080 ANANINDEUA";3185
"150085 ANAPU";115
"150090 AUGUSTO CORREA";242
"150095 AURORA DO PARA";105
"150120 BAIAO";148
"150125 BANNACH";21
"150130 BARCARENA";322
"150140 BELEM";8356
"150145 BELTERRA";49
"150150 BENEVIDES";24
"150157 BOM JESUS DO TOCANTINS";95
"150170 BRAGANCA";1270
"150175 BREJO GRANDE DO ARAGUAIA";24
"150178 BREU BRANCO";100
"150180 BREVES";609
"150190 BUJARU";212
"150200 CACHOEIRA DO ARARI";83
"150210 CAMETA";699
"150215 CANAA DOS CARAJAS";121
"150220 CAPANEMA";587
"150230 CAPITAO POCO";527
"150240 CASTANHAL";1711
"150270 CONCEICAO DO ARAGUAIA";378
"150275 CONCORDIA DO PARA";21
"150276 CUMARU DO NORTE";50
"150277 CURIONOPOLIS";106
"150280 CURRALINHO";112
"150290 CURUCA";78
"150293 DOM ELISEU";280
"150295 ELDORADO DOS CARAJAS";246
"150304 FLORESTA DO ARAGUAIA";112
"150309 GOIANESIA DO PARA";52
"150310 GURUPA";100
"150320 IGARAPE-ACU";100
"150330 IGARAPE-MIRI";583
"150340 INHANGAPI";51
"150345 IPIXUNA DO PARA";278
"150350 IRITUIA";115
"150360 ITAITUBA";675
"150370 ITUPIRANGA";110
"150375 JACAREACANGA";117
"150380 JACUNDA";517
"150390 JURUTI";163
"150400 LIMOEIRO DO AJURU";148
"150405 MAE DO RIO";201
"150420 MARABA";633
"150430 MARACANA";64
"150442 MARITUBA";515
"150445 MEDICILANDIA";146
"150450 MELGACO";75
"150460 MOCAJUBA";148
"150470 MOJU";261
"150480 MONTE ALEGRE";242
"150490 MUANA";168
"150495 NOVA ESPERANCA DO PIRIA";99
"150503 NOVO PROGRESSO";241
"150506 NOVO REPARTIMENTO";167
"150510 OBIDOS";278
"150520 OEIRAS DO PARA";101
"150530 ORIXIMINA";284
"150540 OUREM";73
"150543 OURILANDIA DO NORTE";200
"150548 PACAJA";116
"150549 PALESTINA DO PARA";31
"150550 PARAGOMINAS";409
"150553 PARAUAPEBAS";597
"150555 PAU D'ARCO";70
"150563 PICARRA";57
"150565 PLACAS";76
"150570 PONTA DE PEDRAS";85
"150580 PORTEL";159
"150590 PORTO DE MOZ";167
"150600 PRAINHA";62
"150613 REDENCAO";701
"150616 RIO MARIA";108
"150618 RONDON DO PARA";598
"150619 RUROPOLIS";139
"150620 SALINOPOLIS";145
"150630 SALVATERRA";92
"150640 SANTA CRUZ DO ARARI";31
"150650 SANTA IZABEL DO PARA";437
"150658 SANTA MARIA DAS BARREIRAS";78
"150660 SANTA MARIA DO PARA";51
"150670 SANTANA DO ARAGUAIA";366
"150680 SANTAREM";1849
"150700 SANTO ANTONIO DO TAUA";264
"150715 SAO DOMINGOS DO ARAGUAIA";84
"150730 SAO FELIX DO XINGU";139
"150745 SAO GERALDO DO ARAGUAIA";224
"150747 SAO JOAO DE PIRABAS";56
"150750 SAO JOAO DO ARAGUAIA";10
"150760 SAO MIGUEL DO GUAMA";62
"150770 SAO SEBASTIAO DA BOA VISTA";78
"150775 SAPUCAIA";47
"150780 SENADOR JOSE PORFIRIO";64
"150790 SOURE";74
"150795 TAILANDIA";290
"150797 TERRA SANTA";79
"150800 TOME-ACU";257
"150803 TRACUATEUA";96
"150805 TRAIRAO";109
"150808 TUCUMA";234
"150810 TUCURUI";741
"150812 ULIANOPOLIS";322
"150815 URUARA";234
"150820 VIGIA";223
"150830 VISEU";205
"150835 VITORIA DO XINGU";15
"150840 XINGUARA";294
"160010 AMAPA";36
"160020 CALCOENE";60
"160027 LARANJAL DO JARI";262
"160030 MACAPA";2238
"160050 OIAPOQUE";126
"160053 PORTO GRANDE";53
"160060 SANTANA";590
"170070 ALVORADA";78
"170100 ANANAS";8
"170190 ARAGUACEMA";26
"170200 ARAGUACU";119
"170210 ARAGUAINA";1997
"170220 ARAGUATINS";12
"170230 ARAPOEMA";41
"170240 ARRAIAS";64
"170255 AUGUSTINOPOLIS";527
"170550 COLINAS DO TOCANTINS";159
"170610 CRISTALANDIA";6
"170700 DIANOPOLIS";117
"170710 DIVINOPOLIS DO TOCANTINS";6
"170765 FIGUEIROPOLIS";4
"170820 FORMOSO DO ARAGUAIA";24
"170930 GUARAI";121
"170950 GURUPI";678
"171050 ITACAJA";26
"171320 MIRACEMA DO TOCANTINS";352
"171330 MIRANORTE";34
"171430 NAZARE";1
"171575 PALMEIROPOLIS";4
"171610 PARAISO DO TOCANTINS";370
"171620 PARANA";29
"171650 PEDRO AFONSO";205
"171660 PEIXE";25
"171670 COLMEIA";12
"171750 PIUM";13
"171820 PORTO NACIONAL";881
"172065 SILVANOPOLIS";4
"172090 TAGUATINGA";86
"172100 PALMAS";1967
"172120 TOCANTINOPOLIS";127
"172210 XAMBIOA";100
"210005 ACAILANDIA";511
"210010 AFONSO CUNHA";48
