 Procedimentos hospitalares do SUS - por local de internação - Brasil
AIH aprovadas por Município
Período:Fev/2025
"Município";"AIH_aprovadas"
"110001 ALTA FLORESTA D'OESTE";188
"110002 ARIQUEMES";382
"110004 CACOAL";1325
"110005 CEREJEIRAS";85
"110009 ESPIGAO D'OESTE";131
"110010 GUAJARA-MIRIM";99
"110011 JARU";249
"110012 JI-PARANA";998
"110013 MACHADINHO D'OESTE";227
"110014 NOVA BRASILANDIA D'OESTE";75
"110015 OURO PRETO DO OESTE";197
"110018 PIMENTA BUENO";230
"110020 PORTO VELHO";3613
"110025 PRESIDENTE MEDICI";105
"110026 RIO CRESPO";1
"110028 ROLIM DE MOURA";293
"110030 VILHENA";1056
"110032 SAO MIGUEL DO GUAPORE";98
"110033 NOVA MAMORE";36
"110034 ALVORADA D'OESTE";61
"110037 ALTO ALEGRE DOS PARECIS";31
"110040 ALTO PARAISO";22
"110045 BURITIS";153
"110050 NOVO HORIZONTE DO OESTE";23
"110070 CAMPO NOVO DE RONDONIA";11
"110080 CANDEIAS DO JAMARI";3
"110094 CUJUBIM";85
"110120 MINISTRO ANDREAZZA";15
"110130 MIRANTE DA SERRA";30
"110140 MONTE NEGRO";47
"110143 NOVA UNIAO";8
"110146 PIMENTEIRAS DO OESTE";4
"110148 SAO FELIPE D'OESTE";4
"110149 SAO FRANCISCO DO GUAPORE";75
"110150 SERINGUEIRAS";74
"110155 TEIXEIROPOLIS";11
"110160 THEOBROMA";11
"110170 URUPA";48
"110180 VALE DO PARAISO";9
"120001 ACRELANDIA";19
"120005 ASSIS BRASIL";46
"120010 BRASILEIA";228
"120020 CRUZEIRO DO SUL";908
"120030 FEIJO";122
"120033 MANCIO LIMA";27
"120034 MANOEL URBANO";33
"120035 MARECHAL THAUMATURGO";65
"120038 PLACIDO DE CASTRO";74
"120039 PORTO WALTER";32
"120040 RIO BRANCO";2194
"120042 RODRIGUES ALVES";29
"120043 SANTA ROSA DO PURUS";12
"120045 SENADOR GUIOMARD";168
"120050 SENA MADUREIRA";111
"120060 TARAUACA";130
"120070 XAPURI";45
"130002 ALVARAES";75
"130006 AMATURA";75
"130010 ANORI";130
"130014 APUI";76
"130020 ATALAIA DO NORTE";101
"130030 AUTAZES";96
"130040 BARCELOS";67
