 Procedimentos hospitalares do SUS - por local de internação - Brasil
AIH aprovadas por Município
Período:Jan/2021
"Município";"AIH_aprovadas"
"110001 ALTA FLORESTA D'OESTE";135
"110002 ARIQUEMES";602
"110003 CABIXI";26
"110004 CACOAL";515
"110005 CEREJEIRAS";75
"110006 COLORADO DO OESTE";32
"110008 COSTA MARQUES";3
"110009 ESPIGAO D'OESTE";97
"110010 GUAJARA-MIRIM";228
"110011 JARU";224
"110012 JI-PARANA";251
"110013 MACHADINHO D'OESTE";130
"110014 NOVA BRASILANDIA D'OESTE";20
"110015 OURO PRETO DO OESTE";189
"110018 PIMENTA BUENO";192
"110020 PORTO VELHO";4299
"110025 PRESIDENTE MEDICI";35
"110026 RIO CRESPO";2
"110028 ROLIM DE MOURA";289
"110029 SANTA LUZIA D'OESTE";28
"110030 VILHENA";876
"110032 SAO MIGUEL DO GUAPORE";111
"110033 NOVA MAMORE";67
"110034 ALVORADA D'OESTE";21
"110037 ALTO ALEGRE DOS PARECIS";42
"110040 ALTO PARAISO";23
"110045 BURITIS";120
"110050 NOVO HORIZONTE DO OESTE";29
"110060 CACAULANDIA";4
"110070 CAMPO NOVO DE RONDONIA";5
"110094 CUJUBIM";43
"110110 ITAPUA DO OESTE";18
"110120 MINISTRO ANDREAZZA";8
"110130 MIRANTE DA SERRA";18
"110140 MONTE NEGRO";21
"110143 NOVA UNIAO";14
"110145 PARECIS";34
"110146 PIMENTEIRAS DO OESTE";13
"110149 SAO FRANCISCO DO GUAPORE";67
"110150 SERINGUEIRAS";59
"110155 TEIXEIROPOLIS";14
"110160 THEOBROMA";9
"110170 URUPA";11
"110180 VALE DO PARAISO";14
"120001 ACRELANDIA";7
"120005 ASSIS BRASIL";47
"120010 BRASILEIA";354
"120020 CRUZEIRO DO SUL";846
"120034 MANOEL URBANO";30
"120035 MARECHAL THAUMATURGO";28
"120038 PLACIDO DE CASTRO";4
"120040 RIO BRANCO";2115
"120042 RODRIGUES ALVES";49
"120045 SENADOR GUIOMARD";45
"120050 SENA MADUREIRA";154
"120060 TARAUACA";176
"120070 XAPURI";78
"130002 ALVARAES";50
"130006 AMATURA";11
"130010 ANORI";75
"130014 APUI";40
"130020 ATALAIA DO NORTE";30
"130030 AUTAZES";62
"130050 BARREIRINHA";121
"130060 BENJAMIN CONSTANT";104
"130063 BERURI";40
"130068 BOA VISTA DO RAMOS";103
"130070 BOCA DO ACRE";104
"130080 BORBA";177
"130083 CAAPIRANGA";43
"130090 CANUTAMA";37
"130100 CARAUARI";155
"130110 CAREIRO";82
"130120 COARI";286
"130130 CODAJAS";37
"130160 FONTE BOA";120
"130165 GUAJARA";23
"130170 HUMAITA";159
"130180 IPIXUNA";72
"130185 IRANDUBA";9
"130190 ITACOATIARA";489
"130200 ITAPIRANGA";56
"130230 JUTAI";113
"130240 LABREA";144
"130250 MANACAPURU";464
"130255 MANAQUIRI";29
"130260 MANAUS";9000
"130270 MANICORE";148
"130290 MAUES";266
"130300 NHAMUNDA";76
"130310 NOVA OLINDA DO NORTE";107
"130320 NOVO AIRAO";63
"130340 PARINTINS";559
"130350 PAUINI";54
"130353 PRESIDENTE FIGUEIREDO";148
"130356 RIO PRETO DA EVA";58
"130370 SANTO ANTONIO DO ICA";173
"130380 SAO GABRIEL DA CACHOEIRA";131
"130390 SAO PAULO DE OLIVENCA";99
"130395 SAO SEBASTIAO DO UATUMA";6
"130400 SILVES";67
"130406 TABATINGA";12
"130410 TAPAUA";41
"130420 TEFE";255
"130423 TONANTINS";64
"130426 UARINI";65
"130430 URUCARA";104
"140005 ALTO ALEGRE";15
"140010 BOA VISTA";2881
"140015 BONFIM";4
"140020 CARACARAI";14
"140023 CAROEBE";15
"140030 MUCAJAI";26
"140040 NORMANDIA";14
"140045 PACARAIMA";26
