 Procedimentos hospitalares do SUS - por local de internação - Brasil
AIH aprovadas por Município
Período:Jan/2015
"Município";"AIH_aprovadas"
"110001 ALTA FLORESTA D'OESTE";187
"110002 ARIQUEMES";412
"110003 CABIXI";24
"110004 CACOAL";846
"110005 CEREJEIRAS";92
"110006 COLORADO DO OESTE";47
"110008 COSTA MARQUES";55
"110009 ESPIGAO D'OESTE";116
"110010 GUAJARA-MIRIM";216
"110011 JARU";218
"110012 JI-PARANA";833
"110013 MACHADINHO D'OESTE";99
"110014 NOVA BRASILANDIA D'OESTE";126
"110015 OURO PRETO DO OESTE";201
"110018 PIMENTA BUENO";164
"110020 PORTO VELHO";3649
"110025 PRESIDENTE MEDICI";39
"110026 RIO CRESPO";6
"110028 ROLIM DE MOURA";506
"110029 SANTA LUZIA D'OESTE";64
"110030 VILHENA";1000
"110032 SAO MIGUEL DO GUAPORE";77
"110033 NOVA MAMORE";34
"110034 ALVORADA D'OESTE";48
"110037 ALTO ALEGRE DOS PARECIS";44
"110040 ALTO PARAISO";30
"110045 BURITIS";70
"110050 NOVO HORIZONTE DO OESTE";45
"110060 CACAULANDIA";3
"110070 CAMPO NOVO DE RONDONIA";25
"110100 GOVERNADOR JORGE TEIXEIRA";29
"110120 MINISTRO ANDREAZZA";13
"110130 MIRANTE DA SERRA";27
"110140 MONTE NEGRO";3
"110143 NOVA UNIAO";9
"110145 PARECIS";14
"110146 PIMENTEIRAS DO OESTE";2
"110149 SAO FRANCISCO DO GUAPORE";110
"110150 SERINGUEIRAS";34
"110155 TEIXEIROPOLIS";6
"110160 THEOBROMA";12
"110170 URUPA";38
"110175 VALE DO ANARI";5
"110180 VALE DO PARAISO";14
"120001 ACRELANDIA";27
"120010 BRASILEIA";219
"120020 CRUZEIRO DO SUL";865
"120033 MANCIO LIMA";78
"120034 MANOEL URBANO";70
"120038 PLACIDO DE CASTRO";70
"120040 RIO BRANCO";2343
"120042 RODRIGUES ALVES";13
"120045 SENADOR GUIOMARD";61
"120050 SENA MADUREIRA";206
"120060 TARAUACA";178
"120070 XAPURI";114
"130002 ALVARAES";78
"130006 AMATURA";3
"130014 APUI";111
"130030 AUTAZES";70
"130050 BARREIRINHA";78
"130060 BENJAMIN CONSTANT";96
"130063 BERURI";40
"130070 BOCA DO ACRE";111
"130080 BORBA";136
"130083 CAAPIRANGA";37
"130090 CANUTAMA";34
"130100 CARAUARI";94
"130120 COARI";348
"130140 EIRUNEPE";140
"130150 ENVIRA";71
"130160 FONTE BOA";96
"130165 GUAJARA";2
"130170 HUMAITA";140
"130180 IPIXUNA";80
"130185 IRANDUBA";168
"130190 ITACOATIARA";338
"130195 ITAMARATI";44
"130210 JAPURA";3
"130220 JURUA";66
"130230 JUTAI";102
"130240 LABREA";35
"130250 MANACAPURU";320
"130255 MANAQUIRI";38
"130260 MANAUS";8323
"130280 MARAA";70
"130290 MAUES";201
"130300 NHAMUNDA";67
"130330 NOVO ARIPUANA";94
"130340 PARINTINS";570
"130350 PAUINI";50
"130353 PRESIDENTE FIGUEIREDO";70
"130356 RIO PRETO DA EVA";8
"130370 SANTO ANTONIO DO ICA";58
"130390 SAO PAULO DE OLIVENCA";32
"130395 SAO SEBASTIAO DO UATUMA";5
"130400 SILVES";70
"130406 TABATINGA";365
"130410 TAPAUA";58
"130420 TEFE";317
"130440 URUCURITUBA";5
"140005 ALTO ALEGRE";5
"140010 BOA VISTA";2585
"140015 BONFIM";5
"140020 CARACARAI";34
"140023 CAROEBE";36
"140040 NORMANDIA";43
"140045 PACARAIMA";17
"140047 RORAINOPOLIS";34
"150010 ABAETETUBA";536
"150013 ABEL FIGUEIREDO";58
"150020 ACARA";127
"150030 AFUA";91
"150034 AGUA AZUL DO NORTE";51
"150040 ALENQUER";266
"150050 ALMEIRIM";73
"150060 ALTAMIRA";1020
"150070 ANAJAS";99
"150080 ANANINDEUA";3059
"150085 ANAPU";60
"150090 AUGUSTO CORREA";244
"150095 AURORA DO PARA";96
"150120 BAIAO";107
"150125 BANNACH";27
"150130 BARCARENA";419
"150140 BELEM";8531
"150145 BELTERRA";47
"150150 BENEVIDES";42
"150157 BOM JESUS DO TOCANTINS";92
"150170 BRAGANCA";1166
"150175 BREJO GRANDE DO ARAGUAIA";16
"150178 BREU BRANCO";104
"150180 BREVES";748
"150190 BUJARU";215
"150200 CACHOEIRA DO ARARI";45
"150210 CAMETA";657
"150215 CANAA DOS CARAJAS";138
"150220 CAPANEMA";548
"150230 CAPITAO POCO";428
"150240 CASTANHAL";1191
"150250 CHAVES";12
"150270 CONCEICAO DO ARAGUAIA";375
"150275 CONCORDIA DO PARA";112
"150276 CUMARU DO NORTE";36
"150277 CURIONOPOLIS";131
"150280 CURRALINHO";147
"150290 CURUCA";86
"150293 DOM ELISEU";310
"150295 ELDORADO DOS CARAJAS";167
"150300 FARO";27
"150304 FLORESTA DO ARAGUAIA";118
"150309 GOIANESIA DO PARA";86
"150310 GURUPA";67
"150320 IGARAPE-ACU";27
"150330 IGARAPE-MIRI";660
"150345 IPIXUNA DO PARA";243
"150350 IRITUIA";115
"150360 ITAITUBA";592
"150370 ITUPIRANGA";135
"150375 JACAREACANGA";115
"150380 JACUNDA";300
"150390 JURUTI";150
"150400 LIMOEIRO DO AJURU";148
"150405 MAE DO RIO";167
"150420 MARABA";850
"150430 MARACANA";51
"150442 MARITUBA";728
"150445 MEDICILANDIA";85
"150450 MELGACO";83
"150460 MOCAJUBA";139
"150470 MOJU";328
"150480 MONTE ALEGRE";322
"150490 MUANA";120
"150503 NOVO PROGRESSO";252
"150506 NOVO REPARTIMENTO";150
"150510 OBIDOS";250
"150520 OEIRAS DO PARA";224
"150530 ORIXIMINA";383
"150540 OUREM";54
"150543 OURILANDIA DO NORTE";200
"150548 PACAJA";113
"150549 PALESTINA DO PARA";21
"150550 PARAGOMINAS";316
"150553 PARAUAPEBAS";535
"150555 PAU D'ARCO";40
"150563 PICARRA";103
"150565 PLACAS";108
"150570 PONTA DE PEDRAS";92
"150580 PORTEL";131
"150590 PORTO DE MOZ";120
"150600 PRAINHA";90
"150613 REDENCAO";639
"150616 RIO MARIA";183
"150618 RONDON DO PARA";633
"150619 RUROPOLIS";142
"150620 SALINOPOLIS";142
"150630 SALVATERRA";70
"150640 SANTA CRUZ DO ARARI";35
"150650 SANTA IZABEL DO PARA";455
"150658 SANTA MARIA DAS BARREIRAS";80
"150660 SANTA MARIA DO PARA";14
"150670 SANTANA DO ARAGUAIA";203
"150680 SANTAREM";1748
"150700 SANTO ANTONIO DO TAUA";282
"150715 SAO DOMINGOS DO ARAGUAIA";55
"150720 SAO DOMINGOS DO CAPIM";77
"150730 SAO FELIX DO XINGU";242
"150745 SAO GERALDO DO ARAGUAIA";225
"150747 SAO JOAO DE PIRABAS";42
"150750 SAO JOAO DO ARAGUAIA";19
"150760 SAO MIGUEL DO GUAMA";275
"150770 SAO SEBASTIAO DA BOA VISTA";80
"150775 SAPUCAIA";94
"150780 SENADOR JOSE PORFIRIO";45
"150790 SOURE";86
"150795 TAILANDIA";305
"150797 TERRA SANTA";49
"150800 TOME-ACU";251
"150803 TRACUATEUA";85
"150805 TRAIRAO";127
"150808 TUCUMA";192
"150810 TUCURUI";574
"150812 ULIANOPOLIS";268
"150815 URUARA";117
"150820 VIGIA";214
"150830 VISEU";231
"150835 VITORIA DO XINGU";25
"150840 XINGUARA";245
"160010 AMAPA";19
"160020 CALCOENE";30
"160027 LARANJAL DO JARI";297
"160030 MACAPA";1719
"160050 OIAPOQUE";115
"160053 PORTO GRANDE";49
"160060 SANTANA";498
"170070 ALVORADA";94
"170100 ANANAS";4
"170190 ARAGUACEMA";18
"170200 ARAGUACU";113
"170210 ARAGUAINA";1853
"170220 ARAGUATINS";31
"170230 ARAPOEMA";78
"170240 ARRAIAS";17
"170255 AUGUSTINOPOLIS";270
"170550 COLINAS DO TOCANTINS";174
"170610 CRISTALANDIA";4
"170700 DIANOPOLIS";72
"170710 DIVINOPOLIS DO TOCANTINS";14
"170765 FIGUEIROPOLIS";5
"170820 FORMOSO DO ARAGUAIA";23
"170900 GOIATINS";33
"170930 GUARAI";111
"170950 GURUPI";487
"171050 ITACAJA";15
"171320 MIRACEMA DO TOCANTINS";260
"171330 MIRANORTE";17
"171430 NAZARE";8
"171575 PALMEIROPOLIS";9
"171610 PARAISO DO TOCANTINS";343
"171620 PARANA";21
"171670 COLMEIA";9
"171750 PIUM";28
"171820 PORTO NACIONAL";740
"172065 SILVANOPOLIS";3
"172090 TAGUATINGA";71
"172100 PALMAS";2233
"172120 TOCANTINOPOLIS";103
"172210 XAMBIOA";36
"210005 ACAILANDIA";445
"210010 AFONSO CUNHA";27
"210015 AGUA DOCE DO MARANHAO";61
"210020 ALCANTARA";70
"210030 ALDEIAS ALTAS";132
"210043 ALTO ALEGRE DO MARANHAO";230
"210047 ALTO ALEGRE DO PINDARE";207
"210060 AMARANTE DO MARANHAO";230
"210070 ANAJATUBA";74
"210080 ANAPURUS";70
"210083 APICUM-ACU";87
"210087 ARAGUANA";77
"210090 ARAIOSES";157
"210095 ARAME";230
"210100 ARARI";60
"210110 AXIXA";57
"210120 BACABAL";462
"210130 BACURI";97
"210140 BALSAS";526
"210150 BARAO DE GRAJAU";85
"210160 BARRA DO CORDA";441
"210170 BARREIRINHAS";332
"210180 BENEDITO LEITE";71
"210190 BEQUIMAO";49
"210200 BOM JARDIM";209
"210203 BOM JESUS DAS SELVAS";101
"210210 BREJO";197
"210220 BURITI";151
"210230 BURITI BRAVO";171
"210232 BURITICUPU";320
"210240 CAJAPIO";53
"210260 CANDIDO MENDES";26
"210275 CAPINZAL DO NORTE";62
"210280 CAROLINA";76
"210290 CARUTAPERA";74
"210300 CAXIAS";691
"210310 CEDRAL";59
"210312 CENTRAL DO MARANHAO";58
"210320 CHAPADINHA";373
"210325 CIDELANDIA";4
"210330 CODO";360
"210340 COELHO NETO";372
"210350 COLINAS";226
"210360 COROATA";238
"210370 CURURUPU";334
"210380 DOM PEDRO";54
"210390 DUQUE BACELAR";57
"210400 ESPERANTINOPOLIS";118
"210405 ESTREITO";143
"210407 FEIRA NOVA DO MARANHAO";53
"210409 FORMOSA DA SERRA NEGRA";59
"210410 FORTALEZA DOS NOGUEIRAS";60
"210420 FORTUNA";54
"210440 GONCALVES DIAS";147
"210450 GOVERNADOR ARCHER";64
"210455 GOVERNADOR EDISON LOBAO";59
"210460 GOVERNADOR EUGENIO BARROS";79
"210462 GOVERNADOR LUIZ ROCHA";42
"210465 GOVERNADOR NEWTON BELLO";14
"210467 GOVERNADOR NUNES FREIRE";515
"210480 GRAJAU";610
"210490 GUIMARAES";80
"210510 ICATU";72
"210515 IGARAPE DO MEIO";50
"210520 IGARAPE GRANDE";70
"210530 IMPERATRIZ";2126
"210535 ITAIPAVA DO GRAJAU";86
"210540 ITAPECURU MIRIM";249
"210542 ITINGA DO MARANHAO";159
"210545 JATOBA";38
"210547 JENIPAPO DOS VIEIRAS";30
"210550 JOAO LISBOA";138
"210560 JOSELANDIA";98
"210565 JUNCO DO MARANHAO";2
"210570 LAGO DA PEDRA";324
"210580 LAGO DO JUNCO";50
"210594 LAGO DOS RODRIGUES";23
"210610 LORETO";63
"210630 MAGALHAES DE ALMEIDA";68
"210637 MARANHAOZINHO";8
"210640 MATA ROMA";91
"210650 MATINHA";58
"210663 MATOES DO NORTE";66
"210667 MILAGRES DO MARANHAO";33
"210670 MIRADOR";73
"210675 MIRANDA DO NORTE";136
"210680 MIRINZAL";81
"210690 MONCAO";186
"210710 MORROS";101
"210720 NINA RODRIGUES";66
"210725 NOVA COLINAS";30
"210730 NOVA IORQUE";22
"210735 NOVA OLINDA DO MARANHAO";65
"210740 OLHO D'AGUA DAS CUNHAS";94
"210750 PACO DO LUMIAR";16
"210760 PALMEIRANDIA";117
"210770 PARAIBANO";63
"210780 PARNARAMA";114
"210790 PASSAGEM FRANCA";352
"210800 PASTOS BONS";102
"210805 PAULINO NEVES";36
"210810 PAULO RAMOS";180
"210820 PEDREIRAS";171
"210825 PEDRO DO ROSARIO";139
"210830 PENALVA";175
"210840 PERI MIRIM";15
"210845 PERITORO";226
"210850 PINDARE-MIRIM";127
"210860 PINHEIRO";534
"210870 PIO XII";139
"210890 POCAO DE PEDRAS";152
"210900 PORTO FRANCO";211
"210910 PRESIDENTE DUTRA";588
"210920 PRESIDENTE JUSCELINO";60
"210930 PRESIDENTE VARGAS";44
"210940 PRIMEIRA CRUZ";97
"210945 RAPOSA";23
"210950 RIACHAO";165
"210960 ROSARIO";208
"210970 SAMBAIBA";31
"210975 SANTA FILOMENA DO MARANHAO";36
"210980 SANTA HELENA";181
"210990 SANTA INES";754
"211000 SANTA LUZIA";214
"211003 SANTA LUZIA DO PARUA";263
"211010 SANTA QUITERIA DO MARANHAO";139
"211020 SANTA RITA";202
"211023 SANTANA DO MARANHAO";52
"211027 SANTO AMARO DO MARANHAO";26
"211030 SANTO ANTONIO DOS LOPES";92
"211040 SAO BENEDITO DO RIO PRETO";82
"211050 SAO BENTO";110
"211060 SAO BERNARDO";161
"211065 SAO DOMINGOS DO AZEITAO";29
"211080 SAO FELIX DE BALSAS";33
"211085 SAO FRANCISCO DO BREJAO";53
"211090 SAO FRANCISCO DO MARANHAO";42
"211100 SAO JOAO BATISTA";77
"211102 SAO JOAO DO CARU";78
"211107 SAO JOAO DO SOTER";40
"211110 SAO JOAO DOS PATOS";60
"211120 SAO JOSE DE RIBAMAR";292
"211130 SAO LUIS";6894
"211140 SAO LUIS GONZAGA DO MARANHAO";363
"211150 SAO MATEUS DO MARANHAO";103
"211153 SAO PEDRO DA AGUA BRANCA";128
"211157 SAO PEDRO DOS CRENTES";23
"211160 SAO RAIMUNDO DAS MANGABEIRAS";98
"211163 SAO RAIMUNDO DO DOCA BEZERRA";86
"211170 SAO VICENTE FERRER";119
"211172 SATUBINHA";14
"211174 SENADOR ALEXANDRE COSTA";58
"211178 SERRANO DO MARANHAO";20
"211180 SITIO NOVO";26
"211190 SUCUPIRA DO NORTE";55
"211195 SUCUPIRA DO RIACHAO";29
"211200 TASSO FRAGOSO";36
"211210 TIMBIRAS";202
"211220 TIMON";542
"211223 TRIZIDELA DO VALE";101
"211227 TUFILANDIA";164
"211230 TUNTUM";272
"211240 TURIACU";173
"211250 TUTOIA";148
"211260 URBANO SANTOS";112
"211270 VARGEM GRANDE";164
"211280 VIANA";197
"211285 VILA NOVA DOS MARTIRIOS";49
"211290 VITORIA DO MEARIM";96
"211300 VITORINO FREIRE";91
"211400 ZE DOCA";230
"220020 AGUA BRANCA";62
"220025 ALAGOINHA DO PIAUI";28
"220040 ALTOS";73
"220050 AMARANTE";70
"220100 ARRAIAL";3
"220120 BARRAS";111
"220150 BATALHA";118
"220160 BENEDITINOS";12
"220180 BOCAINA";11
"220190 BOM JESUS";430
"220220 CAMPO MAIOR";433
"220230 CANTO DO BURITI";92
"220250 CARACOL";38
"220260 CASTELO DO PIAUI";137
"220270 COCAL";41
"220290 CORRENTE";70
"220310 CRISTINO CASTRO";55
"220320 CURIMATA";91
"220330 DEMERVAL LOBAO";57
"220350 ELESBAO VELOSO";65
"220370 ESPERANTINA";192
"220390 FLORIANO";562
"220430 FRONTEIRAS";190
"220440 GILBUES";23
"220450 GUADALUPE";85
"220510 ITAUEIRA";72
"220520 JAICOS";116
"220540 JOAQUIM PIRES";18
"220550 JOSE DE FREITAS";123
"220553 JUREMA";17
"220560 LANDRI SALES";7
"220570 LUIS CORREIA";16
"220580 LUZILANDIA";288
"220620 MIGUEL ALVES";102
"220650 MONSENHOR HIPOLITO";29
"220680 NOSSA SENHORA DOS REMEDIOS";3
"220700 OEIRAS";435
"220720 PADRE MARCOS";17
"220760 PARNAGUA";123
"220770 PARNAIBA";1133
"220780 PAULISTANA";24
"220790 PEDRO II";164
"220800 PICOS";1337
"220830 PIRACURUCA";85
"220840 PIRIPIRI";184
"220850 PORTO";25
"220880 REGENERACAO";72
"220890 RIBEIRO GONCALVES";20
"220910 SANTA CRUZ DO PIAUI";15
"220940 SANTO ANTONIO DE LISBOA";18
"221000 SAO JOAO DO PIAUI";55
"221010 SAO JOSE DO PEIXE";7
"221030 SAO JULIAO";20
"221040 SAO MIGUEL DO TAPUIO";37
"221050 SAO PEDRO DO PIAUI";18
"221060 SAO RAIMUNDO NONATO";852
"221070 SIMOES";141
"221080 SIMPLICIO MENDES";34
"221100 TERESINA";7484
"221110 UNIAO";127
"221120 URUCUI";105
"221130 VALENCA DO PIAUI";224
"221170 WALL FERRAZ";30
"230020 ACARAU";271
"230030 ACOPIARA";107
"230040 AIUABA";16
"230060 ALTANEIRA";9
"230070 ALTO SANTO";22
"230075 AMONTADA";5
"230100 AQUIRAZ";143
"230110 ARACATI";300
"230120 ARACOIABA";131
"230125 ARARENDA";6
"230130 ARARIPE";22
"230150 ARNEIROZ";6
"230160 ASSARE";26
"230170 AURORA";145
"230180 BAIXIO";11
"230185 BANABUIU";5
"230190 BARBALHA";1260
"230195 BARREIRA";5
"230200 BARRO";48
"230210 BATURITE";197
"230220 BEBERIBE";15
"230230 BELA CRUZ";16
"230240 BOA VIAGEM";122
"230250 BREJO SANTO";742
"230260 CAMOCIM";280
"230270 CAMPOS SALES";34
"230280 CANINDE";478
"230290 CAPISTRANO";5
"230300 CARIDADE";1
"230310 CARIRE";4
"230320 CARIRIACU";29
"230330 CARIUS";13
"230340 CARNAUBAL";21
"230350 CASCAVEL";161
"230365 CATUNDA";12
"230370 CAUCAIA";384
"230380 CEDRO";89
"230393 CHORO";3
"230395 CHOROZINHO";9
"230400 COREAU";1
"230410 CRATEUS";606
"230420 CRATO";1131
"230423 CROATA";18
"230425 CRUZ";14
"230427 ERERE";2
"230428 EUSEBIO";153
"230430 FARIAS BRITO";31
"230440 FORTALEZA";17797
"230445 FORTIM";3
"230450 FRECHEIRINHA";8
"230470 GRANJA";41
