 Procedimentos hospitalares do SUS - por local de internação - Brasil
AIH aprovadas por Município
Período:Jan/2022
"Município";"AIH_aprovadas"
"110001 ALTA FLORESTA D'OESTE";121
"110002 ARIQUEMES";467
"110003 CABIXI";8
"110004 CACOAL";1030
"110005 CEREJEIRAS";79
"110006 COLORADO DO OESTE";26
"110008 COSTA MARQUES";18
"110009 ESPIGAO D'OESTE";132
"110010 GUAJARA-MIRIM";233
"110011 JARU";228
"110012 JI-PARANA";783
"110013 MACHADINHO D'OESTE";123
"110014 NOVA BRASILANDIA D'OESTE";77
"110015 OURO PRETO DO OESTE";224
"110018 PIMENTA BUENO";466
"110020 PORTO VELHO";3332
"110025 PRESIDENTE MEDICI";52
"110028 ROLIM DE MOURA";231
"110029 SANTA LUZIA D'OESTE";35
"110030 VILHENA";651
"110032 SAO MIGUEL DO GUAPORE";179
"110033 NOVA MAMORE";95
"110034 ALVORADA D'OESTE";78
"110037 ALTO ALEGRE DOS PARECIS";52
"110040 ALTO PARAISO";25
"110045 BURITIS";88
"110050 NOVO HORIZONTE DO OESTE";46
"110060 CACAULANDIA";11
"110070 CAMPO NOVO DE RONDONIA";7
"110094 CUJUBIM";76
"110110 ITAPUA DO OESTE";8
"110120 MINISTRO ANDREAZZA";5
"110130 MIRANTE DA SERRA";40
"110140 MONTE NEGRO";20
"110143 NOVA UNIAO";17
"110145 PARECIS";14
"110146 PIMENTEIRAS DO OESTE";1
"110149 SAO FRANCISCO DO GUAPORE";25
"110150 SERINGUEIRAS";65
"110155 TEIXEIROPOLIS";4
"110160 THEOBROMA";12
"110170 URUPA";34
"110175 VALE DO ANARI";18
"110180 VALE DO PARAISO";20
"120001 ACRELANDIA";18
"120005 ASSIS BRASIL";31
"120010 BRASILEIA";195
"120020 CRUZEIRO DO SUL";738
"120030 FEIJO";135
"120034 MANOEL URBANO";29
"120035 MARECHAL THAUMATURGO";20
"120039 PORTO WALTER";62
"120040 RIO BRANCO";2237
"120042 RODRIGUES ALVES";9
"120043 SANTA ROSA DO PURUS";32
"120045 SENADOR GUIOMARD";48
"120050 SENA MADUREIRA";200
"120060 TARAUACA";179
"120070 XAPURI";44
"130006 AMATURA";25
"130010 ANORI";43
"130014 APUI";60
"130030 AUTAZES";155
"130040 BARCELOS";65
"130050 BARREIRINHA";116
"130060 BENJAMIN CONSTANT";120
"130063 BERURI";70
"130068 BOA VISTA DO RAMOS";52
"130070 BOCA DO ACRE";192
"130080 BORBA";174
"130083 CAAPIRANGA";41
"130090 CANUTAMA";48
"130100 CARAUARI";173
"130110 CAREIRO";86
"130115 CAREIRO DA VARZEA";7
"130120 COARI";342
"130130 CODAJAS";7
"130140 EIRUNEPE";163
"130150 ENVIRA";79
"130160 FONTE BOA";114
"130165 GUAJARA";43
"130170 HUMAITA";163
"130180 IPIXUNA";164
"130185 IRANDUBA";52
"130190 ITACOATIARA";474
"130200 ITAPIRANGA";41
"130210 JAPURA";41
"130240 LABREA";179
"130250 MANACAPURU";465
"130255 MANAQUIRI";59
"130260 MANAUS";8888
"130270 MANICORE";233
"130290 MAUES";281
"130300 NHAMUNDA";33
"130310 NOVA OLINDA DO NORTE";135
"130320 NOVO AIRAO";54
"130330 NOVO ARIPUANA";144
"130340 PARINTINS";564
"130350 PAUINI";116
"130353 PRESIDENTE FIGUEIREDO";108
"130356 RIO PRETO DA EVA";26
"130360 SANTA ISABEL DO RIO NEGRO";33
"130380 SAO GABRIEL DA CACHOEIRA";229
"130390 SAO PAULO DE OLIVENCA";168
"130395 SAO SEBASTIAO DO UATUMA";60
"130400 SILVES";44
"130406 TABATINGA";312
"130410 TAPAUA";113
"130420 TEFE";435
"130423 TONANTINS";90
"130426 UARINI";72
"130430 URUCARA";55
"130440 URUCURITUBA";18
"140005 ALTO ALEGRE";8
"140010 BOA VISTA";3181
"140015 BONFIM";6
"140020 CARACARAI";11
"140023 CAROEBE";21
"140040 NORMANDIA";16
"140045 PACARAIMA";45
"140047 RORAINOPOLIS";130
"140050 SAO JOAO DA BALIZA";13
"140060 SAO LUIZ";9
"150010 ABAETETUBA";1036
"150013 ABEL FIGUEIREDO";49
"150020 ACARA";164
"150030 AFUA";55
"150034 AGUA AZUL DO NORTE";75
"150040 ALENQUER";346
"150050 ALMEIRIM";143
"150060 ALTAMIRA";902
"150070 ANAJAS";133
"150080 ANANINDEUA";2059
"150085 ANAPU";180
"150090 AUGUSTO CORREA";184
"150095 AURORA DO PARA";130
"150110 BAGRE";16
"150120 BAIAO";197
"150125 BANNACH";17
"150130 BARCARENA";660
"150140 BELEM";9467
"150145 BELTERRA";58
"150157 BOM JESUS DO TOCANTINS";78
"150170 BRAGANCA";949
"150172 BRASIL NOVO";196
"150175 BREJO GRANDE DO ARAGUAIA";57
"150178 BREU BRANCO";56
"150180 BREVES";685
"150200 CACHOEIRA DO ARARI";89
"150210 CAMETA";606
"150215 CANAA DOS CARAJAS";258
"150220 CAPANEMA";423
"150230 CAPITAO POCO";180
"150240 CASTANHAL";1667
"150270 CONCEICAO DO ARAGUAIA";346
"150275 CONCORDIA DO PARA";79
"150276 CUMARU DO NORTE";59
"150277 CURIONOPOLIS";97
"150280 CURRALINHO";133
"150290 CURUCA";180
"150293 DOM ELISEU";255
"150295 ELDORADO DOS CARAJAS";88
"150300 FARO";1
"150304 FLORESTA DO ARAGUAIA";128
"150307 GARRAFAO DO NORTE";31
