 Procedimentos hospitalares do SUS - por local de internação - Brasil
AIH aprovadas por Município
Período:Fev/2013
"Município";"AIH_aprovadas"
"110001 ALTA FLORESTA D'OESTE";190
"110002 ARIQUEMES";502
"110003 CABIXI";24
"110004 CACOAL";706
"110005 CEREJEIRAS";160
"110006 COLORADO DO OESTE";118
"110008 COSTA MARQUES";54
"110009 ESPIGAO D'OESTE";152
"110010 GUAJARA-MIRIM";261
"110011 JARU";198
"110012 JI-PARANA";630
"110013 MACHADINHO D'OESTE";166
"110014 NOVA BRASILANDIA D'OESTE";129
"110015 OURO PRETO DO OESTE";261
"110018 PIMENTA BUENO";191
"110020 PORTO VELHO";2691
"110025 PRESIDENTE MEDICI";62
"110028 ROLIM DE MOURA";306
"110029 SANTA LUZIA D'OESTE";64
"110030 VILHENA";509
"110032 SAO MIGUEL DO GUAPORE";120
"110033 NOVA MAMORE";49
"110034 ALVORADA D'OESTE";67
"110037 ALTO ALEGRE DOS PARECIS";32
"110040 ALTO PARAISO";16
"110045 BURITIS";30
"110050 NOVO HORIZONTE DO OESTE";24
"110060 CACAULANDIA";1
"110070 CAMPO NOVO DE RONDONIA";53
"110100 GOVERNADOR JORGE TEIXEIRA";33
"110120 MINISTRO ANDREAZZA";37
"110130 MIRANTE DA SERRA";102
"110140 MONTE NEGRO";77
"110143 NOVA UNIAO";18
"110145 PARECIS";20
"110146 PIMENTEIRAS DO OESTE";14
"110149 SAO FRANCISCO DO GUAPORE";11
"110150 SERINGUEIRAS";5
"110155 TEIXEIROPOLIS";20
"110160 THEOBROMA";4
"110170 URUPA";36
"110175 VALE DO ANARI";10
"110180 VALE DO PARAISO";9
"120001 ACRELANDIA";14
"120005 ASSIS BRASIL";18
"120010 BRASILEIA";175
"120020 CRUZEIRO DO SUL";915
"120030 FEIJO";44
"120034 MANOEL URBANO";55
"120038 PLACIDO DE CASTRO";71
"120039 PORTO WALTER";6
"120040 RIO BRANCO";2583
"120042 RODRIGUES ALVES";24
"120043 SANTA ROSA DO PURUS";22
