 Procedimentos hospitalares do SUS - por local de internação - Brasil
AIH aprovadas por Município
Período:Set/2018
"Município";"AIH_aprovadas"
"110001 ALTA FLORESTA D'OESTE";159
"110002 ARIQUEMES";519
"110003 CABIXI";16
"110004 CACOAL";1304
"110005 CEREJEIRAS";100
"110006 COLORADO DO OESTE";68
"110008 COSTA MARQUES";55
"110009 ESPIGAO D'OESTE";191
"110010 GUAJARA-MIRIM";282
"110011 JARU";291
"110012 JI-PARANA";592
"110013 MACHADINHO D'OESTE";164
"110014 NOVA BRASILANDIA D'OESTE";76
"110015 OURO PRETO DO OESTE";250
"110018 PIMENTA BUENO";235
"110020 PORTO VELHO";3158
"110025 PRESIDENTE MEDICI";73
"110026 RIO CRESPO";11
"110028 ROLIM DE MOURA";313
"110029 SANTA LUZIA D'OESTE";60
"110030 VILHENA";900
"110032 SAO MIGUEL DO GUAPORE";121
"110033 NOVA MAMORE";33
"110034 ALVORADA D'OESTE";70
"110037 ALTO ALEGRE DOS PARECIS";32
"110040 ALTO PARAISO";4
"110045 BURITIS";54
"110050 NOVO HORIZONTE DO OESTE";34
"110060 CACAULANDIA";1
"110070 CAMPO NOVO DE RONDONIA";44
"110094 CUJUBIM";80
"110110 ITAPUA DO OESTE";1
"110120 MINISTRO ANDREAZZA";13
"110130 MIRANTE DA SERRA";24
"110140 MONTE NEGRO";48
"110143 NOVA UNIAO";1
"110145 PARECIS";20
"110146 PIMENTEIRAS DO OESTE";3
"110150 SERINGUEIRAS";40
"110155 TEIXEIROPOLIS";4
"110160 THEOBROMA";14
"110170 URUPA";18
"110175 VALE DO ANARI";8
"110180 VALE DO PARAISO";10
"120001 ACRELANDIA";2
"120005 ASSIS BRASIL";26
"120010 BRASILEIA";279
"120020 CRUZEIRO DO SUL";755
"120030 FEIJO";4
"120033 MANCIO LIMA";8
"120034 MANOEL URBANO";4
"120035 MARECHAL THAUMATURGO";19
"120038 PLACIDO DE CASTRO";26
"120040 RIO BRANCO";2018
"120042 RODRIGUES ALVES";17
"120043 SANTA ROSA DO PURUS";11
"120045 SENADOR GUIOMARD";44
"120050 SENA MADUREIRA";247
"120060 TARAUACA";195
"120070 XAPURI";54
"130002 ALVARAES";83
"130006 AMATURA";51
"130008 ANAMA";5
"130010 ANORI";21
"130014 APUI";56
"130020 ATALAIA DO NORTE";26
"130030 AUTAZES";82
"130040 BARCELOS";220
"130050 BARREIRINHA";124
"130060 BENJAMIN CONSTANT";101
"130070 BOCA DO ACRE";112
"130080 BORBA";162
"130083 CAAPIRANGA";26
"130090 CANUTAMA";37
"130100 CARAUARI";102
"130120 COARI";420
"130130 CODAJAS";104
"130140 EIRUNEPE";24
"130165 GUAJARA";40
"130170 HUMAITA";183
"130180 IPIXUNA";80
"130185 IRANDUBA";28
"130190 ITACOATIARA";392
"130210 JAPURA";15
"130230 JUTAI";92
"130250 MANACAPURU";423
"130255 MANAQUIRI";26
"130260 MANAUS";10613
"130270 MANICORE";125
"130290 MAUES";227
"130310 NOVA OLINDA DO NORTE";71
"130320 NOVO AIRAO";44
"130340 PARINTINS";610
"130350 PAUINI";65
"130353 PRESIDENTE FIGUEIREDO";122
"130356 RIO PRETO DA EVA";51
"130360 SANTA ISABEL DO RIO NEGRO";44
"130370 SANTO ANTONIO DO ICA";36
"130380 SAO GABRIEL DA CACHOEIRA";80
"130390 SAO PAULO DE OLIVENCA";120
"130395 SAO SEBASTIAO DO UATUMA";24
"130406 TABATINGA";28
"130420 TEFE";394
"130426 UARINI";47
"130430 URUCARA";53
"130440 URUCURITUBA";14
"140005 ALTO ALEGRE";15
"140010 BOA VISTA";3023
"140015 BONFIM";9
"140020 CARACARAI";19
"140023 CAROEBE";21
"140030 MUCAJAI";35
"140040 NORMANDIA";31
"140045 PACARAIMA";41
"140047 RORAINOPOLIS";226
"140050 SAO JOAO DA BALIZA";33
"140060 SAO LUIZ";18
"150010 ABAETETUBA";699
"150013 ABEL FIGUEIREDO";37
"150020 ACARA";114
"150030 AFUA";95
"150034 AGUA AZUL DO NORTE";91
"150040 ALENQUER";340
"150050 ALMEIRIM";133
"150060 ALTAMIRA";784
"150070 ANAJAS";123
"150080 ANANINDEUA";3841
"150085 ANAPU";129
"150090 AUGUSTO CORREA";312
"150095 AURORA DO PARA";104
"150120 BAIAO";186
"150125 BANNACH";20
"150130 BARCARENA";443
"150140 BELEM";9496
"150145 BELTERRA";32
"150157 BOM JESUS DO TOCANTINS";79
"150170 BRAGANCA";1194
"150172 BRASIL NOVO";166
"150175 BREJO GRANDE DO ARAGUAIA";58
"150178 BREU BRANCO";72
"150180 BREVES";756
"150190 BUJARU";152
"150200 CACHOEIRA DO ARARI";92
"150210 CAMETA";615
"150215 CANAA DOS CARAJAS";102
"150220 CAPANEMA";315
"150230 CAPITAO POCO";244
"150240 CASTANHAL";1260
"150250 CHAVES";26
"150270 CONCEICAO DO ARAGUAIA";350
"150275 CONCORDIA DO PARA";99
"150276 CUMARU DO NORTE";58
"150277 CURIONOPOLIS";100
"150280 CURRALINHO";153
"150290 CURUCA";48
"150293 DOM ELISEU";155
"150295 ELDORADO DOS CARAJAS";215
"150300 FARO";36
"150304 FLORESTA DO ARAGUAIA";107
"150307 GARRAFAO DO NORTE";84
"150309 GOIANESIA DO PARA";119
"150310 GURUPA";167
"150320 IGARAPE-ACU";48
"150330 IGARAPE-MIRI";526
"150345 IPIXUNA DO PARA";240
"150350 IRITUIA";115
"150360 ITAITUBA";391
"150370 ITUPIRANGA";200
"150375 JACAREACANGA";76
"150380 JACUNDA";187
"150390 JURUTI";159
"150400 LIMOEIRO DO AJURU";151
"150405 MAE DO RIO";305
"150420 MARABA";1499
"150430 MARACANA";37
"150440 MARAPANIM";23
"150442 MARITUBA";546
"150445 MEDICILANDIA";133
"150450 MELGACO";83
"150460 MOCAJUBA";150
