 Procedimentos hospitalares do SUS - por local de internação - Brasil
AIH aprovadas por Município
Período:Jul/2021
"Município";"AIH_aprovadas"
"110001 ALTA FLORESTA D'OESTE";107
"110002 ARIQUEMES";600
"110003 CABIXI";15
"110004 CACOAL";896
"110005 CEREJEIRAS";46
"110006 COLORADO DO OESTE";38
"110008 COSTA MARQUES";20
"110009 ESPIGAO D'OESTE";139
"110010 GUAJARA-MIRIM";269
"110011 JARU";236
"110012 JI-PARANA";606
"110013 MACHADINHO D'OESTE";30
"110014 NOVA BRASILANDIA D'OESTE";104
"110015 OURO PRETO DO OESTE";230
"110018 PIMENTA BUENO";191
"110020 PORTO VELHO";4359
"110025 PRESIDENTE MEDICI";67
"110026 RIO CRESPO";5
"110028 ROLIM DE MOURA";193
"110029 SANTA LUZIA D'OESTE";31
"110030 VILHENA";655
"110032 SAO MIGUEL DO GUAPORE";96
"110033 NOVA MAMORE";51
"110034 ALVORADA D'OESTE";50
"110037 ALTO ALEGRE DOS PARECIS";15
"110040 ALTO PARAISO";15
"110045 BURITIS";64
"110050 NOVO HORIZONTE DO OESTE";21
"110060 CACAULANDIA";10
"110070 CAMPO NOVO DE RONDONIA";5
"110094 CUJUBIM";58
"110120 MINISTRO ANDREAZZA";9
"110130 MIRANTE DA SERRA";20
"110140 MONTE NEGRO";26
"110143 NOVA UNIAO";7
"110145 PARECIS";13
"110146 PIMENTEIRAS DO OESTE";1
"110149 SAO FRANCISCO DO GUAPORE";15
"110150 SERINGUEIRAS";52
"110155 TEIXEIROPOLIS";2
"110160 THEOBROMA";6
"110170 URUPA";30
"110175 VALE DO ANARI";6
"110180 VALE DO PARAISO";8
"120001 ACRELANDIA";14
"120005 ASSIS BRASIL";29
"120010 BRASILEIA";184
"120020 CRUZEIRO DO SUL";1326
"120030 FEIJO";58
"120033 MANCIO LIMA";21
"120034 MANOEL URBANO";38
"120038 PLACIDO DE CASTRO";15
"120040 RIO BRANCO";2434
"120042 RODRIGUES ALVES";10
"120043 SANTA ROSA DO PURUS";32
"120045 SENADOR GUIOMARD";34
"120050 SENA MADUREIRA";175
"120060 TARAUACA";148
"120070 XAPURI";74
"130002 ALVARAES";66
"130006 AMATURA";24
"130008 ANAMA";121
"130010 ANORI";44
"130014 APUI";56
"130020 ATALAIA DO NORTE";46
"130030 AUTAZES";90
"130040 BARCELOS";71
"130050 BARREIRINHA";95
"130060 BENJAMIN CONSTANT";107
"130063 BERURI";55
"130068 BOA VISTA DO RAMOS";73
"130070 BOCA DO ACRE";123
"130080 BORBA";182
"130083 CAAPIRANGA";27
"130090 CANUTAMA";53
"130100 CARAUARI";109
"130110 CAREIRO";129
"130120 COARI";320
"130130 CODAJAS";104
"130140 EIRUNEPE";286
"130150 ENVIRA";26
"130160 FONTE BOA";109
"130165 GUAJARA";38
"130170 HUMAITA";188
"130180 IPIXUNA";95
"130185 IRANDUBA";68
"130190 ITACOATIARA";438
"130200 ITAPIRANGA";44
"130230 JUTAI";90
"130240 LABREA";169
"130250 MANACAPURU";527
"130255 MANAQUIRI";49
"130260 MANAUS";11188
"130270 MANICORE";126
"130290 MAUES";266
"130300 NHAMUNDA";56
"130310 NOVA OLINDA DO NORTE";118
