 Procedimentos hospitalares do SUS - por local de internação - Brasil
AIH aprovadas por Município
Período:Dez/2011
"Município";"AIH_aprovadas"
"110001 ALTA FLORESTA D'OESTE";142
"110002 ARIQUEMES";380
"110003 CABIXI";37
"110004 CACOAL";444
"110005 CEREJEIRAS";148
"110006 COLORADO DO OESTE";124
"110008 COSTA MARQUES";63
"110009 ESPIGAO D'OESTE";150
"110010 GUAJARA-MIRIM";298
"110011 JARU";224
"110012 JI-PARANA";323
"110013 MACHADINHO D'OESTE";102
"110014 NOVA BRASILANDIA D'OESTE";129
"110015 OURO PRETO DO OESTE";263
"110018 PIMENTA BUENO";180
"110020 PORTO VELHO";2099
"110025 PRESIDENTE MEDICI";61
"110028 ROLIM DE MOURA";366
"110029 SANTA LUZIA D'OESTE";37
"110030 VILHENA";521
"110032 SAO MIGUEL DO GUAPORE";122
"110033 NOVA MAMORE";90
"110034 ALVORADA D'OESTE";80
"110037 ALTO ALEGRE DOS PARECIS";75
"110040 ALTO PARAISO";36
"110050 NOVO HORIZONTE DO OESTE";45
"110060 CACAULANDIA";28
"110070 CAMPO NOVO DE RONDONIA";88
"110094 CUJUBIM";36
"110100 GOVERNADOR JORGE TEIXEIRA";37
"110110 ITAPUA DO OESTE";10
"110120 MINISTRO ANDREAZZA";41
"110130 MIRANTE DA SERRA";75
"110140 MONTE NEGRO";184
"110143 NOVA UNIAO";8
"110145 PARECIS";15
"110146 PIMENTEIRAS DO OESTE";12
"110149 SAO FRANCISCO DO GUAPORE";99
"110150 SERINGUEIRAS";110
"110160 THEOBROMA";4
"110170 URUPA";52
"110175 VALE DO ANARI";6
"110180 VALE DO PARAISO";13
"120005 ASSIS BRASIL";21
"120010 BRASILEIA";180
"120020 CRUZEIRO DO SUL";742
"120030 FEIJO";86
"120033 MANCIO LIMA";44
"120034 MANOEL URBANO";53
"120038 PLACIDO DE CASTRO";77
"120039 PORTO WALTER";8
"120040 RIO BRANCO";2288
"120042 RODRIGUES ALVES";22
"120043 SANTA ROSA DO PURUS";37
"120045 SENADOR GUIOMARD";64
"120050 SENA MADUREIRA";291
"120060 TARAUACA";148
"120070 XAPURI";149
"130002 ALVARAES";1
"130006 AMATURA";58
"130010 ANORI";40
"130014 APUI";77
"130020 ATALAIA DO NORTE";47
"130030 AUTAZES";101
"130040 BARCELOS";83
"130050 BARREIRINHA";83
"130060 BENJAMIN CONSTANT";97
"130063 BERURI";42
"130068 BOA VISTA DO RAMOS";38
"130070 BOCA DO ACRE";124
"130080 BORBA";92
"130083 CAAPIRANGA";87
"130090 CANUTAMA";21
"130100 CARAUARI";86
"130120 COARI";192
"130130 CODAJAS";90
"130140 EIRUNEPE";87
"130160 FONTE BOA";60
"130165 GUAJARA";35
"130170 HUMAITA";140
"130180 IPIXUNA";69
"130185 IRANDUBA";136
"130190 ITACOATIARA";379
"130195 ITAMARATI";19
"130200 ITAPIRANGA";44
"130220 JURUA";34
"130230 JUTAI";59
"130240 LABREA";25
"130250 MANACAPURU";407
"130255 MANAQUIRI";65
"130260 MANAUS";9880
"130270 MANICORE";245
"130280 MARAA";79
"130290 MAUES";188
"130310 NOVA OLINDA DO NORTE";110
"130330 NOVO ARIPUANA";168
"130340 PARINTINS";390
"130350 PAUINI";55
"130353 PRESIDENTE FIGUEIREDO";80
"130356 RIO PRETO DA EVA";30
"130370 SANTO ANTONIO DO ICA";125
"130380 SAO GABRIEL DA CACHOEIRA";87
"130390 SAO PAULO DE OLIVENCA";109
"130395 SAO SEBASTIAO DO UATUMA";43
"130400 SILVES";28
"130406 TABATINGA";137
"130410 TAPAUA";62
"130420 TEFE";315
"130440 URUCURITUBA";36
"140005 ALTO ALEGRE";45
"140010 BOA VISTA";2773
"140015 BONFIM";10
"140020 CARACARAI";24
"140023 CAROEBE";15
"140030 MUCAJAI";11
"140040 NORMANDIA";36
"140045 PACARAIMA";28
"140047 RORAINOPOLIS";29
"140050 SAO JOAO DA BALIZA";56
"140060 SAO LUIZ";43
"150010 ABAETETUBA";778
"150013 ABEL FIGUEIREDO";54
"150020 ACARA";173
"150030 AFUA";61
"150034 AGUA AZUL DO NORTE";81
"150040 ALENQUER";424
"150050 ALMEIRIM";102
"150060 ALTAMIRA";1168
"150070 ANAJAS";114
"150080 ANANINDEUA";3144
"150085 ANAPU";53
"150090 AUGUSTO CORREA";243
"150095 AURORA DO PARA";35
"150120 BAIAO";124
"150125 BANNACH";59
"150130 BARCARENA";420
"150140 BELEM";8535
"150145 BELTERRA";89
"150150 BENEVIDES";187
"150157 BOM JESUS DO TOCANTINS";116
"150170 BRAGANCA";1294
"150172 BRASIL NOVO";229
"150175 BREJO GRANDE DO ARAGUAIA";68
"150178 BREU BRANCO";119
"150180 BREVES";544
"150190 BUJARU";206
"150200 CACHOEIRA DO ARARI";103
"150210 CAMETA";661
"150215 CANAA DOS CARAJAS";113
"150220 CAPANEMA";705
"150230 CAPITAO POCO";498
"150240 CASTANHAL";1586
"150270 CONCEICAO DO ARAGUAIA";658
"150275 CONCORDIA DO PARA";64
"150276 CUMARU DO NORTE";23
"150277 CURIONOPOLIS";125
"150280 CURRALINHO";137
