 Procedimentos hospitalares do SUS - por local de internação - Brasil
AIH aprovadas por Município
Período:Out/2017
"Município";"AIH_aprovadas"
"110001 ALTA FLORESTA D'OESTE";168
"110002 ARIQUEMES";552
"110003 CABIXI";22
"110004 CACOAL";1332
"110005 CEREJEIRAS";93
"110006 COLORADO DO OESTE";64
"110008 COSTA MARQUES";36
"110009 ESPIGAO D'OESTE";113
"110010 GUAJARA-MIRIM";300
"110011 JARU";168
"110012 JI-PARANA";537
"110013 MACHADINHO D'OESTE";94
"110014 NOVA BRASILANDIA D'OESTE";63
"110015 OURO PRETO DO OESTE";169
"110018 PIMENTA BUENO";303
"110020 PORTO VELHO";3644
"110025 PRESIDENTE MEDICI";92
"110026 RIO CRESPO";5
"110028 ROLIM DE MOURA";359
"110029 SANTA LUZIA D'OESTE";55
"110030 VILHENA";840
"110032 SAO MIGUEL DO GUAPORE";124
"110033 NOVA MAMORE";49
"110034 ALVORADA D'OESTE";31
"110037 ALTO ALEGRE DOS PARECIS";47
"110040 ALTO PARAISO";48
"110045 BURITIS";23
"110050 NOVO HORIZONTE DO OESTE";57
"110060 CACAULANDIA";6
"110070 CAMPO NOVO DE RONDONIA";18
"110094 CUJUBIM";98
"110110 ITAPUA DO OESTE";5
"110120 MINISTRO ANDREAZZA";11
"110130 MIRANTE DA SERRA";35
"110140 MONTE NEGRO";17
"110143 NOVA UNIAO";6
"110145 PARECIS";17
"110146 PIMENTEIRAS DO OESTE";10
"110149 SAO FRANCISCO DO GUAPORE";196
"110150 SERINGUEIRAS";65
"110155 TEIXEIROPOLIS";3
"110160 THEOBROMA";21
"110170 URUPA";26
"110175 VALE DO ANARI";10
"110180 VALE DO PARAISO";4
"120005 ASSIS BRASIL";6
"120010 BRASILEIA";248
"120020 CRUZEIRO DO SUL";739
"120030 FEIJO";45
"120038 PLACIDO DE CASTRO";32
"120040 RIO BRANCO";3075
"120042 RODRIGUES ALVES";13
"120050 SENA MADUREIRA";215
"120060 TARAUACA";186
"120070 XAPURI";63
"130002 ALVARAES";72
"130006 AMATURA";47
"130008 ANAMA";33
"130010 ANORI";56
"130014 APUI";77
"130020 ATALAIA DO NORTE";39
"130030 AUTAZES";67
"130040 BARCELOS";67
"130060 BENJAMIN CONSTANT";71
"130068 BOA VISTA DO RAMOS";32
"130080 BORBA";200
"130083 CAAPIRANGA";36
"130090 CANUTAMA";40
"130100 CARAUARI";89
"130120 COARI";248
"130130 CODAJAS";80
"130150 ENVIRA";73
"130160 FONTE BOA";88
"130165 GUAJARA";42
"130170 HUMAITA";170
"130180 IPIXUNA";74
"130185 IRANDUBA";119
"130190 ITACOATIARA";401
"130210 JAPURA";30
"130220 JURUA";35
"130230 JUTAI";116
"130250 MANACAPURU";393
"130255 MANAQUIRI";19
"130260 MANAUS";9891
"130270 MANICORE";167
"130290 MAUES";267
"130300 NHAMUNDA";58
"130310 NOVA OLINDA DO NORTE";60
"130320 NOVO AIRAO";57
"130340 PARINTINS";554
"130350 PAUINI";8
