 Procedimentos hospitalares do SUS - por local de internação - Brasil
AIH aprovadas por Município
Período:Dez/2013
"Município";"AIH_aprovadas"
"110001 ALTA FLORESTA D'OESTE";173
"110002 ARIQUEMES";454
"110003 CABIXI";24
"110004 CACOAL";914
"110005 CEREJEIRAS";122
"110006 COLORADO DO OESTE";63
"110009 ESPIGAO D'OESTE";153
"110010 GUAJARA-MIRIM";249
"110011 JARU";217
"110012 JI-PARANA";900
"110013 MACHADINHO D'OESTE";82
"110014 NOVA BRASILANDIA D'OESTE";129
"110015 OURO PRETO DO OESTE";220
"110018 PIMENTA BUENO";244
"110020 PORTO VELHO";3162
"110025 PRESIDENTE MEDICI";56
"110028 ROLIM DE MOURA";292
"110029 SANTA LUZIA D'OESTE";63
"110030 VILHENA";582
"110032 SAO MIGUEL DO GUAPORE";121
"110033 NOVA MAMORE";89
"110034 ALVORADA D'OESTE";37
"110037 ALTO ALEGRE DOS PARECIS";21
"110040 ALTO PARAISO";46
"110045 BURITIS";101
"110050 NOVO HORIZONTE DO OESTE";37
"110060 CACAULANDIA";11
"110070 CAMPO NOVO DE RONDONIA";53
"110100 GOVERNADOR JORGE TEIXEIRA";26
"110120 MINISTRO ANDREAZZA";41
"110130 MIRANTE DA SERRA";75
"110140 MONTE NEGRO";103
"110143 NOVA UNIAO";7
"110145 PARECIS";9
"110146 PIMENTEIRAS DO OESTE";14
"110149 SAO FRANCISCO DO GUAPORE";40
"110150 SERINGUEIRAS";78
"110155 TEIXEIROPOLIS";11
"110160 THEOBROMA";2
"110170 URUPA";3
"110175 VALE DO ANARI";5
"110180 VALE DO PARAISO";8
"120001 ACRELANDIA";14
"120005 ASSIS BRASIL";27
"120010 BRASILEIA";182
"120020 CRUZEIRO DO SUL";1429
"120030 FEIJO";28
"120033 MANCIO LIMA";62
"120034 MANOEL URBANO";29
"120038 PLACIDO DE CASTRO";41
"120039 PORTO WALTER";14
"120040 RIO BRANCO";1937
"120042 RODRIGUES ALVES";52
"120043 SANTA ROSA DO PURUS";51
"120045 SENADOR GUIOMARD";46
"120050 SENA MADUREIRA";274
"120060 TARAUACA";151
"120070 XAPURI";80
"130002 ALVARAES";46
"130006 AMATURA";52
"130008 ANAMA";29
"130014 APUI";112
"130030 AUTAZES";96
"130040 BARCELOS";64
"130050 BARREIRINHA";73
"130060 BENJAMIN CONSTANT";80
"130063 BERURI";2
"130068 BOA VISTA DO RAMOS";60
"130070 BOCA DO ACRE";140
"130080 BORBA";76
"130083 CAAPIRANGA";17
"130100 CARAUARI";32
"130110 CAREIRO";31
"130120 COARI";326
"130140 EIRUNEPE";290
"130160 FONTE BOA";6
"130165 GUAJARA";43
"130170 HUMAITA";140
"130180 IPIXUNA";87
"130190 ITACOATIARA";318
"130195 ITAMARATI";38
"130220 JURUA";29
"130230 JUTAI";173
"130240 LABREA";153
"130250 MANACAPURU";378
"130255 MANAQUIRI";34
"130260 MANAUS";8469
"130280 MARAA";123
"130290 MAUES";232
"130300 NHAMUNDA";30
"130320 NOVO AIRAO";31
"130340 PARINTINS";484
"130350 PAUINI";51
"130353 PRESIDENTE FIGUEIREDO";96
"130356 RIO PRETO DA EVA";40
"130370 SANTO ANTONIO DO ICA";100
"130390 SAO PAULO DE OLIVENCA";100
"130400 SILVES";35
"130420 TEFE";366
"130440 URUCURITUBA";23
"140005 ALTO ALEGRE";20
"140010 BOA VISTA";1914
"140015 BONFIM";5
"140020 CARACARAI";38
"140023 CAROEBE";13
"140040 NORMANDIA";19
"140045 PACARAIMA";26
"140047 RORAINOPOLIS";25
"140050 SAO JOAO DA BALIZA";24
"140060 SAO LUIZ";20
"150010 ABAETETUBA";606
"150013 ABEL FIGUEIREDO";50
"150020 ACARA";170
"150030 AFUA";74
"150034 AGUA AZUL DO NORTE";79
"150040 ALENQUER";362
"150050 ALMEIRIM";77
"150060 ALTAMIRA";1289
"150070 ANAJAS";168
"150080 ANANINDEUA";3459
"150085 ANAPU";125
"150090 AUGUSTO CORREA";242
"150095 AURORA DO PARA";129
"150120 BAIAO";68
"150125 BANNACH";28
"150130 BARCARENA";427
"150140 BELEM";8634
"150145 BELTERRA";39
"150150 BENEVIDES";42
"150157 BOM JESUS DO TOCANTINS";90
"150170 BRAGANCA";1379
"150172 BRASIL NOVO";244
"150175 BREJO GRANDE DO ARAGUAIA";31
"150178 BREU BRANCO";102
"150180 BREVES";697
"150190 BUJARU";195
"150200 CACHOEIRA DO ARARI";98
"150210 CAMETA";687
"150215 CANAA DOS CARAJAS";134
"150220 CAPANEMA";311
"150230 CAPITAO POCO";455
"150240 CASTANHAL";1491
"150270 CONCEICAO DO ARAGUAIA";368
"150275 CONCORDIA DO PARA";80
"150276 CUMARU DO NORTE";48
"150277 CURIONOPOLIS";152
"150280 CURRALINHO";174
"150290 CURUCA";89
"150293 DOM ELISEU";326
"150295 ELDORADO DOS CARAJAS";245
"150304 FLORESTA DO ARAGUAIA";113
"150309 GOIANESIA DO PARA";126
"150310 GURUPA";105
"150320 IGARAPE-ACU";96
"150330 IGARAPE-MIRI";523
"150340 INHANGAPI";33
"150345 IPIXUNA DO PARA";231
"150350 IRITUIA";116
"150360 ITAITUBA";643
"150370 ITUPIRANGA";79
"150375 JACAREACANGA";89
"150380 JACUNDA";430
"150390 JURUTI";198
"150400 LIMOEIRO DO AJURU";147
