 Procedimentos hospitalares do SUS - por local de internação - Brasil
AIH aprovadas por Município
Período:Jul/2016
"Município";"AIH_aprovadas"
"110001 ALTA FLORESTA D'OESTE";156
"110002 ARIQUEMES";536
"110003 CABIXI";26
"110004 CACOAL";876
"110005 CEREJEIRAS";120
"110006 COLORADO DO OESTE";12
"110008 COSTA MARQUES";18
"110009 ESPIGAO D'OESTE";113
"110010 GUAJARA-MIRIM";230
"110011 JARU";233
"110012 JI-PARANA";765
"110014 NOVA BRASILANDIA D'OESTE";129
"110015 OURO PRETO DO OESTE";206
"110018 PIMENTA BUENO";216
"110020 PORTO VELHO";3873
"110025 PRESIDENTE MEDICI";64
"110028 ROLIM DE MOURA";318
"110029 SANTA LUZIA D'OESTE";64
"110030 VILHENA";790
"110032 SAO MIGUEL DO GUAPORE";86
"110033 NOVA MAMORE";28
"110034 ALVORADA D'OESTE";40
"110037 ALTO ALEGRE DOS PARECIS";49
"110040 ALTO PARAISO";82
"110045 BURITIS";81
"110050 NOVO HORIZONTE DO OESTE";33
"110060 CACAULANDIA";7
"110070 CAMPO NOVO DE RONDONIA";18
"110094 CUJUBIM";23
"110100 GOVERNADOR JORGE TEIXEIRA";12
"110120 MINISTRO ANDREAZZA";28
"110130 MIRANTE DA SERRA";22
"110143 NOVA UNIAO";1
"110145 PARECIS";15
"110146 PIMENTEIRAS DO OESTE";10
"110149 SAO FRANCISCO DO GUAPORE";232
"110150 SERINGUEIRAS";57
"110155 TEIXEIROPOLIS";11
"110160 THEOBROMA";12
"110170 URUPA";19
"110175 VALE DO ANARI";14
"110180 VALE DO PARAISO";6
"120001 ACRELANDIA";36
"120010 BRASILEIA";198
"120020 CRUZEIRO DO SUL";711
"120032 JORDAO";9
"120034 MANOEL URBANO";26
"120035 MARECHAL THAUMATURGO";22
"120038 PLACIDO DE CASTRO";129
"120040 RIO BRANCO";2704
"120042 RODRIGUES ALVES";25
"120043 SANTA ROSA DO PURUS";24
"120045 SENADOR GUIOMARD";61
"120050 SENA MADUREIRA";243
"120060 TARAUACA";54
"120070 XAPURI";70
"130002 ALVARAES";51
"130008 ANAMA";69
"130014 APUI";76
"130050 BARREIRINHA";89
"130060 BENJAMIN CONSTANT";83
"130068 BOA VISTA DO RAMOS";19
"130070 BOCA DO ACRE";139
"130080 BORBA";187
"130083 CAAPIRANGA";31
"130090 CANUTAMA";43
"130100 CARAUARI";69
"130120 COARI";375
"130130 CODAJAS";110
"130150 ENVIRA";77
"130160 FONTE BOA";124
"130165 GUAJARA";38
"130170 HUMAITA";184
"130180 IPIXUNA";83
"130185 IRANDUBA";68
"130190 ITACOATIARA";302
"130210 JAPURA";21
"130220 JURUA";34
"130230 JUTAI";76
"130250 MANACAPURU";206
"130255 MANAQUIRI";22
"130260 MANAUS";9753
"130290 MAUES";179
"130300 NHAMUNDA";49
"130340 PARINTINS";500
"130350 PAUINI";66
"130353 PRESIDENTE FIGUEIREDO";89
"130356 RIO PRETO DA EVA";60
"130380 SAO GABRIEL DA CACHOEIRA";71
"130390 SAO PAULO DE OLIVENCA";47
"130400 SILVES";44
"130406 TABATINGA";193
"130420 TEFE";395
"140005 ALTO ALEGRE";7
"140010 BOA VISTA";3480
"140015 BONFIM";10
"140023 CAROEBE";45
"140030 MUCAJAI";28
"140040 NORMANDIA";26
"140045 PACARAIMA";46
"140047 RORAINOPOLIS";104
"140050 SAO JOAO DA BALIZA";21
"140060 SAO LUIZ";44
"150010 ABAETETUBA";297
"150013 ABEL FIGUEIREDO";31
"150020 ACARA";150
"150030 AFUA";52
"150034 AGUA AZUL DO NORTE";91
"150050 ALMEIRIM";84
"150060 ALTAMIRA";821
"150070 ANAJAS";16
"150080 ANANINDEUA";2828
"150085 ANAPU";84
"150090 AUGUSTO CORREA";213
"150095 AURORA DO PARA";122
"150120 BAIAO";149
"150125 BANNACH";20
"150130 BARCARENA";382
"150140 BELEM";9281
"150145 BELTERRA";33
"150157 BOM JESUS DO TOCANTINS";96
"150170 BRAGANCA";1276
"150172 BRASIL NOVO";59
"150175 BREJO GRANDE DO ARAGUAIA";33
"150178 BREU BRANCO";63
"150180 BREVES";787
"150190 BUJARU";146
"150200 CACHOEIRA DO ARARI";60
"150210 CAMETA";610
"150215 CANAA DOS CARAJAS";138
"150220 CAPANEMA";612
"150230 CAPITAO POCO";457
"150240 CASTANHAL";1326
"150250 CHAVES";24
"150270 CONCEICAO DO ARAGUAIA";344
"150275 CONCORDIA DO PARA";63
"150276 CUMARU DO NORTE";37
"150277 CURIONOPOLIS";89
"150280 CURRALINHO";150
"150290 CURUCA";112
"150293 DOM ELISEU";263
"150295 ELDORADO DOS CARAJAS";275
"150300 FARO";20
"150304 FLORESTA DO ARAGUAIA";114
"150309 GOIANESIA DO PARA";106
"150310 GURUPA";49
"150320 IGARAPE-ACU";31
"150330 IGARAPE-MIRI";302
"150340 INHANGAPI";23
"150345 IPIXUNA DO PARA";277
"150350 IRITUIA";115
"150360 ITAITUBA";518
"150370 ITUPIRANGA";101
"150375 JACAREACANGA";110
"150380 JACUNDA";154
"150390 JURUTI";162
"150400 LIMOEIRO DO AJURU";150
"150405 MAE DO RIO";218
"150420 MARABA";1354
"150430 MARACANA";39
"150442 MARITUBA";388
"150445 MEDICILANDIA";67
"150450 MELGACO";83
"150460 MOCAJUBA";141
"150470 MOJU";239
"150480 MONTE ALEGRE";276
"150490 MUANA";289
"150495 NOVA ESPERANCA DO PIRIA";98
"150503 NOVO PROGRESSO";254
"150506 NOVO REPARTIMENTO";136
"150510 OBIDOS";263
"150520 OEIRAS DO PARA";153
"150530 ORIXIMINA";375
"150540 OUREM";103
"150543 OURILANDIA DO NORTE";200
"150548 PACAJA";67
"150549 PALESTINA DO PARA";8
"150550 PARAGOMINAS";645
"150553 PARAUAPEBAS";627
"150555 PAU D'ARCO";43
"150563 PICARRA";53
"150565 PLACAS";125
"150570 PONTA DE PEDRAS";90
"150580 PORTEL";153
"150590 PORTO DE MOZ";153
"150600 PRAINHA";72
"150613 REDENCAO";733
"150616 RIO MARIA";79
"150618 RONDON DO PARA";452
"150619 RUROPOLIS";130
"150620 SALINOPOLIS";198
"150630 SALVATERRA";90
"150640 SANTA CRUZ DO ARARI";38
"150658 SANTA MARIA DAS BARREIRAS";35
"150660 SANTA MARIA DO PARA";159
"150670 SANTANA DO ARAGUAIA";254
"150680 SANTAREM";1748
"150700 SANTO ANTONIO DO TAUA";306
"150715 SAO DOMINGOS DO ARAGUAIA";67
"150720 SAO DOMINGOS DO CAPIM";102
"150730 SAO FELIX DO XINGU";316
"150745 SAO GERALDO DO ARAGUAIA";198
"150747 SAO JOAO DE PIRABAS";61
"150750 SAO JOAO DO ARAGUAIA";21
"150760 SAO MIGUEL DO GUAMA";61
"150770 SAO SEBASTIAO DA BOA VISTA";90
"150775 SAPUCAIA";56
"150780 SENADOR JOSE PORFIRIO";73
"150790 SOURE";135
"150795 TAILANDIA";251
"150797 TERRA SANTA";59
"150800 TOME-ACU";182
"150803 TRACUATEUA";128
"150805 TRAIRAO";104
"150808 TUCUMA";319
"150810 TUCURUI";454
"150812 ULIANOPOLIS";290
"150815 URUARA";197
"150820 VIGIA";220
"150830 VISEU";255
"150835 VITORIA DO XINGU";110
"150840 XINGUARA";221
"160010 AMAPA";33
"160015 PEDRA BRANCA DO AMAPARI";19
"160020 CALCOENE";27
"160027 LARANJAL DO JARI";247
"160030 MACAPA";2136
"160053 PORTO GRANDE";19
"160060 SANTANA";468
"170070 ALVORADA";78
"170100 ANANAS";12
"170190 ARAGUACEMA";26
"170200 ARAGUACU";73
"170210 ARAGUAINA";1856
"170220 ARAGUATINS";31
"170230 ARAPOEMA";55
"170240 ARRAIAS";31
"170255 AUGUSTINOPOLIS";471
"170370 BREJINHO DE NAZARE";1
"170550 COLINAS DO TOCANTINS";170
"170610 CRISTALANDIA";4
"170700 DIANOPOLIS";6
"170710 DIVINOPOLIS DO TOCANTINS";1
"170900 GOIATINS";16
"170930 GUARAI";145
"170950 GURUPI";586
"171050 ITACAJA";25
"171190 LAGOA DA CONFUSAO";11
"171320 MIRACEMA DO TOCANTINS";175
"171330 MIRANORTE";16
"171420 NATIVIDADE";8
"171430 NAZARE";1
"171575 PALMEIROPOLIS";8
"171610 PARAISO DO TOCANTINS";247
"171620 PARANA";2
"171650 PEDRO AFONSO";90
"171660 PEIXE";14
"171670 COLMEIA";6
"171750 PIUM";28
"171790 PONTE ALTA DO TOCANTINS";1
"171820 PORTO NACIONAL";452
"172065 SILVANOPOLIS";6
"172090 TAGUATINGA";8
"172100 PALMAS";2170
"172120 TOCANTINOPOLIS";88
"172210 XAMBIOA";65
"210005 ACAILANDIA";546
"210010 AFONSO CUNHA";70
"210020 ALCANTARA";1
"210030 ALDEIAS ALTAS";133
"210043 ALTO ALEGRE DO MARANHAO";205
"210047 ALTO ALEGRE DO PINDARE";203
"210060 AMARANTE DO MARANHAO";241
"210070 ANAJATUBA";116
"210080 ANAPURUS";71
"210083 APICUM-ACU";85
"210087 ARAGUANA";79
"210090 ARAIOSES";120
"210095 ARAME";199
"210100 ARARI";123
"210110 AXIXA";84
"210120 BACABAL";479
"210140 BALSAS";471
"210150 BARAO DE GRAJAU";89
"210160 BARRA DO CORDA";299
"210170 BARREIRINHAS";335
"210177 BELA VISTA DO MARANHAO";298
"210190 BEQUIMAO";105
"210197 BOA VISTA DO GURUPI";70
"210200 BOM JARDIM";207
"210203 BOM JESUS DAS SELVAS";90
"210210 BREJO";203
"210220 BURITI";154
"210230 BURITI BRAVO";176
"210232 BURITICUPU";320
"210250 CAJARI";16
"210260 CANDIDO MENDES";40
"210270 CANTANHEDE";79
"210280 CAROLINA";68
"210290 CARUTAPERA";166
"210300 CAXIAS";1147
"210310 CEDRAL";63
"210312 CENTRAL DO MARANHAO";35
"210320 CHAPADINHA";355
"210325 CIDELANDIA";66
"210330 CODO";369
"210340 COELHO NETO";200
"210350 COLINAS";327
"210360 COROATA";376
"210370 CURURUPU";432
"210380 DOM PEDRO";120
"210390 DUQUE BACELAR";67
"210400 ESPERANTINOPOLIS";101
"210405 ESTREITO";77
"210407 FEIRA NOVA DO MARANHAO";54
"210408 FERNANDO FALCAO";26
"210409 FORMOSA DA SERRA NEGRA";51
"210410 FORTALEZA DOS NOGUEIRAS";66
"210440 GONCALVES DIAS";151
"210450 GOVERNADOR ARCHER";56
"210460 GOVERNADOR EUGENIO BARROS";97
"210467 GOVERNADOR NUNES FREIRE";451
"210480 GRAJAU";621
"210490 GUIMARAES";79
"210500 HUMBERTO DE CAMPOS";129
"210510 ICATU";90
"210515 IGARAPE DO MEIO";16
"210520 IGARAPE GRANDE";1
"210530 IMPERATRIZ";2436
"210535 ITAIPAVA DO GRAJAU";106
"210540 ITAPECURU MIRIM";258
"210542 ITINGA DO MARANHAO";157
"210545 JATOBA";35
"210550 JOAO LISBOA";83
"210560 JOSELANDIA";99
"210565 JUNCO DO MARANHAO";89
"210570 LAGO DA PEDRA";403
"210580 LAGO DO JUNCO";57
"210594 LAGO DOS RODRIGUES";67
"210596 LAGOA GRANDE DO MARANHAO";238
"210600 LIMA CAMPOS";67
"210610 LORETO";51
"210630 MAGALHAES DE ALMEIDA";25
"210637 MARANHAOZINHO";31
"210640 MATA ROMA";46
"210650 MATINHA";67
"210660 MATOES";99
"210663 MATOES DO NORTE";203
"210667 MILAGRES DO MARANHAO";48
"210670 MIRADOR";110
"210675 MIRANDA DO NORTE";61
"210680 MIRINZAL";89
"210690 MONCAO";390
"210710 MORROS";103
"210720 NINA RODRIGUES";66
"210725 NOVA COLINAS";30
"210740 OLHO D'AGUA DAS CUNHAS";98
"210745 OLINDA NOVA DO MARANHAO";73
"210750 PACO DO LUMIAR";33
"210760 PALMEIRANDIA";63
"210770 PARAIBANO";99
"210780 PARNARAMA";46
"210790 PASSAGEM FRANCA";418
"210800 PASTOS BONS";96
"210805 PAULINO NEVES";87
"210810 PAULO RAMOS";164
"210820 PEDREIRAS";171
"210830 PENALVA";160
"210845 PERITORO";266
"210850 PINDARE-MIRIM";148
"210860 PINHEIRO";956
"210870 PIO XII";89
"210880 PIRAPEMAS";35
"210890 POCAO DE PEDRAS";64
"210900 PORTO FRANCO";260
"210910 PRESIDENTE DUTRA";675
"210920 PRESIDENTE JUSCELINO";50
"210927 PRESIDENTE SARNEY";20
"210930 PRESIDENTE VARGAS";53
"210940 PRIMEIRA CRUZ";92
"210945 RAPOSA";9
"210950 RIACHAO";169
"210960 ROSARIO";118
"210970 SAMBAIBA";32
"210975 SANTA FILOMENA DO MARANHAO";30
"210980 SANTA HELENA";37
"210990 SANTA INES";169
"211000 SANTA LUZIA";1
"211003 SANTA LUZIA DO PARUA";300
"211010 SANTA QUITERIA DO MARANHAO";163
"211020 SANTA RITA";197
"211023 SANTANA DO MARANHAO";32
"211027 SANTO AMARO DO MARANHAO";26
"211030 SANTO ANTONIO DOS LOPES";92
"211040 SAO BENEDITO DO RIO PRETO";20
"211050 SAO BENTO";22
"211060 SAO BERNARDO";166
"211065 SAO DOMINGOS DO AZEITAO";33
"211070 SAO DOMINGOS DO MARANHAO";151
"211085 SAO FRANCISCO DO BREJAO";55
"211100 SAO JOAO BATISTA";29
"211102 SAO JOAO DO CARU";78
"211107 SAO JOAO DO SOTER";97
"211110 SAO JOAO DOS PATOS";108
"211120 SAO JOSE DE RIBAMAR";38
"211125 SAO JOSE DOS BASILIOS";155
"211130 SAO LUIS";8366
"211140 SAO LUIS GONZAGA DO MARANHAO";150
"211150 SAO MATEUS DO MARANHAO";44
"211160 SAO RAIMUNDO DAS MANGABEIRAS";69
"211170 SAO VICENTE FERRER";111
"211172 SATUBINHA";24
"211174 SENADOR ALEXANDRE COSTA";59
"211178 SERRANO DO MARANHAO";2
"211180 SITIO NOVO";63
"211190 SUCUPIRA DO NORTE";52
"211210 TIMBIRAS";268
"211220 TIMON";536
"211223 TRIZIDELA DO VALE";117
"211230 TUNTUM";326
"211250 TUTOIA";113
"211260 URBANO SANTOS";121
"211270 VARGEM GRANDE";140
"211280 VIANA";180
"211290 VITORIA DO MEARIM";67
"211300 VITORINO FREIRE";78
"211400 ZE DOCA";226
"220020 AGUA BRANCA";35
"220025 ALAGOINHA DO PIAUI";27
"220040 ALTOS";149
"220050 AMARANTE";144
"220100 ARRAIAL";7
"220110 AVELINO LOPES";7
"220120 BARRAS";215
"220150 BATALHA";118
"220180 BOCAINA";30
"220190 BOM JESUS";459
"220220 CAMPO MAIOR";602
"220230 CANTO DO BURITI";105
"220250 CARACOL";62
"220260 CASTELO DO PIAUI";109
"220270 COCAL";37
"220290 CORRENTE";145
"220310 CRISTINO CASTRO";55
"220320 CURIMATA";155
"220330 DEMERVAL LOBAO";62
"220350 ELESBAO VELOSO";93
"220370 ESPERANTINA";281
"220390 FLORIANO";736
"220400 FRANCINOPOLIS";10
"220430 FRONTEIRAS";190
"220450 GUADALUPE";82
"220470 INHUMA";22
"220500 ITAINOPOLIS";7
"220510 ITAUEIRA";31
"220520 JAICOS";118
"220540 JOAQUIM PIRES";21
"220550 JOSE DE FREITAS";103
"220570 LUIS CORREIA";14
"220580 LUZILANDIA";193
"220620 MIGUEL ALVES";90
"220700 OEIRAS";451
"220720 PADRE MARCOS";30
"220760 PARNAGUA";117
"220770 PARNAIBA";1556
"220780 PAULISTANA";141
"220790 PEDRO II";219
"220800 PICOS";857
"220810 PIMENTEIRAS";2
"220820 PIO IX";14
"220830 PIRACURUCA";89
"220840 PIRIPIRI";279
"220880 REGENERACAO";120
"220910 SANTA CRUZ DO PIAUI";15
"220960 SAO FELIX DO PIAUI";19
"221000 SAO JOAO DO PIAUI";53
"221040 SAO MIGUEL DO TAPUIO";48
"221050 SAO PEDRO DO PIAUI";30
"221060 SAO RAIMUNDO NONATO";963
"221070 SIMOES";138
"221080 SIMPLICIO MENDES";45
"221100 TERESINA";8372
"221110 UNIAO";134
"221120 URUCUI";142
"221130 VALENCA DO PIAUI";238
"221170 WALL FERRAZ";30
"230020 ACARAU";272
"230030 ACOPIARA";105
"230040 AIUABA";4
"230060 ALTANEIRA";16
"230070 ALTO SANTO";39
"230075 AMONTADA";4
"230080 ANTONINA DO NORTE";7
"230100 AQUIRAZ";119
"230110 ARACATI";320
"230120 ARACOIABA";142
"230125 ARARENDA";6
"230130 ARARIPE";55
"230160 ASSARE";29
"230170 AURORA";144
"230185 BANABUIU";7
"230190 BARBALHA";1309
"230195 BARREIRA";15
"230200 BARRO";26
"230210 BATURITE";232
"230220 BEBERIBE";84
"230230 BELA CRUZ";40
"230240 BOA VIAGEM";154
"230250 BREJO SANTO";727
"230260 CAMOCIM";318
"230270 CAMPOS SALES";60
"230280 CANINDE";465
"230290 CAPISTRANO";4
"230300 CARIDADE";3
"230310 CARIRE";19
"230320 CARIRIACU";29
"230330 CARIUS";12
"230340 CARNAUBAL";15
"230350 CASCAVEL";224
"230360 CATARINA";24
"230365 CATUNDA";5
"230370 CAUCAIA";408
"230380 CEDRO";112
"230393 CHORO";3
"230395 CHOROZINHO";12
"230400 COREAU";3
"230410 CRATEUS";609
"230420 CRATO";1038
"230423 CROATA";12
"230425 CRUZ";15
"230426 DEPUTADO IRAPUAN PINHEIRO";14
"230427 ERERE";6
"230428 EUSEBIO";170
"230430 FARIAS BRITO";54
"230440 FORTALEZA";17920
"230445 FORTIM";7
"230450 FRECHEIRINHA";6
"230470 GRANJA";53
"230490 GROAIRAS";10
"230495 GUAIUBA";13
"230500 GUARACIABA DO NORTE";24
"230510 GUARAMIRANGA";1
"230520 HIDROLANDIA";21
"230523 HORIZONTE";171
"230526 IBARETAMA";3
