 Procedimentos hospitalares do SUS - por local de internação - Brasil
AIH aprovadas por Município
Período:Jan/2020
"Município";"AIH_aprovadas"
"110001 ALTA FLORESTA D'OESTE";123
"110002 ARIQUEMES";529
"110003 CABIXI";26
"110004 CACOAL";1152
"110005 CEREJEIRAS";115
"110006 COLORADO DO OESTE";53
"110008 COSTA MARQUES";20
"110009 ESPIGAO D'OESTE";248
"110010 GUAJARA-MIRIM";271
"110011 JARU";235
"110012 JI-PARANA";526
"110013 MACHADINHO D'OESTE";184
"110014 NOVA BRASILANDIA D'OESTE";90
"110015 OURO PRETO DO OESTE";208
"110018 PIMENTA BUENO";1201
"110020 PORTO VELHO";4191
"110025 PRESIDENTE MEDICI";53
"110026 RIO CRESPO";13
"110028 ROLIM DE MOURA";326
"110029 SANTA LUZIA D'OESTE";35
"110030 VILHENA";899
"110032 SAO MIGUEL DO GUAPORE";96
"110033 NOVA MAMORE";47
"110034 ALVORADA D'OESTE";44
"110037 ALTO ALEGRE DOS PARECIS";33
"110040 ALTO PARAISO";26
"110045 BURITIS";38
"110050 NOVO HORIZONTE DO OESTE";44
"110060 CACAULANDIA";1
"110070 CAMPO NOVO DE RONDONIA";8
"110094 CUJUBIM";43
"110110 ITAPUA DO OESTE";1
"110120 MINISTRO ANDREAZZA";11
"110130 MIRANTE DA SERRA";12
"110140 MONTE NEGRO";12
"110143 NOVA UNIAO";8
"110145 PARECIS";15
"110146 PIMENTEIRAS DO OESTE";1
"110149 SAO FRANCISCO DO GUAPORE";97
"110150 SERINGUEIRAS";40
"110155 TEIXEIROPOLIS";10
"110160 THEOBROMA";11
"110170 URUPA";16
"110180 VALE DO PARAISO";4
"120001 ACRELANDIA";17
"120010 BRASILEIA";200
"120020 CRUZEIRO DO SUL";446
"120030 FEIJO";4
"120034 MANOEL URBANO";19
"120035 MARECHAL THAUMATURGO";44
"120038 PLACIDO DE CASTRO";54
"120040 RIO BRANCO";2580
"120042 RODRIGUES ALVES";61
"120050 SENA MADUREIRA";165
"120060 TARAUACA";129
"120070 XAPURI";65
"130002 ALVARAES";35
"130006 AMATURA";39
"130010 ANORI";44
"130014 APUI";77
"130020 ATALAIA DO NORTE";52
"130030 AUTAZES";73
"130050 BARREIRINHA";100
"130060 BENJAMIN CONSTANT";190
"130063 BERURI";34
"130068 BOA VISTA DO RAMOS";81
"130070 BOCA DO ACRE";128
"130080 BORBA";197
"130083 CAAPIRANGA";30
"130090 CANUTAMA";36
"130100 CARAUARI";100
"130110 CAREIRO";105
"130120 COARI";399
"130130 CODAJAS";166
"130140 EIRUNEPE";158
"130150 ENVIRA";46
"130160 FONTE BOA";101
"130165 GUAJARA";72
"130170 HUMAITA";261
"130180 IPIXUNA";74
"130185 IRANDUBA";125
"130190 ITACOATIARA";360
"130200 ITAPIRANGA";16
"130240 LABREA";125
"130250 MANACAPURU";485
"130255 MANAQUIRI";36
"130260 MANAUS";10213
"130270 MANICORE";145
"130290 MAUES";209
"130300 NHAMUNDA";82
"130310 NOVA OLINDA DO NORTE";79
"130320 NOVO AIRAO";35
"130330 NOVO ARIPUANA";118
"130340 PARINTINS";548
"130350 PAUINI";92
"130353 PRESIDENTE FIGUEIREDO";96
"130356 RIO PRETO DA EVA";26
"130370 SANTO ANTONIO DO ICA";119
"130380 SAO GABRIEL DA CACHOEIRA";71
"130390 SAO PAULO DE OLIVENCA";6
"130395 SAO SEBASTIAO DO UATUMA";37
"130400 SILVES";60
"130406 TABATINGA";151
"130420 TEFE";400
"130423 TONANTINS";65
"130426 UARINI";77
"130430 URUCARA";37
"140005 ALTO ALEGRE";5
"140010 BOA VISTA";3423
"140015 BONFIM";4
"140020 CARACARAI";24
"140023 CAROEBE";17
"140030 MUCAJAI";12
"140040 NORMANDIA";30
"140045 PACARAIMA";35
"140047 RORAINOPOLIS";102
"140050 SAO JOAO DA BALIZA";23
"140060 SAO LUIZ";4
"150010 ABAETETUBA";643
"150013 ABEL FIGUEIREDO";22
"150020 ACARA";87
"150030 AFUA";79
"150034 AGUA AZUL DO NORTE";71
"150040 ALENQUER";396
"150050 ALMEIRIM";117
"150060 ALTAMIRA";844
"150070 ANAJAS";96
"150080 ANANINDEUA";3145
"150085 ANAPU";140
"150090 AUGUSTO CORREA";311
"150095 AURORA DO PARA";92
"150120 BAIAO";158
"150125 BANNACH";7
"150130 BARCARENA";604
"150140 BELEM";8671
"150145 BELTERRA";22
"150157 BOM JESUS DO TOCANTINS";55
"150170 BRAGANCA";1006
"150172 BRASIL NOVO";151
"150175 BREJO GRANDE DO ARAGUAIA";74
"150178 BREU BRANCO";70
"150180 BREVES";763
"150190 BUJARU";153
"150200 CACHOEIRA DO ARARI";95
"150210 CAMETA";688
"150215 CANAA DOS CARAJAS";137
"150220 CAPANEMA";473
"150230 CAPITAO POCO";306
"150240 CASTANHAL";1654
"150250 CHAVES";22
"150270 CONCEICAO DO ARAGUAIA";302
"150275 CONCORDIA DO PARA";78
"150276 CUMARU DO NORTE";53
"150277 CURIONOPOLIS";111
"150280 CURRALINHO";116
"150290 CURUCA";58
"150293 DOM ELISEU";140
"150295 ELDORADO DOS CARAJAS";94
"150300 FARO";33
"150304 FLORESTA DO ARAGUAIA";107
"150307 GARRAFAO DO NORTE";34
"150309 GOIANESIA DO PARA";118
